鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡
內湖區,房地(土地+建物)+車位,陽光街１６１巷１２之１３號三樓,22.1,住,,,1141101,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,1080716.0,45.28,1,1,1,有,有,12550000,258359.0,塔式車位,2.51,1500000,,RPVNMLKLJIKGFCA57DA,26.13,0.0,0.0,有,59.0,6.0
信義區,房地(土地+建物),吳興街３６３之４號,21.0,住,,,1141107,土地1建物1車位0,一層，平台，騎樓,四層,公寓(5樓含以下無電梯),住家用,650723.0,70.46,2,1,1,有,無,17350000,246239.0,,0.0,0,,RPPNMLKLJIKGFDA07DA,70.46,0.0,0.0,無,62.0,49.0
北投區,房地(土地+建物)+車位,三合街一段８２巷１１６號七樓,27.4,住,,,1141111,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),住家用,1070423.0,173.82999999999998,3,2,2,有,有,35880000,267227.0,坡道平面,50.04,2800000,,RPTOMLLKJIKGFEA67DA,70.41,0.0,8.26,有,65.0,8.0
內湖區,房地(土地+建物)+車位,民權東路六段１７５號六樓之１,13.46,住,,,1141118,土地2建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),住家用,1041008.0,94.87,1,2,1,有,有,23500000,274024.0,塔式車位,15.68,1800000,其他增建；,RPUOMLLLJIKGFCA67DA,43.16,5.8,4.24,有,85.0,10.0
文山區,房地(土地+建物)+車位,萬慶街２７之１號十四樓,29.37,,,,1141105,土地1建物1車位1,十四層,二十層,住宅大樓(11層含以上有電梯),住家用,811029.0,229.29,4,2,2,有,有,45610000,219639.0,坡道平面,35.3,3000000,,RPRNMLPLJIKGFAA57EA,159.8,1.44,17.01,有,,33.0
萬華區,房地(土地+建物)+車位,西藏路１２３號十三樓之１,40.47,住,,,1141109,土地2建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,1000908.0,189.85,3,2,2,有,有,41500000,218594.0,坡道平面,0.0,0,,RPXNMLQLJIKGFBA28DA,102.55,0.0,12.96,有,,14.0
內湖區,房地(土地+建物),康樂街４８巷２９號五樓,30.99,住,,,1141110,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,741002.0,121.0,3,2,2,有,無,20500000,169421.0,,0.0,0,陽台外推；頂樓加蓋；,RPQPMLQLJIKGFCA87DA,95.07,12.76,10.17,無,,40.0
士林區,房地(土地+建物)+車位,重慶北路四段１０８號十樓之３,16.6,住,,,1141110,土地1建物1車位1,十層,十六層,住宅大樓(11層含以上有電梯),住家用,1130123.0,184.89,3,2,2,有,有,42500000,229866.0,坡道平面,40.29,0,,RPUNMLLKJIKGFEA67DA,88.69,0.0,11.1,有,,2.0
士林區,房地(土地+建物)+車位,後街２１巷１９號三樓,14.6,住,,,1141107,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,1030618.0,71.46,1,1,1,有,有,17800000,249090.0,升降機械,14.81,0,,RPPOMLRLJIKGFEA97DA,31.38,1.15,3.45,有,99.0,11.0
大安區,房地(土地+建物),通化街１９巷１０號七樓,20.37,住,,,1141116,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,720624.0,110.88,3,2,2,有,無,27700000,249820.0,,0.0,0,,RPPNMLRLJIKGFFA08EA,89.08,0.0,15.6,有,104.0,42.0
內湖區,房地(土地+建物),金龍路４７巷１９號五樓,25.15,住,,,1141119,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,681011.0,89.11,3,2,1,有,無,17180000,192795.0,,0.0,0,其他增建；,RPROMLRLJIKGFCA97DA,76.8,0.0,12.31,無,,46.0
松山區,房地(土地+建物),民族東路６９０號二樓,2.6,住,,,1141104,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,700728.0,13.48,3,2,2,有,有,1610000,119436.0,,0.0,0,部分持分買賣,RPPNMLLLJIKGFDA17DA,10.55,0.0,1.42,有,,44.0
信義區,房地(土地+建物),信義路五段１５０巷３４２弄６１號四樓,29.0,住,,,1141120,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,651111.0,79.15,3,1,1,有,無,14500000,183196.0,,0.0,0,頂樓加蓋；,RPVNMLLJKIKGFDA67DA,79.15,0.0,0.0,無,,49.0
內湖區,房地(土地+建物),星雲街２１０巷３０號二樓,24.08,住,,,1141110,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,1020911.0,109.7,2,2,1,有,有,29880000,272379.0,,0.0,0,其他增建；,RPVNMLLLJIKGFCA67DA,61.79,5.99,7.57,有,116.0,12.0
萬華區,房地(土地+建物),萬大路８５巷２０弄１０號二樓,29.0,住,,,1141115,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,560707.0,54.8,2,1,1,有,無,11300000,206204.0,,0.0,0,其他增建；,RPUNMLKLJIKGFBA37DA,54.8,0.0,0.0,無,,58.0
南港區,房地(土地+建物)+車位,向陽路１２０巷２弄３３號四樓,17.73,住,,,1141101,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,1131106.0,149.68,3,2,2,有,有,39000000,320999.0,坡道平面,37.53,3000000,,RPUNMLOLJIKGFDA97DA,73.59,3.72,6.24,有,,1.0
文山區,房地(土地+建物),興隆路四段１０５巷４８之１號五樓,13.06,住,,,1141118,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,851014.0,40.97,1,1,1,有,有,8050000,196485.0,,0.0,0,夾層；,RPUNMLRLJIKGFAA97DA,25.84,1.02,3.77,有,,29.0
內湖區,房地(土地+建物)+車位,新明路４２８巷２號十三樓,26.35,住,,,1141117,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,1120221.0,164.19,3,2,2,有,有,39500000,240575.0,坡道平面,29.02,0,,RPOOMLSKJIKGFCA67DA,84.42,0.0,5.48,有,137.0,3.0
文山區,房地(土地+建物)+車位,木柵路一段３１３號二十四樓之１,33.15,住,,,1141106,土地1建物1車位1,二十四層,二十七層,住宅大樓(11層含以上有電梯),住家用,1131021.0,199.7,3,2,2,有,有,57000000,317628.0,坡道平面,29.06,2800000,,RPQNMLPLJIKGFAA37DA,96.34,3.7,12.57,有,144.0,1.0
文山區,房地(土地+建物),景仁街７７巷５弄５號二樓,35.5,住,,,1141116,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,570603.0,101.21,3,2,2,有,無,17680000,174686.0,,0.0,0,陽台外推；其他增建；,RPVNMLOJKIKGFAA67DA,88.27,0.0,12.94,無,147.0,57.0
南港區,房地(土地+建物),舊莊街一段８５號十五樓之８,10.25,住,,,1141104,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,1130429.0,62.239999999999995,2,1,1,有,有,16570000,266228.0,,0.0,0,土地款:新台幣12395000元正房屋款:新台幣4175000元正,RPUNMLRLJIKGFDA28DA,35.31,2.59,4.03,有,,2.0
大同區,房地(土地+建物),重慶北路三段１５２巷１７號四樓,17.2,住,,,1141105,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,730621.0,58.74,2,1,1,有,無,12000000,204290.0,,0.0,0,,RPPNMLPJKIKGFBA37EA,52.84,0.0,5.9,無,,41.0
內湖區,房地(土地+建物)+車位,金湖路１２５號六樓,53.26,住,,,1141106,土地1建物1車位3,六層,二十六層,住宅大樓(11層含以上有電梯),住家用,1011121.0,431.05,4,2,3,有,有,111000000,296004.0,坡道平面,86.46,9000000,陽台外推；其他增建；,RPTNMLNLJIKGFCA67DA,198.55,3.03,21.44,有,160.0,13.0
信義區,房地(土地+建物)+車位,松德路１６９巷２０號八樓,24.11,住,,,1141110,土地1建物1車位1,八層,二十二層,住宅大樓(11層含以上有電梯),住家用,1140605.0,212.85,3,2,2,有,有,73990000,392680.0,坡道平面,33.34,3500000,,RPSNMLPJKIKGFDA77DA,98.24,13.9,9.35,有,,
北投區,房地(土地+建物),泉源路３９之４５號五樓之１,9.28,住,,,1141106,土地2建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),住家用,740117.0,62.91,1,1,1,有,有,6850000,108886.0,,0.0,0,,RPROMLOJKIKGFEA77DA,43.38,0.0,10.55,有,165.0,41.0
士林區,房地(土地+建物)+車位,忠誠路二段９８巷７弄６號七樓,44.29,住,,,1141124,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,1130508.0,250.88,3,2,2,有,有,96360000,417501.0,坡道平面,29.18,3800000,,RPTPMLSLJIKGFEA58DA,129.24,0.0,14.91,有,,2.0
松山區,房地(土地+建物),南京東路四段５３巷１１弄９號二樓,41.5,住,,,1141002,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,610926.0,114.85,4,2,2,有,無,26500000,230736.0,,0.0,0,,RPTNMLNKIIKGFDA57DA,114.85,0.0,0.0,無,,53.0
大同區,房地(土地+建物)+車位,承德路二段１４５號十四樓,6.98,住,,,1141004,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,1131111.0,74.87,1,1,1,有,有,23300000,333808.0,塔式車位,11.66,2200000,,RPTOMLRJIIKGFBA77DA,35.48,0.0,3.82,有,211.0,1.0
內湖區,房地(土地+建物),江南街９６巷３號九樓之１,6.37,住,,,1141006,土地1建物1車位0,九層，電梯樓梯間,十六層,住宅大樓(11層含以上有電梯),住家用,851113.0,36.13,0,0,0,無,有,9800000,271243.0,,0.0,0,陽台外推；,RPRNMLTKIIKGFCA87DA,27.14,0.85,3.22,有,,29.0
信義區,房地(土地+建物),林口街３８巷１３號四樓,35.25,住,,,1141002,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,590123.0,74.97,2,2,1,有,無,15000000,200080.0,,0.0,0,,RPTPMLKLIIKGFDA57DA,67.65,0.0,7.32,無,,56.0
北投區,房地(土地+建物)+車位,懷德街６６巷７號,152.0,住,,,1141002,土地1建物1車位1,全,三層,透天厝,住家用,670426.0,279.7,7,2,4,有,無,73880000,264140.0,一樓平面,0.0,0,其他增建；,RPTOMLPKIIKGFEA97DA,244.62,12.02,23.06,無,,47.0
大安區,房地(土地+建物),潮州街６０巷７號五樓之６,7.16,住,,,1141002,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,980206.0,32.69,1,1,1,有,有,17250000,527684.0,,0.0,0,陽台外推；夾層；,RPUNMLRJIIKGFFA18DA,12.24,0.0,7.51,有,227.0,17.0
大安區,房地(土地+建物),大安路一段２０２號五樓,3.85,住,,,1141007,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,971028.0,38.07,1,1,1,有,有,19600000,514841.0,,0.0,0,夾層；,RPPNMLLLIIKGFFA37EA,21.76,2.73,0.0,有,228.0,17.0
松山區,房地(土地+建物),光復北路１００巷１１號七樓,30.75,住,,,1141008,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,720715.0,167.33,4,2,2,有,無,42000000,251001.0,,0.0,0,持分出售,RPRNMLNLIIKGFDA57EA,140.81,0.0,15.4,有,,42.0
中山區,房地(土地+建物)+車位,朱崙街１１號九樓,23.96,住,,,1141001,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,1140613.0,160.99,0,0,0,無,有,61380000,454531.0,升降平面,32.99,3200000,,RPTPMLNLIIKGFCA77DA,75.75,0.0,5.45,有,,
信義區,房地(土地+建物),虎林街１２０巷１２６號二樓,39.0,住,,,1141015,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,630320.0,114.42,3,2,2,有,無,28000000,244712.0,,0.0,0,,RPQNMLNLIIKGFDA37DA,114.42,0.0,0.0,無,,52.0
南港區,房地(土地+建物),大坑街４５０號四樓之６,10.32,住,,,1141019,土地2建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,1120719.0,49.81,1,1,1,有,有,16800000,337282.0,,0.0,0,,RPROMLRLIIKGFDA97DA,18.93,2.84,3.71,有,,2.0
萬華區,房地(土地+建物),西園路二段３７２巷２３弄２６號二樓,15.34,住,,,1141009,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,650820.0,47.91,2,1,1,有,無,5619999,117303.0,,0.0,0,地清或未辦繼承標售；,RPQNMLRLIIKGFBA67EA,41.74,0.0,6.17,無,,49.0
信義區,房地(土地+建物),莊敬路３９１巷１弄６號四樓,32.5,住,,,1141014,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,610802.0,90.0,3,2,2,有,無,20800000,231111.0,,0.0,0,陽台外推；頂樓加蓋；,RPQNMLSLIIKGFDA97EA,90.0,0.0,0.0,無,346.0,53.0
南港區,房地(土地+建物),福德街４４３號十七樓,21.15,住,,,1141002,土地1建物1車位0,十七層,十八層,住宅大樓(11層含以上有電梯),住家用,870521.0,128.45,3,2,1,有,無,25500000,198521.0,,0.0,0,,RPRNMLSLIIKGFDA08EA,70.52,0.0,7.89,有,347.0,27.0
內湖區,房地(土地+建物),民權東路六段９０巷１５弄９號三樓,33.75,住,,,1141019,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,730127.0,102.54,3,2,1,有,無,18380000,179247.0,,0.0,0,陽台外推；其他增建；,RPPVMLSLIIKGFCA48DA,77.57,0.0,17.79,無,,42.0
松山區,房地(土地+建物),市民大道五段１１９號二樓,33.38,住,,,1141008,土地2建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,651111.0,83.35,3,2,1,有,無,16380000,196521.0,,0.0,0,陽台外推；,RPQOMLRLIIKGFDA87DA,83.35,0.0,0.0,無,,49.0
松山區,房地(土地+建物),八德路三段１２巷６６弄３０號,41.5,住,,,1141005,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,600630.0,96.15,3,2,2,有,無,33200000,345294.0,,0.0,0,陽台外推；其他增建；,RPPNMLMLIIKGFDA17DA,90.88,0.0,5.27,無,367.0,54.0
南港區,房地(土地+建物),福德街４６５號四樓,25.37,住,,,1141022,土地1建物1車位0,四層,十八層,住宅大樓(11層含以上有電梯),住家用,870521.0,150.98000000000002,3,2,2,有,有,25800000,170884.0,,0.0,0,,RPTOMLSLIIKGFDA28DA,82.59,0.0,8.34,有,370.0,27.0
文山區,房地(土地+建物),汀州路四段１６４號四樓,17.37,住,,,1141002,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,731115.0,100.29,3,2,2,有,有,23000000,229335.0,,0.0,0,,RPOOMLLJIIKGFAA56DA,84.11,0.0,9.2,有,,41.0
大安區,房地(土地+建物)+車位,新生南路三段７０巷６號五樓,21.35,住,,,1141011,土地2建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,1130805.0,166.9,2,2,2,有,有,60500000,362493.0,坡道平面,40.46,0,,RPQNMLMLIIKGFFA47DA,76.88,0.0,7.29,有,382.0,1.0
大安區,房地(土地+建物),基隆路二段２０９巷１０號四樓,41.25,住,,,1141002,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,640110.0,113.57,3,2,2,有,無,26880000,236682.0,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPOOMLRLIIKGFFA87DA,113.57,0.0,0.0,無,,51.0
文山區,房地(土地+建物),興隆路三段２５５巷１５號二樓,67.8,住,,,1141013,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,711115.0,151.59,4,1,2,有,無,16800000,110825.0,,0.0,0,,RPPNMLTLIIKGFAA67EA,103.42,0.0,40.27,無,383.0,43.0
南港區,房地(土地+建物),福德街３３９巷１弄１０號二樓,19.75,住,,,1141004,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,650223.0,59.21,2,2,1,有,無,11000000,185779.0,,0.0,0,陽台外推；其他增建；,RPQOMLLLIIKGFDA27DA,59.21,0.0,0.0,無,,50.0
文山區,房地(土地+建物),忠順街一段２８號二樓,38.75,住,,,1141011,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,640721.0,84.57,4,1,4,有,無,13550000,160222.0,,0.0,0,,RPRPMLNJJIKGFAA27DA,84.57,0.0,0.0,無,,50.0
文山區,房地(土地+建物),興隆路四段９６巷３弄８號,59.25,住,,,1141003,土地2建物2車位0,一層,四層,公寓(5樓含以下無電梯),住家用,660728.0,191.55,0,0,0,無,無,38110000,198956.0,,0.0,0,,RPVNMLOJJIKGFAA57DA,164.81,26.74,0.0,無,,48.0
北投區,房地(土地+建物),中央北路四段２２０號四樓,33.19,住,,,1141001,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,930713.0,134.19,3,2,2,有,無,18000000,134138.0,,0.0,0,土地款:17158449元正、 建物款:841551元正,RPQNMLOJJIKGFEA57EA,96.11,0.0,8.21,無,,21.0
信義區,房地(土地+建物),紫雲街２６號四樓,28.68,住,,,1141012,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,690616.0,130.42,3,2,2,有,無,18000000,138016.0,,0.0,0,其他增建；,RPVNMLRKIIKGFDA18DA,115.0,0.0,11.47,有,,45.0
大安區,房地(土地+建物),和平東路二段１１８巷４弄１９號六樓,26.7,住,,,1141021,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,670816.0,124.22,4,2,2,有,有,25000000,201256.0,,0.0,0,陽台外推；,RPRNMLTLIIKGFFA28DA,100.89,0.0,23.33,有,,47.0
文山區,房地(土地+建物),福興路４６巷２弄１４號四樓,19.5,住,,,1141002,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,651005.0,52.25,2,1,1,有,無,7800000,149282.0,,0.0,0,,RPOOMLNJIIKGFAA76DA,52.25,0.0,0.0,無,432.0,49.0
文山區,房地(土地+建物),指南路二段４５巷１４弄５號四樓之５,9.24,住,,,1141016,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,980518.0,37.75,1,0,1,有,有,10300000,272848.0,,0.0,0,其他增建；,RPQQMLLMIIKGFAA27DA,22.0,1.22,2.68,有,435.0,16.0
內湖區,房地(土地+建物),星雲街１６５號四樓之２,16.4,,,,1141027,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,880901.0,86.77000000000001,2,2,1,有,有,28180000,324767.0,,0.0,0,其他增建；,RPSOMLLMIIKGFCA47DA,62.17,0.0,4.73,有,437.0,26.0
南港區,房地(土地+建物),合順街８巷５弄５１號三樓,21.25,住,,,1141014,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,77.0,3,1,1,有,無,10800000,140260.0,,0.0,0,,RPOOMLMLIIKGFDA17DA,77.0,0.0,0.0,無,,
松山區,房地(土地+建物)+車位,北寧路２０號六樓,15.34,住,,,1141009,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,1031007.0,116.37,2,1,1,有,有,41000000,352324.0,塔式車位,22.52,0,,RPOOMLNLIIKGFDA27DA,47.58,3.66,7.12,有,440.0,11.0
北投區,房地(土地+建物)+車位,明德路８號六樓,21.4,住,,,1141004,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,1070426.0,171.49,3,2,2,有,有,44300000,302475.0,坡道平面,34.95,3000000,,RPQNMLTLIIKGFEA08DA,74.87,6.85,8.7,有,450.0,7.0
大安區,房地(土地+建物),臥龍街２９３號五樓,22.81,住,,,1141020,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,871201.0,94.21,4,2,2,有,有,25500000,270672.0,,0.0,0,陽台外推；夾層；其他增建；,RPPOMLRLIIKGFFA97DA,61.35,0.0,8.65,有,,27.0
大安區,房地(土地+建物)+車位,敦化南路一段２５１號五樓,37.54,住,,,1141004,土地1建物1車位3,五層,二十二層,住宅大樓(11層含以上有電梯),住家用,970501.0,623.47,3,3,4,有,有,271760000,574741.0,坡道平面,176.73,15000000,坡道平面車位位於地下六層其他增建；,RPWNMLKMIIKGFFA97DA,227.65,7.15,32.66,有,,17.0
士林區,房地(土地+建物),華岡路４７巷１之３號二樓,44.53,住,,,1141002,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,640911.0,133.32,11,0,2,有,無,10420000,78158.0,,0.0,0,陽台外推；,RPPNMLRJJIKGFEA77EA,133.32,0.0,0.0,無,,50.0
大安區,房地(土地+建物),安居街１１８巷１１號四樓,9.3,住,,,1141029,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,631009.0,23.78,5,3,3,有,無,4000000,168209.0,,0.0,0,本件為持分買賣頂樓加蓋；,RPPNMLQJJIKGFFA77EA,23.78,0.0,0.0,無,456.0,51.0
文山區,房地(土地+建物),忠順街一段２６巷３弄５號二樓,32.75,住,,,1141010,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,640721.0,84.57,3,2,1,有,無,13800000,163178.0,,0.0,0,陽台外推；其他增建；,RPRNMLKKIIKGFAA76DA,84.57,0.0,0.0,無,,50.0
中正區,房地(土地+建物)+車位,杭州南路一段７１巷１６號十八樓,46.98,住,,,1141016,土地1建物2車位3,十八層,二十層,住宅大樓(11層含以上有電梯),住家用,1120328.0,424.54,3,2,3,有,有,180000000,423988.0,坡道平面,122.25,0,土地價格:1億4400萬元整，建物價格:3600萬元整。,RPQNMLNJJIKGFBA07DA,170.43,12.9,16.7,有,,3.0
內湖區,房地(土地+建物)+車位,民權東路六段２８０巷２４號九樓之１,30.4,住,,,1141013,土地1建物1車位2,九層,十一層,住宅大樓(11層含以上有電梯),住家用,930927.0,176.41,2,2,2,有,有,38800000,219955.0,坡道機械,17.82,0,,RPSRMLQJJIKGFCA08DA,71.59,7.59,8.12,有,,21.0
士林區,房地(土地+建物),文林路５８７巷１５弄３號二樓,28.75,住,,,1141013,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,590703.0,94.87,3,2,1,有,無,16000000,168652.0,,0.0,0,陽台外推；,RPPNMLRKIIKGFEA67DA,94.87,0.0,0.0,無,,55.0
文山區,房地(土地+建物),試院路１４４巷４弄１８號,19.66,住,,,1141007,土地7建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,840303.0,56.21,2,1,1,有,有,7500000,133428.0,,0.0,0,,RPVNMLLKJIKGFAA37DA,19.01,21.87,0.0,有,,31.0
萬華區,房地(土地+建物)+車位,西藏路４２８巷９號七樓,26.7,住,,,1141003,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,1140516.0,185.62,3,2,2,有,有,41250000,222228.0,坡道平面,34.0,0,,RPSNMLRJJIKGFBA67DA,88.33,5.23,4.37,有,,
內湖區,房地(土地+建物)+車位,民權東路六段１８０巷４２弄２０號四樓,36.91,住,,,1141003,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,961221.0,164.54,3,2,2,有,有,36500000,260496.0,坡道平面,34.02,2500000,,RPVNMLKMIIKGFCA57DA,85.92,2.14,8.41,有,,18.0
中山區,房地(土地+建物),新生北路二段１１９巷１２號四樓,37.35,住,,,1141003,土地3建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,650324.0,114.29,3,1,3,有,無,22200000,194243.0,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPVNMLRJJIKGFCA08DA,109.87,0.0,4.42,無,,50.0
