鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡
內湖區,房地(土地+建物)+車位,內湖路一段９１巷１６０號六樓,9.52,住,,,1140507,土地1建物1車位1,六層,六層,華廈(10層含以下有電梯),住家用,1130801.0,54.489999999999995,1,1,1,有,有,13760000,339041.0,塔式車位,19.46,1880000,本案6900建號有露台及雨遮約3.5坪,RPSOMLNLNHKGFCA97DA,18.32,0.0,3.44,有,,1.0
中山區,房地(土地+建物),四平街１４號二樓,24.5,住,,,1140505,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,560607.0,81.66,4,1,1,有,無,19000000,232672.0,,0.0,0,,RPWNMLQLNHKGFCA58DA,81.66,0.0,0.0,無,,58.0
大安區,房地(土地+建物),潮州街４７號四樓之１,5.4,住,,,1140507,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,730323.0,19.93,1,1,1,有,無,9500000,476668.0,,0.0,0,陽台外推；其他增建；,RPXOMLQLNHKGFFA09DA,9.25,0.0,7.2,無,96.0,41.0
松山區,房地(土地+建物),南京東路三段３３５巷２３號五樓之１９,4.64,住,,,1140502,土地3建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,740819.0,28.799999999999997,1,1,1,有,無,10780000,374306.0,,0.0,0,陽台外推；,RPXNMLNKNHKGFDA48EA,15.76,0.0,3.05,有,,40.0
信義區,房地(土地+建物)+車位,松仁路２５３巷１０號二樓,49.64,住,,,1140503,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,940614.0,208.91,3,2,2,有,有,47500000,227371.0,坡道平面,0.0,0,陽台外推；其他增建；,RPVNMLPKNHKGFDA38DA,114.95,0.0,11.68,有,,20.0
大安區,房地(土地+建物),和平東路三段１巷３２號七樓,19.94,住,,,1140511,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,740522.0,103.52,3,2,1,有,有,25600000,247295.0,,0.0,0,,RPQNMLLLNHKGFFA77DA,75.13,1.56,7.07,有,,40.0
信義區,房地(土地+建物)+車位,松勇路５３巷５７號,198.0,住,,,1140505,土地1建物1車位4,全,五層,透天厝,住家用,1110707.0,524.36,0,0,0,無,無,253000000,482493.0,升降機械,0.0,0,,RPPNMLTLNHKGFDA38EA,406.51,0.0,17.43,有,,3.0
大同區,房地(土地+建物),重慶北路三段２５巷１１弄９號三樓,11.62,住,,,1140521,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,660201.0,38.7,2,2,1,有,無,4000000,103359.0,,0.0,0,陽台外推；其他增建；畸零地或有合併使用效益；,RPWNMLTLNHKGFBA78DA,34.08,0.0,4.62,無,,48.0
中山區,房地(土地+建物),錦州街４１４號三樓,7.71,住,,,1140512,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,650623.0,18.04,3,2,2,有,無,3300000,182927.0,,0.0,0,,RPOOMLQLNHKGFCA87DA,15.47,0.0,2.57,無,115.0,49.0
文山區,房地(土地+建物)+車位,木柵路一段３１３號二十七樓之２,36.9,住,,,1140502,土地1建物1車位2,二十七層,二十七層,住宅大樓(11層含以上有電梯),住家用,1131021.0,247.79,3,2,3,有,有,67800000,327938.0,坡道平面,58.12,5600000,,RPWNMLSLNHKGFAA68EA,113.7,0.0,11.47,有,120.0,1.0
文山區,房地(土地+建物),木新路三段１５５巷４弄５號,29.25,住,,,1140501,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,651015.0,88.9,3,1,1,有,無,18800000,211474.0,,0.0,0,其他增建；,RPRNMLLLNHKGFAA37DA,88.9,0.0,0.0,無,,49.0
萬華區,房地(土地+建物),艋舺大道２５０號三樓,19.75,住,,,1140516,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,600929.0,61.78,2,1,1,有,無,8000000,129492.0,,0.0,0,,RPUNMLLLNHKGFBA77DA,61.78,0.0,0.0,無,,54.0
內湖區,房地(土地+建物),內湖路一段９１巷１５６號四樓,12.85,住,,,1140509,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,1130801.0,47.349999999999994,1,1,1,有,有,13480000,284688.0,,0.0,0,,RPQNMLOLNHKGFCA77DA,26.03,0.0,2.92,有,,1.0
信義區,房地(土地+建物),永吉路１２７巷１１弄６號三樓之２,12.32,住,,,1140509,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,1061130.0,55.61,2,1,1,有,有,18500000,332674.0,,0.0,0,陽台外推；夾層；其他增建；,RPTNMLRKNHKGFDA38DA,22.65,2.13,4.25,有,128.0,7.0
信義區,房地(土地+建物),永吉路３０巷９６號七樓,20.94,住,,,1140521,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,740425.0,114.6,3,2,2,有,有,35000000,305437.0,,0.0,0,頂樓加蓋；,RPUNMLNLNHKGFDA18DA,95.59,0.0,11.26,有,,40.0
大安區,房地(土地+建物)+車位,新生南路一段１４５號十二樓之２,10.07,住,,,1140518,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,1100325.0,84.46000000000001,2,2,2,有,有,31480000,372721.0,坡道機械,16.03,0,,RPVNMLMJOHKGFFA28DA,37.03,3.34,3.98,有,141.0,4.0
中正區,房地(土地+建物)+車位,銅山街１２號十樓,93.23,住,,,1140514,土地1建物2車位3,十層,十四層,住宅大樓(11層含以上有電梯),住家用,960117.0,518.6700000000001,4,2,4,有,有,202380000,390190.0,坡道平面,125.25,0,,RPPNMLNJOHKGFBA47EA,244.38,0.0,27.85,有,,18.0
內湖區,房地(土地+建物),內湖路一段９１巷１５８號,10.68,住,,,1140510,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,1130801.0,39.44,1,1,1,有,有,12480000,316430.0,,0.0,0,,RPRNMLOLNHKGFCA87DA,21.68,0.0,0.0,有,,1.0
北投區,房地(土地+建物),西安街二段２６７號五樓之１,6.12,住,,,1140501,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,981123.0,25.0,1,1,1,有,有,7280000,291200.0,,0.0,0,陽台外推；其他增建；,RPWNMLKLNHKGFEA18DA,13.17,0.73,2.39,有,,15.0
北投區,房地(土地+建物),公路１３７巷１０弄４號,57.0,住,,,1140503,土地1建物1車位0,全,二層,透天厝,住家用,571228.0,90.48,3,2,2,有,無,13500000,149204.0,,0.0,0,其他增建；,RPWNMLTLNHKGFEA09DA,90.48,0.0,0.0,無,,56.0
文山區,房地(土地+建物),忠順街一段２６巷３０弄３號三樓,33.92,住,,,1140505,土地1建物2車位0,三層,六層,華廈(10層含以下有電梯),住家用,840109.0,109.4,2,2,2,有,有,19300000,176417.0,,0.0,0,陽台外推；,RPVNMLTKNHKGFAA48DA,69.64,1.71,9.07,有,160.0,30.0
文山區,房地(土地+建物),秀明路一段９４號二樓,36.75,住,,,1140508,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,661124.0,110.08,3,2,2,有,無,15000000,136265.0,,0.0,0,,RPQNMLRLNHKGFAA87DA,102.16,0.0,7.92,無,,47.0
文山區,房地(土地+建物)+車位,興隆路四段１０９巷３８號三樓,38.1,住,,,1140520,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,920612.0,129.69,3,2,2,有,有,16000000,123371.0,坡道平面,0.0,0,車位需定期抽籤,RPQNMLOJOHKGFAA47DA,74.58,0.0,6.91,有,161.0,22.0
信義區,房地(土地+建物)+車位,信安街９３號六樓,24.17,住,,,1140504,土地2建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,800710.0,130.82,3,2,2,有,有,32750000,265119.0,升降機械,14.08,1800000,陽台外推；其他增建；,RPSOMLKLNHKGFDA77DA,86.87,2.61,9.92,有,,34.0
南港區,房地(土地+建物),市民大道七段１０號七樓之５,10.68,住,,,1140507,土地2建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,1130531.0,78.24,2,2,1,有,有,29575000,378004.0,,0.0,0,,RPWNMLTLNHKGFDA98DA,48.67,0.0,3.19,有,,1.0
士林區,房地(土地+建物)+車位,天玉街３８巷１２號三樓之２,8.74,住,,,1140527,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,860414.0,38.61,1,1,1,有,有,8880000,229933.0,升降機械,0.0,0,,RPTNMLSLNHKGFEA68DA,15.97,0.75,2.08,有,,28.0
大安區,房地(土地+建物),仁愛路四段３００巷２５弄５號六樓,21.78,住,,,1140502,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,730721.0,115.69,3,2,2,有,有,41050000,354828.0,,0.0,0,陽台外推；其他增建；,RPWNMLMLNHKGFFA48DA,93.91,0.0,14.95,有,170.0,41.0
文山區,房地(土地+建物),興隆路三段１８５巷７弄５號三樓,25.98,住,,,1140508,土地7建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,720823.0,86.72999999999999,2,2,1,有,無,11950000,137784.0,,0.0,0,,RPPNMLPJOHKGFAA57EA,64.8,0.0,13.91,無,,42.0
內湖區,房地(土地+建物),成功路二段２２３號,100.04,住,,,1140510,土地1建物1車位0,全,一層,透天厝,住家用,550430.0,54.04,0,0,0,無,無,60000000,1110289.0,,0.0,0,其他增建；,RPOOMLOJOHKGFCA57DA,54.04,0.0,0.0,無,180.0,59.0
大安區,房地(土地+建物),忠孝東路三段２１７巷５弄１２號四樓,46.33,住,,,1140502,土地1建物1車位0,四層，陽臺,六層,華廈(10層含以下有電梯),住家用,610705.0,187.3,4,2,3,有,無,48500000,258943.0,,0.0,0,,RPTNMLNKNHKGFFA18DA,187.3,0.0,0.0,有,,53.0
文山區,房地(土地+建物),興隆路三段２０７巷１６弄１２號三樓,24.12,住,,,1140504,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,730830.0,92.4,3,2,2,有,有,11350000,122835.0,,0.0,0,陽台外推；,RPQNMLPJOHKGFAA67EA,68.53,0.0,14.11,無,185.0,41.0
中正區,房地(土地+建物),杭州南路一段７１巷３之５號,35.38,住,,,1140509,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,561218.0,102.31,3,2,2,有,無,25800000,252175.0,,0.0,0,陽台外推；其他增建；,RPROMLTLNHKGFBA38DA,93.37,0.0,8.94,無,,57.0
內湖區,房地(土地+建物),康樂街７２巷１７弄３１號三樓之２,24.06,住,,,1140512,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,871020.0,78.93,3,2,2,有,有,20000000,253389.0,,0.0,0,陽台外推；夾層；,RPTNMLNJOHKGFCA87DA,55.3,1.12,6.03,有,,27.0
士林區,房地(土地+建物)+車位,中山北路六段７２８巷１０號,94.62,住,,,1140518,土地1建物1車位1,一層,八層,華廈(10層含以下有電梯),住家用,880515.0,281.33,5,3,3,有,有,73880000,262610.0,坡道平面,0.0,3000000,陽台外推；其他增建；,RPVNMLMLNHKGFEA28DA,192.8,0.0,14.15,有,,26.0
北投區,房地(土地+建物),大業路３００巷３３號,26.5,住,,,1140503,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,661004.0,91.67,3,1,1,有,無,22000000,239991.0,,0.0,0,其他增建；,RPQOMLMLNHKGFEA87DA,82.67,9.0,0.0,無,,48.0
北投區,房地(土地+建物),石牌路二段３６３號七樓之３,12.38,住,,,1140505,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,1140107.0,62.64,2,1,1,有,有,19230000,306992.0,,0.0,0,,RPPNMLLMNHKGFEA67DA,36.41,0.0,3.61,有,,
北投區,房地(土地+建物),明德路３３１巷４０號,23.71,住,,,1140525,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,690408.0,99.51,6,3,3,有,無,34000000,341674.0,,0.0,0,,RPSOMLPJOHKGFEA28DA,92.8,6.71,0.0,無,,45.0
大同區,建物,長安西路１４５巷１４弄１８號,0.0,,,,1140530,土地0建物1車位0,全,一層,透天厝,住家用,,19.83,0,0,0,無,無,100000,5043.0,,0.0,0,房屋因火災?損處理與基地地主間產權糾葛協議買受地上房屋產權之買賣。；建物坐落地號：市府段二小段851地號；瑕疵物件；,RPPNMLPJOHKGFBA67EA,19.83,0.0,0.0,無,,
大安區,房地(土地+建物),安和路二段２１３號三樓之１,16.32,住,,,1140528,土地1建物1車位0,三層,十七層,住宅大樓(11層含以上有電梯),住家用,740612.0,134.87,2,2,2,有,有,33800000,250612.0,,0.0,0,,RPPNMLTJOHKGFFA48EA,102.32,1.01,12.45,有,,40.0
南港區,房地(土地+建物),東新街８９巷１弄１６號,21.0,住,,,1140401,土地1建物1車位0,一層，平台,三層,公寓(5樓含以下無電梯),住家用,,52.87,2,1,1,有,無,18150000,343295.0,,0.0,0,其他增建；具重建或重劃、都更等效益；,RPPNMLKKMHKGFDA17DA,52.87,0.0,0.0,無,189.0,
士林區,建物,中山北路七段４２號三樓之１,0.0,,,,1140407,土地0建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,631128.0,131.42,3,0,3,有,無,5000000,38046.0,,0.0,0,建物坐落地號：天山段二小段389地號；,RPPNMLKKMHKGFEA27DA,131.42,0.0,0.0,無,190.0,50.0
內湖區,房地(土地+建物),內湖路一段９１巷１６６號二樓,13.89,住,,,1140403,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,1130801.0,51.41,1,1,1,有,有,14480000,281657.0,,0.0,0,,RPPNMLMKMHKGFCA27DA,28.51,0.0,2.92,有,,1.0
文山區,房地(土地+建物),辛亥路七段８４巷２４號三樓,36.5,住,,,1140406,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,670816.0,91.62,3,2,1,有,無,13800000,150622.0,,0.0,0,其他增建；,RPQNMLQJMHKGFAA47DA,78.54,0.0,13.08,無,,47.0
北投區,房地(土地+建物),中央北路三段１４８巷４弄６號五樓,23.35,住,,,1140401,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,750307.0,84.1,3,1,1,有,有,9584149,113961.0,,0.0,0,,RPVOMLLKMHKGFEA08DA,70.9,0.0,5.02,無,197.0,39.0
北投區,房地(土地+建物)+車位,中山北路七段２１９巷３弄２７９號三樓,88.79,住,,,1140404,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,960731.0,231.22000000000003,4,2,2,有,有,41600000,208065.0,坡道平面,44.74,2800000,其他增建；,RPSOMLLKMHKGFEA77DA,122.61,2.78,12.94,有,209.0,18.0
中山區,房地(土地+建物),興安街３０號二樓,16.95,住,,,1140414,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,840831.0,52.68,3,2,1,有,有,12200000,231587.0,,0.0,0,買方買入共有人1/2之權利範圍,RPWOMLOKMHKGFCA28DA,42.39,2.66,4.68,有,211.0,30.0
信義區,房地(土地+建物),光復南路４１７巷１１６號三樓,41.36,住,,,1140409,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,670906.0,152.85,5,2,2,有,無,33000000,215898.0,,0.0,0,,RPVNMLOKMHKGFDA18DA,133.48,0.0,19.37,無,,47.0
中山區,房地(土地+建物)+車位,吉林路１２之６號六樓,34.48,住,,,1140410,土地1建物1車位2,六層,十六層,住宅大樓(11層含以上有電梯),住家用,1070511.0,261.92,3,1,2,有,有,73880000,395296.0,坡道平面,95.26,8000000,,RPXOMLMLMHKGFCA28DA,102.08,3.46,10.69,有,235.0,7.0
信義區,房地(土地+建物),忠孝東路五段６９５號,26.75,住,,,1140406,土地1建物1車位0,一層，平台，騎樓，停車場,四層,公寓(5樓含以下無電梯),住家用,651229.0,79.96,0,1,1,有,無,60000000,750375.0,,0.0,0,其他增建；,RPUNMLMLMHKGFDA97DA,79.96,0.0,0.0,無,,48.0
信義區,房地(土地+建物),忠孝東路五段６９５號二樓,26.75,住,,,1140406,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,651229.0,79.96,0,1,1,有,無,23000000,287644.0,,0.0,0,陽台外推；,RPVNMLMLMHKGFDA08DA,79.96,0.0,0.0,無,240.0,48.0
文山區,建物,景美街１７號,0.0,,,,1140410,土地0建物1車位0,全,二層,透天厝,住家用,,27.5,2,1,1,有,無,3000000,109091.0,,0.0,0,建物坐落地號：景美段五小段364地號；,RPQNMLNLMHKGFAA47EA,27.51,0.0,0.0,無,,
文山區,房地(土地+建物),興隆路一段５５巷２７弄２４號三樓,42.38,住,,,1140409,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,660908.0,86.82,2,2,1,有,無,12500000,143976.0,,0.0,0,,RPSNMLNLMHKGFAA57DA,78.54,0.0,8.28,無,,48.0
中山區,房地(土地+建物),松江路３３０巷５４號二樓,31.33,住,,,1140407,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,551110.0,70.44,3,2,1,有,無,15560000,220897.0,,0.0,0,其他增建；,RPTOMLOKMHKGFCA97DA,70.44,0.0,0.0,無,,58.0
大安區,房地(土地+建物),信義路三段１４７巷１１弄７號四樓,26.03,住,,,1140406,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,680512.0,90.93,3,2,1,有,無,30500000,335423.0,,0.0,0,,RPPNMLOLMHKGFFA87DA,75.99,0.0,14.94,無,250.0,46.0
內湖區,房地(土地+建物),內湖路三段１８７巷９號四樓,22.15,住,,,1140409,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,680322.0,83.12,3,1,1,有,無,13500000,162416.0,,0.0,0,,RPPNMLOLMHKGFCA67EA,66.41,0.0,11.15,無,,46.0
大安區,房地(土地+建物),和平東路二段３１１巷４３弄９號六樓,6.23,住,,,1140414,土地1建物1車位0,六層,十七層,住宅大樓(11層含以上有電梯),住家用,740522.0,32.28,2,2,2,有,有,6000000,185931.0,,0.0,0,,RPPNMLNLMHKGFFA87EA,24.25,0.45,2.27,有,,40.0
內湖區,房地(土地+建物),陽光街１６１巷１２之１２號三樓,19.42,住,,,1140401,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,1080716.0,37.7,1,1,1,有,有,10500000,278515.0,,0.0,0,,RPUPMLOKMHKGFCA18DA,23.05,0.0,0.0,有,254.0,6.0
北投區,房地(土地+建物),中央北路一段１６７巷１弄２９號,28.5,住,,,1140407,土地1建物1車位0,一層,二層,公寓(5樓含以下無電梯),住家用,600906.0,45.5,3,1,1,有,無,8080000,177582.0,,0.0,0,防火巷增建其他增建；,RPPOMLOLMHKGFEA87DA,45.5,0.0,0.0,無,,54.0
北投區,房地(土地+建物),知行路２０８之２號三樓,38.71,住,,,1140412,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,821028.0,120.49,4,2,3,有,無,19000000,157689.0,,0.0,0,,RPRNMLSLMHKGFEA48EA,91.73,2.58,10.5,有,,31.0
大安區,房地(土地+建物),信義路四段２６５巷２１弄３７號,29.76,住,,,1140408,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,660802.0,129.76999999999998,3,2,2,有,有,30000000,231178.0,,0.0,0,其他增建；,RPXNMLPKMHKGFFA68DA,110.85,5.0,0.0,有,,48.0
北投區,房地(土地+建物),溫泉路６８巷８號,36.75,住,,,1140403,土地2建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,590318.0,97.73,3,2,1,有,無,16500000,168832.0,,0.0,0,其他增建；,RPPNMLTLMHKGFEA38EA,97.73,0.0,0.0,無,276.0,55.0
中山區,房地(土地+建物),新生北路三段６１號二樓之８,6.81,住,,,1140418,土地4建物1車位0,二層,九層,華廈(10層含以下有電梯),住家用,650907.0,46.06,0,0,0,無,有,9000000,195397.0,,0.0,0,,RPWNMLSLMHKGFCA68DA,35.83,0.0,3.57,有,,49.0
北投區,房地(土地+建物)+車位,稻香路１７２號五樓,53.17,住,,,1140415,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,1060815.0,201.13,3,2,2,有,有,28380000,141103.0,坡道平面,23.72,0,,RPTNMLSLMHKGFEA58DA,99.25,6.83,13.56,有,287.0,8.0
內湖區,房地(土地+建物),內湖路二段３９之１號六樓,24.78,住,,,1140403,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,841204.0,87.66,3,2,1,有,有,23250000,265229.0,,0.0,0,,RPQQMLOKMHKGFCA87DA,51.57,16.37,6.94,有,,29.0
中正區,房地(土地+建物)+車位,臨沂街４５巷１０號四樓,35.43,住,,,1140411,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,930109.0,152.67000000000002,3,2,2,有,無,45800000,299993.0,其他,0.0,0,,RPPNMLTLMHKGFBA08EA,70.96,2.61,7.7,有,299.0,21.0
中山區,房地(土地+建物),朱崙街７９號,26.0,住,,,1140409,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,570206.0,70.58,1,2,1,有,無,28200000,399547.0,,0.0,0,,RPPOMLKMMHKGFCA47EA,70.58,0.0,0.0,無,,57.0
南港區,房地(土地+建物)+車位,研究院路二段６１巷１５號十六樓之３,27.75,,,,1140410,土地1建物1車位1,十六層,十八層,住宅大樓(11層含以上有電梯),住家用,1021230.0,209.5,3,2,2,有,有,41500000,244367.0,坡道平面,51.95,3000000,,RPWNMLRKMHKGFDA58DA,90.23,4.11,9.83,有,302.0,11.0
信義區,房地(土地+建物),永吉路３０巷８３弄１５號,17.64,住,,,1140417,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,850619.0,46.65,1,1,1,有,無,19300000,413719.0,,0.0,0,空地外推增建陽台外推；其他增建；,RPQNMLLJNHKGFDA37DA,40.84,0.0,2.09,無,,29.0
中正區,建物,牯嶺街９５巷１０７號,0.0,,,,1140424,土地0建物1車位0,全,一層,透天厝,住家用,,15.15,2,1,1,有,無,1500000,99010.0,,0.0,0,建物坐落地號：河堤段四小段254地號；其他增建；,RPVOMLPJNHKGFAA08DA,15.15,0.0,0.0,無,,
內湖區,房地(土地+建物),康寧路三段９９巷１７弄４０號八樓,32.07,住,,,1140407,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,840511.0,115.47,3,2,2,有,有,25300000,219105.0,,0.0,0,陽台外推；,RPQOMLOLMHKGFCA77DA,76.89,0.0,9.34,有,318.0,30.0
南港區,房地(土地+建物),興華路１２０號三樓,36.71,住,,,1140414,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,730612.0,95.24,4,0,4,有,無,21350000,224171.0,,0.0,0,陽台外推；其他增建；,RPTNMLNLMHKGFDA97DA,82.97,0.0,12.27,無,,41.0
北投區,房地(土地+建物)+車位,明德路２９０號三樓,23.43,住,,,1140415,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),住家用,1041204.0,117.13,2,1,1,有,有,26300000,260477.0,坡道機械,21.92,1500000,,RPTOMLQKMHKGFEA38DA,47.65,4.72,6.51,有,322.0,9.0
北投區,房地(土地+建物)+車位,清江路９１巷２０號七樓,15.62,住,,,1140423,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,1131101.0,100.64,2,2,1,有,有,13550000,151440.0,坡道機械,19.75,1300000,,RPROMLNLMHKGFEA97DA,48.5,0.0,6.05,有,,
北投區,房地(土地+建物),清江路９１巷２０號六樓,15.62,住,,,1140423,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,1131101.0,80.89,2,2,1,有,有,13620000,168377.0,,0.0,0,,RPSOMLNLMHKGFEA08DA,48.5,0.0,6.05,有,,
文山區,房地(土地+建物),興隆路一段２５１巷２弄１４號三樓,24.5,住,,,1140401,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,600604.0,70.15,2,2,1,有,無,12000000,171062.0,,0.0,0,陽台外推；,RPQNMLSLMHKGFAA87DA,70.15,0.0,0.0,無,,54.0
