交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺),類別
房地(土地+建物)+車位,康寧路三段５６巷１１號,1.0,44.0,0,39.43,888306,10.05,248756.0,25.070739,121.609941,葫洲站出口1,273,無電梯_4樓以下
房地(土地+建物),內湖路一段９１巷３９弄１１號,1.0,38.0,0,25.34,576087,0.0,,25.08838,121.562297,劍南路站出口1,770,無電梯_4樓以下
房地(土地+建物),羅斯福路五段２３６巷１８號三樓,3.0,43.0,0,31.05,643508,0.0,,25.001696,121.53762,萬隆站出口1,134,無電梯_4樓以下
房地(土地+建物)+車位,康寧路三段７５巷２１７之５號二樓,2.0,28.0,0,26.38,492077,0.0,,25.076465,121.614401,葫洲站出口1,775,無電梯_4樓以下
房地(土地+建物),大湖山莊街２１９巷９２號三樓,3.0,37.0,0,34.61,487777,0.0,,25.090199,121.600319,大湖公園站出口1,731,無電梯_4樓以下
房地(土地+建物),研究院路二段３１號三樓,3.0,48.0,0,22.66,556114,0.0,,25.046159,121.615306,南港展覽館站出口7,921,無電梯_4樓以下
房地(土地+建物),崇德街２７號三樓,3.0,48.0,0,31.11,633195,0.0,,25.024384,121.55378,六張犁站出口,121,無電梯_4樓以下
房地(土地+建物),南京東路五段２９１巷４４弄３５號二樓,2.0,46.0,0,38.63,729961,0.0,,25.053463,121.565274,南京三民站出口4,216,無電梯_4樓以下
房地(土地+建物),文林路６５３號二樓,2.0,48.0,0,26.1,677403,0.0,,25.100299,121.522843,芝山站出口1,195,無電梯_4樓以下
房地(土地+建物),明德路３３３巷３３號三樓,3.0,44.0,0,34.82,599643,0.0,,25.116431,121.518377,石牌站出口1,354,無電梯_4樓以下
房地(土地+建物),青田街６巷４之２號,3.0,56.0,0,33.96,1030575,0.0,,25.028059,121.531703,東門站出口5,651,無電梯_4樓以下
房地(土地+建物),致遠二路１１３巷２２號二樓,2.0,43.0,0,30.34,478517,0.0,,25.117241,121.511401,石牌站出口1,463,無電梯_4樓以下
房地(土地+建物),瑞安街２０８巷３５弄６號三樓,3.0,47.0,0,29.84,966674,0.0,,25.029533,121.540843,大安站出口3,439,無電梯_4樓以下
房地(土地+建物),興隆路一段５５巷２７弄２８號,1.0,46.0,0,26.66,581411,0.0,,25.004632,121.542177,萬隆站出口3,403,無電梯_4樓以下
房地(土地+建物),詔安街２６巷８弄１號三樓,3.0,40.0,0,23.75,668653,0.0,,25.024742,121.515617,古亭站出口8,683,無電梯_4樓以下
房地(土地+建物),大同街１９８號二樓,2.0,45.0,0,33.44,453073,0.0,,25.137298,121.499206,新北投站出口2,331,無電梯_4樓以下
房地(土地+建物),試院路１５４巷２弄２９號,1.0,42.0,0,30.15,325073,0.0,,24.991028,121.547908,景美站出口2,683,無電梯_4樓以下
房地(土地+建物),西藏路１４６號三樓,3.0,48.0,0,20.66,580727,0.0,,25.030132,121.503863,龍山寺站出口3,630,無電梯_4樓以下
房地(土地+建物),哈密街７０巷３號三樓,3.0,56.0,0,20.35,663419,0.0,,25.073088,121.517333,圓山站出口2,315,無電梯_4樓以下
房地(土地+建物),陽光街７８號三樓,3.0,39.0,0,26.94,772155,0.0,,25.075898,121.58614,文德站出口1,312,無電梯_4樓以下
房地(土地+建物),東湖路１１３巷９５弄１２７號,1.0,40.0,0,32.47,677542,0.0,,25.070167,121.614338,東湖站出口3,420,無電梯_4樓以下
房地(土地+建物),合順街８巷３弄１７號,1.0,,0,23.29,545241,0.0,,25.042388,121.6189,南港展覽館站出口7,1297,無電梯_4樓以下
房地(土地+建物),松山路１１９巷３０號三樓,3.0,49.0,0,36.26,537773,0.0,,25.047334,121.579561,松山站出口4,317,無電梯_4樓以下
房地(土地+建物),吉利街３１３號二樓,2.0,26.0,0,53.75,504147,0.0,,25.117988,121.511357,石牌站出口1,517,無電梯_4樓以下
房地(土地+建物),金山南路二段１８５巷３號三樓,3.0,53.0,0,40.37,930744,0.0,,25.028475,121.526676,古亭站出口5,409,無電梯_4樓以下
房地(土地+建物),泰順街４０巷３０之４號,3.0,53.0,0,24.6,846877,0.0,,25.024334,121.52969,台電大樓站出口3,397,無電梯_4樓以下
房地(土地+建物),寶興街８９號三樓,3.0,41.0,0,24.09,564596,0.0,,25.025925,121.494484,龍山寺站出口2,1153,無電梯_4樓以下
房地(土地+建物),南京東路五段２３巷１８號二樓,2.0,45.0,0,35.63,603502,0.0,,25.053245,121.558108,南京三民站出口1,544,無電梯_4樓以下
房地(土地+建物),金門街１２巷１９號三樓,3.0,47.0,0,44.97,655999,0.0,,25.022597,121.522743,古亭站出口2,329,無電梯_4樓以下
房地(土地+建物),成功路二段３２０巷３２號,1.0,42.0,0,31.94,693468,0.0,,25.06754,121.589059,文德站出口2,1284,無電梯_4樓以下
房地(土地+建物),公路４０２號三樓,3.0,43.0,0,48.63,394844,0.0,,25.132303,121.502681,北投站出口2,379,無電梯_4樓以下
房地(土地+建物),中正路６０６號二樓、三樓,2.0,57.0,0,29.78,604472,0.0,,25.087051,121.509543,劍潭站出口3,1583,無電梯_4樓以下
房地(土地+建物),文德路２２巷５９弄２號三樓,3.0,40.0,0,39.21,497284,0.0,,25.075485,121.580518,文德站出口2,520,無電梯_4樓以下
房地(土地+建物),中和街４１６號二樓,2.0,47.0,0,31.83,361340,0.0,,25.143934,121.497979,新北投站出口2,909,無電梯_4樓以下
房地(土地+建物),重慶北路四段１９０巷５弄２８號二樓,2.0,53.0,0,27.46,364154,0.0,,25.085653,121.511993,劍潭站出口2,1312,無電梯_4樓以下
房地(土地+建物),羅斯福路五段２１８巷３８弄２６號三樓,3.0,45.0,0,27.61,708099,0.0,,25.002534,121.5375,萬隆站出口4,109,無電梯_4樓以下
房地(土地+建物),環河南路三段２６１號三樓,3.0,55.0,0,21.18,424909,0.0,,25.019724,121.493115,中原站出口,1548,無電梯_4樓以下
房地(土地+建物),復興南路一段７９巷２９號二樓,2.0,47.0,0,29.61,675547,0.0,,25.044723,121.545238,忠孝復興站出口5,326,無電梯_4樓以下
房地(土地+建物),雨聲街２巷７號,1.0,46.0,0,30.85,972291,0.0,,25.100762,121.530208,芝山站出口1,776,無電梯_4樓以下
房地(土地+建物),雨聲街２巷７號二樓,2.0,46.0,0,30.85,861450,0.0,,25.100762,121.530208,芝山站出口1,776,無電梯_4樓以下
房地(土地+建物),中華路二段４０９巷５弄８號二樓,2.0,61.0,0,8.84,552096,0.0,,25.026306,121.508267,小南門站出口3,1038,無電梯_4樓以下
房地(土地+建物),麗山街１５３號二樓,2.0,38.0,0,31.76,582449,0.0,,25.082855,121.579051,港墘站出口1,446,無電梯_4樓以下
房地(土地+建物),知行路８８號三樓,3.0,42.0,0,32.44,298985,0.0,,25.118302,121.46859,關渡站出口1,805,無電梯_4樓以下
房地(土地+建物),港墘路８２巷７弄１１號二樓,2.0,39.0,0,31.54,602321,0.0,,25.08137,121.577527,港墘站出口1,222,無電梯_4樓以下
房地(土地+建物),青年路１０６巷３０弄２０號,1.0,49.0,0,13.01,461273,0.0,,25.023036,121.502162,龍山寺站出口2,1363,無電梯_4樓以下
房地(土地+建物),公路８５巷２弄２４號,1.0,52.0,0,15.37,343459,0.0,,25.132303,121.502681,北投站出口2,379,無電梯_4樓以下
房地(土地+建物)+車位,行義路１４６巷４３號,1.0,34.0,0,133.9,317390,0.0,,25.130081,121.530023,石牌站出口1,2244,無電梯_4樓以下
房地(土地+建物),永平街８０巷１號一樓,1.0,47.0,0,21.71,759899,0.0,,25.091685,121.505363,芝山站出口1,2086,無電梯_4樓以下
房地(土地+建物),龍江路２９５巷１４之１號,1.0,54.0,0,21.55,705235,0.0,,25.06076,121.541639,中山國中站出口,236,無電梯_4樓以下
房地(土地+建物),杏林三路２１號,1.0,42.0,0,26.87,550779,0.0,,25.141137,121.498067,新北投站出口2,651,無電梯_4樓以下
房地(土地+建物),承德路四段１２巷４７號,1.0,53.0,0,28.33,900135,0.0,,25.080832,121.519888,劍潭站出口2,560,無電梯_4樓以下
房地(土地+建物),致遠二路７１巷１號三樓,3.0,43.0,0,29.36,670355,0.0,,25.115547,121.511514,石牌站出口1,382,無電梯_4樓以下
房地(土地+建物),民權東路二段１５２巷５弄１４號二樓,2.0,54.0,0,30.35,856593,0.0,,25.061395,121.534211,行天宮站出口4,168,無電梯_4樓以下
房地(土地+建物),吳興街２６號二樓,2.0,51.0,0,30.82,642468,0.0,,25.0314,121.559719,台北101/世貿站出口1,273,無電梯_4樓以下
房地(土地+建物),吉林路２９９巷３號三樓,3.0,55.0,0,20.11,636494,0.0,,25.063194,121.530693,中山國小站出口3,369,無電梯_4樓以下
房地(土地+建物),承德路四段２９７巷１３號,3.0,54.0,0,18.77,479486,0.0,,25.090259,121.518848,士林站出口2,817,無電梯_4樓以下
房地(土地+建物),新興路１５２巷６弄２號,1.0,44.0,0,28.25,601825,0.0,,25.139728,121.486623,復興崗站出口1,260,無電梯_4樓以下
房地(土地+建物)+車位,中山北路七段１４１巷１４弄６號,1.0,44.0,0,34.25,998569,0.0,,25.12399,121.530932,石牌站出口1,1871,無電梯_4樓以下
房地(土地+建物),知行路３１６巷２０弄１號三樓,3.0,41.0,0,29.81,426099,0.0,,25.122355,121.46844,關渡站出口1,364,無電梯_4樓以下
房地(土地+建物),松江路２２６巷９號三樓,3.0,42.0,0,43.38,654288,0.0,,25.058572,121.532014,行天宮站出口1,116,無電梯_4樓以下
房地(土地+建物),龍江路４５７巷５號三樓,3.0,47.0,0,20.03,584079,0.0,,25.067625,121.541246,中山國中站出口,805,無電梯_4樓以下
房地(土地+建物),光復南路４２１巷２１號三樓,3.0,44.0,0,29.53,731534,0.0,,25.036226,121.558595,台北101/世貿站出口1,465,無電梯_4樓以下
房地(土地+建物),安泰街７４巷７號三樓,3.0,43.0,0,25.39,342589,0.0,,25.075871,121.616382,葫洲站出口1,917,無電梯_4樓以下
房地(土地+建物),樂業街１１８巷１７號二樓,2.0,46.0,0,22.7,581586,0.0,,25.020415,121.551577,六張犁站出口,400,無電梯_4樓以下
房地(土地+建物),仙岩路５８巷２號二樓,2.0,45.0,0,29.05,550850,0.0,,24.999465,121.54979,萬芳醫院站出口,801,無電梯_4樓以下
房地(土地+建物),保儀路１０９巷２３弄６號,1.0,51.0,0,26.11,703897,0.0,,24.98483,121.569415,萬芳社區站出口,1532,無電梯_4樓以下
房地(土地+建物),興隆路一段７０巷１１弄２６號二樓,2.0,46.0,0,28.18,425775,0.0,,25.001697,121.540534,萬隆站出口2,100,無電梯_4樓以下
房地(土地+建物),合順街８巷５弄３９號二樓,2.0,,0,23.29,437910,0.0,,25.04231,121.619549,南港展覽館站出口7,1311,無電梯_4樓以下
房地(土地+建物),中山北路六段４１９巷２２號,1.0,45.0,0,46.35,722825,0.0,,25.114897,121.526545,明德站出口2,957,無電梯_4樓以下
房地(土地+建物),中央北路二段３５號三樓,3.0,46.0,0,26.15,489463,0.0,,25.136695,121.495525,北投站出口1,551,無電梯_4樓以下
房地(土地+建物),中山北路七段１４巷５９弄１２號一樓,1.0,39.0,0,31.51,571277,0.0,,25.121336,121.533869,石牌站出口2,1975,無電梯_4樓以下
房地(土地+建物),承德路四段２９７巷２３號三樓,3.0,54.0,0,15.88,680178,0.0,,25.090368,121.519029,士林站出口2,796,無電梯_4樓以下
房地(土地+建物),景福街５０號三樓,3.0,45.0,0,28.59,625476,0.0,,24.999206,121.538291,萬隆站出口1,248,無電梯_4樓以下
房地(土地+建物),木柵路二段１０９巷２５弄８６號三樓,3.0,41.0,0,27.73,432695,0.0,,24.990829,121.561657,萬芳醫院站出口,1030,無電梯_4樓以下
房地(土地+建物),景興路１７巷４號三樓,3.0,49.0,0,20.46,591367,0.0,,24.997986,121.544946,景美站出口2,647,無電梯_4樓以下
房地(土地+建物),文林路６１５巷６弄８號三樓,3.0,36.0,0,36.17,575112,0.0,,25.100015,121.522626,芝山站出口1,226,無電梯_4樓以下
房地(土地+建物),石牌路二段３３１巷９號三樓,3.0,47.0,0,36.87,488220,0.0,,25.122945,121.524039,石牌站出口1,1253,無電梯_4樓以下
房地(土地+建物),辛亥路五段１０８號三樓,3.0,43.0,0,30.07,504234,0.0,,24.998003,121.552555,萬芳醫院站出口,544,無電梯_4樓以下
房地(土地+建物),辛亥路四段２１巷３８號二樓,2.0,37.0,0,42.33,491392,0.0,,25.00985,121.559116,辛亥站出口,567,無電梯_4樓以下
房地(土地+建物),忠順街一段２６巷１３弄１６號,1.0,43.0,0,28.56,588256,0.0,,24.982638,121.560282,大坪林站出口5,1721,無電梯_4樓以下
房地(土地+建物),中華路二段４４３巷１５號三樓,3.0,41.0,0,29.31,614079,0.0,,25.025327,121.509944,小南門站出口4,1111,無電梯_4樓以下
房地(土地+建物),青年路１０６巷３０弄２４號,1.0,49.0,0,15.67,625299,0.0,,25.023121,121.502249,龍山寺站出口2,1356,無電梯_4樓以下
房地(土地+建物),內湖路二段１７９巷３５弄７號三樓,3.0,39.0,0,33.74,480174,0.0,,25.083916,121.586588,文德站出口1,591,無電梯_4樓以下
房地(土地+建物),松仁路２５３巷９弄２號二樓,2.0,55.0,0,26.95,680822,0.0,,25.025919,121.569936,象山站出口2,718,無電梯_4樓以下
房地(土地+建物),舊莊街一段１４５巷６弄１號二樓,2.0,46.0,0,17.63,499158,0.0,,25.040341,121.620635,南港展覽館站出口7,1543,無電梯_4樓以下
房地(土地+建物),杏林一路２８號,1.0,44.0,0,28.13,426554,0.0,,25.140906,121.497822,新北投站出口2,650,無電梯_4樓以下
房地(土地+建物),承德路四段２０號,1.0,51.0,0,20.82,816363,0.0,,25.080142,121.521865,劍潭站出口2,454,無電梯_4樓以下
房地(土地+建物),至誠路二段３５之１號三樓,3.0,41.0,0,32.58,583248,0.0,,25.101626,121.529014,芝山站出口1,644,無電梯_4樓以下
房地(土地+建物),康寧路一段１６４巷２號三樓,3.0,43.0,0,21.91,511111,0.0,,25.07893,121.594469,內湖站出口2,523,無電梯_4樓以下
房地(土地+建物),吉利街８號,1.0,51.0,0,31.65,932054,0.0,,25.117948,121.504182,唭哩岸站出口2,366,無電梯_4樓以下
房地(土地+建物),同安街８５之１號二樓之２,2.0,44.0,0,16.71,807750,0.0,,25.023188,121.52111,古亭站出口2,342,無電梯_4樓以下
房地(土地+建物),安泰街６９巷７號三樓,3.0,43.0,0,32.22,450000,0.0,,25.07549,121.61728,葫洲站出口1,985,無電梯_4樓以下
房地(土地+建物),溫泉路６８之９號三樓,3.0,51.0,0,23.96,411502,0.0,,25.134944,121.504607,新北投站出口1,250,無電梯_4樓以下
房地(土地+建物),立農街一段３８７號二樓,2.0,49.0,0,38.87,501735,0.0,,25.119548,121.508755,唭哩岸站出口1,226,無電梯_4樓以下
房地(土地+建物),八德路三段１５８巷６６號三樓,3.0,54.0,0,23.07,797411,0.0,,25.045161,121.555411,國父紀念館站出口1,390,無電梯_4樓以下
房地(土地+建物),重慶南路三段６５巷４弄１３號二樓,2.0,48.0,0,23.91,648358,0.0,,25.026412,121.517068,古亭站出口7,490,無電梯_4樓以下
房地(土地+建物),和興路４４巷１４弄４之１號一樓,1.0,44.0,0,23.66,547442,0.0,,24.984348,121.546859,大坪林站出口5,403,無電梯_4樓以下
房地(土地+建物),哈密街６３巷８號二樓,2.0,44.0,0,18.94,563901,0.0,,25.073817,121.515216,圓山站出口2,542,無電梯_4樓以下
房地(土地+建物),忠孝東路五段７４３巷１弄１０號二樓,2.0,47.0,0,29.02,799482,0.0,,25.043446,121.580657,後山埤站出口2,124,無電梯_4樓以下
房地(土地+建物),吳興街３６５巷３１號二樓,2.0,52.0,0,25.65,810854,0.0,,25.026086,121.567757,象山站出口2,733,無電梯_4樓以下
房地(土地+建物),吳興街５００巷１２號二樓,2.0,35.0,0,26.94,688552,0.0,,25.023165,121.569074,象山站出口2,1028,無電梯_4樓以下
房地(土地+建物),通河東街一段８６號三樓,3.0,44.0,0,21.55,480277,0.0,,25.084197,121.516363,劍潭站出口2,851,無電梯_4樓以下
房地(土地+建物),東陽街４７２號,3.0,51.0,0,28.13,718743,0.0,,25.112186,121.519826,明德站出口2,266,無電梯_4樓以下
房地(土地+建物),懷德街１１巷５號一樓,1.0,46.0,0,29.45,800128,0.0,,25.11165,121.518663,明德站出口2,183,無電梯_4樓以下
房地(土地+建物),溫州街７４巷１２號三樓,3.0,45.0,0,16.01,979678,0.0,,25.019822,121.531948,台電大樓站出口2,291,無電梯_4樓以下
房地(土地+建物),延平北路五段１６３巷３５弄２４之１號三樓,3.0,40.0,0,18.69,406537,0.0,,25.081887,121.508808,圓山站出口2,1600,無電梯_4樓以下
房地(土地+建物),興隆路二段１５３巷４弄６號二樓,2.0,,0,40.83,504476,0.0,,25.001093,121.54843,萬隆站出口2,895,無電梯_4樓以下
房地(土地+建物),興隆路三段１８１巷５弄６號三樓,3.0,,0,28.37,493507,0.0,,24.996712,121.560961,萬芳醫院站出口,440,無電梯_4樓以下
房地(土地+建物),羅斯福路三段２４４巷２弄２０號三樓,3.0,55.0,0,35.08,775284,0.0,,25.016429,121.531592,公館站出口4,249,無電梯_4樓以下
房地(土地+建物),萬大路４８６巷３７弄１６號三樓,3.0,55.0,0,13.47,616170,0.0,,25.019754,121.496045,中原站出口,1739,無電梯_4樓以下
房地(土地+建物),新生北路二段４５巷３３號二樓,2.0,49.0,0,30.94,646420,0.0,,25.055747,121.529521,行天宮站出口1,441,無電梯_4樓以下
房地(土地+建物),富陽街８７巷６號二樓,2.0,47.0,0,26.2,698406,0.0,,25.021378,121.556997,麟光站出口,353,無電梯_4樓以下
房地(土地+建物),木柵路一段３００號三樓,3.0,,0,19.28,503078,0.0,,24.988436,121.556855,萬芳醫院站出口,1220,無電梯_4樓以下
房地(土地+建物),景福街４４號三樓,3.0,45.0,0,28.59,524729,0.0,,24.999258,121.53844,萬隆站出口1,239,無電梯_4樓以下
房地(土地+建物),和平東路三段４００號二樓,2.0,44.0,0,29.92,649996,0.0,,25.018783,121.558225,麟光站出口,46,無電梯_4樓以下
房地(土地+建物),通化街１２３巷１３號三樓,3.0,46.0,0,13.73,932440,0.0,,25.029209,121.554537,信義安和站出口4,439,無電梯_4樓以下
房地(土地+建物),木柵路四段１５９巷１９２號二樓,2.0,,0,28.63,314338,0.0,,25.004925,121.577174,動物園站出口1,788,無電梯_4樓以下
房地(土地+建物),辛亥路七段７６巷３１弄１之１號二樓,2.0,42.0,0,15.24,551293,0.0,,24.982062,121.555129,大坪林站出口5,1205,無電梯_4樓以下
