交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺),類別
房地(土地+建物),八德路三段１９９巷８號,1.0,42.0,0,27.18,907400,0.0,,25.048969,121.556261,台北小巨蛋站出口4,443,無電梯_4樓以下
房地(土地+建物),忠孝東路五段４２３巷８０號三樓,3.0,38.0,0,14.33,767490,0.0,,25.043855,121.575504,永春站出口1,320,無電梯_4樓以下
房地(土地+建物),中社路一段４３巷７號,1.0,46.0,0,20.81,478090,0.0,,25.108983,121.560278,劍南路站出口1,2660,無電梯_4樓以下
房地(土地+建物),大興街２３巷２５號二樓,2.0,39.0,0,35.09,398940,0.0,,25.130698,121.498102,北投站出口2,116,無電梯_4樓以下
房地(土地+建物),寶興街８０巷１７弄１號二樓,2.0,49.0,0,23.92,489158,0.0,,25.025465,121.494207,龍山寺站出口2,1211,無電梯_4樓以下
房地(土地+建物),大興街２３巷２５號,1.0,39.0,0,61.29,391604,0.0,,25.130698,121.498102,北投站出口2,116,無電梯_4樓以下
房地(土地+建物),青年路１６８巷１８號三樓,3.0,47.0,0,11.46,471383,0.0,,25.020395,121.502116,頂溪站出口2,1508,無電梯_4樓以下
房地(土地+建物),信義路六段７６巷２弄１０３號三樓,3.0,39.0,0,29.21,701903,0.0,,25.032374,121.575646,象山站出口3,511,無電梯_4樓以下
房地(土地+建物),信義路五段１５０巷３４２弄３１號三樓,3.0,,0,30.09,659696,0.0,,25.026991,121.570493,象山站出口2,601,無電梯_4樓以下
房地(土地+建物),福德街３００巷４３弄７號,1.0,39.0,0,23.59,720770,0.0,,25.040521,121.586134,後山埤站出口2,558,無電梯_4樓以下
房地(土地+建物),民生東路二段１４７巷１２弄２６號二樓,2.0,56.0,0,20.74,602718,0.0,,25.059969,121.534167,行天宮站出口3,79,無電梯_4樓以下
房地(土地+建物),萬隆街８３之１號三樓,3.0,40.0,0,41.4,560344,0.0,,25.000165,121.536436,萬隆站出口1,282,無電梯_4樓以下
房地(土地+建物),永吉路３２６巷２５號三樓,3.0,38.0,0,30.31,692761,0.0,,25.044214,121.575526,永春站出口1,360,無電梯_4樓以下
房地(土地+建物),中山北路七段１１４巷１０弄１號二樓,2.0,47.0,0,27.03,536414,0.0,,25.12196,121.532684,石牌站出口2,1902,無電梯_4樓以下
房地(土地+建物),公路１８７巷１０號,1.0,47.0,0,34.05,355335,0.0,,25.132303,121.502681,北投站出口2,379,無電梯_4樓以下
房地(土地+建物),新生北路一段４７巷８號,1.0,53.0,0,17.64,805046,0.0,,25.047927,121.530586,松江南京站出口3,420,無電梯_4樓以下
房地(土地+建物),成功路二段４９６號二樓,2.0,41.0,0,25.99,384752,0.0,,25.07349,121.589708,文德站出口1,707,無電梯_4樓以下
房地(土地+建物),忠孝東路六段２７８巷２３弄１１號二樓,2.0,42.0,0,27.61,637540,0.0,,25.048625,121.590041,昆陽站出口1,330,無電梯_4樓以下
房地(土地+建物),吉林路４５６巷３７號三樓,3.0,54.0,0,22.91,589151,0.0,,25.067084,121.528606,中山國小站出口4,505,無電梯_4樓以下
房地(土地+建物),華齡街６６號三樓,3.0,42.0,0,30.53,558716,0.0,,25.084428,121.519742,劍潭站出口2,521,無電梯_4樓以下
房地(土地+建物),中山北路七段１９０巷３２之５號,2.0,49.0,0,26.59,432547,0.0,,25.126087,121.535964,石牌站出口1,2424,無電梯_4樓以下
房地(土地+建物),內湖路一段９１巷９２弄１６號,1.0,33.0,0,38.33,696121,0.0,,25.087111,121.563571,西湖站出口1,614,無電梯_4樓以下
房地(土地+建物),西園路二段２２５巷８號三樓,3.0,36.0,0,29.18,411253,0.0,,25.027059,121.495014,龍山寺站出口2,1017,無電梯_4樓以下
房地(土地+建物),環山路二段１０９巷３弄１５號三樓,3.0,33.0,0,37.57,535038,0.0,,25.084398,121.575223,港墘站出口1,478,無電梯_4樓以下
房地(土地+建物),環河北路二段２１９號,1.0,45.0,0,30.43,788736,0.0,,25.069917,121.509408,大橋頭站出口1A,769,無電梯_4樓以下
房地(土地+建物),麗山街８０號三樓,3.0,38.0,0,30.45,617414,0.0,,25.082832,121.578725,港墘站出口1,421,無電梯_4樓以下
房地(土地+建物),星雲街１５巷１８弄３３號三樓,3.0,39.0,0,29.41,476045,0.0,,25.079106,121.590575,文德站出口1,499,無電梯_4樓以下
房地(土地+建物),福德街２３２巷１６弄１號三樓,3.0,50.0,0,25.99,626376,0.0,,25.039424,121.584567,後山埤站出口2,549,無電梯_4樓以下
房地(土地+建物),環河南路二段１５８巷３號,1.0,38.0,0,23.86,461000,0.0,,25.035893,121.493892,龍山寺站出口1,570,無電梯_4樓以下
