交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺),類別
房地(土地+建物)+車位,內湖路一段６６１號九樓之２,9.0,13.0,1,45.33,1170244,12.0,0.0,25.080209,121.575501,港墘站出口1,31,有電梯_7樓以上
房地(土地+建物)+車位,石牌路二段３１５巷１０弄７之１號八樓,8.0,16.0,1,42.02,796091,17.15,128280.0,25.12273,121.522769,石牌站出口1,1148,有電梯_7樓以上
房地(土地+建物),復興南路二段１７１巷３８號八樓,8.0,39.0,1,39.31,801265,0.0,,25.027508,121.545053,科技大樓站出口,207,有電梯_7樓以上
房地(土地+建物)+車位,中正路７１９號十一樓,11.0,20.0,1,30.66,661239,5.91,321489.0,25.085602,121.506273,劍潭站出口2,1879,有電梯_7樓以上
房地(土地+建物)+車位,瑞安街２０８巷７０弄５號九樓,9.0,24.0,1,62.51,1219237,11.25,355556.0,25.030497,121.539942,大安站出口2,388,有電梯_7樓以上
房地(土地+建物)+車位,瑞安街２０８巷７０弄７號九樓,9.0,24.0,1,67.31,1150693,11.25,355556.0,25.030497,121.539853,大安站出口2,392,有電梯_7樓以上
房地(土地+建物)+車位,仁愛路四段４３３號九樓,9.0,36.0,1,59.78,1102320,0.0,,25.038021,121.556716,國父紀念館站出口2,334,有電梯_7樓以上
房地(土地+建物)+車位,民權東路六段２８０巷２５弄６０號八樓,8.0,16.0,1,88.58,508027,0.0,,25.069818,121.605047,葫洲站出口2,372,有電梯_7樓以上
房地(土地+建物)+車位,木柵路一段５９巷８２號八樓,8.0,12.0,1,50.65,673112,13.51,0.0,24.988237,121.548357,大坪林站出口5,792,有電梯_7樓以上
房地(土地+建物),國興路１巷２號十樓之４,10.0,41.0,1,30.22,579150,0.0,,25.024241,121.508881,小南門站出口4,1249,有電梯_7樓以上
房地(土地+建物),星雲街１３８巷１０號九樓,9.0,25.0,1,48.7,641732,0.0,,25.079407,121.595155,內湖站出口2,473,有電梯_7樓以上
房地(土地+建物),幽雅路７號十一樓之７,11.0,15.0,1,14.76,447095,0.0,,25.137316,121.513129,新北投站出口1,968,有電梯_7樓以上
房地(土地+建物),南京東路六段１１１號八樓,8.0,27.0,1,38.84,594733,0.0,,25.055691,121.577523,松山站出口5,571,有電梯_7樓以上
房地(土地+建物)+車位,興隆路四段２之３號十樓,10.0,7.0,1,51.88,718200,8.44,213270.0,24.990408,121.559251,萬芳醫院站出口,1010,有電梯_7樓以上
房地(土地+建物)+車位,西園路二段８１巷７號十樓,10.0,3.0,1,37.78,724511,5.14,369650.0,25.030443,121.497144,龍山寺站出口2,584,有電梯_7樓以上
房地(土地+建物),辛亥路四段７７巷９２弄１１號十三樓之２,13.0,20.0,1,33.23,640452,0.0,,25.008661,121.561555,辛亥站出口,603,有電梯_7樓以上
房地(土地+建物)+車位,木新路二段４３巷２５號十樓,10.0,6.0,1,103.13,697818,28.5,175439.0,24.98704,121.571516,木柵站出口,1253,有電梯_7樓以上
房地(土地+建物)+車位,忠順街二段８５巷１５號十樓,10.0,11.0,1,63.06,824509,6.33,394945.0,24.986307,121.56528,萬芳社區站出口,1401,有電梯_7樓以上
房地(土地+建物)+車位,環河北路三段１２３號十樓,10.0,20.0,1,64.13,606477,7.99,312891.0,25.085183,121.506178,三重國小站出口,1877,有電梯_7樓以上
房地(土地+建物)+車位,仁愛路四段１５１巷２０號十一樓,11.0,34.0,1,54.75,1267594,10.75,0.0,25.039721,121.551673,忠孝敦化站出口3,180,有電梯_7樓以上
房地(土地+建物),三元街２１７號八樓之３,8.0,31.0,1,9.68,948349,0.0,,25.027658,121.513373,中正紀念堂站出口2,722,有電梯_7樓以上
房地(土地+建物)+車位,樟新街３２巷３號十六樓,16.0,29.0,1,47.17,544687,10.27,194742.0,24.978499,121.554793,七張站出口2,1238,有電梯_7樓以上
房地(土地+建物)+車位,經貿二路２３５巷２８號八樓,8.0,9.0,1,27.85,1059282,3.78,0.0,25.061293,121.614918,南港軟體園區站出口1,139,有電梯_7樓以上
房地(土地+建物)+車位,至誠路一段１３８號十四樓,14.0,5.0,1,78.29,1007369,12.65,237154.0,25.101635,121.534763,士林站出口1,1219,有電梯_7樓以上
房地(土地+建物)+車位,至誠路一段１３８號十四樓之１,14.0,5.0,1,76.77,1009843,25.3,233202.0,25.101635,121.534763,士林站出口1,1219,有電梯_7樓以上
房地(土地+建物)+車位,金山南路二段１８８號二十二樓,22.0,4.0,1,53.54,1305507,0.0,,25.028303,121.526011,古亭站出口5,340,有電梯_7樓以上
房地(土地+建物)+車位,萬芳路１８號九樓,9.0,19.0,1,39.67,593738,11.46,174520.0,24.9958,121.570509,萬芳社區站出口,375,有電梯_7樓以上
房地(土地+建物)+車位,萬芳路１８號九樓之３,9.0,19.0,1,47.25,593762,11.46,174520.0,24.9958,121.570509,萬芳社區站出口,375,有電梯_7樓以上
房地(土地+建物),南京東路三段４８巷３８號十三樓之３,13.0,20.0,1,62.96,1108601,0.0,,25.050651,121.538303,南京復興站出口2,379,有電梯_7樓以上
房地(土地+建物),福德街３８３號十一樓之１,11.0,26.0,1,39.73,676510,0.0,,25.041077,121.591003,後山埤站出口3,905,有電梯_7樓以上
房地(土地+建物),興華路３０巷２４號九樓,9.0,34.0,1,40.83,746919,0.0,,25.054532,121.605597,南港站出口1,301,有電梯_7樓以上
房地(土地+建物)+車位,豐年路一段５８號八樓,8.0,13.0,1,38.73,864189,10.84,0.0,25.134456,121.497953,北投站出口1,237,有電梯_7樓以上
建物,瑞光路２５３巷１５號九樓,9.0,27.0,1,42.39,305480,0.0,,25.075276,121.578305,港墘站出口1,596,有電梯_7樓以上
房地(土地+建物)+車位,吳興街６００巷１２８號九樓,9.0,14.0,1,76.37,608861,0.0,,25.018169,121.572235,麟光站出口,1374,有電梯_7樓以上
房地(土地+建物)+車位,木柵路三段８５巷８弄３號十一樓之１,11.0,0.0,1,29.96,832698,3.56,0.0,24.989576,121.567304,萬芳社區站出口,1007,有電梯_7樓以上
房地(土地+建物)+車位,重慶北路四段２２２號十樓之２,10.0,7.0,1,27.64,661888,5.73,261780.0,25.085867,121.511468,劍潭站出口2,1368,有電梯_7樓以上
房地(土地+建物)+車位,民權東路六段１２７號八樓,8.0,14.0,1,98.81,625472,0.0,,25.069096,121.593265,文德站出口1,1313,有電梯_7樓以上
房地(土地+建物)+車位,松江路３８巷２１號十二樓,12.0,5.0,1,94.55,1169974,18.67,417783.0,25.047651,121.531094,松江南京站出口3,422,有電梯_7樓以上
房地(土地+建物)+車位,民權東路二段７１巷８號十一樓,11.0,1.0,1,40.55,1038656,9.84,315041.0,25.063339,121.531609,行天宮站出口4,359,有電梯_7樓以上
房地(土地+建物)+車位,經貿二路１５７巷３６弄７８號九樓,9.0,10.0,1,53.4,1086786,11.58,0.0,25.061363,121.614783,南港軟體園區站出口1,154,有電梯_7樓以上
房地(土地+建物)+車位,文林北路７５巷６９號十三樓,13.0,6.0,1,57.79,924571,13.23,0.0,25.103325,121.517263,芝山站出口2,514,有電梯_7樓以上
房地(土地+建物)+車位,基隆路二段２５０號十一樓,11.0,12.0,1,111.76,805330,0.0,,25.02273,121.550419,六張犁站出口,265,有電梯_7樓以上
房地(土地+建物)+車位,北安路８２９號十四樓之２,14.0,13.0,1,40.39,999937,12.7,196850.0,25.084811,121.556951,劍南路站出口3,104,有電梯_7樓以上
房地(土地+建物)+車位,吳興街６００巷１２８號十四樓,14.0,14.0,1,63.73,530332,0.0,,25.018169,121.572235,麟光站出口,1374,有電梯_7樓以上
房地(土地+建物),新生北路三段４３號十一樓之１２,11.0,46.0,1,15.62,694844,0.0,,25.065416,121.528038,中山國小站出口4,312,有電梯_7樓以上
房地(土地+建物)+車位,延壽街３３０巷１８號十樓,10.0,15.0,1,63.87,876784,0.0,,25.055204,121.560145,南京三民站出口1,503,有電梯_7樓以上
房地(土地+建物)+車位,萬芳路１０７巷７號十一樓,11.0,15.0,1,33.64,762707,6.11,327332.0,24.996644,121.562555,萬芳醫院站出口,573,有電梯_7樓以上
房地(土地+建物),木柵路三段８５巷８弄３號十樓之１,10.0,0.0,1,26.4,757601,0.0,,24.989576,121.567304,萬芳社區站出口,1007,有電梯_7樓以上
房地(土地+建物),辛亥路四段７７巷９２弄９號八樓之１,8.0,20.0,1,12.55,657972,0.0,,25.008779,121.561219,辛亥站出口,587,有電梯_7樓以上
房地(土地+建物),松江路２５巷５號九樓,9.0,15.0,1,14.11,1100985,0.0,,25.047379,121.533775,松江南京站出口3,422,有電梯_7樓以上
房地(土地+建物)+車位,中正路６５５巷６號十三樓之２,13.0,9.0,1,46.48,617553,9.23,270856.0,25.085308,121.507794,劍潭站出口2,1723,有電梯_7樓以上
