交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺),類別
房地(土地+建物)+車位,星雲街１３３號九樓,9.0,18.0,1,49.71,970151,8.48,294811.0,25.081095,121.596067,內湖站出口2,318,有電梯_7樓以上
房地(土地+建物),吳興街６００巷１００弄１８之１號十樓,10.0,9.0,1,22.96,675007,0.0,,25.017564,121.572151,麟光站出口,1369,有電梯_7樓以上
房地(土地+建物),萬大路２７７巷４４弄１號十二樓,12.0,40.0,1,36.48,493442,0.0,,25.024943,121.502212,龍山寺站出口2,1156,有電梯_7樓以上
房地(土地+建物),明水路５５５號十五樓之３４,14.0,27.0,1,13.67,936153,0.0,,25.079106,121.552099,大直站出口3,514,有電梯_7樓以上
房地(土地+建物),星雲街１６８巷３５號八樓之１,8.0,26.0,1,9.52,756089,0.0,,25.079901,121.597014,內湖站出口2,481,有電梯_7樓以上
房地(土地+建物),內湖路三段７２巷６１號十一樓,11.0,28.0,1,23.77,673191,0.0,,25.088641,121.590828,內湖站出口1,645,有電梯_7樓以上
房地(土地+建物)+車位,明德路２８８號八樓之３,8.0,23.0,1,22.23,934291,3.5,0.0,25.115175,121.522643,石牌站出口2,669,有電梯_7樓以上
房地(土地+建物)+車位,三合街一段８２巷８０號八樓,8.0,8.0,1,74.2,786742,13.19,0.0,25.128829,121.504569,奇岩站出口1,470,有電梯_7樓以上
房地(土地+建物)+車位,福德街３７３巷２７號十四樓,14.0,25.0,1,38.71,555400,0.0,,25.039354,121.59158,後山埤站出口3,1062,有電梯_7樓以上
房地(土地+建物)+車位,民權西路１６０巷２６弄１號十七樓之１,17.0,1.0,1,76.08,678945,19.52,221311.0,25.061697,121.515707,大橋頭站出口2,298,有電梯_7樓以上
房地(土地+建物)+車位,民權西路１６０巷２６弄１號十七樓之２,17.0,1.0,1,66.41,671692,19.52,206967.0,25.061697,121.515707,大橋頭站出口2,298,有電梯_7樓以上
房地(土地+建物)+車位,民權西路１６０巷２６弄１號十七樓,17.0,1.0,1,76.11,678473,19.52,235656.0,25.061697,121.515707,大橋頭站出口2,298,有電梯_7樓以上
房地(土地+建物)+車位,成功路二段４７４號九樓,9.0,24.0,1,50.69,540115,0.0,,25.072721,121.589596,文德站出口1,772,有電梯_7樓以上
房地(土地+建物)+車位,環河北路三段１２７號十三樓,13.0,19.0,1,40.67,634846,7.99,0.0,25.085263,121.506131,三重國小站出口,1882,有電梯_7樓以上
房地(土地+建物)+車位,民權西路１６０巷１８弄６號十樓之２,10.0,1.0,1,51.23,900001,9.76,286885.0,25.062139,121.515417,大橋頭站出口2,247,有電梯_7樓以上
房地(土地+建物)+車位,建國北路二段５８號十樓之１,10.0,1.0,1,69.4,979835,0.0,,25.054095,121.536441,松江南京站出口6,338,有電梯_7樓以上
房地(土地+建物)+車位,三民路４３巷６號八樓之１,8.0,16.0,1,60.33,816377,0.0,,25.05636,121.56144,南京三民站出口1,555,有電梯_7樓以上
房地(土地+建物)+車位,新生北路二段５３之３號十樓,10.0,13.0,1,90.74,908063,17.84,0.0,25.056105,121.527906,行天宮站出口1,563,有電梯_7樓以上
房地(土地+建物)+車位,中正路６５５巷６號八樓之２,8.0,8.0,1,46.48,627756,9.23,270856.0,25.085308,121.507794,劍潭站出口2,1723,有電梯_7樓以上
房地(土地+建物)+車位,康寧路三段５６巷１５６號八樓,8.0,10.0,1,85.37,579799,0.0,,25.06744,121.608768,東湖站出口1,216,有電梯_7樓以上
房地(土地+建物)+車位,安和路二段９０號十八樓之２,18.0,33.0,1,78.51,917107,0.0,,25.028851,121.550338,信義安和站出口2A,499,有電梯_7樓以上
房地(土地+建物),新生北路三段６１號八樓之５,8.0,46.0,1,13.93,602880,0.0,,25.065942,121.528055,中山國小站出口4,367,有電梯_7樓以上
房地(土地+建物)+車位,經貿二路２３５巷２９號十四樓,14.0,8.0,1,103.97,1145616,16.68,0.0,25.061246,121.616227,南港軟體園區站出口1,103,有電梯_7樓以上
房地(土地+建物)+車位,經貿二路１５７巷３６弄１０１號十一樓,11.0,9.0,1,36.25,747554,0.0,,25.062059,121.61506,南港軟體園區站出口1,203,有電梯_7樓以上
房地(土地+建物),中和街３６８號八樓之３,8.0,24.0,1,32.44,462348,0.0,,25.141942,121.499133,新北投站出口2,659,有電梯_7樓以上
房地(土地+建物),北寧路６０號十五樓,15.0,34.0,1,38.23,929189,0.0,,25.050194,121.552821,台北小巨蛋站出口4,149,有電梯_7樓以上
房地(土地+建物),建國南路一段３２７號十三樓之１,13.0,37.0,1,7.8,1154077,0.0,,25.034806,121.538211,大安森林公園站出口6,261,有電梯_7樓以上
房地(土地+建物),星雲街１６８巷３５號九樓之３,9.0,26.0,1,9.71,700510,0.0,,25.079901,121.597014,內湖站出口2,481,有電梯_7樓以上
房地(土地+建物)+車位,東新街１６８巷２４號九樓,9.0,11.0,1,36.89,960264,9.5,0.0,25.045916,121.589846,昆陽站出口1,569,有電梯_7樓以上
房地(土地+建物)+車位,中央北路四段５４１巷１３號十七樓,17.0,1.0,1,48.56,756737,12.59,206513.0,25.127405,121.468199,關渡站出口1,241,有電梯_7樓以上
房地(土地+建物),復興北路２３２號十二樓,12.0,37.0,1,34.41,752056,0.0,,25.05723,121.543922,中山國中站出口,400,有電梯_7樓以上
房地(土地+建物)+車位,研究院路三段２巷１４號八樓,8.0,19.0,1,48.59,394703,0.0,,25.036369,121.616096,南港站出口2,1948,有電梯_7樓以上
房地(土地+建物)+車位,建國北路三段７１號十二樓,12.0,7.0,1,25.18,846508,2.5,720000.0,25.065123,121.537204,行天宮站出口4,678,有電梯_7樓以上
房地(土地+建物),仙岩路２２巷２１號九樓之１,9.0,28.0,1,24.52,644356,0.0,,24.999135,121.549714,萬芳醫院站出口,809,有電梯_7樓以上
房地(土地+建物)+車位,松勤街１５２號九樓,9.0,23.0,1,127.24,967674,34.23,292141.0,25.031812,121.569578,象山站出口2,72,有電梯_7樓以上
房地(土地+建物)+車位,建國北路二段６０號十五樓之１,15.0,0.0,1,79.16,1027713,19.42,391349.0,25.054217,121.536441,松江南京站出口6,347,有電梯_7樓以上
房地(土地+建物)+車位,建國北路二段５８號十五樓之１,15.0,0.0,1,69.4,1028327,9.71,391349.0,25.054095,121.536441,松江南京站出口6,338,有電梯_7樓以上
房地(土地+建物),忠順街二段１號八樓之２,8.0,29.0,1,24.34,616215,0.0,,24.984651,121.562088,萬芳社區站出口,1675,有電梯_7樓以上
房地(土地+建物),基隆路二段２１９號九樓,9.0,38.0,1,36.62,862831,0.0,,25.022953,121.551241,六張犁站出口,181,有電梯_7樓以上
房地(土地+建物)+車位,五分街１１３號十二樓,12.0,15.0,1,45.2,799088,10.39,240616.0,25.067203,121.616934,東湖站出口3,501,有電梯_7樓以上
房地(土地+建物)+車位,榮華一路８號八樓,8.0,0.0,1,44.73,1015005,10.56,217803.0,25.111893,121.52384,明德站出口1,553,有電梯_7樓以上
房地(土地+建物)+車位,明水路５５５號十五樓之２４,14.0,27.0,1,37.39,780381,0.0,,25.079106,121.552099,大直站出口3,514,有電梯_7樓以上
房地(土地+建物)+車位,瑞安街１４２巷８號九樓之２,9.0,15.0,1,14.46,1121204,0.28,7142857.0,25.029699,121.541753,大安站出口3,398,有電梯_7樓以上
房地(土地+建物)+車位,內湖路三段２３８號九樓,9.0,9.0,1,80.89,588196,0.0,,25.088625,121.588243,內湖站出口1,814,有電梯_7樓以上
房地(土地+建物)+車位,安和路二段１８１巷２號十一樓之１,11.0,33.0,1,66.64,1088913,13.38,0.0,25.02722,121.550208,六張犁站出口,453,有電梯_7樓以上
房地(土地+建物),敦化北路１９９巷８之１號十一樓,11.0,28.0,1,57.0,877193,0.0,,25.055965,121.550222,台北小巨蛋站出口1,478,有電梯_7樓以上
房地(土地+建物),明水路５５５號九樓之５,9.0,27.0,1,22.38,1050237,0.0,,25.079106,121.552099,大直站出口3,514,有電梯_7樓以上
房地(土地+建物),南港路二段１７８巷２８號八樓,8.0,29.0,1,23.62,868050,0.0,,25.05437,121.600265,南港站出口1,672,有電梯_7樓以上
房地(土地+建物),木新路二段４３巷１９號九樓,9.0,28.0,1,11.64,654459,0.0,,24.986528,121.571132,木柵站出口,1315,有電梯_7樓以上
房地(土地+建物),和平東路三段３２７號十一樓,11.0,32.0,1,40.75,738165,0.0,,25.021103,121.556269,麟光站出口,368,有電梯_7樓以上
房地(土地+建物),建國北路二段３４號十二樓之２,12.0,39.0,1,32.89,808737,0.0,,25.053416,121.536433,松江南京站出口5,292,有電梯_7樓以上
房地(土地+建物)+車位,重慶南路二段８０號十三樓,13.0,2.0,1,57.96,1220068,11.6,301724.0,25.030529,121.514799,中正紀念堂站出口2,406,有電梯_7樓以上
房地(土地+建物)+車位,劍潭路７１號九樓之１,9.0,16.0,1,48.56,821299,0.0,,25.083543,121.520773,劍潭站出口2,402,有電梯_7樓以上
房地(土地+建物),健康路１７４之２號十二樓,12.0,44.0,1,27.57,750014,0.0,,25.053719,121.558693,南京三民站出口1,510,有電梯_7樓以上
房地(土地+建物)+車位,雨農路７２號十樓,10.0,18.0,1,65.57,457549,0.0,,25.099808,121.533276,士林站出口1,972,有電梯_7樓以上
房地(土地+建物)+車位,明水路５００號八樓,8.0,21.0,1,102.85,1128543,13.8,217391.0,25.078795,121.552532,大直站出口3,560,有電梯_7樓以上
房地(土地+建物)+車位,松江路３８巷２５號八樓,8.0,4.0,1,55.21,1163544,9.34,374732.0,25.047636,121.53109,松江南京站出口3,423,有電梯_7樓以上
房地(土地+建物),南深路３３號八樓之１３,8.0,24.0,1,17.64,434122,0.0,,25.036678,121.620821,南港展覽館站出口7,1949,有電梯_7樓以上
房地(土地+建物)+車位,公路４０６號十三樓,13.0,24.0,1,52.56,611674,8.91,280584.0,25.132303,121.502681,北投站出口2,379,有電梯_7樓以上
房地(土地+建物),福德街４６９號八樓,8.0,25.0,1,39.73,515940,0.0,,25.039029,121.592981,後山埤站出口3,1196,有電梯_7樓以上
房地(土地+建物)+車位,士東路２００巷６７號十一樓,11.0,13.0,1,112.24,668196,0.0,,25.110437,121.534091,芝山站出口2,1393,有電梯_7樓以上
房地(土地+建物),安居街８巷３號十樓之１,10.0,39.0,1,25.35,757413,0.0,,25.021321,121.555085,六張犁站出口,368,有電梯_7樓以上
房地(土地+建物)+車位,內湖路一段４１１巷１２號十二樓之１,12.0,29.0,1,50.68,804023,10.88,229779.0,25.082452,121.571069,西湖站出口2,398,有電梯_7樓以上
房地(土地+建物),承德路四段２９４之５號十二樓,12.0,34.0,1,40.24,665979,0.0,,25.089664,121.519163,劍潭站出口1,795,有電梯_7樓以上
房地(土地+建物)+車位,南京東路三段８９巷２７弄１５號十六樓,16.0,13.0,1,92.3,991282,0.0,,25.054199,121.538317,南京復興站出口1,421,有電梯_7樓以上
房地(土地+建物)+車位,木柵路二段１０９巷１００弄１１號九樓,9.0,29.0,1,31.85,433320,0.0,,24.991322,121.562653,萬芳社區站出口,994,有電梯_7樓以上
房地(土地+建物)+車位,立農街一段２０３號十樓,10.0,11.0,1,89.59,580414,0.0,,25.12003,121.504596,唭哩岸站出口2,159,有電梯_7樓以上
房地(土地+建物)+車位,三福街９巷１０號十一樓之１,11.0,12.0,1,39.27,719031,10.76,232342.0,24.997914,121.542255,萬隆站出口2,483,有電梯_7樓以上
房地(土地+建物),復興南路二段１９３巷３３號十七樓,17.0,38.0,1,44.87,780088,0.0,,25.026656,121.545027,科技大樓站出口,151,有電梯_7樓以上
房地(土地+建物),汀州路二段１２１號九樓之３,9.0,15.0,1,14.49,883569,0.0,,25.02509,121.519278,古亭站出口8,342,有電梯_7樓以上
房地(土地+建物),大龍街９１巷１２號八樓之１１,8.0,1.0,1,16.97,807296,0.0,,25.06721,121.516986,民權西路站出口5,477,有電梯_7樓以上
房地(土地+建物)+車位,東新街５６號九樓,9.0,0.0,1,86.14,979112,24.04,249584.0,25.047596,121.585366,後山埤站出口3,337,有電梯_7樓以上
房地(土地+建物)+車位,東新街５８號十四樓,14.0,0.0,1,76.55,958007,24.04,237105.0,25.047523,121.585423,後山埤站出口3,334,有電梯_7樓以上
房地(土地+建物),青年路３２號九樓,9.0,36.0,1,33.52,563195,0.0,,25.025664,121.504683,龍山寺站出口3,1128,有電梯_7樓以上
房地(土地+建物),復興北路１９２號十二樓之４,12.0,37.0,1,25.62,780588,0.0,,25.05562,121.543659,南京復興站出口7,361,有電梯_7樓以上
房地(土地+建物)+車位,公路１６５之３號十樓,10.0,26.0,1,69.3,372008,0.0,,25.132303,121.502681,北投站出口2,379,有電梯_7樓以上
房地(土地+建物),安和路二段９２號十三樓,13.0,33.0,1,69.77,988899,0.0,,25.028772,121.550245,信義安和站出口2A,511,有電梯_7樓以上
房地(土地+建物)+車位,星雲街２１０巷４３號十二樓之１,12.0,22.0,1,31.25,891238,8.83,203851.0,25.079809,121.598013,內湖站出口2,546,有電梯_7樓以上
房地(土地+建物),中華路二段４１６巷７號十一樓之３,11.0,36.0,1,27.15,626097,0.0,,25.026815,121.504809,龍山寺站出口3,1009,有電梯_7樓以上
房地(土地+建物)+車位,成福路１７７號十五樓,15.0,27.0,1,39.84,734419,6.75,103704.0,25.041117,121.588558,後山埤站出口3,702,有電梯_7樓以上
房地(土地+建物)+車位,忠誠路一段１７３巷３６號十樓,10.0,18.0,1,81.92,744630,0.0,,25.108299,121.532309,芝山站出口2,1120,有電梯_7樓以上
房地(土地+建物),南京東路六段７９號八樓,8.0,26.0,1,39.6,542968,0.0,,25.055232,121.576611,松山站出口5,533,有電梯_7樓以上
房地(土地+建物),羅斯福路三段１７７號十六樓,16.0,17.0,1,15.84,1009980,0.0,,25.021249,121.527878,台電大樓站出口3,8,有電梯_7樓以上
房地(土地+建物),和平東路二段３１１巷６１號十二樓,12.0,38.0,1,33.63,805928,0.0,,25.026021,121.545525,科技大樓站出口,191,有電梯_7樓以上
房地(土地+建物)+車位,健康路３２５巷２５弄６號十二樓,12.0,2.0,1,54.52,1070819,12.41,261886.0,25.056402,121.566818,南京三民站出口4,576,有電梯_7樓以上
房地(土地+建物)+車位,木柵路二段１０９巷１００弄６４號十一樓,11.0,26.0,1,23.69,531954,4.14,386473.0,24.992537,121.561519,萬芳醫院站出口,851,有電梯_7樓以上
房地(土地+建物)+車位,中央北路二段３５０巷８６號十一樓,11.0,7.0,1,66.86,490544,0.0,,25.13974,121.489199,復興崗站出口1,446,有電梯_7樓以上
房地(土地+建物),光復北路２２２號九樓,9.0,21.0,1,39.97,872671,0.0,,25.055724,121.55539,台北小巨蛋站出口4,529,有電梯_7樓以上
房地(土地+建物)+車位,文德路２０８巷６弄２０號九樓,9.0,15.0,1,78.97,875239,22.3,313901.0,25.077813,121.582688,文德站出口2,202,有電梯_7樓以上
房地(土地+建物)+車位,復興北路１９０巷１３號九樓之２,9.0,37.0,1,29.78,866322,0.0,,25.055446,121.542975,南京復興站出口1,325,有電梯_7樓以上
房地(土地+建物),民權東路三段１６０巷１號十一樓之２,11.0,42.0,1,20.72,868928,0.0,,25.061588,121.548046,松山機場站出口2,367,有電梯_7樓以上
房地(土地+建物)+車位,康樂街１３６巷３０弄６７號九樓,9.0,26.0,1,26.38,562970,0.0,,25.071084,121.61774,東湖站出口3,734,有電梯_7樓以上
房地(土地+建物)+車位,民和街８１巷９號十三樓,13.0,4.0,1,69.47,765621,21.3,0.0,25.025259,121.498235,龍山寺站出口2,1107,有電梯_7樓以上
房地(土地+建物),建國南路一段３４１巷３號八樓,8.0,36.0,1,30.02,954695,0.0,,25.0345,121.538406,大安森林公園站出口6,265,有電梯_7樓以上
房地(土地+建物)+車位,民權西路１６０巷１８弄６號八樓之５,8.0,1.0,1,35.79,878034,9.76,286885.0,25.062139,121.515417,大橋頭站出口2,247,有電梯_7樓以上
房地(土地+建物)+車位,嘉興街３２３巷６弄３號八樓,8.0,22.0,1,51.21,1069772,10.27,0.0,25.02195,121.553236,六張犁站出口,217,有電梯_7樓以上
房地(土地+建物)+車位,金山南路二段１８８號二十一樓之２,21.0,3.0,1,53.21,1228724,0.0,,25.028303,121.526011,古亭站出口5,340,有電梯_7樓以上
房地(土地+建物),寧波東街２４巷４號十樓,10.0,37.0,1,43.01,976600,0.0,,25.032789,121.520453,中正紀念堂站出口3,157,有電梯_7樓以上
房地(土地+建物)+車位,和平東路四段６６巷２５號十樓,10.0,25.0,1,68.56,560643,13.62,0.0,25.005569,121.565842,萬芳社區站出口,819,有電梯_7樓以上
房地(土地+建物)+車位,汀州路四段１９９號十三樓,13.0,12.0,1,57.5,638237,0.0,,25.003216,121.535705,萬隆站出口4,295,有電梯_7樓以上
房地(土地+建物)+車位,汀州路三段６０巷２弄１號十樓,10.0,22.0,1,50.98,784571,0.0,,25.015228,121.530689,公館站出口4,296,有電梯_7樓以上
房地(土地+建物)+車位,景隆街３６巷２之４號九樓,9.0,30.0,1,58.51,418736,0.0,,24.998465,121.543774,萬隆站出口2,543,有電梯_7樓以上
房地(土地+建物),敦化南路二段２６７號十一樓之５,11.0,43.0,1,50.77,906020,0.0,,25.025298,121.549093,六張犁站出口,401,有電梯_7樓以上
房地(土地+建物)+車位,內湖路一段９１巷５５號十樓之１,10.0,19.0,1,34.7,735542,5.77,311958.0,25.088696,121.562257,劍南路站出口1,782,有電梯_7樓以上
房地(土地+建物)+車位,汀州路三段６０巷２弄１１號十四樓,14.0,22.0,1,42.14,780290,0.0,,25.015378,121.530311,公館站出口4,335,有電梯_7樓以上
房地(土地+建物),健康路３５巷１２號九樓,9.0,25.0,1,51.03,768196,0.0,,25.05418,121.554202,台北小巨蛋站出口4,322,有電梯_7樓以上
房地(土地+建物),文林路７６３號九樓之５,9.0,42.0,1,44.29,500159,0.0,,25.103191,121.519026,芝山站出口2,341,有電梯_7樓以上
房地(土地+建物)+車位,四維路６６巷８號十二樓,12.0,27.0,1,52.52,995374,0.0,,25.034623,121.547484,大安站出口6,382,有電梯_7樓以上
房地(土地+建物),新生北路二段２８巷３號十五樓,15.0,33.0,1,47.17,805515,0.0,,25.053907,121.526665,中山站出口3,574,有電梯_7樓以上
房地(土地+建物)+車位,中華路二段４１６巷５８號十二樓之３,12.0,9.0,1,55.53,630292,0.0,,25.027367,121.504394,龍山寺站出口3,938,有電梯_7樓以上
房地(土地+建物),星雲街１６１巷２號十三樓,13.0,17.0,1,31.35,921359,0.0,,25.08167,121.596224,內湖站出口2,272,有電梯_7樓以上
房地(土地+建物)+車位,永吉路５５３巷９號十四樓,14.0,22.0,1,62.4,687217,0.0,,25.046152,121.581894,後山埤站出口4,78,有電梯_7樓以上
房地(土地+建物)+車位,南港路二段１７８巷２６號八樓,8.0,29.0,1,39.01,730259,17.1,0.0,25.054449,121.600261,南港站出口1,676,有電梯_7樓以上
房地(土地+建物)+車位,健康路１７２號十三樓,13.0,44.0,1,51.52,583318,0.0,,25.053343,121.558304,南京三民站出口1,529,有電梯_7樓以上
房地(土地+建物),行善路５５號九樓,9.0,25.0,1,37.75,511273,0.0,,25.05743,121.577565,松山站出口5,764,有電梯_7樓以上
房地(土地+建物)+車位,成功路五段４５０巷３２號九樓,9.0,25.0,1,54.92,675216,0.0,,25.074385,121.608386,葫洲站出口1,211,有電梯_7樓以上
房地(土地+建物),水源路１９５號十一樓之４,11.0,40.0,1,24.7,546512,0.0,,25.023224,121.50919,頂溪站出口2,1183,有電梯_7樓以上
房地(土地+建物),和平東路三段１巷６４號八樓,8.0,37.0,1,31.22,608506,0.0,,25.027435,121.546688,科技大樓站出口,339,有電梯_7樓以上
房地(土地+建物),大龍街９１巷１２號十一樓之１２,11.0,1.0,1,17.26,825434,0.0,,25.06721,121.516986,民權西路站出口5,477,有電梯_7樓以上
房地(土地+建物)+車位,大龍街９１巷１２號十樓之１０,10.0,1.0,1,25.8,787261,8.83,339751.0,25.06721,121.516986,民權西路站出口5,477,有電梯_7樓以上
房地(土地+建物)+車位,內湖路三段７２巷６３號十五樓之１,15.0,28.0,1,53.64,675788,13.45,185874.0,25.088946,121.591042,內湖站出口1,663,有電梯_7樓以上
房地(土地+建物)+車位,辛亥路七段８４巷１號八樓,8.0,22.0,1,33.65,496329,0.0,,24.981565,121.554161,大坪林站出口5,1113,有電梯_7樓以上
房地(土地+建物),中華路二段４２２號十樓之２,10.0,32.0,1,46.68,599845,0.0,,25.027625,121.50605,龍山寺站出口3,975,有電梯_7樓以上
房地(土地+建物)+車位,木新路三段８７號十四樓,14.0,9.0,1,108.86,445512,0.0,,24.982093,121.563121,萬芳社區站出口,1909,有電梯_7樓以上
房地(土地+建物)+車位,木新路三段８９號十四樓,14.0,9.0,1,84.72,472155,0.0,,24.981927,121.563324,萬芳社區站出口,1921,有電梯_7樓以上
房地(土地+建物),大龍街９１巷１０號十二樓之９,12.0,1.0,1,11.06,822831,0.0,,25.067203,121.516761,民權西路站出口5,485,有電梯_7樓以上
房地(土地+建物),中華路二段４１６巷１號十一樓之２,11.0,36.0,1,27.0,647453,0.0,,25.027255,121.505117,龍山寺站出口3,974,有電梯_7樓以上
房地(土地+建物)+車位,康樂街２１５號十樓,10.0,28.0,1,43.51,535256,9.14,240700.0,25.07581,121.622071,東湖站出口3,1408,有電梯_7樓以上
房地(土地+建物)+車位,溫泉路６８巷６弄８號八樓之１,8.0,6.0,1,54.18,620489,11.15,224215.0,25.134438,121.505199,新北投站出口1,328,有電梯_7樓以上
房地(土地+建物)+車位,星雲街１３１號十三樓之３,13.0,18.0,1,34.77,1005026,7.9,316456.0,25.080963,121.595818,內湖站出口2,321,有電梯_7樓以上
房地(土地+建物)+車位,民權東路六段２８０巷１０號十樓,10.0,8.0,1,118.68,500760,0.0,,25.071663,121.605932,葫洲站出口2,160,有電梯_7樓以上
房地(土地+建物),辛亥路三段３號十一樓之７,11.0,44.0,1,38.17,746612,0.0,,25.021588,121.543686,科技大樓站出口,508,有電梯_7樓以上
房地(土地+建物)+車位,興隆路二段３０１巷１８號九樓之１,9.0,28.0,1,42.5,423518,0.0,,25.002736,121.554119,辛亥站出口,395,有電梯_7樓以上
房地(土地+建物)+車位,汀州路四段２１７號十二樓,12.0,12.0,1,64.46,645335,0.0,,25.002402,121.536175,萬隆站出口4,243,有電梯_7樓以上
房地(土地+建物),明水路５５５號九樓之３０,9.0,26.0,1,12.93,989804,0.0,,25.079106,121.552099,大直站出口3,514,有電梯_7樓以上
房地(土地+建物)+車位,三民路４３巷１０號十二樓之２,12.0,16.0,1,60.83,816255,0.0,,25.056315,121.560808,南京三民站出口1,574,有電梯_7樓以上
房地(土地+建物),松江路３３０巷５３號九樓之７,9.0,15.0,1,12.05,953992,0.0,,25.061251,121.531227,行天宮站出口4,203,有電梯_7樓以上
房地(土地+建物),福林路２５１巷８號八樓之１,8.0,8.0,1,14.65,995013,0.0,,25.098723,121.534566,士林站出口1,1007,有電梯_7樓以上
