交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺),類別
房地(土地+建物),忠誠路一段１６巷２２弄４號,,51.0,0,56.95,1843573,0.0,,25.105256,121.526257,芝山站出口2,425,樓層未顯示或多層樓
房地(土地+建物),延平北路五段１６３巷３５弄５０號,,57.0,0,25.86,459331,0.0,,25.081586,121.508697,圓山站出口2,1585,樓層未顯示或多層樓
房地(土地+建物),杏林三路４１號,,55.0,0,29.95,684532,0.0,,25.141447,121.497385,新北投站出口2,724,樓層未顯示或多層樓
房地(土地+建物),雙園街６０巷６０弄８號,,,0,12.07,662815,0.0,,25.029324,121.492686,龍山寺站出口2,963,樓層未顯示或多層樓
房地(土地+建物),瑞光路１１２巷５６弄２號,,27.0,0,76.54,705472,0.0,,25.071154,121.579875,文德站出口2,931,樓層未顯示或多層樓
房地(土地+建物),承德路七段１６４巷１４號,,52.0,0,47.37,2469843,0.0,,25.113551,121.509321,石牌站出口1,618,樓層未顯示或多層樓
房地(土地+建物),福山街２巷１弄１４號,,51.0,0,21.6,1092670,0.0,,25.045429,121.616565,南港展覽館站出口7,970,樓層未顯示或多層樓
房地(土地+建物),中山北路七段２１９巷３弄２３３號,,32.0,0,152.28,439966,0.0,,25.131048,121.530469,石牌站出口1,2355,樓層未顯示或多層樓
建物,通化街３９巷５３弄２１號,,31.0,0,28.18,337144,0.0,,25.031111,121.555909,信義安和站出口4,330,樓層未顯示或多層樓
建物,八德路二段１４１號,,,0,16.25,205166,0.0,,25.04633,121.537566,忠孝新生站出口4,615,樓層未顯示或多層樓
房地(土地+建物),浦城街１３巷２５號,,,0,84.12,1153086,0.0,,25.024505,121.527863,台電大樓站出口3,370,樓層未顯示或多層樓
房地(土地+建物),武成街８０巷４３號,,61.0,0,11.98,667836,0.0,,25.020139,121.494894,中原站出口,1694,樓層未顯示或多層樓
房地(土地+建物),翠山街２８號,,48.0,0,31.76,944511,0.0,,25.109204,121.570515,西湖站出口1,3013,樓層未顯示或多層樓
房地(土地+建物)+車位,木柵路四段１５９巷１６弄３９號,,32.0,0,103.94,402148,0.0,,25.003347,121.576627,動物園站出口1,653,樓層未顯示或多層樓
房地(土地+建物),秀明路一段１０３巷１弄５號,,46.0,0,27.78,629914,0.0,,24.990774,121.56613,萬芳社區站出口,898,樓層未顯示或多層樓
房地(土地+建物),永吉路１８０巷３０號,,,0,29.22,1403079,0.0,,25.044616,121.571391,永春站出口1,551,樓層未顯示或多層樓
房地(土地+建物),永吉路４４３巷１弄１３號,,38.0,0,22.05,1133673,0.0,,25.0458,121.578598,後山埤站出口1,322,樓層未顯示或多層樓
房地(土地+建物),中和街４４１巷７弄９號,,51.0,0,27.59,978688,0.0,,25.142786,121.497456,新北投站出口2,831,樓層未顯示或多層樓
房地(土地+建物),延平北路四段１０２巷５８號,,35.0,0,34.74,592993,0.0,,25.071587,121.509691,大橋頭站出口1A,941,樓層未顯示或多層樓
房地(土地+建物),中華路二段１７５巷４８號,,,0,8.12,2156218,0.0,,25.030778,121.505607,龍山寺站出口3,654,樓層未顯示或多層樓
房地(土地+建物),環山路三段１６巷１２號,,44.0,0,66.85,942460,0.0,,25.084988,121.578925,港墘站出口1,625,樓層未顯示或多層樓
房地(土地+建物),和平東路四段１０１巷８弄６號,,42.0,0,62.71,534221,0.0,,25.005989,121.567935,萬芳社區站出口,825,樓層未顯示或多層樓
房地(土地+建物),大湖山莊街６５巷１號,,28.0,1,227.77,702472,0.0,,25.086543,121.604463,大湖公園站出口1,362,樓層未顯示或多層樓
房地(土地+建物)+車位,民權東路六段２０６巷７６弄９號,,23.0,0,84.48,585686,0.0,,25.066527,121.595242,葫洲站出口2,1377,樓層未顯示或多層樓
房地(土地+建物),辛亥路四段１０１巷２３弄１３號,,,0,20.03,849162,0.0,,25.007277,121.560113,辛亥站出口,393,樓層未顯示或多層樓
房地(土地+建物),中和街４５８巷４４弄８號,,51.0,0,21.33,797141,0.0,,25.146106,121.496341,新北投站出口2,1201,樓層未顯示或多層樓
房地(土地+建物),中央北路四段４０４巷８號,,51.0,0,32.13,519739,0.0,,25.129751,121.470728,忠義站出口1,285,樓層未顯示或多層樓
房地(土地+建物),吳興街５８３巷１４弄２６號,,42.0,0,5.81,1033059,0.0,,25.021375,121.570213,麟光站出口,1211,樓層未顯示或多層樓
房地(土地+建物),重慶北路四段２２０巷２１弄１２號,,55.0,0,37.99,531748,0.0,,25.086211,121.511766,劍潭站出口3,1346,樓層未顯示或多層樓
房地(土地+建物),忠孝東路五段２９５巷５４號,,45.0,0,32.66,918615,0.0,,25.043279,121.57266,永春站出口1,355,樓層未顯示或多層樓
房地(土地+建物)+車位,聖景路１４２號,,35.0,1,103.15,542886,0.0,,25.121881,121.462936,關渡站出口2,562,樓層未顯示或多層樓
房地(土地+建物),吳興街５８３巷７弄２８號,,53.0,0,11.89,689758,0.0,,25.022196,121.570216,象山站出口2,1132,樓層未顯示或多層樓
房地(土地+建物),克強路２２號,,42.0,0,44.44,1147081,0.0,,25.109014,121.523719,明德站出口1,461,樓層未顯示或多層樓
房地(土地+建物),雙園街６０巷６０弄８號,,,0,24.14,704241,0.0,,25.029324,121.492686,龍山寺站出口2,963,樓層未顯示或多層樓
房地(土地+建物),嘉興街２１７號,,,0,18.99,1579702,0.0,,25.025875,121.556336,六張犁站出口,427,樓層未顯示或多層樓
房地(土地+建物),長壽路２號,,59.0,0,36.05,1303567,0.0,,25.14219,121.505735,新北投站出口1,622,樓層未顯示或多層樓
房地(土地+建物),秀明路一段１０３巷６弄１４號,,46.0,0,27.78,823568,0.0,,24.991482,121.566301,萬芳社區站出口,817,樓層未顯示或多層樓
房地(土地+建物),重慶北路四段２２０巷２１弄１４號,,55.0,0,37.99,497000,0.0,,25.086248,121.511768,劍潭站出口3,1346,樓層未顯示或多層樓
房地(土地+建物),天母西路１２０巷１２號,,49.0,0,32.06,1122721,0.0,,25.118607,121.522636,石牌站出口1,846,樓層未顯示或多層樓
房地(土地+建物),民權東路六段４２３巷９弄３７號,,26.0,0,85.66,607038,0.0,,25.072577,121.604325,葫洲站出口2,289,樓層未顯示或多層樓
房地(土地+建物),永吉路１８０巷３５弄５號,,62.0,0,22.5,889012,0.0,,25.044498,121.571695,永春站出口1,520,樓層未顯示或多層樓
房地(土地+建物),武成街７７號,,61.0,0,31.8,688706,0.0,,25.01901,121.494648,中原站出口,1583,樓層未顯示或多層樓
房地(土地+建物),青雲街３６巷７號,,38.0,0,88.91,1022115,0.0,,25.018635,121.578372,象山站出口2,1749,樓層未顯示或多層樓
房地(土地+建物),延平北路五段１６３巷３５弄１４號,,56.0,0,27.94,500986,0.0,,25.082203,121.508824,劍潭站出口2,1608,樓層未顯示或多層樓
房地(土地+建物),雨聲街４巷１８號,,46.0,0,62.07,776506,0.0,,25.101061,121.530496,芝山站出口1,799,樓層未顯示或多層樓
房地(土地+建物),延平北路五段１６３巷３５弄１６號,,58.0,0,13.0,884518,0.0,,25.082171,121.508824,劍潭站出口2,1609,樓層未顯示或多層樓
房地(土地+建物),秀明路一段１１７號,,,0,28.93,484010,0.0,,24.990934,121.56672,萬芳社區站出口,867,樓層未顯示或多層樓
房地(土地+建物),木柵路二段１０９巷７３號,,36.0,0,63.98,450108,0.0,,24.991335,121.56403,萬芳社區站出口,919,樓層未顯示或多層樓
房地(土地+建物),雙連街６５巷８號,,,0,20.98,2166832,0.0,,25.059538,121.51924,雙連站出口2,236,樓層未顯示或多層樓
房地(土地+建物),迪化街二段２１４巷３號,,,0,26.84,1229334,0.0,,25.068399,121.510571,大橋頭站出口1A,575,樓層未顯示或多層樓
房地(土地+建物),重慶北路四段７０號,,52.0,0,127.56,325969,0.0,,25.08191,121.513099,劍潭站出口2,1183,樓層未顯示或多層樓
房地(土地+建物),前街４３巷５號,,67.0,0,7.56,1586779,0.0,,25.09775,121.525458,士林站出口1,408,樓層未顯示或多層樓
房地(土地+建物),大同街１８０號,,54.0,0,22.76,537784,0.0,,25.136514,121.499133,新北投站出口2,336,樓層未顯示或多層樓
房地(土地+建物),自強街５巷６１號,,54.0,0,56.66,511787,0.0,,25.111076,121.511927,石牌站出口2,513,樓層未顯示或多層樓
房地(土地+建物),大湖山莊街９６巷８號,,46.0,0,58.42,1643139,0.0,,25.088157,121.603912,大湖公園站出口1,499,樓層未顯示或多層樓
房地(土地+建物),和平東路四段６５巷７７弄１９號,,37.0,0,55.84,438766,0.0,,25.006815,121.569658,萬芳社區站出口,924,樓層未顯示或多層樓
房地(土地+建物)+車位,奇岩路７９號,,44.0,0,88.11,357512,0.0,,25.132157,121.506847,新北投站出口1,631,樓層未顯示或多層樓
房地(土地+建物),和平東路四段６５巷２７弄１６之２號,,38.0,0,65.45,412555,0.0,,25.007913,121.566943,辛亥站出口,1047,樓層未顯示或多層樓
房地(土地+建物),中社路二段１７巷１５號,,49.0,0,31.38,541672,0.0,,25.108245,121.562802,劍南路站出口1,2640,樓層未顯示或多層樓
房地(土地+建物),中山北路五段７１１號,,59.0,0,20.65,1016719,0.0,,25.098013,121.527065,士林站出口1,448,樓層未顯示或多層樓
房地(土地+建物),成功路四段２９４巷３９號,,38.0,0,118.03,472752,0.0,,25.086993,121.597696,內湖站出口2,486,樓層未顯示或多層樓
房地(土地+建物),興隆路二段９６巷９９號,,45.0,0,50.63,1007261,0.0,,24.997537,121.551002,萬芳醫院站出口,709,樓層未顯示或多層樓
房地(土地+建物),中和街４９３巷１１弄２１號,,49.0,0,36.1,955671,0.0,,25.143496,121.495385,新北投站出口2,1027,樓層未顯示或多層樓
房地(土地+建物),中央北路一段１９８巷４號,,54.0,0,33.66,662465,0.0,,25.136323,121.498106,新北投站出口2,441,樓層未顯示或多層樓
房地(土地+建物),中央北路一段１９７巷５號,,60.0,0,16.45,1732212,0.0,,25.135486,121.497407,北投站出口1,359,樓層未顯示或多層樓
建物,仰德大道一段８之１號,,61.0,0,62.6,47924,0.0,,25.100758,121.537708,士林站出口1,1395,樓層未顯示或多層樓
房地(土地+建物),翠山街３０號,,48.0,0,31.76,818577,0.0,,25.109241,121.570568,西湖站出口1,3017,樓層未顯示或多層樓
房地(土地+建物)+車位,政大一街３２０巷４０號,,17.0,1,91.67,622992,15.42,0.0,24.98655,121.586248,動物園站出口2,1449,樓層未顯示或多層樓
房地(土地+建物),東園街６６巷２１弄３１號,,59.0,0,28.21,808106,0.0,,25.026232,121.495554,龍山寺站出口2,1076,樓層未顯示或多層樓
房地(土地+建物),長順街４６巷１５號,,,0,20.74,867915,0.0,,25.031516,121.489139,龍山寺站出口1,1136,樓層未顯示或多層樓
房地(土地+建物)+車位,民權東路六段２４８巷１０６號,,15.0,1,115.12,568975,0.0,,25.068174,121.602436,葫洲站出口2,682,樓層未顯示或多層樓
房地(土地+建物),內湖路二段１７９巷２２４弄１號,,51.0,0,49.58,1105359,0.0,,25.083911,121.585209,文德站出口1,584,樓層未顯示或多層樓
房地(土地+建物),至善路二段４２１巷３０弄６號,,52.0,0,129.27,2001962,0.0,,25.108062,121.556631,劍南路站出口1,2514,樓層未顯示或多層樓
房地(土地+建物),泉源路３６之１２號,,35.0,0,84.04,372202,0.0,,25.140363,121.506481,新北投站出口1,481,樓層未顯示或多層樓
房地(土地+建物),天母西路９５巷３號,,22.0,0,188.84,1456225,0.0,,25.118976,121.524495,石牌站出口2,1028,樓層未顯示或多層樓
房地(土地+建物),文林北路８０巷９５號,,55.0,0,52.02,1307244,0.0,,25.106984,121.520082,明德站出口1,274,樓層未顯示或多層樓
房地(土地+建物),懷德街１１巷１弄１９號,,51.0,0,26.45,1654029,0.0,,25.111384,121.51847,明德站出口2,155,樓層未顯示或多層樓
房地(土地+建物),吉林路４２８號,,55.0,0,90.59,883075,0.0,,25.066099,121.530284,中山國小站出口4,502,樓層未顯示或多層樓
房地(土地+建物)+車位,中央北路四段５４０巷１弄１７號,,19.0,0,82.99,534657,0.0,,25.127581,121.466848,關渡站出口2,235,樓層未顯示或多層樓
房地(土地+建物),辛亥路四段７７巷３１弄１５號,,26.0,0,121.56,403095,0.0,,25.008092,121.55951,辛亥站出口,415,樓層未顯示或多層樓
房地(土地+建物),美崙街８４巷６號,,59.0,0,26.59,1010802,0.0,,25.097103,121.521578,士林站出口1,553,樓層未顯示或多層樓
建物,通化街３９巷４９弄９號,,39.0,0,29.46,50911,0.0,,25.03098,121.555593,信義安和站出口4,317,樓層未顯示或多層樓
房地(土地+建物),康寧路三段７５巷１８６弄２２號,,39.0,0,89.9,500540,0.0,,25.076616,121.613755,葫洲站出口1,732,樓層未顯示或多層樓
建物,延平北路五段６號,,57.0,0,25.16,206711,0.0,,25.079365,121.511329,圓山站出口2,1222,樓層未顯示或多層樓
房地(土地+建物),迪化街二段３８０巷６號,,74.0,0,9.31,1556803,0.0,,25.073335,121.512487,圓山站出口2,787,樓層未顯示或多層樓
房地(土地+建物),成福路１７１巷２９號,,,0,12.13,717037,0.0,,25.041615,121.588962,後山埤站出口3,700,樓層未顯示或多層樓
建物,通化街３９巷４９弄９號,,39.0,0,4.91,101842,0.0,,25.03098,121.555593,信義安和站出口4,317,樓層未顯示或多層樓
房地(土地+建物),木柵路一段２６０巷２１號,,,0,17.24,858647,0.0,,24.987504,121.554624,大坪林站出口5,1261,樓層未顯示或多層樓
房地(土地+建物),光輝路１８巷５號,,,0,30.42,1117709,0.0,,24.987255,121.554729,大坪林站出口5,1260,樓層未顯示或多層樓
房地(土地+建物)+車位,至善路二段４２１巷１４號,,8.0,1,240.07,749792,0.0,,25.107467,121.557035,劍南路站出口1,2450,樓層未顯示或多層樓
房地(土地+建物),內湖路一段３４７號,,57.0,0,46.95,782569,0.0,,25.082339,121.569029,西湖站出口2,193,樓層未顯示或多層樓
房地(土地+建物),內湖路一段３４９號,,57.0,0,38.68,782243,0.0,,25.082258,121.568967,西湖站出口2,186,樓層未顯示或多層樓
房地(土地+建物),虎林街１００巷１０８號、１１０號,,64.0,0,33.94,1025325,0.0,,25.042893,121.574866,永春站出口1,213,樓層未顯示或多層樓
房地(土地+建物),辛亥路四段１０１巷２３弄１３號,,,0,20.03,918552,0.0,,25.007277,121.560113,辛亥站出口,393,樓層未顯示或多層樓
建物,迪化街一段３２巷２０號,,,0,84.72,236060,0.0,,25.054469,121.509434,北門站出口3,510,樓層未顯示或多層樓
房地(土地+建物),清江路９１巷１７弄３１號,,54.0,0,29.13,1218645,0.0,,25.130278,121.502715,北投站出口2,364,樓層未顯示或多層樓
房地(土地+建物),同德路６６巷１號；同德路６６巷１號二樓,,54.0,0,38.19,1460978,0.0,,25.045482,121.585277,後山埤站出口3,203,樓層未顯示或多層樓
房地(土地+建物)+車位,崇仰一路５之３號,,27.0,1,100.35,338820,0.0,,25.125403,121.510178,唭哩岸站出口1,617,樓層未顯示或多層樓
房地(土地+建物),福林路３２９巷２弄４９號,,53.0,0,24.8,1169121,0.0,,25.099602,121.535021,士林站出口1,1098,樓層未顯示或多層樓
房地(土地+建物),松信路１１２號,,34.0,0,48.02,1009894,0.0,,25.044343,121.571955,永春站出口1,490,樓層未顯示或多層樓
房地(土地+建物)+車位,大湖街１３１巷１８弄６７號,,37.0,0,75.01,530569,0.0,,25.085971,121.599157,大湖公園站出口1,398,樓層未顯示或多層樓
房地(土地+建物),景雲街３９號,,,0,67.13,774573,0.0,,25.017547,121.575649,麟光站出口,1721,樓層未顯示或多層樓
房地(土地+建物),大湖山莊街３２號,,46.0,0,77.48,1947437,0.0,,25.084171,121.603776,大湖公園站出口1,144,樓層未顯示或多層樓
房地(土地+建物),士東路８９巷１６弄１４號,,53.0,0,38.57,1976474,0.0,,25.112841,121.528893,明德站出口1,1057,樓層未顯示或多層樓
房地(土地+建物),萬芳路２６巷４號,,,0,10.47,458342,0.0,,24.995891,121.569896,萬芳社區站出口,335,樓層未顯示或多層樓
房地(土地+建物)+車位,金湖路４０１巷６１號,,18.0,1,126.59,789004,0.0,,25.071982,121.603384,葫洲站出口2,389,樓層未顯示或多層樓
房地(土地+建物),忠誠路二段１４０巷１５弄１４號,,49.0,0,47.95,1126121,0.0,,25.114941,121.530967,明德站出口1,1345,樓層未顯示或多層樓
房地(土地+建物),武成街９８巷１３號,,,0,25.85,444794,0.0,,25.020121,121.494438,中原站出口,1664,樓層未顯示或多層樓
房地(土地+建物)+車位,政大二街９９巷２號,,25.0,0,90.01,497713,0.0,,24.988172,121.582644,動物園站出口2,1140,樓層未顯示或多層樓
房地(土地+建物),杏林二路３４號,,52.0,0,44.31,722182,0.0,,25.142147,121.497906,新北投站出口2,747,樓層未顯示或多層樓
房地(土地+建物),幸福街９巷６號,,59.0,0,25.13,1910401,0.0,,25.096791,121.528637,士林站出口1,402,樓層未顯示或多層樓
房地(土地+建物),東陽街４１７號,,56.0,0,32.19,1491334,0.0,,25.112542,121.517967,石牌站出口2,204,樓層未顯示或多層樓
