交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺),類別
房地(土地+建物)+車位,福興路１０６巷３１號六樓,6.0,9.0,1,39.22,557012,3.94,0.0,25.006772,121.549899,辛亥站出口,741,有電梯_7樓以下
房地(土地+建物),羅斯福路三段２６９巷３６之１號二樓,2.0,38.0,1,37.48,693765,0.0,,25.02016,121.530807,台電大樓站出口2,173,有電梯_7樓以下
房地(土地+建物)+車位,五常街１１巷７號三樓,3.0,2.0,1,59.0,905350,11.51,0.0,25.064767,121.537842,行天宮站出口4,692,有電梯_7樓以下
房地(土地+建物),南京東路六段１０５號四樓,4.0,25.0,1,39.28,518885,0.0,,25.055481,121.577318,松山站出口5,549,有電梯_7樓以下
房地(土地+建物),中央北路二段４０４號四樓之１,4.0,16.0,1,14.38,563368,0.0,,25.138493,121.487541,復興崗站出口1,234,有電梯_7樓以下
房地(土地+建物),三民路８０巷５號二樓,2.0,17.0,1,67.8,691422,0.0,,25.056602,121.564336,南京三民站出口4,559,有電梯_7樓以下
房地(土地+建物),試院路１４４巷４弄４０號五樓,5.0,27.0,1,20.62,436568,0.0,,24.990566,121.548078,景美站出口2,717,有電梯_7樓以下
房地(土地+建物),南京東路五段２９１巷２９弄２２號五樓之１,5.0,18.0,1,7.24,739380,0.0,,25.052776,121.567028,南京三民站出口4,268,有電梯_7樓以下
房地(土地+建物),東園街２８巷５０號五樓之８,5.0,29.0,1,10.51,397532,0.0,,25.026496,121.494786,龍山寺站出口2,1083,有電梯_7樓以下
房地(土地+建物)+車位,民權東路六段２８０巷３８號,1.0,31.0,1,52.93,978589,9.5,0.0,25.070897,121.607099,葫洲站出口2,182,有電梯_7樓以下
房地(土地+建物),寶清街１０號二樓之６,2.0,25.0,1,12.58,794661,0.0,,25.049948,121.568749,南京三民站出口3,446,有電梯_7樓以下
房地(土地+建物),忠誠路一段１６巷２３之１號,1.0,26.0,1,20.29,803525,0.0,,25.105747,121.525856,芝山站出口2,413,有電梯_7樓以下
房地(土地+建物)+車位,南港路二段２８６號七樓,7.0,1.0,1,79.03,711818,10.61,0.0,25.05449,121.59608,昆陽站出口4,493,有電梯_7樓以下
房地(土地+建物),師大路９２巷８之１號五樓,5.0,39.0,1,16.66,864102,0.0,,25.02255,121.527886,台電大樓站出口3,152,有電梯_7樓以下
房地(土地+建物),中坡南路３１巷８號三樓之２,3.0,1.0,1,15.36,982363,0.0,,25.043169,121.583167,後山埤站出口2,145,有電梯_7樓以下
房地(土地+建物)+車位,吉林路８巷１２號,1.0,13.0,1,61.89,794941,0.0,,25.049329,121.529416,松江南京站出口3,399,有電梯_7樓以下
房地(土地+建物),吳興街３９４巷１２號五樓之１,5.0,30.0,1,14.22,597856,0.0,,25.024563,121.566724,象山站出口2,926,有電梯_7樓以下
房地(土地+建物)+車位,仁愛路二段７１號三樓之３,3.0,45.0,1,32.07,1074280,0.0,,25.0384,121.530976,忠孝新生站出口5,327,有電梯_7樓以下
房地(土地+建物),敦化北路４巷３７號三樓之１,3.0,6.0,1,10.88,1011226,0.0,,25.050097,121.545154,南京復興站出口5,199,有電梯_7樓以下
房地(土地+建物),南深路３３號七樓之２,7.0,23.0,1,11.23,400864,0.0,,25.036678,121.620821,南港展覽館站出口7,1949,有電梯_7樓以下
房地(土地+建物)+車位,忠勇街４０巷４弄１號五樓,5.0,18.0,1,120.43,514830,0.0,,25.098719,121.533772,士林站出口1,939,有電梯_7樓以下
房地(土地+建物),重慶南路三段６３號六樓之２,6.0,9.0,1,21.23,753779,0.0,,25.026572,121.516316,古亭站出口7,558,有電梯_7樓以下
房地(土地+建物)+車位,萬壽路６２之８號,1.0,14.0,1,13.58,536338,3.33,0.0,24.985924,121.587227,動物園站出口2,1559,有電梯_7樓以下
房地(土地+建物),行善路３５號五樓,5.0,24.0,1,38.66,556182,0.0,,25.056832,121.576425,松山站出口5,711,有電梯_7樓以下
房地(土地+建物),環河南路三段１０９號六樓,6.0,43.0,1,37.08,404493,0.0,,25.024876,121.490773,龍山寺站出口2,1457,有電梯_7樓以下
房地(土地+建物)+車位,文湖街２１巷１１８弄１２號五樓,5.0,3.0,1,42.27,697774,7.53,225764.0,25.091489,121.559856,劍南路站出口1,807,有電梯_7樓以下
房地(土地+建物)+車位,東園街６６巷２４弄８號二樓,2.0,5.0,1,54.7,484425,0.0,,25.024802,121.495488,龍山寺站出口2,1226,有電梯_7樓以下
房地(土地+建物)+車位,天母北路１５號二樓,2.0,28.0,1,59.97,616970,0.0,,25.119412,121.526724,石牌站出口2,1241,有電梯_7樓以下
房地(土地+建物)+車位,辛亥路四段１６２號五樓,5.0,12.0,1,62.91,701656,10.46,0.0,25.00395,121.556275,辛亥站出口,150,有電梯_7樓以下
房地(土地+建物)+車位,中山北路二段１２８巷９號七樓之２,7.0,10.0,1,37.39,881663,14.93,167448.0,25.061837,121.521529,民權西路站出口8,136,有電梯_7樓以下
房地(土地+建物),吳興街３９４巷１６號四樓,4.0,30.0,1,12.14,650616,0.0,,25.024583,121.56653,象山站出口2,931,有電梯_7樓以下
房地(土地+建物)+車位,街２６號四樓,4.0,11.0,1,50.93,956634,12.99,192456.0,25.05467,121.606829,南港站出口2,300,有電梯_7樓以下
房地(土地+建物),成福路１４９巷５弄１號二樓,2.0,8.0,1,54.19,713748,0.0,,25.041899,121.588377,後山埤站出口3,634,有電梯_7樓以下
房地(土地+建物),光復南路４１７巷１號二樓,2.0,28.0,1,38.42,959049,0.0,,25.036906,121.557901,國父紀念館站出口2,474,有電梯_7樓以下
房地(土地+建物),仁愛路四段２３２號四樓之２,4.0,43.0,1,26.8,1104293,0.0,,25.037507,121.552262,忠孝敦化站出口3,432,有電梯_7樓以下
房地(土地+建物),瑞安街１７之２號二樓,2.0,39.0,1,42.09,812607,0.0,,25.031553,121.544066,大安站出口5,150,有電梯_7樓以下
房地(土地+建物),光復南路４５巷１８號四樓,3.0,38.0,1,40.83,707736,0.0,,25.046175,121.558764,國父紀念館站出口5,525,有電梯_7樓以下
房地(土地+建物)+車位,三合街一段６５號四樓,4.0,7.0,1,96.11,687267,36.74,209581.0,25.126845,121.505591,奇岩站出口1,471,有電梯_7樓以下
房地(土地+建物),成功路二段１９３巷８號五樓之３,5.0,12.0,1,13.68,660281,0.0,,25.066493,121.591044,文德站出口1,1459,有電梯_7樓以下
房地(土地+建物),民生東路三段１１３巷２５弄１２號四樓,4.0,40.0,1,40.39,825705,0.0,,25.059205,121.547034,中山國中站出口,357,有電梯_7樓以下
房地(土地+建物)+車位,興隆路一段５３號三樓之５,3.0,25.0,1,29.54,466766,4.56,0.0,25.004061,121.540933,萬隆站出口3,270,有電梯_7樓以下
房地(土地+建物),敦化南路二段６３巷５４弄４號五樓,5.0,38.0,1,35.97,978113,0.0,,25.030723,121.551447,信義安和站出口2A,263,有電梯_7樓以下
房地(土地+建物)+車位,芝玉路一段１９７巷７號六樓,6.0,10.0,1,61.95,882968,13.25,226415.0,25.107205,121.533489,芝山站出口2,1184,有電梯_7樓以下
房地(土地+建物)+車位,南京東路三段１９４巷５號五樓之３,5.0,31.0,1,16.33,820630,3.44,436047.0,25.05124,121.542548,南京復興站出口3,81,有電梯_7樓以下
房地(土地+建物),中山北路七段２１９巷３弄１４７號,1.0,37.0,1,33.92,512983,0.0,,25.128296,121.530414,石牌站出口1,2128,有電梯_7樓以下
房地(土地+建物)+車位,金湖路６５巷７號五樓之１,5.0,16.0,1,40.58,861142,12.48,216346.0,25.081894,121.596651,內湖站出口2,282,有電梯_7樓以下
房地(土地+建物),社正路１７巷２號四樓之１,4.0,6.0,1,20.04,601189,0.0,,25.0891,121.509143,劍潭站出口1,1677,有電梯_7樓以下
房地(土地+建物),仁愛路四段２３０號五樓之３,5.0,43.0,1,27.02,1040115,0.0,,25.037508,121.552177,忠孝敦化站出口3,430,有電梯_7樓以下
房地(土地+建物)+車位,明水路４７９號三樓,3.0,26.0,1,73.23,913735,22.45,222717.0,25.078043,121.551638,大直站出口3,491,有電梯_7樓以下
房地(土地+建物)+車位,研究院路三段１２巷３號二樓,2.0,18.0,1,54.12,431447,0.0,,25.035772,121.616435,南港站出口2,2022,有電梯_7樓以下
房地(土地+建物)+車位,信安街１０３巷６之６號二樓,2.0,1.0,1,38.18,869855,8.69,270426.0,25.025037,121.557337,六張犁站出口,482,有電梯_7樓以下
房地(土地+建物),復興北路４８９號三樓之６,3.0,15.0,1,12.62,736909,0.0,,25.065071,121.544475,中山國中站出口,475,有電梯_7樓以下
房地(土地+建物),承德路三段１２２巷１２號二樓之１,2.0,1.0,1,20.31,713940,0.0,,25.067345,121.517649,圓山站出口1,452,有電梯_7樓以下
房地(土地+建物)+車位,福華路２號,1.0,3.0,1,42.83,987278,11.43,218723.0,25.100187,121.523726,芝山站出口1,234,有電梯_7樓以下
房地(土地+建物),基河路１２８號四樓之１７,4.0,25.0,1,11.84,574479,0.0,,25.088648,121.523185,劍潭站出口1,449,有電梯_7樓以下
房地(土地+建物)+車位,信安街１０３巷８號二樓,2.0,1.0,1,36.66,886255,9.49,273973.0,25.025088,121.557524,六張犁站出口,502,有電梯_7樓以下
房地(土地+建物),市民大道三段１６９號四樓之３,4.0,14.0,1,20.72,591181,0.0,,25.044811,121.540648,忠孝復興站出口1,419,有電梯_7樓以下
房地(土地+建物),文化三路１６６號五樓,5.0,3.0,1,28.63,586889,0.0,,25.139525,121.499009,新北投站出口2,458,有電梯_7樓以下
房地(土地+建物)+車位,安東街３５巷１７號二樓之４,2.0,19.0,1,15.79,948960,2.31,865801.0,25.044221,121.543079,忠孝復興站出口5,261,有電梯_7樓以下
房地(土地+建物)+車位,信安街１０３巷８號四樓之５,4.0,1.0,1,39.34,882549,9.49,258166.0,25.025088,121.557524,六張犁站出口,502,有電梯_7樓以下
房地(土地+建物),復興北路４０２巷１２號四樓,4.0,38.0,1,43.4,879962,0.0,,25.061711,121.543247,中山國中站出口,123,有電梯_7樓以下
房地(土地+建物)+車位,承德路七段１６２號七樓之１,7.0,8.0,1,57.3,721661,11.09,252480.0,25.113279,121.508866,石牌站出口1,670,有電梯_7樓以下
房地(土地+建物)+車位,和平東路一段１８３巷７弄８號四樓,4.0,15.0,1,68.75,1015242,0.0,,25.027169,121.533774,大安森林公園站出口2,696,有電梯_7樓以下
房地(土地+建物),奇岩路６之７號四樓,4.0,40.0,1,10.33,358272,0.0,,25.134285,121.507278,新北投站出口1,481,有電梯_7樓以下
房地(土地+建物),雙溪街１０２號七樓之２,7.0,30.0,1,8.48,760426,0.0,,25.100855,121.525978,芝山站出口1,362,有電梯_7樓以下
房地(土地+建物)+車位,建國北路三段７１號四樓之５,4.0,6.0,1,27.1,797066,2.51,717131.0,25.065123,121.537204,行天宮站出口4,678,有電梯_7樓以下
房地(土地+建物)+車位,臨沂街７１巷１９弄３號二樓之１,2.0,20.0,1,23.66,858043,0.0,,25.035406,121.529466,東門站出口8,156,有電梯_7樓以下
房地(土地+建物),格致路２０３號七樓之１、七樓之２,7.0,25.0,1,24.76,436248,0.0,,25.142181,121.549337,石牌站出口1,4575,有電梯_7樓以下
房地(土地+建物)+車位,菁山路７２巷２７號四樓,4.0,1.0,1,27.08,701553,0.0,,25.139463,121.551544,石牌站出口1,4557,有電梯_7樓以下
房地(土地+建物),延壽街３３０巷７弄１６號二樓,2.0,30.0,1,30.6,794095,0.0,,25.055296,121.561786,南京三民站出口1,432,有電梯_7樓以下
房地(土地+建物)+車位,松江路４１０號五樓之１,5.0,6.0,1,37.79,1030128,9.01,355161.0,25.064134,121.532785,行天宮站出口4,420,有電梯_7樓以下
房地(土地+建物),東湖路１１３巷８６號六樓之１,6.0,28.0,1,27.15,559804,0.0,,25.071778,121.615757,東湖站出口3,649,有電梯_7樓以下
房地(土地+建物)+車位,五常街１１巷５號四樓之１,4.0,2.0,1,63.53,826496,11.51,191138.0,25.064522,121.537885,行天宮站出口4,676,有電梯_7樓以下
房地(土地+建物)+車位,珠海路１０９巷１６號三樓,3.0,26.0,1,49.11,386880,0.0,,25.141784,121.503815,新北投站出口1,536,有電梯_7樓以下
房地(土地+建物),樂群二路１８０號七樓,7.0,22.0,1,47.01,656903,0.0,,25.079609,121.558089,劍南路站出口3,562,有電梯_7樓以下
房地(土地+建物),育英街７９號五樓之１,5.0,1.0,1,20.41,812481,0.0,,24.992658,121.538814,景美站出口3,175,有電梯_7樓以下
房地(土地+建物),和興路５２巷７弄６號三樓,3.0,25.0,1,11.5,515742,0.0,,24.984537,121.547849,大坪林站出口5,504,有電梯_7樓以下
房地(土地+建物)+車位,敦煌路８０巷２之１號三樓之１,3.0,14.0,1,59.34,790859,11.29,0.0,25.075773,121.517599,圓山站出口2,511,有電梯_7樓以下
房地(土地+建物)+車位,內湖路一段６２９巷１０１弄２０號六樓之１,6.0,20.0,1,56.94,562030,0.0,,25.081496,121.577362,港墘站出口1,219,有電梯_7樓以下
房地(土地+建物)+車位,建國北路三段７１號二樓之５,2.0,6.0,1,27.09,707599,2.5,840000.0,25.065123,121.537204,行天宮站出口4,678,有電梯_7樓以下
房地(土地+建物)+車位,通河街１７號四樓,4.0,9.0,1,38.4,585902,0.0,,25.08008,121.523349,劍潭站出口2,382,有電梯_7樓以下
房地(土地+建物)+車位,信安街１０３巷８之６號三樓,3.0,8.0,1,56.52,933277,12.27,0.0,25.025141,121.557566,六張犁站出口,507,有電梯_7樓以下
房地(土地+建物),內湖路一段２１７巷３４號四樓,4.0,38.0,1,32.92,607514,0.0,,25.084097,121.564132,西湖站出口1,320,有電梯_7樓以下
房地(土地+建物)+車位,民權東路六段２８０巷１５５弄９號四樓,4.0,28.0,1,46.26,627091,0.0,,25.068847,121.608332,東湖站出口1,318,有電梯_7樓以下
房地(土地+建物),中山北路二段２６巷２４號三樓,3.0,10.0,1,32.54,768217,0.0,,25.053905,121.521166,中山站出口3,144,有電梯_7樓以下
房地(土地+建物)+車位,格致路１７７號三樓,3.0,9.0,1,123.57,675615,27.71,216528.0,25.141767,121.549457,石牌站出口1,4554,有電梯_7樓以下
房地(土地+建物),延平北路三段１８巷４２號二樓,2.0,11.0,1,22.01,606463,0.0,,25.063895,121.509813,大橋頭站出口1A,203,有電梯_7樓以下
房地(土地+建物)+車位,向陽路１６２巷５８號三樓,3.0,11.0,1,85.0,571749,0.0,,25.055939,121.595708,昆陽站出口4,627,有電梯_7樓以下
房地(土地+建物)+車位,經貿二路２５５巷９號,1.0,11.0,1,52.74,937746,14.31,0.0,25.061338,121.614455,南港軟體園區站出口1,177,有電梯_7樓以下
房地(土地+建物),延壽街３３０巷７弄１８號七樓之１,7.0,30.0,1,35.04,813320,0.0,,25.055312,121.561927,南京三民站出口1,429,有電梯_7樓以下
房地(土地+建物),吳興街２２０巷２５號二樓,2.0,33.0,1,44.74,677251,0.0,,25.027336,121.562485,台北101/世貿站出口3,612,有電梯_7樓以下
房地(土地+建物)+車位,內湖路一段７號七樓,7.0,3.0,1,47.32,949862,10.21,293830.0,25.085176,121.558525,劍南路站出口3,265,有電梯_7樓以下
房地(土地+建物),基隆路一段１４７巷５弄３２號三樓之７,3.0,30.0,1,11.82,880190,0.0,,25.042861,121.566921,市政府站出口4,180,有電梯_7樓以下
房地(土地+建物)+車位,民權東路六段１８０巷７２弄６號七樓,7.0,13.0,1,67.54,708505,14.61,171116.0,25.06601,121.592401,文德站出口1,1564,有電梯_7樓以下
房地(土地+建物)+車位,敬業三路１６２巷６８號三樓,3.0,22.0,1,47.02,680598,0.0,,25.077568,121.557998,劍南路站出口3,776,有電梯_7樓以下
房地(土地+建物),大安路二段６６號四樓之１０,4.0,12.0,1,12.97,1130461,0.0,,25.03224,121.545854,大安站出口4,213,有電梯_7樓以下
房地(土地+建物)+車位,敦化南路一段１６１巷７０號二樓,2.0,1.0,1,33.97,759468,0.0,,25.043399,121.552577,忠孝敦化站出口2,216,有電梯_7樓以下
房地(土地+建物)+車位,信安街１０３巷６之７號二樓,2.0,1.0,1,37.92,853383,8.69,304948.0,25.024995,121.557275,六張犁站出口,475,有電梯_7樓以下
房地(土地+建物),信義路三段１３４巷７４號六樓,6.0,36.0,1,35.6,955187,0.0,,25.029763,121.538893,大安森林公園站出口5,496,有電梯_7樓以下
房地(土地+建物)+車位,經貿二路１５７巷３６弄１０２號四樓,4.0,8.0,1,83.25,793217,13.66,219619.0,25.062005,121.613833,南港軟體園區站出口1,272,有電梯_7樓以下
房地(土地+建物)+車位,五常街１１巷９號六樓,6.0,2.0,1,58.53,683367,0.0,,25.064903,121.537782,行天宮站出口4,698,有電梯_7樓以下
房地(土地+建物),中和街４９３巷３弄１５號二樓,2.0,42.0,1,37.22,322385,0.0,,25.144514,121.495698,新北投站出口2,1092,有電梯_7樓以下
房地(土地+建物)+車位,敦化南路一段１６１巷７０號四樓,4.0,1.0,1,68.09,1054493,0.0,,25.043399,121.552577,忠孝敦化站出口2,216,有電梯_7樓以下
房地(土地+建物)+車位,吳興街６００巷７６弄２２號二樓之１,2.0,6.0,1,36.48,689622,10.55,0.0,25.018374,121.570478,麟光站出口,1196,有電梯_7樓以下
房地(土地+建物)+車位,政大二街２１５巷１９號五樓,5.0,24.0,1,27.72,399740,0.0,,24.989214,121.587183,動物園站出口1,1246,有電梯_7樓以下
房地(土地+建物),光華路２６巷５號七樓之３、七樓之４,7.0,44.0,1,26.76,355059,0.0,,25.137164,121.541635,石牌站出口1,3626,有電梯_7樓以下
房地(土地+建物)+車位,星雲街１５０巷２４號三樓,3.0,26.0,1,41.43,617950,0.0,,25.079551,121.595754,內湖站出口2,469,有電梯_7樓以下
房地(土地+建物)+車位,明德路２９６號七樓,7.0,6.0,1,23.7,890291,6.63,271493.0,25.115201,121.522395,石牌站出口2,646,有電梯_7樓以下
房地(土地+建物)+車位,仁愛路二段２０巷５號五樓,5.0,31.0,1,36.91,737781,0.0,,25.037045,121.526339,東門站出口2,338,有電梯_7樓以下
房地(土地+建物),基隆路一段１７２巷３號二樓,2.0,32.0,1,28.92,1002802,0.0,,25.043124,121.564611,市政府站出口1,209,有電梯_7樓以下
房地(土地+建物),康寧路三段５４之７號四樓之１,4.0,25.0,1,11.62,792012,0.0,,25.071633,121.609291,葫洲站出口1,157,有電梯_7樓以下
房地(土地+建物),育英街７９號七樓之２,7.0,1.0,1,20.85,801985,0.0,,24.992658,121.538814,景美站出口3,175,有電梯_7樓以下
房地(土地+建物)+車位,松山路６７３之３號,1.0,27.0,1,62.92,508559,0.0,,25.033816,121.581288,永春站出口4,901,有電梯_7樓以下
房地(土地+建物)+車位,石牌路一段１６６巷２８號二樓,2.0,7.0,1,27.08,788500,0.0,,25.113977,121.513757,石牌站出口1,186,有電梯_7樓以下
房地(土地+建物)+車位,興隆路一段５５巷２７弄３１號三樓,3.0,10.0,1,104.87,606354,27.36,201023.0,25.004565,121.541915,萬隆站出口3,379,有電梯_7樓以下
房地(土地+建物)+車位,瑞安街１４２巷２０號,1.0,27.0,1,27.63,723843,0.0,,25.02979,121.541753,大安站出口3,388,有電梯_7樓以下
房地(土地+建物),萬大路２７７巷４８號七樓之１,7.0,39.0,1,14.18,583872,0.0,,25.025447,121.502907,龍山寺站出口3,1117,有電梯_7樓以下
房地(土地+建物)+車位,經貿二路２４５號二樓之２,2.0,9.0,1,29.48,707366,0.0,,25.06114,121.614489,南港軟體園區站出口1,162,有電梯_7樓以下
房地(土地+建物)+車位,明德路２８號四樓,4.0,6.0,1,92.77,896378,26.7,0.0,25.107193,121.518087,明德站出口1,258,有電梯_7樓以下
房地(土地+建物)+車位,福林路１００巷７０號七樓之２,7.0,13.0,1,65.01,945655,10.02,0.0,25.094145,121.533381,士林站出口2,713,有電梯_7樓以下
房地(土地+建物)+車位,新光路一段６５巷３８號五樓,5.0,28.0,1,65.94,427366,0.0,,24.990703,121.575469,木柵站出口,856,有電梯_7樓以下
房地(土地+建物),信安街１６５號二樓,2.0,38.0,1,36.15,684729,0.0,,25.022414,121.554848,六張犁站出口,266,有電梯_7樓以下
房地(土地+建物)+車位,石牌路一段１６６巷３１弄８之１號,1.0,12.0,1,32.31,835655,0.0,,25.113897,121.514478,石牌站出口1,142,有電梯_7樓以下
房地(土地+建物)+車位,辛亥路四段２５２巷８號五樓,5.0,20.0,1,51.51,528414,0.0,,25.001652,121.554272,萬芳醫院站出口,431,有電梯_7樓以下
房地(土地+建物),安泰街１２５巷１１號六樓,6.0,25.0,1,17.41,562932,0.0,,25.077147,121.616818,葫洲站出口1,1021,有電梯_7樓以下
房地(土地+建物),莒光路１９５號二樓,2.0,36.0,1,37.16,638389,0.0,,25.03108,121.501891,龍山寺站出口3,483,有電梯_7樓以下
房地(土地+建物),下崙路１１巷１７號三樓,3.0,5.0,1,40.43,499641,0.0,,24.985669,121.559977,萬芳醫院站出口,1542,有電梯_7樓以下
房地(土地+建物)+車位,江南街９６巷１１號五樓,5.0,5.0,1,52.04,762875,4.85,309278.0,25.077586,121.576447,港墘站出口1,290,有電梯_7樓以下
房地(土地+建物)+車位,東湖路４３巷２６弄９號五樓之２,5.0,16.0,1,18.55,679161,0.0,,25.070077,121.61381,東湖站出口3,383,有電梯_7樓以下
房地(土地+建物),基隆路二段７９巷３０弄１號二樓之１,2.0,13.0,1,19.14,843954,0.0,,25.029069,121.559617,台北101/世貿站出口2,480,有電梯_7樓以下
房地(土地+建物)+車位,福德街４０５號一樓,1.0,24.0,1,38.86,338307,0.0,,25.040372,121.591808,後山埤站出口3,1015,有電梯_7樓以下
房地(土地+建物)+車位,克強路１５巷３號六樓,6.0,19.0,1,80.84,823850,0.0,,25.108514,121.524438,明德站出口1,539,有電梯_7樓以下
房地(土地+建物)+車位,北安路６３０巷２５弄１５號二樓,2.0,28.0,1,50.62,924796,8.45,295858.0,25.08369,121.550441,劍南路站出口2,490,有電梯_7樓以下
房地(土地+建物),敦化南路一段５７號五樓之７,5.0,45.0,1,42.17,924862,0.0,,25.04578,121.549265,忠孝敦化站出口8,428,有電梯_7樓以下
房地(土地+建物)+車位,內湖路二段１０３巷３４之６號,1.0,6.0,1,66.4,1001361,15.58,320924.0,25.081481,121.58129,文德站出口2,482,有電梯_7樓以下
房地(土地+建物)+車位,行善路５９巷４０弄３２號五樓,5.0,16.0,1,40.29,804342,7.49,333778.0,25.057296,121.579483,松山站出口5,768,有電梯_7樓以下
房地(土地+建物),吳興街４８３號七樓,7.0,33.0,1,38.59,772284,0.0,,25.023582,121.569581,象山站出口2,978,有電梯_7樓以下
房地(土地+建物),景興路１５３巷１７號六樓之９,6.0,28.0,1,10.52,631891,0.0,,24.99401,121.545814,景美站出口2,446,有電梯_7樓以下
房地(土地+建物),松山路６４７號七樓,7.0,32.0,1,24.22,767290,0.0,,25.035816,121.57874,永春站出口4,585,有電梯_7樓以下
房地(土地+建物),中和街５０９號六樓之１,6.0,27.0,1,20.65,460012,0.0,,25.145216,121.494263,復興崗站出口1,1225,有電梯_7樓以下
房地(土地+建物)+車位,成福路７４巷８號三樓之６,3.0,5.0,1,50.88,940211,13.68,168129.0,25.043983,121.586269,後山埤站出口3,332,有電梯_7樓以下
房地(土地+建物),昌吉街１２２號七樓,7.0,33.0,1,51.38,523165,0.0,,25.065842,121.514449,大橋頭站出口3,255,有電梯_7樓以下
房地(土地+建物),仁愛路四段３４５巷４弄３０號二樓,2.0,44.0,1,34.15,956978,0.0,,25.038886,121.552056,忠孝敦化站出口3,277,有電梯_7樓以下
房地(土地+建物),文化三路６３號四樓,4.0,36.0,1,35.71,386478,0.0,,25.139565,121.49819,新北投站出口2,526,有電梯_7樓以下
房地(土地+建物)+車位,中華路二段４１６巷８２號二樓之３,2.0,10.0,1,54.96,591359,0.0,,25.026969,121.503444,龍山寺站出口3,958,有電梯_7樓以下
房地(土地+建物)+車位,汀州路三段６３號三樓,3.0,3.0,1,43.48,913853,12.08,273179.0,25.018005,121.528221,台電大樓站出口1,183,有電梯_7樓以下
房地(土地+建物)+車位,芝玉路二段８５巷６號二樓,2.0,30.0,1,52.83,612183,8.72,0.0,25.112267,121.534799,芝山站出口2,1566,有電梯_7樓以下
房地(土地+建物),大湖山莊街２１９巷３４弄３號三樓之１,3.0,30.0,1,12.14,592967,0.0,,25.089614,121.599568,大湖公園站出口1,696,有電梯_7樓以下
房地(土地+建物)+車位,康寧路三段７５巷１７５弄２之１２號二樓,2.0,15.0,1,40.88,605478,0.0,,25.077423,121.611676,葫洲站出口1,656,有電梯_7樓以下
房地(土地+建物),民生東路二段１２７巷１０號五樓,5.0,37.0,1,25.33,932666,0.0,,25.058778,121.53218,行天宮站出口1,115,有電梯_7樓以下
房地(土地+建物),康樂街６１巷１７號五樓,5.0,28.0,1,27.53,537645,0.0,,25.069148,121.619403,東湖站出口3,784,有電梯_7樓以下
房地(土地+建物),重慶北路三段２０３之３號六樓之１,6.0,1.0,1,15.24,839732,0.0,,25.069939,121.513933,圓山站出口1,622,有電梯_7樓以下
房地(土地+建物),師大路１７０號七樓之４,7.0,44.0,1,9.26,768939,0.0,,25.021102,121.525516,台電大樓站出口4,180,有電梯_7樓以下
房地(土地+建物),中山北路七段１９０巷２４之４號二樓,2.0,44.0,1,47.7,509422,0.0,,25.125819,121.535016,石牌站出口1,2327,有電梯_7樓以下
房地(土地+建物)+車位,興隆路四段１０５巷２７號三樓,3.0,26.0,1,40.47,478160,11.2,178571.0,24.987878,121.561997,萬芳醫院站出口,1349,有電梯_7樓以下
房地(土地+建物),青年路６２號四樓之１,4.0,39.0,1,29.87,481487,0.0,,25.024647,121.502274,龍山寺站出口2,1190,有電梯_7樓以下
