交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺),類別
房地(土地+建物),龍江路３１８巷２５號五樓,5.0,44.0,0,34.91,515590,0.0,,25.064861,121.539053,中山國中站出口,669,無電梯_4樓以上
房地(土地+建物),吉林路４４７巷１２號四樓,4.0,37.0,0,29.97,533945,0.0,,25.067263,121.531058,中山國小站出口4,651,無電梯_4樓以上
房地(土地+建物),建民路１２５巷２１號四樓,4.0,43.0,0,29.55,406117,0.0,,25.110261,121.516913,明德站出口3,167,無電梯_4樓以上
房地(土地+建物),雨聲街８巷１之１號四樓,4.0,39.0,0,34.8,439623,0.0,,25.102346,121.533649,芝山站出口1,1109,無電梯_4樓以上
房地(土地+建物),羅斯福路五段２１１巷２６弄１號四樓,4.0,,0,31.84,424061,0.0,,25.00218,121.539784,萬隆站出口3,59,無電梯_4樓以上
房地(土地+建物),中山北路七段１４巷６５弄５號五樓,5.0,37.0,0,30.62,457187,0.0,,25.121859,121.53457,石牌站出口2,2064,無電梯_4樓以上
房地(土地+建物),忠誠路二段１３０巷８號五樓,5.0,44.0,0,23.55,509628,0.0,,25.114281,121.531695,明德站出口1,1379,無電梯_4樓以上
房地(土地+建物),景福街５４巷５弄４號五樓,5.0,34.0,0,43.96,500429,0.0,,24.99985,121.538031,萬隆站出口1,190,無電梯_4樓以上
房地(土地+建物),內湖路一段４１１巷９０弄６號四樓,4.0,38.0,0,29.31,375309,0.0,,25.08461,121.571735,西湖站出口2,545,無電梯_4樓以上
房地(土地+建物),興隆路四段１６５巷１４號五樓,5.0,,0,29.14,417985,0.0,,24.984092,121.562657,萬芳社區站出口,1712,無電梯_4樓以上
房地(土地+建物),環山路二段２６巷７號四樓,4.0,40.0,0,32.66,532698,0.0,,25.086215,121.572685,港墘站出口2,713,無電梯_4樓以上
房地(土地+建物),承德路四段４０巷１號五樓之１１,5.0,49.0,0,9.29,430722,0.0,,25.080995,121.522197,劍潭站出口2,361,無電梯_4樓以上
房地(土地+建物),萬慶街２２之３號四樓,4.0,47.0,0,27.38,416420,0.0,,24.992821,121.539349,景美站出口3,121,無電梯_4樓以上
房地(土地+建物),吉利街１２２巷３號四樓,4.0,49.0,0,32.07,477111,0.0,,25.118348,121.507178,唭哩岸站出口1,264,無電梯_4樓以上
房地(土地+建物),中央南路一段１１７號四樓,4.0,45.0,0,33.01,469529,0.0,,25.130413,121.501232,北投站出口2,216,無電梯_4樓以上
房地(土地+建物),玉成街７８號五樓,5.0,37.0,0,35.49,539600,0.0,,25.046375,121.582575,後山埤站出口4,81,無電梯_4樓以上
