交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺),類別
房地(土地+建物),新生北路二段７３號七樓之２,7.0,46.0,1,5.38,965736,0.0,,25.056717,121.52786,行天宮站出口1,545,有電梯_7樓以下
房地(土地+建物),松江路７７巷１０號六樓,6.0,48.0,1,77.57,850812,0.0,,25.049658,121.534131,松江南京站出口3,203,有電梯_7樓以下
房地(土地+建物),和平西路三段３８４號三樓之１８,3.0,44.0,1,10.04,542831,0.0,,25.035338,121.491277,龍山寺站出口1,832,有電梯_7樓以下
房地(土地+建物),大度路三段２０５號六樓,6.0,34.0,1,27.54,609965,0.0,,25.122798,121.468173,關渡站出口1,308,有電梯_7樓以下
房地(土地+建物)+車位,星雲街１６８巷１１號,1.0,29.0,1,57.21,576774,0.0,,25.080725,121.596963,內湖站出口2,401,有電梯_7樓以下
房地(土地+建物),南京東路三段３３５巷１３號五樓之１,5.0,39.0,1,19.38,1021452,0.0,,25.052938,121.547499,南京復興站出口6,281,有電梯_7樓以下
房地(土地+建物),大湖山莊街２１９巷３４弄３號五樓之１,5.0,33.0,1,13.15,759130,0.0,,25.089614,121.599568,大湖公園站出口1,696,有電梯_7樓以下
房地(土地+建物)+車位,環河南路一段１０１號七樓之１,7.0,11.0,1,105.9,721216,22.02,0.0,25.04347,121.5009,西門站出口6,682,有電梯_7樓以下
房地(土地+建物),和平西路三段３８４號六樓之１５,6.0,44.0,1,6.81,513777,0.0,,25.035338,121.491277,龍山寺站出口1,832,有電梯_7樓以下
房地(土地+建物)+車位,松平路８０號三樓,3.0,17.0,1,23.75,951609,0.0,,25.030347,121.566341,台北101/世貿站出口4,374,有電梯_7樓以下
房地(土地+建物),致遠一路一段７８號五樓,5.0,11.0,1,15.91,958246,0.0,,25.109082,121.515681,明德站出口3,304,有電梯_7樓以下
房地(土地+建物)+車位,奇岩路１０號二樓之５,2.0,12.0,1,36.2,544180,11.4,0.0,25.133726,121.507402,新北投站出口1,531,有電梯_7樓以下
房地(土地+建物),港墘路１２７巷１６弄１１號三樓,3.0,28.0,1,13.49,937839,0.0,,25.077919,121.577385,港墘站出口1,293,有電梯_7樓以下
房地(土地+建物)+車位,新富街５９號三樓之２,3.0,15.0,1,98.88,884729,21.03,0.0,25.059294,121.584072,松山站出口5,1160,有電梯_7樓以下
房地(土地+建物),南京東路五段２９１巷１９弄３９號二樓,2.0,30.0,1,12.52,876965,0.0,,25.052515,121.567517,南京三民站出口4,301,有電梯_7樓以下
房地(土地+建物)+車位,辛亥路四段７７巷１９號,1.0,28.0,1,45.01,555371,0.0,,25.007729,121.5598,辛亥站出口,403,有電梯_7樓以下
房地(土地+建物)+車位,新富街１６０號四樓,4.0,13.0,1,118.21,977488,38.41,0.0,25.060854,121.585665,昆陽站出口2,1368,有電梯_7樓以下
房地(土地+建物)+車位,嘉興街３１２號三樓之１,3.0,31.0,1,29.45,577164,0.0,,25.023475,121.554634,六張犁站出口,196,有電梯_7樓以下
房地(土地+建物)+車位,安和路一段２１巷２６號五樓之１,5.0,35.0,1,57.14,735048,0.0,,25.039393,121.551664,忠孝敦化站出口3,217,有電梯_7樓以下
房地(土地+建物)+車位,敦化南路二段１５４巷３號五樓,5.0,40.0,1,41.66,926130,0.0,,25.025198,121.548044,科技大樓站出口,457,有電梯_7樓以下
房地(土地+建物),和平西路一段１４３號五樓,5.0,46.0,1,25.07,677988,0.0,,25.027573,121.515496,中正紀念堂站出口2,605,有電梯_7樓以下
房地(土地+建物)+車位,塔悠路２１７號二樓,2.0,30.0,1,51.71,802517,0.0,,25.059067,121.569289,南京三民站出口4,951,有電梯_7樓以下
房地(土地+建物),中山北路二段１２８巷９號四樓之１,4.0,13.0,1,16.94,973854,0.0,,25.061837,121.521529,民權西路站出口8,136,有電梯_7樓以下
房地(土地+建物),士東路８９巷１３號二樓之４,2.0,30.0,1,11.36,836352,0.0,,25.11251,121.528529,明德站出口1,1009,有電梯_7樓以下
房地(土地+建物)+車位,和平東路三段４５２號六樓之１,6.0,4.0,1,31.66,1060080,11.19,268097.0,25.017309,121.559583,麟光站出口,170,有電梯_7樓以下
房地(土地+建物),忠孝東路四段２０５巷１９號七樓之１,7.0,49.0,1,18.05,830879,0.0,,25.042813,121.55204,忠孝敦化站出口2,136,有電梯_7樓以下
房地(土地+建物),八德路三段１９９巷２１號二樓,2.0,41.0,1,10.55,881923,0.0,,25.049269,121.556452,台北小巨蛋站出口4,438,有電梯_7樓以下
房地(土地+建物)+車位,五分街９６號三樓,3.0,3.0,1,37.68,882493,9.58,260960.0,25.06692,121.616876,東湖站出口3,495,有電梯_7樓以下
房地(土地+建物),南京東路五段５９巷２７弄１２號二樓之１,2.0,31.0,1,22.02,794879,0.0,,25.052473,121.559921,南京三民站出口1,344,有電梯_7樓以下
房地(土地+建物)+車位,辛亥路四段２１巷２０號二樓之１,2.0,29.0,1,50.31,440825,0.0,,25.009077,121.559216,辛亥站出口,493,有電梯_7樓以下
房地(土地+建物),北投路一段７７號三樓之１,3.0,17.0,1,27.01,851435,0.0,,25.128417,121.500141,奇岩站出口1,269,有電梯_7樓以下
房地(土地+建物)+車位,成福路７４巷８號四樓,4.0,8.0,1,31.67,1111190,13.68,197368.0,25.043983,121.586269,後山埤站出口3,332,有電梯_7樓以下
房地(土地+建物),民權東路二段１３５巷２０弄３號三樓,3.0,41.0,1,33.46,687399,0.0,,25.063917,121.534788,行天宮站出口4,434,有電梯_7樓以下
房地(土地+建物)+車位,復興北路４４８號七樓之１４,7.0,16.0,1,13.46,985016,0.51,2941176.0,25.064155,121.544044,中山國中站出口,370,有電梯_7樓以下
房地(土地+建物),松信路２２２號三樓,3.0,36.0,1,35.32,821138,0.0,,25.041419,121.571828,永春站出口1,335,有電梯_7樓以下
房地(土地+建物),嘉興街１８１巷６之１號五樓,5.0,48.0,1,27.22,845001,0.0,,25.02617,121.556828,六張犁站出口,486,有電梯_7樓以下
房地(土地+建物),吳興街５７９號三樓,3.0,33.0,1,55.06,668313,0.0,,25.022424,121.569335,象山站出口2,1108,有電梯_7樓以下
房地(土地+建物)+車位,關渡路３８號三樓,3.0,21.0,1,102.6,614962,21.29,0.0,25.121029,121.469047,關渡站出口1,523,有電梯_7樓以下
房地(土地+建物),延吉街１５７之１號二樓,2.0,43.0,1,61.27,763778,0.0,,25.039745,121.554958,國父紀念館站出口2,227,有電梯_7樓以下
房地(土地+建物),興隆路二段２１７巷８之１號二樓,2.0,29.0,1,22.11,723764,0.0,,25.002223,121.548954,辛亥站出口,874,有電梯_7樓以下
房地(土地+建物),民權東路二段９２巷１弄６號二樓,2.0,22.0,1,11.07,795052,0.0,,25.0615,121.531855,行天宮站出口4,170,有電梯_7樓以下
房地(土地+建物)+車位,八德路四段２４５巷２０號二樓之１,2.0,23.0,1,29.98,1070179,10.77,278552.0,25.049554,121.564297,南京三民站出口3,200,有電梯_7樓以下
房地(土地+建物)+車位,稻香路１６１巷１６弄１０之３號五樓,5.0,3.0,1,38.38,706835,10.71,186741.0,25.141892,121.488005,復興崗站出口1,538,有電梯_7樓以下
房地(土地+建物)+車位,忠誠路一段７３號四樓,4.0,40.0,1,38.77,613339,0.0,,25.104202,121.528158,芝山站出口2,588,有電梯_7樓以下
房地(土地+建物)+車位,民權東路六段２９６巷４１之３號五樓,5.0,30.0,1,40.21,880169,9.17,218103.0,25.071681,121.606654,葫洲站出口2,109,有電梯_7樓以下
房地(土地+建物),松山路２５８號三樓,3.0,41.0,1,28.17,766642,0.0,,25.044135,121.577421,永春站出口5,362,有電梯_7樓以下
房地(土地+建物)+車位,大安路一段９６巷９號三樓,3.0,20.0,1,54.96,1041702,0.0,,25.040716,121.545555,忠孝復興站出口3,113,有電梯_7樓以下
房地(土地+建物),延吉街４８巷６號,1.0,47.0,1,40.01,737286,0.0,,25.045053,121.553466,忠孝敦化站出口2,420,有電梯_7樓以下
房地(土地+建物),忠孝東路五段２３６巷８號四樓之１,4.0,42.0,1,29.88,1037347,0.0,,25.040151,121.571781,永春站出口1,349,有電梯_7樓以下
房地(土地+建物),中和街３９８巷５弄２號二樓之６,2.0,30.0,1,9.87,563291,0.0,,25.143861,121.498676,新北投站出口2,869,有電梯_7樓以下
房地(土地+建物),重慶南路三段５０號六樓,6.0,39.0,1,43.35,781469,0.0,,25.027951,121.515569,中正紀念堂站出口2,565,有電梯_7樓以下
房地(土地+建物),復興北路４２７巷２５號二樓之８,2.0,16.0,1,10.31,921238,0.0,,25.063413,121.546383,中山國中站出口,376,有電梯_7樓以下
房地(土地+建物),德行東路９０巷２號四樓,4.0,35.0,1,45.34,710258,0.0,,25.107164,121.527858,芝山站出口2,668,有電梯_7樓以下
房地(土地+建物)+車位,延平北路六段２１３號四樓,4.0,9.0,1,85.48,717073,24.82,233683.0,25.088897,121.505153,劍潭站出口3,2060,有電梯_7樓以下
房地(土地+建物),士東路８９巷１３號六樓之２,6.0,30.0,1,13.48,819955,0.0,,25.11251,121.528529,明德站出口1,1009,有電梯_7樓以下
房地(土地+建物),光復南路４５巷１８號四樓,3.0,41.0,1,40.83,751817,0.0,,25.046175,121.558764,國父紀念館站出口5,525,有電梯_7樓以下
房地(土地+建物),敦化南路二段１４４號五樓,5.0,40.0,1,33.98,1079171,0.0,,25.025557,121.548371,六張犁站出口,479,有電梯_7樓以下
房地(土地+建物),泰順街４４巷３１號二樓,2.0,19.0,1,14.68,1157776,0.0,,25.023956,121.529554,台電大樓站出口3,353,有電梯_7樓以下
房地(土地+建物),崇德街８８號三樓,3.0,36.0,1,23.23,821175,0.0,,25.024174,121.555114,六張犁站出口,242,有電梯_7樓以下
房地(土地+建物)+車位,福林路１００巷１１弄５９號五樓,5.0,16.0,1,65.98,893505,10.02,279441.0,25.096208,121.533259,士林站出口1,771,有電梯_7樓以下
房地(土地+建物),和平西路三段３８４號三樓之３,3.0,43.0,1,12.17,538916,0.0,,25.035338,121.491277,龍山寺站出口1,832,有電梯_7樓以下
房地(土地+建物),東園街６６巷２４弄１０號四樓之１,4.0,8.0,1,40.82,538961,0.0,,25.024711,121.495553,龍山寺站出口2,1233,有電梯_7樓以下
房地(土地+建物),仁愛路四段４８巷１４號三樓,3.0,43.0,1,18.15,918061,0.0,,25.036979,121.54699,大安站出口6,465,有電梯_7樓以下
房地(土地+建物),仁愛路四段４８巷１４號三樓,3.0,43.0,1,12.1,919239,0.0,,25.036979,121.54699,大安站出口6,465,有電梯_7樓以下
房地(土地+建物),復興北路３６１巷６號二樓,2.0,39.0,1,39.06,1018899,0.0,,25.060341,121.545249,中山國中站出口,139,有電梯_7樓以下
房地(土地+建物)+車位,文湖街２１巷９１弄７號四樓,4.0,7.0,1,31.78,793742,0.0,,25.091106,121.55894,劍南路站出口1,722,有電梯_7樓以下
房地(土地+建物),南京東路三段２８２巷１６號六樓之１,6.0,43.0,1,42.38,991029,0.0,,25.050784,121.545532,南京復興站出口6,144,有電梯_7樓以下
房地(土地+建物)+車位,金龍路２２２巷１６號六樓之３,6.0,31.0,1,28.84,786849,9.33,267953.0,25.087985,121.585356,內湖站出口1,1014,有電梯_7樓以下
房地(土地+建物),復興南路二段２９０號二樓,2.0,47.0,1,27.23,976719,0.0,,25.023944,121.543235,科技大樓站出口,249,有電梯_7樓以下
房地(土地+建物)+車位,致遠一路二段１１２巷１０之１號三樓,3.0,30.0,1,35.11,620939,0.0,,25.113642,121.513518,石牌站出口1,228,有電梯_7樓以下
房地(土地+建物)+車位,秀明路二段１６７號三樓,3.0,18.0,1,78.62,629614,0.0,,24.990308,121.577221,動物園站出口2,878,有電梯_7樓以下
房地(土地+建物),石牌路二段３１５巷３４弄３２號二樓,2.0,6.0,1,12.64,1044433,0.0,,25.122979,121.523318,石牌站出口1,1206,有電梯_7樓以下
房地(土地+建物),福興路６３巷４弄１１之１號三樓,3.0,27.0,1,21.87,644787,0.0,,25.004086,121.549127,辛亥站出口,804,有電梯_7樓以下
房地(土地+建物),文德路６６巷１４弄１０號四樓,4.0,30.0,1,16.26,799391,0.0,,25.077297,121.581075,文德站出口2,374,有電梯_7樓以下
房地(土地+建物),吉林路３６９號五樓之５,5.0,45.0,1,12.22,818062,0.0,,25.065061,121.530484,中山國小站出口4,443,有電梯_7樓以下
房地(土地+建物),三合街一段３８號三樓之５,3.0,7.0,1,21.79,949233,0.0,,25.127272,121.505932,奇岩站出口1,514,有電梯_7樓以下
房地(土地+建物)+車位,稻香路１６１巷１６弄１０之１號,1.0,3.0,1,36.45,776919,10.71,214753.0,25.141892,121.488005,復興崗站出口1,538,有電梯_7樓以下
房地(土地+建物)+車位,新富街１６８號七樓,7.0,13.0,1,127.7,959353,25.67,194780.0,25.060871,121.58614,昆陽站出口2,1345,有電梯_7樓以下
房地(土地+建物),市民大道三段１６９號三樓之１,3.0,17.0,1,20.58,641429,0.0,,25.044811,121.540648,忠孝復興站出口1,419,有電梯_7樓以下
房地(土地+建物),敦化北路１９９巷１６弄２０號四樓,4.0,38.0,1,42.68,1077873,0.0,,25.055888,121.550932,台北小巨蛋站出口1,455,有電梯_7樓以下
房地(土地+建物),敦化南路一段１９２號三樓之６,3.0,46.0,1,57.51,999805,0.0,,25.042546,121.5485,忠孝敦化站出口8,98,有電梯_7樓以下
房地(土地+建物),南京東路三段３３５巷２１號二樓之１３,2.0,39.0,1,9.32,1147695,0.0,,25.053465,121.547568,南京復興站出口6,315,有電梯_7樓以下
房地(土地+建物)+車位,奇岩路１０號五樓之２,5.0,12.0,1,45.62,444122,11.4,157895.0,25.133726,121.507402,新北投站出口1,531,有電梯_7樓以下
房地(土地+建物),奇岩路１２之５號三樓,3.0,12.0,1,13.65,438037,0.0,,25.134377,121.507382,新北投站出口1,484,有電梯_7樓以下
房地(土地+建物),延吉街４６巷８號六樓,6.0,47.0,1,37.43,882559,0.0,,25.04542,121.553082,忠孝敦化站出口2,444,有電梯_7樓以下
房地(土地+建物),新生北路三段６１號三樓之１,3.0,48.0,1,9.86,658928,0.0,,25.065942,121.528055,中山國小站出口4,367,有電梯_7樓以下
房地(土地+建物)+車位,萬盛街８９之８號四樓,4.0,8.0,1,31.63,909824,7.7,298701.0,25.005599,121.542452,萬隆站出口3,499,有電梯_7樓以下
房地(土地+建物)+車位,忠孝東路五段２３６巷４５弄１６號五樓,5.0,15.0,1,150.86,1382108,0.0,,25.037461,121.572967,永春站出口2,435,有電梯_7樓以下
房地(土地+建物),港墘路１２７巷１８號三樓,3.0,28.0,1,14.76,1016124,0.0,,25.077723,121.577254,港墘站出口1,305,有電梯_7樓以下
房地(土地+建物),文林路７６５號六樓之５,6.0,44.0,1,22.14,632255,0.0,,25.103292,121.518965,芝山站出口2,345,有電梯_7樓以下
房地(土地+建物)+車位,北安路６０８巷１８號五樓,5.0,27.0,1,71.08,742171,0.0,,25.081829,121.550974,大直站出口1,439,有電梯_7樓以下
房地(土地+建物),文化三路４６號,1.0,39.0,1,42.73,548820,0.0,,25.138369,121.498032,新北投站出口2,477,有電梯_7樓以下
房地(土地+建物),指南路三段２６號七樓之６,7.0,17.0,1,11.45,716182,0.0,,24.983108,121.579933,動物園站出口2,1654,有電梯_7樓以下
房地(土地+建物)+車位,景福街１３３巷４２之１號五樓,5.0,28.0,1,35.25,624109,0.0,,24.995621,121.537154,景美站出口3,468,有電梯_7樓以下
房地(土地+建物)+車位,泰順街４０巷５號三樓,3.0,12.0,1,71.05,933171,0.0,,25.024419,121.530839,台電大樓站出口3,470,有電梯_7樓以下
房地(土地+建物),內湖路三段６０巷１２弄７４之１號,1.0,30.0,1,11.12,854325,0.0,,25.089212,121.591289,內湖站出口1,678,有電梯_7樓以下
房地(土地+建物)+車位,研究院路三段１號二樓之１,2.0,14.0,1,40.08,528897,12.67,197316.0,25.035815,121.617063,南港展覽館站出口7,2029,有電梯_7樓以下
房地(土地+建物),安東街１６巷３２號五樓之３,5.0,42.0,1,33.71,889849,0.0,,25.045227,121.54022,忠孝復興站出口1,482,有電梯_7樓以下
房地(土地+建物)+車位,三民路８０巷３號三樓,3.0,20.0,1,67.63,757096,0.0,,25.056576,121.564083,南京三民站出口1,557,有電梯_7樓以下
房地(土地+建物),吳興街１１８巷２２號六樓,6.0,40.0,1,37.15,772481,0.0,,25.029667,121.560456,台北101/世貿站出口2,383,有電梯_7樓以下
房地(土地+建物),松山路５４０巷２２號五樓,5.0,33.0,1,19.36,748968,0.0,,25.037557,121.577357,永春站出口4,358,有電梯_7樓以下
房地(土地+建物)+車位,承德路七段１６８號二樓之１,2.0,2.0,1,85.46,760997,10.06,298211.0,25.113628,121.508443,石牌站出口1,702,有電梯_7樓以下
房地(土地+建物),承德路四段３５８號四樓,4.0,37.0,1,33.67,549381,0.0,,25.090411,121.516882,士林站出口2,1000,有電梯_7樓以下
房地(土地+建物),文湖街２１巷９８弄６號四樓之２,4.0,17.0,1,21.88,644341,0.0,,25.09061,121.560124,劍南路站出口1,745,有電梯_7樓以下
房地(土地+建物),中正路１０４巷１弄２之１號二樓之５,2.0,29.0,1,9.92,998088,0.0,,25.096795,121.529678,士林站出口1,479,有電梯_7樓以下
房地(土地+建物),敦化南路二段１５２之１號七樓,7.0,40.0,1,40.33,1006142,0.0,,25.02519,121.548425,六張犁站出口,459,有電梯_7樓以下
房地(土地+建物),中山北路七段３８巷１２弄２號二樓,2.0,44.0,1,37.71,575497,0.0,,25.11974,121.531791,明德站出口2,1703,有電梯_7樓以下
房地(土地+建物),泰順街１６巷１６號四樓之５、四樓之６,4.0,17.0,1,14.67,1226638,0.0,,25.025377,121.530554,台電大樓站出口3,541,有電梯_7樓以下
房地(土地+建物),復興北路４８６號六樓之６,6.0,41.0,1,38.6,784996,0.0,,25.065057,121.544119,中山國中站出口,471,有電梯_7樓以下
房地(土地+建物),民生東路三段８８巷１２號六樓之３,6.0,39.0,1,31.22,896833,0.0,,25.057194,121.542554,中山國中站出口,429,有電梯_7樓以下
房地(土地+建物),南京東路五段２５０巷３６弄１５之１號五樓,5.0,48.0,1,28.96,828605,0.0,,25.049751,121.566972,南京三民站出口3,297,有電梯_7樓以下
房地(土地+建物)+車位,成功路二段１１５巷７號三樓,3.0,3.0,1,76.7,842561,12.16,0.0,25.065676,121.592019,文德站出口1,1581,有電梯_7樓以下
房地(土地+建物)+車位,民權東路六段１９９之２號四樓,4.0,13.0,1,43.07,831597,3.74,481283.0,25.068383,121.595449,葫洲站出口2,1270,有電梯_7樓以下
房地(土地+建物),南京東路五段２５０巷３６弄１３之１號四樓,4.0,48.0,1,29.38,786282,0.0,,25.049738,121.566846,南京三民站出口3,288,有電梯_7樓以下
房地(土地+建物),樂業街１５９巷６號四樓,4.0,44.0,1,32.45,862809,0.0,,25.019653,121.553985,麟光站出口,481,有電梯_7樓以下
房地(土地+建物),內江街１１９號六樓,6.0,34.0,1,31.3,594314,0.0,,25.041905,121.50055,西門站出口1,707,有電梯_7樓以下
房地(土地+建物)+車位,吳興街２８４巷３５號五樓,5.0,23.0,1,45.12,617794,2.88,625000.0,25.022802,121.563703,麟光站出口,698,有電梯_7樓以下
房地(土地+建物),敦化南路二段８１巷２７號六樓,6.0,44.0,1,38.18,1100097,0.0,,25.030035,121.549981,信義安和站出口2A,408,有電梯_7樓以下
房地(土地+建物),光復南路２９０巷５３號七樓,7.0,45.0,1,44.21,1094315,0.0,,25.039308,121.55543,國父紀念館站出口2,230,有電梯_7樓以下
房地(土地+建物),民權東路六段２８０巷２１號四樓之１,4.0,27.0,1,22.09,869111,0.0,,25.071236,121.606137,葫洲站出口2,180,有電梯_7樓以下
房地(土地+建物),延吉街４６巷１２之１號六樓,6.0,47.0,1,37.0,783747,0.0,,25.045437,121.553131,忠孝敦化站出口2,447,有電梯_7樓以下
房地(土地+建物),農安街２２７巷５號三樓,3.0,40.0,1,19.89,848567,0.0,,25.065426,121.533959,行天宮站出口4,571,有電梯_7樓以下
房地(土地+建物),信安街８１巷２號六樓,6.0,32.0,1,22.88,912666,0.0,,25.025723,121.557419,六張犁站出口,516,有電梯_7樓以下
房地(土地+建物),天母北路２８巷３９號五樓之９,5.0,17.0,1,9.32,1094419,0.0,,25.119397,121.525546,石牌站出口2,1141,有電梯_7樓以下
房地(土地+建物)+車位,重陽路１２５巷３６弄３０號七樓之３,7.0,17.0,1,19.99,739512,0.0,,25.057323,121.59661,昆陽站出口4,802,有電梯_7樓以下
房地(土地+建物),中山北路七段２１６巷５之１號,1.0,39.0,1,38.78,502870,0.0,,25.125861,121.533002,石牌站出口1,2159,有電梯_7樓以下
房地(土地+建物)+車位,仁愛路三段２０巷６號七樓,7.0,19.0,1,65.04,1295086,4.81,1039501.0,25.037255,121.534133,大安森林公園站出口1,397,有電梯_7樓以下
房地(土地+建物),指南路二段４５巷１４弄５號五樓,5.0,16.0,1,11.15,883158,0.0,,24.989044,121.574799,木柵站出口,1025,有電梯_7樓以下
房地(土地+建物)+車位,興隆路四段１０５巷５號,1.0,29.0,1,25.71,441861,0.0,,24.987949,121.561129,萬芳醫院站出口,1317,有電梯_7樓以下
房地(土地+建物)+車位,基湖路１５１巷３８號,1.0,15.0,1,127.52,712257,39.18,255232.0,25.077352,121.564685,西湖站出口2,575,有電梯_7樓以下
房地(土地+建物)+車位,樂群二路２１２號二樓,2.0,24.0,1,47.02,669963,0.0,,25.079501,121.559182,劍南路站出口3,621,有電梯_7樓以下
房地(土地+建物),珠海路１１４號三樓,3.0,38.0,1,45.29,419516,0.0,,25.141843,121.506088,新北投站出口1,600,有電梯_7樓以下
房地(土地+建物)+車位,石牌路二段３１５巷３９號,1.0,11.0,1,71.19,751610,15.47,161603.0,25.124216,121.522062,石牌站出口1,1236,有電梯_7樓以下
房地(土地+建物)+車位,萬盛街８９之６號,1.0,8.0,1,25.85,1010087,7.7,285714.0,25.005599,121.542452,萬隆站出口3,499,有電梯_7樓以下
房地(土地+建物)+車位,康寧路三段５６巷１號三樓之３,3.0,18.0,1,60.5,1011206,9.91,252270.0,25.070964,121.610081,葫洲站出口1,266,有電梯_7樓以下
房地(土地+建物)+車位,中庸二路８之２２號,1.0,17.0,1,193.92,469272,0.0,,25.134475,121.54738,石牌站出口1,3895,有電梯_7樓以下
房地(土地+建物),建國北路二段８９號五樓之５,5.0,28.0,1,10.05,921481,0.0,,25.058597,121.537361,行天宮站出口2,405,有電梯_7樓以下
房地(土地+建物)+車位,忠孝東路四段５５９巷１６弄２８號四樓,4.0,37.0,1,55.65,980539,13.85,216606.0,25.042086,121.564276,市政府站出口1,141,有電梯_7樓以下
房地(土地+建物)+車位,街８號三樓之６,3.0,16.0,1,34.75,981918,10.0,300000.0,25.05467,121.606829,南港站出口2,300,有電梯_7樓以下
房地(土地+建物),三民路６８巷６號三樓之２,3.0,33.0,1,38.84,849685,0.0,,25.05509,121.564772,南京三民站出口4,389,有電梯_7樓以下
房地(土地+建物)+車位,奇岩路１４之１號三樓,3.0,12.0,1,42.53,387624,11.57,155575.0,25.134673,121.507029,新北投站出口1,435,有電梯_7樓以下
房地(土地+建物)+車位,崗山路８巷７號四樓,4.0,17.0,1,61.92,571303,11.2,223214.0,25.140824,121.48695,復興崗站出口1,384,有電梯_7樓以下
房地(土地+建物),青年路２８號五樓,5.0,38.0,1,33.99,617795,0.0,,25.025813,121.505163,龍山寺站出口3,1126,有電梯_7樓以下
房地(土地+建物)+車位,安康路４３４巷２０弄４０號六樓,6.0,29.0,1,34.33,765735,12.55,0.0,25.066757,121.615663,東湖站出口3,374,有電梯_7樓以下
房地(土地+建物),健康路１５巷４８號,1.0,24.0,1,36.43,864743,0.0,,25.055488,121.553214,台北小巨蛋站出口5,422,有電梯_7樓以下
房地(土地+建物)+車位,松德路９３號五樓,5.0,30.0,1,60.12,1039771,9.55,314136.0,25.038067,121.576034,永春站出口3,293,有電梯_7樓以下
房地(土地+建物)+車位,辛亥路五段６０號三樓,3.0,7.0,1,27.38,751804,4.1,365854.0,24.999503,121.55374,萬芳醫院站出口,403,有電梯_7樓以下
房地(土地+建物)+車位,通北街１３２巷２號四樓,4.0,26.0,1,42.43,572645,0.0,,25.084356,121.537713,大直站出口1,1029,有電梯_7樓以下
房地(土地+建物),南京東路四段５２巷２５號七樓,7.0,1.0,1,20.81,1321547,0.0,,25.050598,121.55383,台北小巨蛋站出口4,140,有電梯_7樓以下
房地(土地+建物),中坡北路９２號六樓之４,6.0,28.0,1,15.74,937340,0.0,,25.047944,121.580538,後山埤站出口4,319,有電梯_7樓以下
房地(土地+建物),中山北路七段２１９巷３弄１６１號二樓,2.0,40.0,1,39.49,514037,0.0,,25.128799,121.530445,石牌站出口1,2169,有電梯_7樓以下
房地(土地+建物),中山北路七段２１９巷３弄１９７號二樓,2.0,40.0,1,27.84,577606,0.0,,25.130095,121.530774,石牌站出口1,2296,有電梯_7樓以下
房地(土地+建物),行義路１４０巷６號,1.0,40.0,1,22.52,604041,0.0,,25.129907,121.528632,石牌站出口1,2139,有電梯_7樓以下
房地(土地+建物),農安街２２７巷３２號六樓,6.0,41.0,1,30.32,742170,0.0,,25.066279,121.533789,行天宮站出口4,663,有電梯_7樓以下
房地(土地+建物)+車位,忠孝東路五段２３６巷４５弄９號四樓,4.0,25.0,1,77.2,1110381,14.88,0.0,25.03787,121.572947,永春站出口2,399,有電梯_7樓以下
房地(土地+建物),和平西路三段３８４號四樓之１６,4.0,43.0,1,11.41,504065,0.0,,25.035338,121.491277,龍山寺站出口1,832,有電梯_7樓以下
房地(土地+建物),北安路５７８巷８弄６號五樓之２,5.0,33.0,1,13.52,1005563,0.0,,25.080676,121.549421,大直站出口1,254,有電梯_7樓以下
房地(土地+建物),光復南路２２巷３８號四樓,4.0,32.0,1,41.32,968162,0.0,,25.046785,121.555401,國父紀念館站出口1,565,有電梯_7樓以下
房地(土地+建物)+車位,延壽街３３０巷１１號四樓,4.0,33.0,1,39.5,800053,0.0,,25.055095,121.560512,南京三民站出口1,471,有電梯_7樓以下
房地(土地+建物),光復南路２９０巷５５號七樓之１,7.0,45.0,1,20.0,900215,0.0,,25.039309,121.555317,國父紀念館站出口2,237,有電梯_7樓以下
房地(土地+建物)+車位,政大一街２１２號三樓,3.0,15.0,1,48.94,610878,11.19,160858.0,24.985627,121.584221,動物園站出口2,1459,有電梯_7樓以下
房地(土地+建物),南京東路二段４１巷３弄６號六樓,6.0,4.0,1,14.37,1251329,0.0,,25.052919,121.52954,松江南京站出口1,311,有電梯_7樓以下
房地(土地+建物),開明街５１號六樓,6.0,28.0,1,40.99,568491,0.0,,25.141579,121.502006,新北投站出口2,530,有電梯_7樓以下
房地(土地+建物)+車位,奇岩路２４１巷７弄４２號三樓,3.0,5.0,1,74.61,616782,8.5,247059.0,25.129678,121.508934,奇岩站出口1,893,有電梯_7樓以下
房地(土地+建物),延平北路三段４６號五樓之５,5.0,42.0,1,13.49,739892,0.0,,25.06485,121.510987,大橋頭站出口1A,185,有電梯_7樓以下
房地(土地+建物),文德路６６巷２０號七樓,7.0,41.0,1,38.91,629699,0.0,,25.076738,121.581653,文德站出口2,347,有電梯_7樓以下
房地(土地+建物)+車位,成功路二段５０８號六樓,6.0,12.0,1,68.0,731700,9.4,265957.0,25.073853,121.589716,文德站出口1,675,有電梯_7樓以下
房地(土地+建物),康寧路三段９９巷１７弄３７號五樓,5.0,30.0,1,34.89,716594,0.0,,25.072559,121.609667,葫洲站出口1,161,有電梯_7樓以下
房地(土地+建物),長春路３５５號五樓,5.0,37.0,1,47.94,915251,0.0,,25.05465,121.545621,南京復興站出口7,262,有電梯_7樓以下
房地(土地+建物),天母東路１０５巷３５號二樓之５,2.0,47.0,1,28.41,520225,0.0,,25.119767,121.535269,明德站出口2,1988,有電梯_7樓以下
