交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺),類別
房地(土地+建物),中華路二段５１０號十一樓,11.0,43.0,1,18.1,523159,0.0,,25.025778,121.508025,小南門站出口3,1101,有電梯_7樓以上
房地(土地+建物)+車位,重陽路４６２號十三樓之２,13.0,12.0,1,87.91,997852,21.52,278810.0,25.059491,121.610952,南港軟體園區站出口1,504,有電梯_7樓以上
房地(土地+建物)+車位,仁愛路四段３７５號十五樓,15.0,35.0,1,129.41,1166840,0.0,,25.038341,121.554844,國父紀念館站出口2,353,有電梯_7樓以上
房地(土地+建物),木新路二段４３巷１９號九樓,9.0,28.0,1,11.64,620104,0.0,,24.986528,121.571132,木柵站出口,1315,有電梯_7樓以上
房地(土地+建物),敦化南路一段１７７巷３０號八樓之１,8.0,14.0,1,15.91,1405542,0.0,,25.042961,121.550582,忠孝敦化站出口1,147,有電梯_7樓以上
房地(土地+建物),延平北路五段５０號八樓,8.0,9.0,1,43.4,523083,0.0,,25.080185,121.511019,圓山站出口2,1309,有電梯_7樓以上
房地(土地+建物),和平東路三段１巷３８號十四樓,14.0,37.0,1,31.39,673708,0.0,,25.026523,121.546581,科技大樓站出口,300,有電梯_7樓以上
房地(土地+建物)+車位,石牌路二段３１５巷１０弄７號八樓,8.0,15.0,1,52.32,730703,17.15,163265.0,25.12271,121.522514,石牌站出口1,1130,有電梯_7樓以上
房地(土地+建物),康寧路三段１８９巷１４１弄３１號十樓,10.0,27.0,1,35.91,629303,0.0,,25.074182,121.611115,葫洲站出口1,359,有電梯_7樓以上
房地(土地+建物)+車位,建國北路一段１５０號九樓之１、九樓之２,9.0,12.0,1,36.09,900426,11.66,257290.0,25.051441,121.536352,松江南京站出口5,234,有電梯_7樓以上
房地(土地+建物),環河南路二段２５０巷３３弄７號十三樓,13.0,34.0,1,36.9,398961,0.0,,25.033689,121.489778,龍山寺站出口1,1003,有電梯_7樓以上
房地(土地+建物)+車位,新豐街１５２號十四樓之１,14.0,11.0,1,62.17,739946,0.0,,25.061179,121.585118,松山站出口5,1393,有電梯_7樓以上
房地(土地+建物)+車位,石牌路二段３１５巷１０弄７號八樓之１,8.0,15.0,1,43.38,729831,8.58,291375.0,25.12271,121.522514,石牌站出口1,1130,有電梯_7樓以上
房地(土地+建物)+車位,大度路三段２７０巷６９號十九樓之２,19.0,10.0,1,60.5,556555,12.21,0.0,25.125054,121.467139,關渡站出口1,43,有電梯_7樓以上
房地(土地+建物)+車位,街８號十四樓之２,14.0,13.0,1,30.81,852573,0.0,,25.05467,121.606829,南港站出口2,300,有電梯_7樓以上
房地(土地+建物)+車位,文德路６６巷１４弄２２號十六樓,16.0,27.0,1,43.91,563642,0.0,,25.07729,121.580781,文德站出口2,402,有電梯_7樓以上
房地(土地+建物)+車位,康寧路三段７０巷１０號十二樓,12.0,17.0,1,38.8,817020,11.75,212766.0,25.069195,121.611501,東湖站出口2,224,有電梯_7樓以上
房地(土地+建物),南深路３３號八樓之８,8.0,23.0,1,17.64,453391,0.0,,25.036678,121.620821,南港展覽館站出口7,1949,有電梯_7樓以上
房地(土地+建物)+車位,五分街７２巷１號十樓之１,10.0,14.0,1,45.81,668435,10.36,241313.0,25.067144,121.616305,東湖站出口3,437,有電梯_7樓以上
房地(土地+建物)+車位,雙連街７５號十三樓之１,13.0,5.0,1,81.66,1053851,21.69,276625.0,25.059864,121.519094,民權西路站出口3,218,有電梯_7樓以上
房地(土地+建物)+車位,民權東路六段１７５號十一樓之３,11.0,6.0,1,29.43,931779,4.74,0.0,25.068182,121.596697,葫洲站出口2,1163,有電梯_7樓以上
房地(土地+建物)+車位,汀州路四段１９９號十樓,10.0,11.0,1,57.5,617368,0.0,,25.003216,121.535705,萬隆站出口4,295,有電梯_7樓以上
房地(土地+建物)+車位,吳興街６００巷１２０號十五樓,15.0,12.0,1,75.57,595447,0.0,,25.01825,121.572126,麟光站出口,1363,有電梯_7樓以上
房地(土地+建物)+車位,吳興街６００巷１２２號十五樓,15.0,12.0,1,63.68,675260,0.0,,25.01827,121.572223,麟光站出口,1372,有電梯_7樓以上
房地(土地+建物)+車位,中坡南路２０１巷１８之１號八樓,8.0,1.0,1,68.43,1033967,9.91,302725.0,25.041398,121.586504,後山埤站出口2,534,有電梯_7樓以上
房地(土地+建物),幽雅路７號九樓之７,9.0,13.0,1,14.76,399675,0.0,,25.137316,121.513129,新北投站出口1,968,有電梯_7樓以上
房地(土地+建物)+車位,幽雅路７號九樓之６,9.0,13.0,1,28.74,341018,0.0,,25.137316,121.513129,新北投站出口1,968,有電梯_7樓以上
房地(土地+建物)+車位,歸綏街５８號九樓之１,9.0,4.0,1,52.29,779355,19.06,188877.0,25.059072,121.517137,雙連站出口2,377,有電梯_7樓以上
房地(土地+建物),泉源路３６之２２號八樓之５,8.0,32.0,1,18.2,393507,0.0,,25.140363,121.506481,新北投站出口1,481,有電梯_7樓以上
房地(土地+建物)+車位,重慶北路四段２２２號十一樓之５,11.0,5.0,1,30.28,706730,5.66,0.0,25.085867,121.511468,劍潭站出口2,1368,有電梯_7樓以上
房地(土地+建物),信義路五段１５０巷４９９號九樓之７,9.0,25.0,1,17.43,688348,0.0,,25.021286,121.573541,象山站出口2,1286,有電梯_7樓以上
房地(土地+建物),松山路２６８號十樓,10.0,38.0,1,26.61,593742,0.0,,25.043722,121.577254,永春站出口5,314,有電梯_7樓以上
房地(土地+建物)+車位,指南路三段９５號八樓,8.0,8.0,1,31.07,655194,7.59,197628.0,24.982319,121.581166,動物園站出口2,1750,有電梯_7樓以上
房地(土地+建物),幽雅路７號十三樓之１０,13.0,13.0,1,29.67,412887,0.0,,25.137316,121.513129,新北投站出口1,968,有電梯_7樓以上
房地(土地+建物),新生北路二段２８巷３號十四樓之２,14.0,33.0,1,39.77,764461,0.0,,25.053907,121.526665,中山站出口3,574,有電梯_7樓以上
房地(土地+建物)+車位,木柵路二段１０９巷１００弄８０號十七樓,17.0,25.0,1,34.62,467804,4.14,386473.0,24.992931,121.561953,萬芳醫院站出口,834,有電梯_7樓以上
房地(土地+建物),國興路５８號十樓,10.0,43.0,1,18.1,656297,0.0,,25.025787,121.507072,小南門站出口3,1130,有電梯_7樓以上
房地(土地+建物)+車位,五常街１１巷５號十四樓之１,14.0,2.0,1,47.49,956025,11.51,208514.0,25.064522,121.537885,行天宮站出口4,676,有電梯_7樓以上
房地(土地+建物)+車位,星雲街１６５號十樓之６,10.0,23.0,1,38.42,637631,0.0,,25.081047,121.596538,內湖站出口2,347,有電梯_7樓以上
房地(土地+建物)+車位,松江路３８巷２１號八樓,8.0,3.0,1,83.05,1099963,18.67,407070.0,25.047651,121.531094,松江南京站出口3,422,有電梯_7樓以上
房地(土地+建物),敦化南路一段８８號十樓之１,10.0,36.0,1,62.6,1094262,0.0,,25.046818,121.5485,忠孝敦化站出口8,548,有電梯_7樓以上
房地(土地+建物)+車位,行義路１９２巷１５弄１２號十一樓,11.0,21.0,1,75.59,468074,10.01,0.0,25.134033,121.529655,石牌站出口1,2569,有電梯_7樓以上
房地(土地+建物)+車位,重陽路１２５巷３６弄３０號八樓之２,8.0,14.0,1,25.47,667361,0.0,,25.057323,121.59661,昆陽站出口4,802,有電梯_7樓以上
房地(土地+建物),復興南路二段１５１巷３０弄２１號十九樓,19.0,37.0,1,30.64,864792,0.0,,25.027352,121.545666,科技大樓站出口,244,有電梯_7樓以上
房地(土地+建物),辛亥路七段８４巷５號十樓之２,10.0,21.0,1,58.47,427569,0.0,,24.981545,121.55474,大坪林站出口5,1171,有電梯_7樓以上
房地(土地+建物)+車位,環河南路三段１３５號八樓,8.0,6.0,1,69.96,517616,8.14,245700.0,25.023555,121.491379,龍山寺站出口2,1540,有電梯_7樓以上
房地(土地+建物)+車位,研究院路二段６１巷１５號十三樓之１,13.0,8.0,1,78.43,831980,31.43,0.0,25.044633,121.617248,南港展覽館站出口7,1049,有電梯_7樓以上
房地(土地+建物),通河西街二段４３號九樓,9.0,27.0,1,38.33,459210,0.0,,25.090291,121.511058,劍潭站出口1,1537,有電梯_7樓以上
房地(土地+建物)+車位,街２８號九樓,9.0,9.0,1,77.1,908600,11.07,225836.0,25.05467,121.606829,南港站出口2,300,有電梯_7樓以上
房地(土地+建物),仁愛路四段１２５號十樓之１,10.0,45.0,1,48.51,1249335,0.0,,25.038114,121.550477,忠孝敦化站出口6,350,有電梯_7樓以上
房地(土地+建物),八德路四段１７巷５號十樓,10.0,33.0,1,43.59,848815,0.0,,25.04872,121.558336,南京三民站出口2,552,有電梯_7樓以上
房地(土地+建物),復興南路二段９０巷１２號十樓之６,10.0,14.0,1,13.88,1210226,0.0,,25.03022,121.542386,大安站出口5,323,有電梯_7樓以上
房地(土地+建物),木柵路二段１０９巷１００弄１５號九樓,9.0,28.0,1,21.5,465146,0.0,,24.991261,121.562569,萬芳社區站出口,1004,有電梯_7樓以上
房地(土地+建物)+車位,吳興街６００巷１２８號九樓,9.0,12.0,1,76.37,574556,0.0,,25.018169,121.572235,麟光站出口,1374,有電梯_7樓以上
房地(土地+建物),國興路１巷３號十樓之４,10.0,40.0,1,30.22,555984,0.0,,25.024375,121.509091,小南門站出口4,1230,有電梯_7樓以上
房地(土地+建物),福興路９５巷１７號九樓,9.0,14.0,1,29.85,571177,0.0,,25.004674,121.548715,辛亥站出口,838,有電梯_7樓以上
房地(土地+建物)+車位,木柵路一段８９巷１２弄５號十樓,10.0,15.0,1,51.11,583717,9.89,303337.0,24.987761,121.547747,大坪林站出口5,712,有電梯_7樓以上
房地(土地+建物)+車位,永興路二段３６號九樓,9.0,8.0,1,35.42,494076,0.0,,25.140054,121.50228,新北投站出口2,358,有電梯_7樓以上
房地(土地+建物),北寧路５８之１號九樓,9.0,34.0,1,49.67,982476,0.0,,25.050653,121.552717,台北小巨蛋站出口3,98,有電梯_7樓以上
房地(土地+建物)+車位,汀州路一段３５０號二十樓,20.0,2.0,1,72.57,865952,23.4,235043.0,25.026296,121.512699,中正紀念堂站出口2,881,有電梯_7樓以上
房地(土地+建物),建國北路三段７１號十一樓之５,11.0,6.0,1,24.59,845866,0.0,,25.065123,121.537204,行天宮站出口4,678,有電梯_7樓以上
房地(土地+建物)+車位,承德路四段１９５巷６號八樓之２,8.0,13.0,1,56.92,758942,0.0,,25.088091,121.522715,劍潭站出口1,421,有電梯_7樓以上
房地(土地+建物),中坡北路９２號八樓,8.0,25.0,1,13.4,826634,0.0,,25.047944,121.580538,後山埤站出口4,319,有電梯_7樓以上
房地(土地+建物)+車位,北安路５５４巷８弄９號十樓,10.0,28.0,1,61.42,911437,0.0,,25.078832,121.550412,大直站出口3,349,有電梯_7樓以上
房地(土地+建物)+車位,建國北路二段１８０號十四樓,14.0,12.0,1,95.11,976264,20.33,0.0,25.059437,121.536495,行天宮站出口3,316,有電梯_7樓以上
房地(土地+建物)+車位,康寧路三段５６巷１４０號十一樓,11.0,13.0,1,86.05,636503,9.07,551268.0,25.067624,121.608837,東湖站出口1,213,有電梯_7樓以上
房地(土地+建物)+車位,安康路４２８號八樓,8.0,1.0,1,55.13,640194,9.05,0.0,25.066631,121.614732,東湖站出口3,283,有電梯_7樓以上
房地(土地+建物),大安路二段８０號八樓之２,8.0,1.0,1,48.38,1436671,0.0,,25.031641,121.545821,大安站出口4,248,有電梯_7樓以上
房地(土地+建物)+車位,敬業三路１６２巷１２２號八樓,8.0,22.0,1,47.11,609157,0.0,,25.077449,121.559198,劍南路站出口3,827,有電梯_7樓以上
房地(土地+建物)+車位,文德路１０６號九樓之６,9.0,26.0,1,25.95,600352,0.0,,25.078311,121.583076,文德站出口2,153,有電梯_7樓以上
房地(土地+建物)+車位,內湖路一段４１１巷９０弄２７號八樓之３,8.0,12.0,1,17.94,752040,2.25,0.0,25.084921,121.571459,西湖站出口2,541,有電梯_7樓以上
房地(土地+建物)+車位,港華街１１９號十樓,10.0,13.0,1,48.49,945697,12.35,202429.0,25.083837,121.57277,港墘站出口2,462,有電梯_7樓以上
房地(土地+建物)+車位,芝玉路一段２００號八樓,8.0,26.0,1,68.34,643862,0.0,,25.107993,121.533793,芝山站出口2,1243,有電梯_7樓以上
房地(土地+建物)+車位,溫泉路６８巷６弄６號十樓,10.0,5.0,1,55.5,665081,11.15,224215.0,25.134554,121.505278,新北投站出口1,321,有電梯_7樓以上
房地(土地+建物),萬美街二段５５號八樓,8.0,27.0,1,44.09,362925,0.0,,25.005177,121.564179,辛亥站出口,721,有電梯_7樓以上
房地(土地+建物)+車位,經貿二路２３５巷２６號十樓,10.0,7.0,1,29.08,1019051,3.78,476190.0,25.061201,121.614943,南港軟體園區站出口1,130,有電梯_7樓以上
房地(土地+建物),景福街６２號十三樓,13.0,23.0,1,44.44,649906,0.0,,24.999071,121.537595,萬隆站出口1,287,有電梯_7樓以上
房地(土地+建物)+車位,三重路４１巷３５號八樓之３,8.0,10.0,1,77.53,712519,10.87,229991.0,25.060439,121.612806,南港軟體園區站出口1,308,有電梯_7樓以上
房地(土地+建物)+車位,康樂街１３６巷１８弄３３號十三樓,13.0,9.0,1,41.3,812804,6.85,0.0,25.071126,121.617984,東湖站出口3,756,有電梯_7樓以上
房地(土地+建物)+車位,汀州路二段１６７號十三樓之３,13.0,1.0,1,38.74,841682,12.48,188301.0,25.024475,121.521342,古亭站出口2,233,有電梯_7樓以上
房地(土地+建物),星雲街１６８巷４３號十二樓之７,12.0,25.0,1,17.04,733577,0.0,,25.080177,121.59724,內湖站出口2,467,有電梯_7樓以上
房地(土地+建物)+車位,敬業三路１６２巷８９號十樓,10.0,22.0,1,47.11,628380,0.0,,25.079071,121.559024,劍南路站出口3,656,有電梯_7樓以上
房地(土地+建物)+車位,木柵路四段１３９號十七樓,17.0,11.0,1,66.89,700874,6.96,0.0,24.99857,121.573753,木柵站出口,56,有電梯_7樓以上
房地(土地+建物)+車位,吉利街１４９巷１１號八樓,8.0,5.0,1,28.99,647429,3.35,447761.0,25.119118,121.507564,唭哩岸站出口1,189,有電梯_7樓以上
房地(土地+建物)+車位,敬業三路１６２巷１３４號十一樓,11.0,22.0,1,47.11,657974,0.0,,25.077308,121.55971,劍南路站出口3,862,有電梯_7樓以上
房地(土地+建物),延壽街３３０巷１７弄２之１號十二樓,12.0,29.0,1,31.26,838205,0.0,,25.054913,121.560829,南京三民站出口1,436,有電梯_7樓以上
房地(土地+建物)+車位,汀州路四段１９１號十四樓,14.0,11.0,1,77.3,826402,21.79,229463.0,25.003649,121.535826,萬隆站出口4,297,有電梯_7樓以上
房地(土地+建物),研究院路三段２巷１８號八樓,8.0,18.0,1,48.58,424057,0.0,,25.036418,121.615963,南港站出口2,1937,有電梯_7樓以上
房地(土地+建物)+車位,仙岩路１６巷７５號十一樓,11.0,24.0,1,49.14,570436,11.13,179695.0,24.996416,121.550436,萬芳醫院站出口,806,有電梯_7樓以上
房地(土地+建物)+車位,街２２號十二樓之３,12.0,11.0,1,63.14,1034866,12.99,200154.0,25.05467,121.606829,南港站出口2,300,有電梯_7樓以上
房地(土地+建物),南京東路五段１６４號十一樓之１,11.0,37.0,1,35.53,750164,0.0,,25.051202,121.563152,南京三民站出口2,8,有電梯_7樓以上
房地(土地+建物)+車位,健康路１６２之３號十樓,10.0,36.0,1,68.03,738939,13.49,222387.0,25.053648,121.557785,台北小巨蛋站出口4,546,有電梯_7樓以上
房地(土地+建物),東湖路１１３巷５０號九樓之３,9.0,26.0,1,21.4,682184,0.0,,25.070696,121.61598,東湖站出口3,572,有電梯_7樓以上
房地(土地+建物),興南街６４巷６弄７號八樓之１,8.0,28.0,1,28.45,696381,0.0,,25.055621,121.601583,南港站出口1,634,有電梯_7樓以上
房地(土地+建物)+車位,民權東路六段２８０巷１８號九樓之９,9.0,16.0,1,13.71,897005,0.0,,25.071486,121.60619,葫洲站出口2,154,有電梯_7樓以上
房地(土地+建物),中正路６５７號十樓,10.0,38.0,1,46.63,364546,0.0,,25.085923,121.507559,劍潭站出口2,1756,有電梯_7樓以上
房地(土地+建物)+車位,成功路四段６１巷５３號十四樓之１,14.0,5.0,1,87.21,921261,22.08,0.0,25.079758,121.593779,內湖站出口2,439,有電梯_7樓以上
房地(土地+建物)+車位,街４８號十二樓之１,12.0,11.0,1,74.93,835862,20.49,0.0,25.05467,121.606829,南港站出口2,300,有電梯_7樓以上
房地(土地+建物)+車位,忠誠路一段１６巷２０號八樓,8.0,16.0,1,98.49,1066674,9.43,742312.0,25.105149,121.525975,芝山站出口2,394,有電梯_7樓以上
房地(土地+建物),安和路一段３２號八樓之３,8.0,45.0,1,45.14,1107690,0.0,,25.038377,121.550757,忠孝敦化站出口4,331,有電梯_7樓以上
房地(土地+建物)+車位,安康路３４８號八樓,8.0,18.0,1,31.05,518543,0.0,,25.065905,121.61205,東湖站出口3,129,有電梯_7樓以上
房地(土地+建物),健康路１６２之２號十樓,10.0,36.0,1,19.14,783734,0.0,,25.053648,121.557785,台北小巨蛋站出口4,546,有電梯_7樓以上
房地(土地+建物),復興北路１９０巷１號九樓,9.0,36.0,1,29.64,829990,0.0,,25.055579,121.543396,南京復興站出口1,353,有電梯_7樓以上
房地(土地+建物),承德路四段３１７號十樓,10.0,37.0,1,27.41,474288,0.0,,25.090208,121.518001,士林站出口2,900,有電梯_7樓以上
房地(土地+建物)+車位,星雲街１６８巷４３號十二樓之２,12.0,25.0,1,26.78,712895,8.57,233372.0,25.080177,121.59724,內湖站出口2,467,有電梯_7樓以上
房地(土地+建物),內湖路三段６０巷１２弄７７號十三樓之２,13.0,28.0,1,26.8,653023,0.0,,25.089666,121.591298,內湖站出口1,723,有電梯_7樓以上
房地(土地+建物)+車位,忠順街一段２６巷１２弄７號八樓,8.0,29.0,1,42.07,672857,9.07,0.0,24.983252,121.558792,大坪林站出口5,1571,有電梯_7樓以上
房地(土地+建物),東新街１１８巷７３號九樓,9.0,10.0,1,29.85,947479,0.0,,25.046082,121.589606,昆陽站出口1,566,有電梯_7樓以上
房地(土地+建物)+車位,泉源路３４號八樓,8.0,24.0,1,29.97,410429,0.0,,25.140316,121.50683,新北投站出口1,499,有電梯_7樓以上
房地(土地+建物),健康路１５巷５８號九樓,9.0,21.0,1,36.84,861460,0.0,,25.055751,121.553231,台北小巨蛋站出口5,451,有電梯_7樓以上
房地(土地+建物)+車位,重陽路３１號九樓,9.0,0.0,1,50.19,931075,8.09,346106.0,25.055666,121.595287,昆陽站出口4,586,有電梯_7樓以上
房地(土地+建物)+車位,試院路１０２之２號九樓,9.0,7.0,1,87.88,646433,23.1,173160.0,24.989966,121.548091,景美站出口2,747,有電梯_7樓以上
房地(土地+建物),興安街９１號十四樓之２,14.0,36.0,1,38.92,763112,0.0,,25.056194,121.543224,南京復興站出口1,412,有電梯_7樓以上
房地(土地+建物),敦化南路二段１４６巷２號十四樓,14.0,37.0,1,34.66,847579,0.0,,25.02545,121.54821,科技大樓站出口,467,有電梯_7樓以上
房地(土地+建物)+車位,復興北路２３２號十樓之１,10.0,36.0,1,34.62,794314,0.0,,25.05723,121.543922,中山國中站出口,400,有電梯_7樓以上
房地(土地+建物)+車位,石牌路一段３９巷１４８號八樓之５,8.0,1.0,1,35.05,813090,13.52,207101.0,25.118201,121.510085,唭哩岸站出口1,424,有電梯_7樓以上
房地(土地+建物),辛亥路四段２１巷１４號十五樓之１,15.0,27.0,1,14.69,598949,0.0,,25.008876,121.559108,辛亥站出口,468,有電梯_7樓以上
房地(土地+建物)+車位,北安路７８９號十二樓,12.0,9.0,1,26.57,1040989,3.87,516796.0,25.085623,121.55387,劍南路站出口1,150,有電梯_7樓以上
房地(土地+建物),三民路３５巷２號十二樓之１,12.0,18.0,1,69.13,752236,0.0,,25.055767,121.5634,南京三民站出口1,460,有電梯_7樓以上
房地(土地+建物)+車位,內湖路三段６０巷３１號十一樓,11.0,5.0,1,56.45,845102,7.93,0.0,25.088484,121.593077,內湖站出口1,540,有電梯_7樓以上
房地(土地+建物),汀州路二段１６７號十七樓之１,17.0,1.0,1,22.39,861836,0.0,,25.024475,121.521342,古亭站出口2,233,有電梯_7樓以上
房地(土地+建物)+車位,重陽路１５號十樓,10.0,0.0,1,22.21,941222,7.44,282258.0,25.055427,121.595399,昆陽站出口4,563,有電梯_7樓以上
房地(土地+建物)+車位,福德街１６９號十一樓,11.0,10.0,1,119.41,1026437,28.81,173551.0,25.037776,121.583574,後山埤站出口2,681,有電梯_7樓以上
房地(土地+建物),和平東路二段３１１巷４３弄１９號十二樓,12.0,37.0,1,33.65,832094,0.0,,25.02584,121.546112,科技大樓站出口,252,有電梯_7樓以上
房地(土地+建物)+車位,內湖路三段６０巷１２弄７１號十三樓之１,13.0,30.0,1,78.99,454921,7.37,203528.0,25.089083,121.591769,內湖站出口1,645,有電梯_7樓以上
房地(土地+建物)+車位,街４２號十樓之３,10.0,11.0,1,34.32,1088639,10.25,0.0,25.05467,121.606829,南港站出口2,300,有電梯_7樓以上
房地(土地+建物)+車位,興隆路四段６之９號八樓,8.0,32.0,1,53.1,550536,10.41,0.0,24.989334,121.559759,萬芳醫院站出口,1136,有電梯_7樓以上
房地(土地+建物)+車位,成功路五段４５０巷２２弄１０號十四樓、１４號十四樓,14.0,23.0,1,60.2,790515,11.49,243690.0,25.07489,121.607717,葫洲站出口1,267,有電梯_7樓以上
房地(土地+建物)+車位,興南街３４號十樓,10.0,21.0,1,48.38,516756,0.0,,25.057086,121.603951,南港站出口1,624,有電梯_7樓以上
房地(土地+建物)+車位,明德路２８６號八樓之３,8.0,22.0,1,25.66,732715,0.0,,25.115092,121.522618,石牌站出口2,665,有電梯_7樓以上
房地(土地+建物)+車位,景豐街６２巷１７號八樓之１,8.0,27.0,1,32.31,454968,0.0,,25.00117,121.545936,萬隆站出口2,643,有電梯_7樓以上
房地(土地+建物),康寧路三段１８９巷１４１弄３１號八樓,8.0,27.0,1,35.24,644243,0.0,,25.074182,121.611115,葫洲站出口1,359,有電梯_7樓以上
房地(土地+建物)+車位,汀州路二段２７３號八樓,8.0,5.0,1,38.42,1058268,13.38,224215.0,25.022198,121.524178,台電大樓站出口4,341,有電梯_7樓以上
房地(土地+建物)+車位,辛亥路四段２０９巷２６號八樓,8.0,2.0,1,47.14,888042,10.0,260000.0,25.002081,121.555956,萬芳醫院站出口,350,有電梯_7樓以上
房地(土地+建物),成福路２０４號八樓之５,8.0,16.0,1,10.93,956409,0.0,,25.040502,121.588571,後山埤站出口3,749,有電梯_7樓以上
房地(土地+建物),康寧路三段９９巷１７弄４２號十樓,10.0,27.0,1,36.1,598383,0.0,,25.073149,121.60981,葫洲站出口1,189,有電梯_7樓以上
房地(土地+建物),民權東路六段２８０巷１００號十一樓,11.0,28.0,1,22.85,809492,0.0,,25.069155,121.609124,東湖站出口1,282,有電梯_7樓以上
房地(土地+建物)+車位,樂業街７５號十一樓,11.0,16.0,1,69.89,811316,0.0,,25.021889,121.550994,六張犁站出口,280,有電梯_7樓以上
房地(土地+建物)+車位,汀州路一段１８０號十樓之２,10.0,12.0,1,38.72,887621,13.71,0.0,25.028407,121.508895,小南門站出口3,796,有電梯_7樓以上
房地(土地+建物)+車位,樟新街３６號九樓之１,9.0,27.0,1,48.68,447811,0.0,,24.97842,121.555327,七張站出口2,1290,有電梯_7樓以上
房地(土地+建物)+車位,仙岩路１６巷８７號十樓,10.0,24.0,1,56.93,567668,11.13,179695.0,24.996142,121.551003,萬芳醫院站出口,768,有電梯_7樓以上
房地(土地+建物)+車位,指南路三段６６號九樓,9.0,23.0,1,49.98,459067,10.77,232126.0,24.981474,121.580921,動物園站出口2,1841,有電梯_7樓以上
房地(土地+建物)+車位,永吉路２２５巷２９號十樓,10.0,12.0,1,28.55,1050791,0.0,,25.047274,121.574422,松山站出口2,371,有電梯_7樓以上
房地(土地+建物)+車位,忠順街一段３６號九樓,9.0,9.0,1,33.77,683282,7.19,0.0,24.98411,121.559721,大坪林站出口5,1670,有電梯_7樓以上
房地(土地+建物)+車位,天母西路１１７巷６６號八樓,8.0,7.0,1,130.34,719575,31.67,157878.0,25.122598,121.525362,石牌站出口1,1325,有電梯_7樓以上
房地(土地+建物),大業路５２９號八樓,8.0,26.0,1,15.79,538299,0.0,,25.135109,121.496262,北投站出口1,361,有電梯_7樓以上
房地(土地+建物)+車位,辛亥路四段２１巷２２號十七樓,17.0,27.0,1,90.33,390349,0.0,,25.009122,121.559404,辛亥站出口,506,有電梯_7樓以上
房地(土地+建物),和平東路三段３９１巷８弄４號九樓,9.0,38.0,1,44.09,657711,0.0,,25.020123,121.55776,麟光站出口,194,有電梯_7樓以上
房地(土地+建物)+車位,景隆街３６巷２之４號十樓,10.0,29.0,1,58.51,442493,0.0,,24.998465,121.543774,萬隆站出口2,543,有電梯_7樓以上
房地(土地+建物)+車位,辛亥路四段７７巷９２弄９號十一樓之２,11.0,18.0,1,34.72,606335,10.97,164084.0,25.008779,121.561219,辛亥站出口,587,有電梯_7樓以上
房地(土地+建物)+車位,萬芳路１０７巷１８號十五樓,15.0,9.0,1,118.51,637951,10.35,0.0,24.996927,121.561735,萬芳醫院站出口,487,有電梯_7樓以上
房地(土地+建物),敦化南路二段１２８號八樓之２,8.0,43.0,1,51.11,952449,0.0,,25.026092,121.548377,科技大樓站出口,478,有電梯_7樓以上
房地(土地+建物)+車位,光復北路１１巷９７號九樓,9.0,33.0,1,58.11,832357,9.04,387168.0,25.050436,121.562341,南京三民站出口2,114,有電梯_7樓以上
房地(土地+建物)+車位,五分街９０號九樓,9.0,0.0,1,38.17,593930,9.58,240084.0,25.066967,121.617021,東湖站出口3,510,有電梯_7樓以上
房地(土地+建物),建國北路二段１８８號十三樓之１,13.0,36.0,1,44.14,758936,0.0,,25.05965,121.536577,行天宮站出口3,322,有電梯_7樓以上
房地(土地+建物)+車位,五分街８６號九樓,9.0,0.0,1,48.4,591874,9.58,240084.0,25.067047,121.616892,東湖站出口3,496,有電梯_7樓以上
房地(土地+建物)+車位,五分街８８號九樓,9.0,0.0,1,53.93,608760,9.58,240084.0,25.06705,121.617022,東湖站出口3,510,有電梯_7樓以上
房地(土地+建物)+車位,五分街９２號九樓,9.0,0.0,1,37.89,588818,9.58,240084.0,25.06697,121.616885,東湖站出口3,496,有電梯_7樓以上
房地(土地+建物)+車位,康樂街１３６巷３０弄１１號十四樓,14.0,2.0,1,50.38,737181,8.74,0.0,25.072047,121.617189,東湖站出口3,764,有電梯_7樓以上
房地(土地+建物)+車位,興隆路四段１０９巷１３２號十一樓,11.0,8.0,1,66.11,485265,0.0,,24.986603,121.565509,萬芳社區站出口,1364,有電梯_7樓以上
房地(土地+建物)+車位,街２６號十四樓之２,14.0,11.0,1,51.72,1019748,12.99,192456.0,25.05467,121.606829,南港站出口2,300,有電梯_7樓以上
房地(土地+建物)+車位,文林北路８６號二十三樓,23.0,9.0,1,152.7,816073,37.52,239872.0,25.105686,121.518089,明德站出口1,416,有電梯_7樓以上
房地(土地+建物),建國南路二段１１５號十六樓,16.0,36.0,1,32.92,941734,0.0,,25.029786,121.538424,大安森林公園站出口5,468,有電梯_7樓以上
房地(土地+建物)+車位,雨農路８８號十一樓,11.0,17.0,1,67.28,627834,0.0,,25.099341,121.533707,士林站出口1,973,有電梯_7樓以上
房地(土地+建物)+車位,文湖街２１巷１１８弄８號八樓,8.0,10.0,1,40.54,482932,0.0,,25.091629,121.559715,劍南路站出口1,812,有電梯_7樓以上
房地(土地+建物)+車位,木柵路四段９巷２號十樓,10.0,23.0,1,53.26,454391,0.0,,24.992466,121.570806,木柵站出口,687,有電梯_7樓以上
房地(土地+建物)+車位,辛亥路五段７１之１號十樓,10.0,7.0,1,19.72,698327,1.97,812183.0,24.998288,121.553271,萬芳醫院站出口,466,有電梯_7樓以上
