交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺),類別
房地(土地+建物)+車位,石牌路一段１６６巷２６號二樓,2.0,8.0,1,25.96,696524,0.0,,25.114005,121.51373,石牌站出口1,187,有電梯_7樓以下
房地(土地+建物)+車位,重陽路４９１號四樓,4.0,14.0,1,38.35,915837,12.14,0.0,25.061108,121.612054,南港軟體園區站出口1,392,有電梯_7樓以下
房地(土地+建物)+車位,長春路２５８巷１５號二樓之１,2.0,19.0,1,118.48,850466,33.23,0.0,25.054068,121.539263,南京復興站出口1,330,有電梯_7樓以下
房地(土地+建物),八德路四段２４５巷３２弄３５號二樓之３,2.0,31.0,1,18.71,855176,0.0,,25.049813,121.563552,南京三民站出口2,163,有電梯_7樓以下
房地(土地+建物),敦化南路一段１００巷３９號三樓,3.0,39.0,1,36.46,941925,0.0,,25.046117,121.54731,忠孝敦化站出口8,503,有電梯_7樓以下
房地(土地+建物)+車位,延壽街３３０巷１６弄５號五樓之１,5.0,14.0,1,63.87,840774,0.0,,25.055134,121.559328,南京三民站出口1,551,有電梯_7樓以下
房地(土地+建物),成功路四段２２３巷１５弄１１號三樓之１,3.0,30.0,1,23.77,744623,0.0,,25.08373,121.596114,內湖站出口2,152,有電梯_7樓以下
房地(土地+建物),富民路１５５巷３３號六樓之２,6.0,39.0,1,23.69,472678,0.0,,25.018462,121.500915,頂溪站出口2,1538,有電梯_7樓以下
房地(土地+建物),通安街１０８巷４號三樓,3.0,23.0,1,45.8,799101,0.0,,25.029501,121.552787,信義安和站出口2A,373,有電梯_7樓以下
房地(土地+建物),民生東路三段１１３巷２５弄３１號五樓,5.0,40.0,1,46.91,767450,0.0,,25.059327,121.547193,中山國中站出口,364,有電梯_7樓以下
房地(土地+建物)+車位,政大二街２６０巷２３號二樓,2.0,12.0,1,29.6,536561,5.19,289017.0,24.98783,121.586619,動物園站出口1,1345,有電梯_7樓以下
房地(土地+建物),安康路４３４巷２０弄１２號三樓,3.0,27.0,1,11.89,705381,0.0,,25.066761,121.615404,東湖站出口3,348,有電梯_7樓以下
房地(土地+建物),光復北路６０巷１９之５號,1.0,39.0,1,37.1,842420,0.0,,25.049699,121.557015,台北小巨蛋站出口4,462,有電梯_7樓以下
房地(土地+建物),北安路８２９號四樓之８,4.0,12.0,1,13.45,936653,0.0,,25.084811,121.556951,劍南路站出口3,104,有電梯_7樓以下
房地(土地+建物),溫州街７４巷４弄２號七樓之３,7.0,44.0,1,37.11,727613,0.0,,25.019861,121.532412,台電大樓站出口2,336,有電梯_7樓以下
房地(土地+建物),文德路６６巷３２弄６號四樓,4.0,39.0,1,38.91,596286,0.0,,25.07672,121.581195,文德站出口2,388,有電梯_7樓以下
房地(土地+建物),光復北路２１０巷３５號,1.0,21.0,1,36.03,809796,0.0,,25.05534,121.553611,台北小巨蛋站出口5,419,有電梯_7樓以下
房地(土地+建物),試院路１４４巷４弄１６號,1.0,28.0,1,18.88,405212,0.0,,24.990719,121.547769,景美站出口2,682,有電梯_7樓以下
房地(土地+建物),信義路六段３１號二樓,2.0,32.0,1,45.76,685110,0.0,,25.03473,121.575911,象山站出口3,568,有電梯_7樓以下
房地(土地+建物)+車位,行義路１７０巷２７弄３號三樓,3.0,9.0,1,65.06,756518,10.36,0.0,25.131523,121.52962,石牌站出口1,2341,有電梯_7樓以下
房地(土地+建物),延平北路三段１００號五樓,5.0,42.0,1,27.49,520167,0.0,,25.06635,121.510895,大橋頭站出口1A,346,有電梯_7樓以下
房地(土地+建物),康寧路三段１８９巷８３弄１號二樓,2.0,28.0,1,35.67,588718,0.0,,25.072834,121.612255,葫洲站出口1,423,有電梯_7樓以下
房地(土地+建物)+車位,光復南路４１７巷３號四樓,4.0,29.0,1,74.79,802204,4.36,573394.0,25.036905,121.557936,國父紀念館站出口2,475,有電梯_7樓以下
房地(土地+建物)+車位,榮華一路８號三樓,3.0,1.0,1,44.73,980469,10.56,217803.0,25.111893,121.52384,明德站出口1,553,有電梯_7樓以下
房地(土地+建物)+車位,民生東路二段１４７巷５弄８號六樓,6.0,13.0,1,103.48,929986,29.52,338753.0,25.059047,121.535577,行天宮站出口2,227,有電梯_7樓以下
房地(土地+建物),新生北路三段７號四樓,4.0,41.0,1,30.79,649595,0.0,,25.063389,121.527988,中山國小站出口4,131,有電梯_7樓以下
房地(土地+建物),新生北路三段４３號三樓之１,3.0,45.0,1,15.62,499519,0.0,,25.065416,121.528038,中山國小站出口4,312,有電梯_7樓以下
房地(土地+建物),康寧路三段２５３號五樓,5.0,29.0,1,27.65,640040,0.0,,25.066559,121.611349,東湖站出口2,70,有電梯_7樓以下
房地(土地+建物)+車位,文湖街２１巷８２弄２３號七樓,7.0,1.0,1,28.3,867317,4.27,398126.0,25.089063,121.560797,劍南路站出口1,677,有電梯_7樓以下
房地(土地+建物),敦化南路一段１７７巷３０號二樓之２,2.0,15.0,1,13.43,1176385,0.0,,25.042961,121.550582,忠孝敦化站出口1,147,有電梯_7樓以下
房地(土地+建物)+車位,瑞安街２０８巷３９號四樓之５,4.0,8.0,1,22.99,1127984,3.42,584795.0,25.029726,121.540643,大安站出口3,426,有電梯_7樓以下
房地(土地+建物)+車位,木柵路一段５８巷２８號三樓,3.0,28.0,1,63.56,416941,0.0,,24.986375,121.548168,大坪林站出口5,635,有電梯_7樓以下
房地(土地+建物)+車位,吳興街４４９巷２弄６號三樓,3.0,20.0,1,38.2,793264,0.0,,25.024124,121.568859,象山站出口2,924,有電梯_7樓以下
房地(土地+建物),民權東路二段１３５巷２９弄８號二樓,2.0,36.0,1,35.14,553479,0.0,,25.06411,121.535662,行天宮站出口4,496,有電梯_7樓以下
房地(土地+建物),浦城街６巷２４號五樓,5.0,15.0,1,13.75,1073563,0.0,,25.023963,121.525605,古亭站出口2,284,有電梯_7樓以下
房地(土地+建物),新民路５７號五樓之１,5.0,9.0,1,23.74,547595,0.0,,25.140355,121.511212,新北投站出口1,861,有電梯_7樓以下
房地(土地+建物)+車位,長春路２５８巷２６號二樓之３,2.0,20.0,1,28.97,748837,15.21,144642.0,25.053567,121.538976,南京復興站出口1,334,有電梯_7樓以下
房地(土地+建物),景興路１７７巷２０號五樓,5.0,26.0,1,28.83,572236,0.0,,24.992612,121.545386,景美站出口2,393,有電梯_7樓以下
房地(土地+建物)+車位,康樂街１３６巷３０弄６９號六樓,6.0,26.0,1,25.14,465436,0.0,,25.071034,121.617743,東湖站出口3,731,有電梯_7樓以下
房地(土地+建物)+車位,承德路三段３０１巷２２號四樓之１,4.0,1.0,1,21.77,781451,4.05,296296.0,25.075657,121.521353,圓山站出口2,449,有電梯_7樓以下
房地(土地+建物),和興路２６巷７號七樓,7.0,14.0,1,24.96,611070,0.0,,24.985387,121.545821,大坪林站出口5,385,有電梯_7樓以下
房地(土地+建物),後港街３３號三樓,3.0,38.0,1,35.19,704750,0.0,,25.083555,121.523016,劍潭站出口2,178,有電梯_7樓以下
房地(土地+建物)+車位,明水路５６３號四樓,4.0,28.0,1,81.72,929079,29.33,170474.0,25.079397,121.551775,大直站出口3,480,有電梯_7樓以下
房地(土地+建物)+車位,木柵路四段１５９巷１６弄７１號三樓,3.0,30.0,1,65.0,370763,0.0,,25.003994,121.576048,木柵站出口,699,有電梯_7樓以下
房地(土地+建物),永吉路１２０巷２０號七樓之２,7.0,16.0,1,13.33,975602,0.0,,25.044779,121.570191,市政府站出口4,495,有電梯_7樓以下
房地(土地+建物),龍泉街６９號六樓,6.0,11.0,1,31.34,1053104,0.0,,25.022811,121.529356,台電大樓站出口3,237,有電梯_7樓以下
房地(土地+建物),行善路５號四樓,4.0,25.0,1,37.23,598098,0.0,,25.055899,121.57492,松山站出口2,651,有電梯_7樓以下
房地(土地+建物)+車位,中山北路七段２１９巷６之２號六樓,6.0,37.0,1,52.0,605738,0.0,,25.127036,121.532459,石牌站出口1,2191,有電梯_7樓以下
房地(土地+建物),三元街２１６號四樓之２,4.0,27.0,1,10.28,809661,0.0,,25.027471,121.51248,中正紀念堂站出口2,800,有電梯_7樓以下
房地(土地+建物)+車位,瑞安街２０８巷３９號五樓之１,5.0,8.0,1,16.57,1100156,3.42,730994.0,25.029726,121.540643,大安站出口3,426,有電梯_7樓以下
房地(土地+建物)+車位,中山北路七段２１９巷１８之１號五樓,5.0,40.0,1,70.31,429545,0.0,,25.128446,121.532767,石牌站出口1,2314,有電梯_7樓以下
房地(土地+建物),和平東路一段８５巷１２號三樓之１,3.0,17.0,1,14.31,1149688,0.0,,25.028013,121.525499,古亭站出口5,280,有電梯_7樓以下
房地(土地+建物)+車位,麗山街６５號五樓,5.0,32.0,1,57.95,898648,15.46,161708.0,25.081553,121.580525,港墘站出口1,501,有電梯_7樓以下
房地(土地+建物),新生北路二段７３號三樓之８,3.0,44.0,1,8.02,611029,0.0,,25.056717,121.52786,行天宮站出口1,545,有電梯_7樓以下
房地(土地+建物),民族西路２２５巷３８號四樓,4.0,41.0,1,35.08,555906,0.0,,25.070061,121.512186,大橋頭站出口3,714,有電梯_7樓以下
房地(土地+建物),辛亥路四段７７巷９２弄９號六樓之６,6.0,19.0,1,16.04,628368,0.0,,25.008779,121.561219,辛亥站出口,587,有電梯_7樓以下
房地(土地+建物),興隆路四段１０５巷５號七樓,7.0,27.0,1,16.72,604207,0.0,,24.987949,121.561129,萬芳醫院站出口,1317,有電梯_7樓以下
房地(土地+建物)+車位,稻香路１６１巷１６弄２之３號二樓,2.0,1.0,1,37.31,650406,10.71,186741.0,25.141892,121.488005,復興崗站出口1,538,有電梯_7樓以下
房地(土地+建物),士東路９１巷２６弄６號二樓之１,2.0,14.0,1,11.75,817295,0.0,,25.112926,121.529878,明德站出口1,1153,有電梯_7樓以下
房地(土地+建物),中華路二段５０４巷３１號三樓,3.0,44.0,1,13.94,663597,0.0,,25.025016,121.50852,小南門站出口3,1171,有電梯_7樓以下
房地(土地+建物),杭州南路一段１４巷９號,1.0,25.0,1,40.24,1125122,0.0,,25.039855,121.524984,善導寺站出口4,480,有電梯_7樓以下
房地(土地+建物)+車位,文湖街２１巷１１８弄１２號二樓之１,2.0,5.0,1,40.31,726011,7.53,239044.0,25.091489,121.559856,劍南路站出口1,807,有電梯_7樓以下
房地(土地+建物),金山南路二段１３２巷２０號四樓之５,4.0,25.0,1,9.06,1225184,0.0,,25.029774,121.525307,古亭站出口5,378,有電梯_7樓以下
房地(土地+建物)+車位,北安路７８９號五樓之１,5.0,9.0,1,29.78,965138,3.87,0.0,25.085623,121.55387,劍南路站出口1,150,有電梯_7樓以下
房地(土地+建物),士東路９１巷２６弄６號二樓,2.0,14.0,1,11.75,817295,0.0,,25.112926,121.529878,明德站出口1,1153,有電梯_7樓以下
房地(土地+建物),承德路三段３０１巷２２號四樓之２,4.0,1.0,1,17.72,801335,0.0,,25.075657,121.521353,圓山站出口2,449,有電梯_7樓以下
房地(土地+建物)+車位,天母東路８巷５３之３號六樓,6.0,41.0,1,41.25,756274,0.0,,25.115891,121.531228,明德站出口2,1418,有電梯_7樓以下
房地(土地+建物),文林路７６３號五樓之２,5.0,42.0,1,21.79,500251,0.0,,25.103191,121.519026,芝山站出口2,341,有電梯_7樓以下
房地(土地+建物),基隆路二段２６３號,1.0,42.0,1,31.26,758223,0.0,,25.022159,121.550282,六張犁站出口,311,有電梯_7樓以下
房地(土地+建物)+車位,民族街１１巷１２號五樓之１,5.0,16.0,1,37.1,650455,13.0,115385.0,25.132693,121.504797,新北投站出口1,492,有電梯_7樓以下
房地(土地+建物),行善路２５巷４０弄７號四樓,4.0,26.0,1,36.16,605075,0.0,,25.056223,121.577898,松山站出口5,630,有電梯_7樓以下
房地(土地+建物)+車位,中山北路七段１４８之４號二樓,2.0,38.0,1,56.01,772180,14.6,0.0,25.123393,121.532377,石牌站出口2,1960,有電梯_7樓以下
房地(土地+建物),重慶南路三段６３號七樓,7.0,10.0,1,26.78,799842,0.0,,25.026572,121.516316,古亭站出口7,558,有電梯_7樓以下
房地(土地+建物),景豐街５０號四樓之５,4.0,28.0,1,23.26,644822,0.0,,25.000373,121.545956,萬隆站出口2,657,有電梯_7樓以下
房地(土地+建物),江南街７１巷６０號六樓,6.0,24.0,1,38.12,524604,0.0,,25.074302,121.579166,文德站出口2,709,有電梯_7樓以下
房地(土地+建物)+車位,忠孝東路五段２３６巷３７弄１１號四樓,4.0,26.0,1,28.14,941770,0.0,,25.038137,121.573178,永春站出口2,362,有電梯_7樓以下
房地(土地+建物)+車位,新豐街１９號二樓,2.0,3.0,1,53.05,895447,10.94,0.0,25.059272,121.582653,松山站出口5,1086,有電梯_7樓以下
房地(土地+建物),大龍街９１巷１２號六樓之１６,6.0,1.0,1,15.48,756015,0.0,,25.06721,121.516986,民權西路站出口5,477,有電梯_7樓以下
房地(土地+建物)+車位,興隆路四段９６巷３弄１１號二樓,2.0,30.0,1,54.98,412860,0.0,,24.982759,121.561814,大坪林站出口5,1875,有電梯_7樓以下
房地(土地+建物),延平南路１８５號四樓之１,4.0,42.0,1,54.95,527791,0.0,,25.034156,121.507553,小南門站出口2,292,有電梯_7樓以下
房地(土地+建物)+車位,民權東路六段１８３號二樓,2.0,14.0,1,85.63,746013,0.0,,25.068017,121.597064,葫洲站出口2,1137,有電梯_7樓以下
房地(土地+建物),哈密街５９巷７８弄９號四樓之３,4.0,24.0,1,46.29,500740,0.0,,25.076071,121.514844,圓山站出口2,714,有電梯_7樓以下
房地(土地+建物)+車位,松河街７７０號五樓之１,5.0,13.0,1,37.3,653547,5.5,454545.0,25.061335,121.611831,南港軟體園區站出口1,419,有電梯_7樓以下
房地(土地+建物)+車位,光復南路５７巷１９號七樓,7.0,39.0,1,37.53,673683,0.0,,25.045947,121.558792,國父紀念館站出口5,501,有電梯_7樓以下
房地(土地+建物)+車位,環山路二段２８號四樓之５,4.0,4.0,1,29.32,918370,5.82,0.0,25.085889,121.572698,港墘站出口2,678,有電梯_7樓以下
房地(土地+建物),復興北路４８６號五樓之３,5.0,39.0,1,26.0,780774,0.0,,25.065057,121.544119,中山國中站出口,471,有電梯_7樓以下
房地(土地+建物)+車位,民權東路六段１８０巷８８號三樓,3.0,7.0,1,60.73,808657,11.27,0.0,25.065763,121.592452,文德站出口1,1591,有電梯_7樓以下
房地(土地+建物)+車位,向陽路２５８巷９８號七樓之２,7.0,14.0,1,40.01,728877,9.83,254323.0,25.058273,121.596563,昆陽站出口4,900,有電梯_7樓以下
房地(土地+建物)+車位,明水路３８７號四樓,4.0,27.0,1,58.67,846773,0.0,,25.077583,121.546364,大直站出口3,216,有電梯_7樓以下
房地(土地+建物)+車位,民權東路六段１８０巷４２弄２０號,1.0,15.0,1,45.48,886545,10.29,0.0,25.066933,121.591946,文德站出口1,1452,有電梯_7樓以下
房地(土地+建物),永康街７巷６號四樓之１,4.0,42.0,1,37.42,1010177,0.0,,25.033041,121.5306,東門站出口6,118,有電梯_7樓以下
房地(土地+建物),光復南路４５６巷２３號四樓,4.0,39.0,1,45.13,930647,0.0,,25.035261,121.556494,信義安和站出口5,368,有電梯_7樓以下
房地(土地+建物),延吉街１３１巷７號四樓,4.0,42.0,1,34.89,752710,0.0,,25.042749,121.554679,國父紀念館站出口1,224,有電梯_7樓以下
房地(土地+建物),莒光路２５６號二樓,2.0,23.0,1,35.76,483720,0.0,,25.031302,121.499361,龍山寺站出口2,426,有電梯_7樓以下
房地(土地+建物),延吉街４８巷２６號三樓,3.0,45.0,1,37.39,716847,0.0,,25.045055,121.552651,忠孝敦化站出口2,393,有電梯_7樓以下
房地(土地+建物)+車位,經園街６８號七樓之２,7.0,15.0,1,36.87,802920,10.09,247770.0,25.062124,121.61657,南港軟體園區站出口1,206,有電梯_7樓以下
房地(土地+建物)+車位,光復南路４１９巷１５１號,1.0,23.0,1,30.92,1022515,11.36,220070.0,25.036513,121.560454,台北101/世貿站出口1,398,有電梯_7樓以下
房地(土地+建物),中華路二段６６６之８號五樓之２,5.0,33.0,1,33.3,570533,0.0,,25.024295,121.511228,古亭站出口8,1118,有電梯_7樓以下
房地(土地+建物),內湖路一段２１７巷１號七樓,7.0,39.0,1,35.99,491784,0.0,,25.083573,121.564426,西湖站出口1,262,有電梯_7樓以下
房地(土地+建物)+車位,瑞安街２７６巷２號六樓,6.0,33.0,1,66.96,803413,0.0,,25.026129,121.538841,科技大樓站出口,483,有電梯_7樓以下
房地(土地+建物)+車位,公路２３１巷７弄１３號三樓,3.0,28.0,1,26.61,514075,0.0,,25.132303,121.502681,北投站出口2,379,有電梯_7樓以下
房地(土地+建物),南京東路五段２５０巷１８弄１５之３號,1.0,47.0,1,14.19,739787,0.0,,25.050286,121.566904,南京三民站出口3,260,有電梯_7樓以下
房地(土地+建物)+車位,中央北路二段３５０巷７８號七樓,7.0,7.0,1,55.47,488585,0.0,,25.139474,121.489046,復興崗站出口1,418,有電梯_7樓以下
房地(土地+建物)+車位,合江街１０２巷３６號四樓,4.0,11.0,1,76.39,783901,0.0,,25.058713,121.538431,行天宮站出口2,513,有電梯_7樓以下
房地(土地+建物)+車位,敦化南路一段２５２巷１９號三樓,3.0,29.0,1,31.01,1036704,7.86,318066.0,25.039906,121.547041,忠孝敦化站出口6,249,有電梯_7樓以下
房地(土地+建物),三民路７４巷３號七樓之３,7.0,31.0,1,34.69,757553,0.0,,25.055836,121.564077,南京三民站出口1,476,有電梯_7樓以下
房地(土地+建物),中坡北路９２號六樓之５,6.0,26.0,1,12.34,889865,0.0,,25.047944,121.580538,後山埤站出口4,319,有電梯_7樓以下
房地(土地+建物),新生北路二段７３號六樓之１２,6.0,44.0,1,5.14,534760,0.0,,25.056717,121.52786,行天宮站出口1,545,有電梯_7樓以下
房地(土地+建物)+車位,天母西路１１７巷５０號五樓,5.0,10.0,1,118.24,625824,0.0,,25.121237,121.524581,石牌站出口1,1170,有電梯_7樓以下
房地(土地+建物)+車位,景華街２２巷６之６號二樓,2.0,31.0,1,72.12,555298,9.82,0.0,24.994129,121.542086,景美站出口2,131,有電梯_7樓以下
房地(土地+建物),敦化南路一段１８７巷３７號七樓之３,7.0,27.0,1,20.68,1039861,0.0,,25.042646,121.551197,忠孝敦化站出口2,123,有電梯_7樓以下
房地(土地+建物)+車位,長壽路２１號,1.0,4.0,1,38.53,624073,2.4,583333.0,25.142637,121.504156,新北投站出口1,634,有電梯_7樓以下
房地(土地+建物),德行東路６之３號七樓,7.0,40.0,1,37.4,774845,0.0,,25.107725,121.528575,芝山站出口2,762,有電梯_7樓以下
房地(土地+建物),福興路１０６巷１７號二樓,2.0,12.0,1,24.88,602880,0.0,,25.00676,121.549507,辛亥站出口,779,有電梯_7樓以下
房地(土地+建物)+車位,士商路１７９號三樓,3.0,3.0,1,44.49,1040449,12.77,0.0,25.094892,121.517314,士林站出口1,876,有電梯_7樓以下
房地(土地+建物),石牌路二段３１５巷３４弄３２號四樓,4.0,4.0,1,12.13,789565,0.0,,25.122979,121.523318,石牌站出口1,1206,有電梯_7樓以下
房地(土地+建物),吳興街２８４巷５９弄８號七樓之１,7.0,29.0,1,21.5,730073,0.0,,25.021871,121.563492,麟光站出口,615,有電梯_7樓以下
房地(土地+建物)+車位,文湖街２１巷８２弄２３號四樓,4.0,0.0,1,27.64,755866,4.27,398126.0,25.089063,121.560797,劍南路站出口1,677,有電梯_7樓以下
房地(土地+建物)+車位,重陽路１２５巷３６弄１０號六樓之２,6.0,15.0,1,29.02,659759,3.29,547112.0,25.057497,121.597103,昆陽站出口4,839,有電梯_7樓以下
房地(土地+建物),溫州街１６巷１７號,1.0,28.0,1,44.06,907810,0.0,,25.025419,121.531824,台電大樓站出口3,619,有電梯_7樓以下
房地(土地+建物),仁愛路四段１５１巷２７號四樓,4.0,30.0,1,50.81,850161,0.0,,25.039612,121.551856,忠孝敦化站出口3,194,有電梯_7樓以下
房地(土地+建物)+車位,政大一街２８５號五樓,5.0,8.0,1,39.76,621895,10.01,249750.0,24.986963,121.585151,動物園站出口2,1358,有電梯_7樓以下
房地(土地+建物)+車位,幸福街５巷３２號三樓之２,3.0,12.0,1,46.13,890952,18.07,0.0,25.097332,121.528293,士林站出口1,428,有電梯_7樓以下
房地(土地+建物),松德路２５巷３７號六樓之１,6.0,41.0,1,13.37,792612,0.0,,25.037937,121.577692,永春站出口4,327,有電梯_7樓以下
房地(土地+建物),致遠二路１２５巷５號四樓,4.0,26.0,1,42.42,744940,0.0,,25.117242,121.512076,石牌站出口1,408,有電梯_7樓以下
房地(土地+建物)+車位,永吉路２２５巷２７號七樓,7.0,13.0,1,31.69,970980,2.97,841751.0,25.047272,121.574334,松山站出口2,375,有電梯_7樓以下
房地(土地+建物)+車位,稻香路１６１巷１６弄６之３號五樓,5.0,1.0,1,38.6,716093,10.71,196078.0,25.141892,121.488005,復興崗站出口1,538,有電梯_7樓以下
房地(土地+建物),忠孝東路五段３７２巷２８弄５號四樓,4.0,39.0,1,36.16,848504,0.0,,25.038843,121.573744,永春站出口2,265,有電梯_7樓以下
房地(土地+建物)+車位,政大二街１００號二樓,2.0,14.0,1,55.38,540344,10.18,0.0,24.987396,121.584481,動物園站出口2,1286,有電梯_7樓以下
房地(土地+建物)+車位,忠孝東路五段７１巷１２弄１０號六樓之５,6.0,13.0,1,22.18,1121795,7.91,0.0,25.041946,121.56671,市政府站出口4,90,有電梯_7樓以下
