交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺),類別
房地(土地+建物)+車位,民權東路六段１９１巷９９號,,23.0,0,77.39,734936,0.0,,25.06969,121.599483,葫洲站出口2,839,樓層未顯示或多層樓
房地(土地+建物),興德路６６巷３６號,,35.0,0,45.37,741819,0.0,,25.002969,121.558731,辛亥站出口,295,樓層未顯示或多層樓
房地(土地+建物),長順街４８巷１１號,,,0,24.49,653318,0.0,,25.031568,121.489001,龍山寺站出口1,1147,樓層未顯示或多層樓
房地(土地+建物),虎林街１００巷１９３號,,61.0,0,39.2,969290,0.0,,25.04302,121.572946,永春站出口1,314,樓層未顯示或多層樓
房地(土地+建物),虎林街１００巷９１號,,61.0,0,19.33,977769,0.0,,25.042951,121.575123,永春站出口1,217,樓層未顯示或多層樓
房地(土地+建物),知行路１巷１５號,,56.0,0,25.26,593712,0.0,,25.118318,121.465586,關渡站出口2,806,樓層未顯示或多層樓
房地(土地+建物),重慶北路四段４９巷２０弄４之２號,,57.0,0,32.51,405996,0.0,,25.080599,121.511905,圓山站出口2,1283,樓層未顯示或多層樓
房地(土地+建物),萬壽路６１巷１２號,,49.0,0,40.1,508238,0.0,,24.98644,121.588567,動物園站出口1,1579,樓層未顯示或多層樓
房地(土地+建物)+車位,中山北路七段２１８之１號,,26.0,0,83.01,578251,0.0,,25.126264,121.532906,石牌站出口1,2176,樓層未顯示或多層樓
房地(土地+建物),稻香路９號,,50.0,0,46.43,491087,0.0,,25.138833,121.490907,復興崗站出口1,569,樓層未顯示或多層樓
房地(土地+建物),八德路四段３３２號,,37.0,0,49.36,747089,0.0,,25.049103,121.567999,南京三民站出口3,423,樓層未顯示或多層樓
房地(土地+建物),雙園街６０巷４６弄１號,,,0,20.96,916154,0.0,,25.029471,121.49301,龍山寺站出口2,928,樓層未顯示或多層樓
房地(土地+建物),至誠路二段９２巷９弄９號,,56.0,0,20.59,1374175,0.0,,25.102237,121.527738,芝山站出口1,514,樓層未顯示或多層樓
房地(土地+建物)+車位,仁民路７號,,35.0,0,220.04,431749,0.0,,25.133983,121.544647,石牌站出口1,3637,樓層未顯示或多層樓
建物,永吉路４６８巷３６弄１１號,,44.0,0,17.06,117227,0.0,,25.044575,121.578696,後山埤站出口1,274,樓層未顯示或多層樓
房地(土地+建物),臨沂街６９巷８弄３號、３號二樓、３號三樓、３號四樓,,47.0,0,101.93,794637,0.0,,25.0354,121.528721,東門站出口8,149,樓層未顯示或多層樓
房地(土地+建物),文林路６６１巷２號,,56.0,0,21.6,1388987,0.0,,25.100668,121.522136,芝山站出口1,161,樓層未顯示或多層樓
房地(土地+建物),松山路２２５巷１７之１號,,51.0,0,36.11,720035,0.0,,25.044825,121.578353,後山埤站出口1,311,樓層未顯示或多層樓
房地(土地+建物),永吉路１８０巷６０弄２５號,,60.0,0,20.19,891315,0.0,,25.043767,121.570918,市政府站出口4,468,樓層未顯示或多層樓
房地(土地+建物),內湖路二段１７９巷６９弄５號,,12.0,0,89.21,760926,0.0,,25.085846,121.584165,文德站出口1,812,樓層未顯示或多層樓
房地(土地+建物)+車位,環山路二段５０巷１０弄６號,,9.0,1,84.78,1085103,0.0,,25.08711,121.573571,港墘站出口2,792,樓層未顯示或多層樓
房地(土地+建物),吳興街５８３巷１５弄１７號,,62.0,0,16.09,719704,0.0,,25.022651,121.570278,象山站出口2,1082,樓層未顯示或多層樓
房地(土地+建物),中和街４５５巷１１弄１７號,,50.0,0,30.07,891300,0.0,,25.143012,121.496879,新北投站出口2,887,樓層未顯示或多層樓
房地(土地+建物),至善路一段１３８巷５２弄１３號,,57.0,0,7.85,246679,0.0,,25.095958,121.541589,士林站出口2,1564,樓層未顯示或多層樓
房地(土地+建物),中和街５０２巷７弄９號,,50.0,0,31.58,744119,0.0,,25.146451,121.494078,復興崗站出口1,1310,樓層未顯示或多層樓
房地(土地+建物),長順街４６巷２７號,,,0,20.29,495770,0.0,,25.031287,121.489093,龍山寺站出口1,1150,樓層未顯示或多層樓
房地(土地+建物),八德路四段３４０號,,38.0,0,37.8,767189,0.0,,25.049119,121.568149,南京三民站出口3,434,樓層未顯示或多層樓
房地(土地+建物),公路３２６巷１５號,,51.0,0,47.98,1021206,0.0,,25.132303,121.502681,北投站出口2,379,樓層未顯示或多層樓
房地(土地+建物),康寧路三段７５巷１８６弄５４號,,38.0,0,96.96,398089,0.0,,25.076454,121.613206,葫洲站出口1,678,樓層未顯示或多層樓
房地(土地+建物),大光街１０號,,63.0,0,27.33,911160,0.0,,25.096596,121.521359,士林站出口1,540,樓層未顯示或多層樓
房地(土地+建物),吳興街５８３巷２弄３２號,,35.0,0,19.72,963491,0.0,,25.021793,121.56912,麟光站出口,1119,樓層未顯示或多層樓
房地(土地+建物),福山街２巷３弄１９號,,51.0,0,18.27,1138418,0.0,,25.045276,121.616789,南港展覽館站出口7,984,樓層未顯示或多層樓
房地(土地+建物),故宮路４８巷２０之３號,,45.0,0,70.44,698496,0.0,,25.096227,121.547242,劍南路站出口1,1447,樓層未顯示或多層樓
房地(土地+建物)+車位,麗山街９１號,,21.0,1,113.1,609026,0.0,,25.08216,121.580393,港墘站出口1,515,樓層未顯示或多層樓
房地(土地+建物)+車位,瑞光路１２６之２號,,16.0,1,163.51,730207,29.58,0.0,25.072592,121.580228,文德站出口2,777,樓層未顯示或多層樓
房地(土地+建物),忠誠路一段１６巷２２弄８號,,51.0,0,57.56,2100084,0.0,,25.105238,121.526397,芝山站出口2,438,樓層未顯示或多層樓
房地(土地+建物),文昌路１５４巷８號,,56.0,0,30.46,920828,0.0,,25.097891,121.520995,芝山站出口1,491,樓層未顯示或多層樓
房地(土地+建物),永吉路２２５巷３弄１８號,,61.0,0,15.25,1770959,0.0,,25.046071,121.574657,松山站出口2,483,樓層未顯示或多層樓
房地(土地+建物),福德路５７巷１３號,,60.0,0,34.71,806712,0.0,,25.09207,121.522321,士林站出口2,424,樓層未顯示或多層樓
房地(土地+建物),建業路２８巷１２弄１號,,58.0,0,21.29,422735,0.0,,25.135548,121.548898,石牌站出口1,4088,樓層未顯示或多層樓
房地(土地+建物),興隆路二段９６巷８１號,,,0,40.33,776112,0.0,,24.998111,121.551261,萬芳醫院站出口,668,樓層未顯示或多層樓
房地(土地+建物),雙園街１５６號,,63.0,0,24.06,706543,0.0,,25.031763,121.491735,龍山寺站出口1,888,樓層未顯示或多層樓
房地(土地+建物),中社路二段１８５巷６弄６號,,48.0,0,31.27,502137,0.0,,25.10778,121.56981,西湖站出口1,2847,樓層未顯示或多層樓
房地(土地+建物),榮華一路４巷９號,,54.0,0,47.42,1495999,0.0,,25.112355,121.523738,明德站出口2,568,樓層未顯示或多層樓
房地(土地+建物),內湖路二段１７９巷２２４弄２５號,,50.0,0,49.58,1274794,0.0,,25.084171,121.58394,文德站出口1,635,樓層未顯示或多層樓
房地(土地+建物),雨農路３２巷６弄１８號,,54.0,0,25.48,953593,0.0,,25.09929,121.533285,士林站出口1,936,樓層未顯示或多層樓
房地(土地+建物),忠誠路二段１１８巷１１弄８號,,51.0,0,29.26,1455341,0.0,,25.113761,121.530744,明德站出口1,1268,樓層未顯示或多層樓
房地(土地+建物),至善路二段４６０巷１６號,,48.0,0,42.06,760881,0.0,,25.109805,121.558523,劍南路站出口1,2723,樓層未顯示或多層樓
建物,通化街３９巷４９弄４號,,36.0,0,44.92,211482,0.0,,25.030919,121.555458,信義安和站出口4,313,樓層未顯示或多層樓
房地(土地+建物),新明路３９７巷１弄６號,,64.0,0,11.1,2944388,0.0,,25.054873,121.581947,松山站出口5,637,樓層未顯示或多層樓
