交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺),類別
房地(土地+建物),松仁路２５３巷３弄５號四樓,4.0,55.0,0,30.66,636042,0.0,,25.025888,121.569358,象山站出口2,724,無電梯_4樓以上
房地(土地+建物),麗山街６２巷６號四樓,4.0,46.0,0,28.38,581323,0.0,,25.08142,121.580006,港墘站出口1,447,無電梯_4樓以上
房地(土地+建物),林森南路９９巷６號四樓,4.0,38.0,0,24.71,760975,0.0,,25.037815,121.521932,中正紀念堂站出口5,568,無電梯_4樓以上
房地(土地+建物),指南路三段４３號五樓,5.0,40.0,0,37.1,343623,0.0,,24.984377,121.579931,動物園站出口2,1513,無電梯_4樓以上
房地(土地+建物),承德路七段２８０巷３８號四樓,4.0,53.0,0,25.74,505116,0.0,,25.116663,121.507131,唭哩岸站出口1,450,無電梯_4樓以上
房地(土地+建物),新興路７０巷１號四樓,4.0,30.0,0,56.74,299629,0.0,,25.141068,121.487977,復興崗站出口1,458,無電梯_4樓以上
房地(土地+建物),重慶北路四段２４４號,4.0,54.0,0,28.54,455439,0.0,,25.08654,121.511331,劍潭站出口3,1395,無電梯_4樓以上
房地(土地+建物),環山路一段５９巷５弄６號四樓,4.0,46.0,0,22.67,608671,0.0,,25.085667,121.567701,西湖站出口1,385,無電梯_4樓以上
房地(土地+建物),文湖街２１巷７號四樓,4.0,35.0,0,40.55,594371,0.0,,25.08707,121.560197,劍南路站出口3,516,無電梯_4樓以上
房地(土地+建物),內湖路二段２５３巷６弄７號五樓,5.0,38.0,0,26.93,616309,0.0,,25.082623,121.589213,內湖站出口1,524,無電梯_4樓以上
房地(土地+建物),民權東路二段１５２巷５弄１號四樓,4.0,51.0,0,33.74,654401,0.0,,25.061461,121.534742,行天宮站出口4,214,無電梯_4樓以上
房地(土地+建物),長泰街７３巷６弄２０號四樓,4.0,47.0,0,25.14,472597,0.0,,25.022256,121.499862,龍山寺站出口2,1429,無電梯_4樓以上
房地(土地+建物),雨聲街８３巷６號五樓,5.0,40.0,0,33.91,598587,0.0,,25.104442,121.52875,芝山站出口2,649,無電梯_4樓以上
房地(土地+建物),南京東路五段２５０巷３６弄８號五樓,5.0,45.0,0,31.77,676642,0.0,,25.049511,121.566473,南京三民站出口3,277,無電梯_4樓以上
房地(土地+建物),吳興街４９４巷９號四樓,4.0,35.0,0,27.58,627360,0.0,,25.023282,121.569239,象山站出口2,1013,無電梯_4樓以上
房地(土地+建物),福港街１８巷１５號五樓,5.0,39.0,0,32.54,586972,0.0,,25.090811,121.517657,士林站出口2,913,無電梯_4樓以上
房地(土地+建物),木新路二段７９巷６弄７號四樓,4.0,41.0,0,32.14,478568,0.0,,24.984619,121.570812,木柵站出口,1530,無電梯_4樓以上
房地(土地+建物),東湖路１１３巷４９弄１００號四樓,4.0,38.0,0,37.02,434937,0.0,,25.070697,121.615326,東湖站出口3,527,無電梯_4樓以上
房地(土地+建物),東新街１０８巷１６號四樓,4.0,46.0,0,26.36,685971,0.0,,25.045547,121.587771,後山埤站出口3,454,無電梯_4樓以上
房地(土地+建物),溫州街１１巷９之３號,4.0,53.0,0,40.44,842337,0.0,,25.025566,121.534046,台電大樓站出口2,779,無電梯_4樓以上
房地(土地+建物)+車位,大直街１１７號四樓,4.0,39.0,0,51.8,613863,0.0,,25.084084,121.548287,大直站出口1,436,無電梯_4樓以上
