交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺),類別
房地(土地+建物)+車位,水源路３７號十一樓之１,11.0,7.0,1,63.83,856838,9.7,257732.0,25.018603,121.523945,台電大樓站出口4,431,有電梯_7樓以上
房地(土地+建物)+車位,金湖路９７號十樓,10.0,15.0,1,75.61,968135,24.09,207555.0,25.080806,121.597809,內湖站出口2,450,有電梯_7樓以上
房地(土地+建物),福德街３７９號十二樓,12.0,27.0,1,40.16,647413,0.0,,25.040897,121.59103,後山埤站出口3,918,有電梯_7樓以上
房地(土地+建物)+車位,陽光街９２巷２５弄１９號九樓,9.0,11.0,1,20.69,991737,4.06,492611.0,25.075915,121.584153,文德站出口2,275,有電梯_7樓以上
房地(土地+建物),中華路二段６６６之８號八樓之２,8.0,35.0,1,33.3,645603,0.0,,25.024295,121.511228,古亭站出口8,1118,有電梯_7樓以上
房地(土地+建物),內湖路一段６６１號十二樓之４,12.0,14.0,1,16.65,1171201,0.0,,25.080209,121.575501,港墘站出口1,31,有電梯_7樓以上
房地(土地+建物)+車位,新明路４２８巷１０號九樓,9.0,2.0,1,49.67,788723,8.78,0.0,25.054189,121.579293,松山站出口5,431,有電梯_7樓以上
房地(土地+建物),青年路３０巷１號十二樓之３,12.0,38.0,1,33.25,670723,0.0,,25.026106,121.504904,龍山寺站出口3,1087,有電梯_7樓以上
房地(土地+建物)+車位,內湖路一段９１巷８３號八樓,8.0,0.0,1,27.45,927445,2.0,1000000.0,25.089157,121.562594,劍南路站出口1,836,有電梯_7樓以上
房地(土地+建物),民權西路２７９號八樓之１,8.0,20.0,1,9.95,804328,0.0,,25.063401,121.509626,大橋頭站出口1A,213,有電梯_7樓以上
房地(土地+建物)+車位,中山北路六段１９５巷８號十三樓之２,13.0,17.0,1,36.85,1087090,11.02,272232.0,25.107957,121.524427,芝山站出口2,504,有電梯_7樓以上
房地(土地+建物),興隆路二段２５２號十二樓之４,12.0,30.0,1,33.32,692070,0.0,,25.000683,121.554258,萬芳醫院站出口,379,有電梯_7樓以上
房地(土地+建物)+車位,敬業三路１６２巷１４４號九樓,9.0,24.0,1,43.21,870188,0.0,,25.077203,121.560053,西湖站出口1,876,有電梯_7樓以上
房地(土地+建物)+車位,松高路９２之２號十樓,10.0,27.0,1,122.06,1485458,25.46,0.0,25.038914,121.571532,永春站出口1,429,有電梯_7樓以上
房地(土地+建物),民權東路三段１１５巷２號九樓,9.0,40.0,1,30.75,796693,0.0,,25.062397,121.545407,中山國中站出口,226,有電梯_7樓以上
房地(土地+建物)+車位,清江路９１巷２２號九樓,9.0,0.0,1,37.54,710177,7.27,327373.0,25.129822,121.502277,北投站出口2,338,有電梯_7樓以上
房地(土地+建物),清江路９１巷２０號九樓,9.0,0.0,1,24.47,734802,0.0,,25.129755,121.502297,北投站出口2,343,有電梯_7樓以上
房地(土地+建物)+車位,福美路２０９號十樓,10.0,7.0,1,57.02,858748,13.21,0.0,25.100096,121.504833,明德站出口3,1763,有電梯_7樓以上
建物,成都路６７號十樓,10.0,30.0,1,21.27,432498,0.0,,25.042912,121.505693,西門站出口6,196,有電梯_7樓以上
房地(土地+建物),樟新街３２巷１號十樓,10.0,30.0,1,31.58,607386,0.0,,24.978524,121.554907,七張站出口2,1249,有電梯_7樓以上
房地(土地+建物),興隆路二段２１７巷８之１１號八樓,8.0,28.0,1,21.94,738469,0.0,,25.002223,121.548954,辛亥站出口,874,有電梯_7樓以上
房地(土地+建物)+車位,大安路二段８２號十一樓之１,11.0,3.0,1,111.42,1364175,0.0,,25.031559,121.545821,大安站出口4,255,有電梯_7樓以上
房地(土地+建物)+車位,寶興街６５巷１６號九樓,9.0,9.0,1,52.33,602203,3.34,0.0,25.027029,121.494868,龍山寺站出口2,1027,有電梯_7樓以上
房地(土地+建物)+車位,東新街１１８巷４３號八樓,8.0,13.0,1,40.6,1028940,9.5,0.0,25.046185,121.588943,後山埤站出口3,581,有電梯_7樓以上
房地(土地+建物)+車位,承德路四段２巷１７號九樓,9.0,0.0,1,49.98,1007312,12.35,242915.0,25.079257,121.520462,劍潭站出口2,621,有電梯_7樓以上
房地(土地+建物)+車位,民權東路六段１３３號九樓,9.0,18.0,1,58.36,865300,0.0,,25.06914,121.593798,文德站出口1,1341,有電梯_7樓以上
房地(土地+建物)+車位,研究院路三段２０巷１號八樓,8.0,21.0,1,48.59,510356,0.0,,25.03499,121.615236,南港站出口2,2051,有電梯_7樓以上
房地(土地+建物)+車位,重慶北路四段１０８號十一樓之５,11.0,1.0,1,49.48,796479,12.19,205086.0,25.082843,121.512788,劍潭站出口2,1206,有電梯_7樓以上
房地(土地+建物)+車位,敦化南路二段６０號十六樓,16.0,43.0,1,90.52,1014175,0.0,,25.030301,121.548401,信義安和站出口2,499,有電梯_7樓以上
房地(土地+建物)+車位,環河北路三段１０７號十一樓之１,11.0,21.0,1,25.92,699956,5.91,338409.0,25.084844,121.506386,三重國小站出口,1856,有電梯_7樓以上
房地(土地+建物)+車位,內湖路三段２４０號九樓,9.0,11.0,1,34.79,776736,10.65,262911.0,25.088707,121.588173,內湖站出口1,825,有電梯_7樓以上
房地(土地+建物)+車位,承德路七段１６６號十八樓,18.0,2.0,1,89.22,782372,15.08,331565.0,25.113407,121.508698,石牌站出口1,682,有電梯_7樓以上
房地(土地+建物),敦化南路二段２００巷２０號十一樓,11.0,35.0,1,34.92,1179821,0.0,,25.022793,121.547395,科技大樓站出口,532,有電梯_7樓以上
房地(土地+建物),環河南路二段２５０巷２５弄８號九樓,9.0,37.0,1,29.16,480094,0.0,,25.033538,121.489798,龍山寺站出口1,1004,有電梯_7樓以上
房地(土地+建物),康寧路一段１７１號十一樓,11.0,25.0,1,41.46,675389,0.0,,25.078805,121.595241,內湖站出口2,541,有電梯_7樓以上
房地(土地+建物)+車位,南港路二段３８巷１６號十樓,10.0,16.0,1,68.1,1046889,14.32,209497.0,25.055171,121.604818,南港站出口1,394,有電梯_7樓以上
房地(土地+建物)+車位,新豐街１５６號十一樓之２,11.0,14.0,1,61.71,855574,0.0,,25.061325,121.585393,松山站出口5,1422,有電梯_7樓以上
房地(土地+建物)+車位,松江路１７０巷９號八樓,8.0,7.0,1,41.49,1282767,10.55,312796.0,25.056119,121.531469,行天宮站出口1,272,有電梯_7樓以上
房地(土地+建物)+車位,松智路３９巷７號十一樓,11.0,27.0,1,49.66,1101124,0.0,,25.029733,121.566066,台北101/世貿站出口3,414,有電梯_7樓以上
房地(土地+建物)+車位,關渡路５８號八樓,8.0,35.0,1,65.03,549077,11.18,0.0,25.119857,121.46896,關渡站出口1,644,有電梯_7樓以上
房地(土地+建物)+車位,文湖街３３號十樓,10.0,14.0,1,86.66,858624,8.18,0.0,25.08667,121.561358,劍南路站出口3,593,有電梯_7樓以上
房地(土地+建物)+車位,中山北路六段４４１巷３０號十六樓之３,16.0,1.0,1,64.9,1476568,21.23,339143.0,25.11709,121.526959,明德站出口2,1143,有電梯_7樓以上
房地(土地+建物),承德路四段２８３號八樓,8.0,38.0,1,42.5,600069,0.0,,25.089981,121.519375,士林站出口2,780,有電梯_7樓以上
房地(土地+建物),民權東路三段１４２號十三樓,13.0,40.0,1,21.35,714272,0.0,,25.061723,121.546856,中山國中站出口,306,有電梯_7樓以上
房地(土地+建物),民權東路三段１４２號十三樓,13.0,40.0,1,21.35,714272,0.0,,25.061723,121.546856,中山國中站出口,306,有電梯_7樓以上
房地(土地+建物)+車位,向陽路１６２巷９１號九樓,9.0,20.0,1,79.8,807006,11.64,214777.0,25.056949,121.596857,昆陽站出口4,773,有電梯_7樓以上
房地(土地+建物),信義路五段１５０巷４９９號十三樓之８,13.0,28.0,1,17.93,716710,0.0,,25.021286,121.573541,象山站出口2,1286,有電梯_7樓以上
房地(土地+建物)+車位,指南路三段８９號九樓,9.0,10.0,1,26.55,732042,7.59,263505.0,24.982398,121.580986,動物園站出口2,1740,有電梯_7樓以上
房地(土地+建物)+車位,辛亥路六段２１巷１４號十七樓,17.0,25.0,1,55.19,489183,0.0,,24.991268,121.55302,萬芳醫院站出口,1020,有電梯_7樓以上
房地(土地+建物),星雲街１３８巷２０號十樓,10.0,25.0,1,41.78,646270,0.0,,25.079211,121.595533,內湖站出口2,501,有電梯_7樓以上
房地(土地+建物),向陽路１９６巷１５號九樓,9.0,1.0,1,25.51,1080106,0.0,,25.056956,121.593627,昆陽站出口3,707,有電梯_7樓以上
房地(土地+建物)+車位,辛亥路一段６號十四樓之２,14.0,6.0,1,47.53,1451174,11.49,278503.0,25.018276,121.528107,台電大樓站出口1,157,有電梯_7樓以上
房地(土地+建物)+車位,中和街３６８號十一樓之９,11.0,26.0,1,43.95,500601,0.0,,25.141942,121.499133,新北投站出口2,659,有電梯_7樓以上
房地(土地+建物)+車位,辛亥路四段１６６巷３１號十樓,10.0,6.0,1,39.32,793390,0.0,,25.00457,121.555267,辛亥站出口,187,有電梯_7樓以上
建物,成都路６７號八樓之５,8.0,30.0,1,10.2,470575,0.0,,25.042912,121.505693,西門站出口6,196,有電梯_7樓以上
建物,松勇路３１號八樓,8.0,21.0,1,152.8,799942,26.32,379939.0,25.037233,121.570031,象山站出口1,475,有電梯_7樓以上
房地(土地+建物)+車位,士商路１４３號九樓,9.0,21.0,1,73.4,906034,16.66,336134.0,25.093887,121.517991,士林站出口1,803,有電梯_7樓以上
房地(土地+建物)+車位,清江路１７７巷６號十樓,10.0,22.0,1,56.72,737650,11.99,333611.0,25.127899,121.502079,奇岩站出口1,227,有電梯_7樓以上
房地(土地+建物),汀州路二段１２１號十樓之１,10.0,17.0,1,16.6,993906,0.0,,25.02509,121.519278,古亭站出口8,342,有電梯_7樓以上
房地(土地+建物)+車位,三合街一段７９巷３８號九樓,9.0,8.0,1,69.47,905842,13.39,186706.0,25.125188,121.505435,奇岩站出口3,420,有電梯_7樓以上
房地(土地+建物)+車位,通河東街一段４５號十樓,10.0,17.0,1,52.37,572795,0.0,,25.083698,121.5165,劍潭站出口2,832,有電梯_7樓以上
房地(土地+建物),中和街３６６號十二樓之２,12.0,26.0,1,12.61,521758,0.0,,25.141741,121.499514,新北投站出口2,621,有電梯_7樓以上
房地(土地+建物),敦化南路二段４６號九樓之７,9.0,49.0,1,13.79,1050194,0.0,,25.031308,121.548271,信義安和站出口2,452,有電梯_7樓以上
房地(土地+建物)+車位,承德路二段１４５號十樓之２,10.0,0.0,1,23.61,814001,3.53,311615.0,25.057803,121.518402,雙連站出口1,223,有電梯_7樓以上
房地(土地+建物)+車位,萬壽路７５巷２５號八樓,8.0,26.0,1,35.2,660092,10.81,0.0,24.986093,121.588518,動物園站出口1,1609,有電梯_7樓以上
房地(土地+建物)+車位,舊莊街一段８５號十二樓之８,12.0,1.0,1,29.65,862957,10.82,231054.0,25.040853,121.61914,南港展覽館站出口7,1469,有電梯_7樓以上
房地(土地+建物)+車位,大直街２０巷２１號十四樓,14.0,28.0,1,108.27,709219,16.76,0.0,25.081373,121.545098,大直站出口1,216,有電梯_7樓以上
房地(土地+建物)+車位,中央北路三段４０巷３４弄１６號二十樓之１,20.0,12.0,1,101.39,600137,19.94,250752.0,25.139641,121.485967,復興崗站出口1,227,有電梯_7樓以上
房地(土地+建物)+車位,建國北路二段２２２號八樓之１,8.0,14.0,1,59.65,990596,13.21,227101.0,25.06094,121.536567,行天宮站出口3,341,有電梯_7樓以上
建物,杭州南路二段６１巷３８號八樓,8.0,1.0,1,15.99,1061704,0.0,,25.029902,121.524381,古亭站出口6,337,有電梯_7樓以上
房地(土地+建物),安和路一段８０號十樓,10.0,48.0,1,59.71,1040073,0.0,,25.034916,121.55235,信義安和站出口1,173,有電梯_7樓以上
房地(土地+建物)+車位,明水路３９７巷２弄２４號八樓,8.0,29.0,1,58.39,1142252,12.09,0.0,25.077979,121.546396,大直站出口3,174,有電梯_7樓以上
房地(土地+建物),南京東路五段１５４號十一樓之１,11.0,40.0,1,35.53,774654,0.0,,25.051222,121.562665,南京三民站出口2,41,有電梯_7樓以上
房地(土地+建物),信義路五段１５０巷４９９號九樓之４,9.0,28.0,1,45.58,636235,0.0,,25.021286,121.573541,象山站出口2,1286,有電梯_7樓以上
房地(土地+建物)+車位,光復南路４６巷３６號十三樓之１,13.0,4.0,1,63.12,1392878,13.0,0.0,25.045734,121.554654,國父紀念館站出口1,478,有電梯_7樓以上
房地(土地+建物)+車位,溫泉路６８巷６弄８號十一樓之１,11.0,8.0,1,58.13,721938,22.29,251234.0,25.134438,121.505199,新北投站出口1,328,有電梯_7樓以上
房地(土地+建物)+車位,研究院路二段６１巷１７號十樓之３,10.0,11.0,1,63.37,645063,0.0,,25.044702,121.617124,南港展覽館站出口7,1043,有電梯_7樓以上
房地(土地+建物),國興路１巷５號九樓之１,9.0,42.0,1,30.78,513866,0.0,,25.024142,121.50918,小南門站出口4,1254,有電梯_7樓以上
房地(土地+建物),泰順街４５號八樓之６,8.0,26.0,1,15.84,1326105,0.0,,25.022667,121.531296,台電大樓站出口2,354,有電梯_7樓以上
房地(土地+建物),和平東路三段１巷３６號八樓,8.0,39.0,1,24.99,920387,0.0,,25.026502,121.546579,科技大樓站出口,299,有電梯_7樓以上
房地(土地+建物)+車位,辛亥路六段２１巷１４號十二樓,12.0,25.0,1,55.19,430119,0.0,,24.991268,121.55302,萬芳醫院站出口,1020,有電梯_7樓以上
房地(土地+建物),大業路２８０巷３５弄１６號八樓,8.0,28.0,1,21.02,751640,0.0,,25.128162,121.499903,奇岩站出口1,252,有電梯_7樓以上
房地(土地+建物)+車位,新豐街１０８號八樓之１,8.0,15.0,1,67.06,896287,10.71,233427.0,25.060935,121.584889,松山站出口5,1358,有電梯_7樓以上
房地(土地+建物)+車位,承德路四段２巷１７號八樓,8.0,0.0,1,49.98,980202,12.35,246964.0,25.079257,121.520462,劍潭站出口2,621,有電梯_7樓以上
房地(土地+建物),樟新街３２巷５號十四樓,14.0,30.0,1,36.9,582626,0.0,,24.978372,121.554827,七張站出口2,1239,有電梯_7樓以上
房地(土地+建物)+車位,松江路４１８號十五樓,15.0,9.0,1,105.9,1170618,18.01,388673.0,25.064554,121.532976,行天宮站出口4,466,有電梯_7樓以上
房地(土地+建物),光復北路３號十樓之１,10.0,36.0,1,41.55,743285,0.0,,25.048613,121.557997,南京三民站出口2,588,有電梯_7樓以上
房地(土地+建物),忠誠路二段１１０號十一樓,11.0,38.0,1,60.79,838908,0.0,,25.113449,121.53123,明德站出口1,1301,有電梯_7樓以上
房地(土地+建物)+車位,仁愛路二段１６號十六樓之１,16.0,15.0,1,109.07,1140449,23.14,302506.0,25.038075,121.526242,東門站出口2,449,有電梯_7樓以上
房地(土地+建物),景中街１號九樓之４,9.0,21.0,1,12.85,988546,0.0,,24.993043,121.541484,景美站出口2,4,有電梯_7樓以上
房地(土地+建物)+車位,木新路二段４３巷２５號九樓,9.0,7.0,1,103.1,801517,28.5,210526.0,24.98704,121.571516,木柵站出口,1253,有電梯_7樓以上
房地(土地+建物)+車位,木柵路四段１５３號十四樓之１,14.0,26.0,1,47.88,650136,6.69,269058.0,24.999095,121.575052,木柵站出口,194,有電梯_7樓以上
房地(土地+建物)+車位,政大二街１３５號十四樓,14.0,28.0,1,47.31,394835,0.0,,24.989774,121.584661,動物園站出口2,1058,有電梯_7樓以上
房地(土地+建物),天母北路１０５巷１５弄１號九樓之２,9.0,29.0,1,19.55,777472,0.0,,25.124083,121.527458,石牌站出口1,1593,有電梯_7樓以上
房地(土地+建物)+車位,羅斯福路六段３２２號十樓,10.0,17.0,1,64.13,875008,14.76,189702.0,24.990017,121.539452,景美站出口1,266,有電梯_7樓以上
房地(土地+建物),松仁路２２８巷９弄１３號十三樓,13.0,30.0,1,42.14,901795,0.0,,25.024674,121.568593,象山站出口2,867,有電梯_7樓以上
房地(土地+建物),西安街二段３６７號十樓,10.0,31.0,1,35.79,698426,0.0,,25.120832,121.503914,唭哩岸站出口2,199,有電梯_7樓以上
房地(土地+建物)+車位,通北街１４６巷２弄８號八樓,8.0,25.0,1,53.97,809800,16.58,0.0,25.084859,121.537308,大直站出口1,1090,有電梯_7樓以上
房地(土地+建物),復興南路二段１５１巷５２號十七樓,17.0,39.0,1,31.09,919883,0.0,,25.028001,121.545914,科技大樓站出口,308,有電梯_7樓以上
房地(土地+建物)+車位,星雲街１５０巷２８號十九樓,19.0,26.0,1,70.61,627112,0.0,,25.079477,121.596279,內湖站出口2,492,有電梯_7樓以上
房地(土地+建物)+車位,重陽路５７巷９４號八樓,8.0,17.0,1,39.4,858013,10.73,232992.0,25.058841,121.595268,昆陽站出口3,931,有電梯_7樓以上
房地(土地+建物)+車位,松德路２０號十一樓,11.0,34.0,1,37.14,868017,3.83,522193.0,25.039319,121.577174,永春站出口4,165,有電梯_7樓以上
房地(土地+建物)+車位,建國南路一段３３２之１號十一樓,11.0,18.0,1,43.2,1069520,0.0,,25.034679,121.537547,大安森林公園站出口6,197,有電梯_7樓以上
房地(土地+建物)+車位,德昌街２０１號十三樓,13.0,2.0,1,33.49,895749,4.49,378619.0,25.023399,121.493781,龍山寺站出口2,1436,有電梯_7樓以上
