交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度
房地(土地+建物),重慶北路三段２０３之３號六樓之８,6.0,4.0,有,23.63,820310,0.0,,25.069939,121.513933
房地(土地+建物),重慶北路三段２０３之３號五樓之２,5.0,4.0,有,21.32,844151,0.0,,25.069939,121.513933
房地(土地+建物),長春路２５８巷２６號九樓之４,9.0,22.0,有,13.75,993555,0.0,,25.053567,121.538976
房地(土地+建物),內湖路三段１７３巷１號五樓,5.0,42.0,無,35.36,483084,0.0,,25.087627,121.589371
房地(土地+建物)+車位,星雲街１６巷６９號五樓,5.0,11.0,有,76.25,853207,11.79,0.0,25.076689,121.592262
房地(土地+建物)+車位,金湖路３２６巷４７號十樓,10.0,26.0,有,24.42,943972,8.53,351700.0,25.073915,121.60387
房地(土地+建物),成功路二段５１０巷９號二樓,2.0,40.0,無,25.44,655340,0.0,,25.074054,121.589139
房地(土地+建物),建國北路三段８１巷３號六樓,6.0,43.0,有,33.25,796974,0.0,,25.065545,121.537268
房地(土地+建物)+車位,敬業三路１６２巷１５４號,1.0,24.0,有,43.28,688466,0.0,,25.07767,121.559849
房地(土地+建物),復興北路４８６號三樓,3.0,41.0,有,29.25,875163,0.0,,25.065057,121.544119
房地(土地+建物),敦化北路１４５巷２３弄５號二樓,2.0,3.0,有,21.75,1544633,0.0,,25.053019,121.550456
房地(土地+建物),八德路二段３６６巷１５之１號二樓,2.0,,無,26.57,785803,0.0,,25.047368,121.54604
房地(土地+建物),松山路２８７巷８之１號三樓,3.0,49.0,無,27.56,790894,0.0,,25.042833,121.578514
房地(土地+建物),德行東路３５３巷１號二樓,2.0,43.0,無,32.5,503945,0.0,,25.110659,121.538319
房地(土地+建物)+車位,基河路１２８號四樓之５,4.0,28.0,有,19.79,818553,11.87,210615.0,25.088648,121.523185
房地(土地+建物)+車位,福志路１１８號七樓,7.0,10.0,有,80.71,955089,21.55,255220.0,25.0986,121.527805
房地(土地+建物),中山北路七段１８２號五樓之５,5.0,47.0,有,29.43,628542,0.0,,25.124596,121.533305
房地(土地+建物),明德路１０８號,1.0,48.0,無,29.48,1984695,0.0,,25.109761,121.520074
房地(土地+建物)+車位,基河路３８２號十樓之１,10.0,14.0,有,101.36,1054643,23.61,0.0,25.095048,121.517993
房地(土地+建物),安和路一段１６號二樓,2.0,47.0,有,38.96,1029979,0.0,,25.038729,121.550379
房地(土地+建物)+車位,政大二街２０７號三樓,3.0,1.0,有,33.1,584903,0.0,,24.988748,121.586776
房地(土地+建物),西園路二段２６１巷４６弄１４號二樓,2.0,,無,21.15,307273,0.0,,25.02397,121.493125
房地(土地+建物),吳興街６００巷５３弄８號,1.0,44.0,無,31.13,742116,0.0,,25.020155,121.5705
房地(土地+建物),敦化北路２２２巷１２號七樓之１,7.0,41.0,有,47.0,857514,0.0,,25.059194,121.548102
房地(土地+建物),木柵路二段１０９巷２７弄１１號二樓,2.0,37.0,無,33.5,491869,0.0,,24.990454,121.562895
房地(土地+建物),辛亥路五段５５巷１４號五樓,5.0,42.0,無,16.97,400773,0.0,,24.998232,121.553584
房地(土地+建物),秀明路一段７９巷５弄２７號四樓,4.0,35.0,無,36.68,377610,0.0,,24.990479,121.564803
房地(土地+建物),東園街６６巷５３弄２７號五樓,5.0,45.0,無,23.07,450829,0.0,,25.025729,121.495075
房地(土地+建物),龍江路３３３號七樓之１,7.0,39.0,有,47.16,869442,0.0,,25.063079,121.541008
房地(土地+建物),松江路９０巷２１號三樓,3.0,47.0,有,42.1,736309,0.0,,25.050615,121.530425
房地(土地+建物)+車位,朱崙街５８號二樓,2.0,13.0,有,196.11,1301577,57.05,245399.0,25.049846,121.543245
房地(土地+建物)+車位,民權東路六段１９０巷１１７弄３７號四樓,4.0,15.0,有,28.75,737403,0.0,,25.064479,121.594535
房地(土地+建物),中央北路四段１３８巷１號二樓,2.0,40.0,無,30.72,384129,0.0,,25.133735,121.47592
房地(土地+建物),德行東路３５８巷１４弄２號四樓,4.0,36.0,無,54.52,421844,0.0,,25.109956,121.539146
房地(土地+建物),文林路７６５號六樓之９,6.0,43.0,有,38.68,672224,0.0,,25.103292,121.518965
房地(土地+建物),永興路一段２之１８號三樓,3.0,16.0,有,21.94,647122,0.0,,25.138639,121.499338
房地(土地+建物),忠孝東路三段２５１巷９弄１號四樓,4.0,51.0,無,31.21,1078971,0.0,,25.043352,121.541752
建物,八德路二段１４１號,,,無,16.25,205166,0.0,,25.04633,121.537566
房地(土地+建物),吉利街１７號三樓,3.0,51.0,無,28.48,649502,0.0,,25.118139,121.504443
房地(土地+建物)+車位,景豐街５２號三樓之２,3.0,29.0,有,42.07,503866,0.0,,25.000455,121.545918
房地(土地+建物),景華街１３巷６號二樓,2.0,41.0,有,49.04,662749,0.0,,24.995427,121.542489
房地(土地+建物),辛亥路四段１４０號二樓之１,2.0,14.0,有,10.32,857451,0.0,,25.004435,121.556478
房地(土地+建物),和平西路三段３８４號五樓之１４,5.0,43.0,有,7.81,471158,0.0,,25.035338,121.491277
房地(土地+建物),西園路二段３７號四樓之５,4.0,2.0,有,44.05,729903,0.0,,25.03182,121.497409
房地(土地+建物),內湖路三段３２９巷４弄１０號三樓,3.0,45.0,無,24.34,410810,0.0,,25.088376,121.58555
房地(土地+建物),新生北路二段１３７巷４７號二樓,2.0,56.0,無,24.46,678740,0.0,,25.061308,121.52935
房地(土地+建物),麗山街８０號,1.0,40.0,無,30.45,804608,0.0,,25.082832,121.578725
房地(土地+建物),民權東路六段４７巷１０弄７號五樓,5.0,40.0,無,21.33,632934,0.0,,25.069715,121.587197
房地(土地+建物),康寧路三段７５巷１７９之１號五樓,5.0,28.0,有,39.21,693754,0.0,,25.077228,121.612386
房地(土地+建物),大湖山莊街２０６號八樓,8.0,31.0,有,11.35,757724,0.0,,25.088242,121.598537
房地(土地+建物)+車位,大湖山莊街１７６巷１８號二樓之６,2.0,15.0,有,34.31,784450,7.29,384088.0,25.087765,121.599116
房地(土地+建物),吉林路３６９號六樓之１３,6.0,44.0,有,11.86,750358,0.0,,25.065061,121.530484
房地(土地+建物)+車位,樂群二路１７８號四樓,4.0,24.0,有,46.96,695956,0.0,,25.079581,121.557986
房地(土地+建物)+車位,福德街３７９號七樓,7.0,26.0,有,40.16,661357,0.0,,25.040897,121.59103
房地(土地+建物),吳興街２８４巷２４弄６６號五樓,5.0,46.0,無,17.06,684603,0.0,,25.023074,121.561563
房地(土地+建物),信義路六段５８號七樓,7.0,33.0,有,32.33,897136,0.0,,25.034759,121.576432
房地(土地+建物),和平東路三段３９１巷４３號四樓,4.0,47.0,無,28.21,680656,0.0,,25.020589,121.559193
房地(土地+建物),吳興街２８４巷５９弄１０號九樓,9.0,30.0,有,22.58,797109,0.0,,25.021782,121.563545
房地(土地+建物),研究院路二段１８２巷７７號五樓,5.0,39.0,無,31.67,443929,0.0,,25.036737,121.614031
房地(土地+建物),福港街２５９巷３０號四樓,4.0,41.0,無,30.57,607773,0.0,,25.083998,121.519158
房地(土地+建物),中山北路七段１９０巷２４之１號四樓之１,4.0,46.0,有,22.3,538037,0.0,,25.125819,121.535016
房地(土地+建物),中山北路七段１９０巷２４之２號四樓,4.0,46.0,有,47.03,382762,0.0,,25.125819,121.535016
房地(土地+建物)+車位,大業路６３３號四樓,4.0,27.0,有,60.31,485000,0.0,,25.137116,121.49854
房地(土地+建物)+車位,大業路６３５號四樓,4.0,27.0,有,50.04,484588,0.0,,25.137123,121.498605
房地(土地+建物),中社路二段５０號二樓,2.0,48.0,無,20.81,399770,0.0,,25.106256,121.562864
房地(土地+建物),建民路１６１之１６號四樓,4.0,48.0,有,24.61,731549,0.0,,25.111247,121.519802
房地(土地+建物),延吉街７０巷２弄１６之１號,2.0,52.0,無,24.68,980514,0.0,,25.043032,121.553765
房地(土地+建物),敦化南路二段６３巷５３弄１２號七樓,7.0,39.0,有,36.7,1067509,0.0,,25.031575,121.551461
房地(土地+建物),復興南路二段１５１巷４４號十四樓,14.0,39.0,有,31.22,848788,0.0,,25.028062,121.54572
房地(土地+建物),萬大路４８６巷７９弄１３號三樓,3.0,52.0,無,24.37,328281,0.0,,25.020618,121.494534
房地(土地+建物),星雲街２１巷３號二樓,2.0,40.0,無,29.01,646680,0.0,,25.078487,121.590803
房地(土地+建物),五常街６５號四樓,4.0,48.0,無,28.89,588342,0.0,,25.064385,121.540044
房地(土地+建物)+車位,樂群二路２６６巷８６號三樓,3.0,17.0,有,84.45,909362,0.0,,25.077971,121.562086
房地(土地+建物),健康路１６６號八樓,8.0,46.0,有,40.27,812354,0.0,,25.053644,121.55823
房地(土地+建物)+車位,復興三路５７號四樓,4.0,2.0,有,42.35,654857,2.04,882353.0,25.144891,121.503214
房地(土地+建物),中山北路七段１４１巷４號六樓,6.0,44.0,有,38.73,640397,0.0,,25.12316,121.531827
房地(土地+建物)+車位,羅斯福路六段１６６巷５號六樓,6.0,1.0,有,46.72,950956,12.8,136719.0,24.994855,121.540347
房地(土地+建物),興隆路二段２２巷５弄２號,1.0,38.0,無,40.83,824978,0.0,,24.998258,121.545896
房地(土地+建物),辛亥路四段１６６巷７號三樓,3.0,48.0,無,24.85,503072,0.0,,25.004389,121.555829
房地(土地+建物),福興路６３巷４弄１１之１１號六樓,6.0,27.0,有,21.87,621007,0.0,,25.004086,121.549127
房地(土地+建物),興隆路三段２２１巷４弄１９號四樓,4.0,44.0,無,30.93,407364,0.0,,24.993536,121.560247
房地(土地+建物)+車位,興隆路三段３２９號三樓,3.0,8.0,有,56.72,738065,10.92,201465.0,24.991444,121.558947
房地(土地+建物)+車位,辛亥路四段２０９巷３６號四樓,4.0,4.0,有,37.06,1000747,9.98,260521.0,25.001969,121.55638
房地(土地+建物)+車位,木柵路一段３３５巷１１弄９之１號四樓,4.0,47.0,無,37.57,408719,10.66,164165.0,24.988882,121.556674
房地(土地+建物),大龍街１３９號二樓之５,2.0,45.0,有,17.18,704808,0.0,,25.067547,121.51603
房地(土地+建物),吉林路２２巷２３號三樓,3.0,46.0,有,68.27,650084,0.0,,25.051107,121.52872
房地(土地+建物)+車位,金湖路３２６巷４７號二樓之１,2.0,26.0,有,29.31,883091,0.0,,25.073915,121.60387
房地(土地+建物),康寧路三段７５巷１１２號,1.0,23.0,有,44.17,584134,0.0,,25.076837,121.612003
房地(土地+建物),建國北路三段７１號十一樓之６,11.0,8.0,有,24.52,864685,0.0,,25.065123,121.537204
房地(土地+建物)+車位,南京東路三段４８巷３８號十三樓之２,13.0,20.0,有,79.97,1135813,10.41,336215.0,25.050651,121.538303
房地(土地+建物),內湖路三段６０巷１２弄１６號五樓,5.0,44.0,無,28.98,459684,0.0,,25.088266,121.591856
房地(土地+建物),重陽路５２９號六樓,6.0,1.0,有,15.07,1167842,0.0,,25.062496,121.613362
房地(土地+建物),松仁路２８１巷８號二樓,2.0,49.0,無,23.39,641320,0.0,,25.023799,121.570357
房地(土地+建物),民族東路６７４號,1.0,53.0,無,26.54,617834,0.0,,25.0646,121.546632
房地(土地+建物),中山北路六段１７２巷１６弄２號五樓之４,5.0,29.0,有,9.59,881196,0.0,,25.107216,121.525958
房地(土地+建物)+車位,公路２２８巷１１１號六樓,6.0,6.0,有,43.28,703741,4.2,357143.0,25.1844,121.568
房地(土地+建物),石牌路二段３１５巷３４弄１７號二樓,2.0,37.0,無,44.04,639816,0.0,,25.123545,121.523417
房地(土地+建物),社子街２５巷３弄５號四樓,4.0,52.0,無,23.58,465003,0.0,,25.088312,121.508077
房地(土地+建物),中和街５０７巷３弄８號六樓,6.0,8.0,有,17.76,608220,0.0,,25.144521,121.494361
房地(土地+建物),仁愛路四段１４７號十樓之１,10.0,42.0,有,32.86,1216657,0.0,,25.038095,121.551682
房地(土地+建物),新生南路一段１５１巷１６之１號,2.0,53.0,無,31.27,1081034,0.0,,25.035268,121.534362
房地(土地+建物),延平北路三段７３之３號,4.0,55.0,無,33.29,522078,0.0,,25.066562,121.51107
房地(土地+建物)+車位,臨沂街３２巷２號二樓之５,2.0,9.0,有,18.83,933587,0.0,,25.039658,121.529531
房地(土地+建物),北安路６０８巷４弄６之２號四樓,4.0,28.0,有,11.78,849163,0.0,,25.081457,121.549305
房地(土地+建物),吳興街２８４巷２０弄４８號四樓,4.0,51.0,無,28.0,517925,0.0,,25.024397,121.56197
房地(土地+建物)+車位,紫雲街６６號二樓,2.0,33.0,有,121.48,702535,22.44,0.0,25.015239,121.577295
房地(土地+建物)+車位,松智路３２巷８弄８號三樓,3.0,15.0,有,127.21,864732,0.0,,25.029775,121.564601
房地(土地+建物),德行東路２８４巷７號五樓,5.0,41.0,無,36.88,406750,0.0,,25.109751,121.536367
房地(土地+建物),葫蘆街７巷４號,1.0,52.0,無,22.19,529864,0.0,,25.079699,121.510686
房地(土地+建物),致遠一路一段１０巷１２弄６號一樓,1.0,49.0,無,32.13,871419,0.0,,25.108269,121.51807
房地(土地+建物),羅斯福路五段２３６巷５號七樓,7.0,42.0,有,38.21,655506,0.0,,25.001343,121.538377
房地(土地+建物),杭州南路一段１０１巷２６之１號三樓,3.0,44.0,無,32.23,952668,0.0,,25.037602,121.525047
房地(土地+建物),和平西路三段３８２巷２弄１７號二樓,2.0,48.0,無,25.11,436125,0.0,,25.034908,121.490882
房地(土地+建物),萬大路５３４巷２８號,1.0,60.0,無,21.94,820408,0.0,,25.019133,121.495876
房地(土地+建物),松江路５０８之１號十一樓,11.0,39.0,有,15.73,959951,0.0,,25.065851,121.533108
房地(土地+建物),瑞光路７６巷５８號五樓之１,5.0,26.0,無,18.63,734381,0.0,,25.070261,121.579761
房地(土地+建物)+車位,陽光街１６１巷１２之３７號,1.0,5.0,有,12.35,1069419,0.76,0.0,25.074616,121.585235
房地(土地+建物),陽光街９２巷１８弄５號五樓,5.0,41.0,無,21.24,649671,0.0,,25.075797,121.585476
房地(土地+建物),內湖路一段７３７巷７１號二樓,2.0,46.0,無,28.69,655371,0.0,,25.081371,121.579277
房地(土地+建物),安康路４３４巷２０弄３０號七樓,7.0,28.0,有,11.01,776497,0.0,,25.066953,121.615641
房地(土地+建物),塔悠路１９５號四樓之７,4.0,19.0,有,12.74,887092,0.0,,25.05738,121.569603
房地(土地+建物),八德路四段２０４巷５弄６號三樓,3.0,48.0,無,23.0,717421,0.0,,25.048476,121.564382
房地(土地+建物)+車位,忠孝東路五段１０１號五樓之１,5.0,10.0,有,36.4,1612580,4.77,628931.0,25.0413,121.567416
房地(土地+建物),塔悠路３２３號四樓之６,4.0,31.0,有,13.98,750991,0.0,,25.061438,121.568882
房地(土地+建物),承德路四段４０巷２號四樓之３,3.0,53.0,無,10.77,538584,0.0,,25.080816,121.522122
房地(土地+建物)+車位,泉源路５２號十二樓,12.0,24.0,有,43.51,611826,12.46,160514.0,25.140896,121.509466
房地(土地+建物),中山北路七段２２７巷８號七樓,7.0,39.0,有,43.3,577370,0.0,,25.127788,121.532772
房地(土地+建物),新生南路一段１５７巷４２號,1.0,42.0,無,27.43,1592203,0.0,,25.034887,121.536683
房地(土地+建物),富陽街７１巷７號四樓,4.0,51.0,無,41.22,646796,0.0,,25.021995,121.556981
房地(土地+建物),懷德街１４巷２號四樓,4.0,42.0,無,33.6,561978,0.0,,25.111508,121.519597
房地(土地+建物)+車位,萬芳路６０之１２號四樓,4.0,17.0,有,27.88,811292,5.45,330275.0,24.998113,121.570639
房地(土地+建物)+車位,辛亥路七段８４巷５號九樓之２,9.0,23.0,有,31.78,506017,0.0,,24.981545,121.55474
房地(土地+建物),木柵路四段１４１號二樓,2.0,13.0,有,40.83,765456,0.0,,24.998222,121.573873
房地(土地+建物),辛亥路四段７７巷９２弄１１號九樓之６,9.0,21.0,有,16.85,715038,0.0,,25.008661,121.561555
房地(土地+建物)+車位,秀明路二段３號八樓,8.0,18.0,有,103.87,766869,37.23,201450.0,24.992144,121.574201
房地(土地+建物),景福街１２８號六樓,6.0,13.0,有,26.51,811167,0.0,,24.995712,121.536079
房地(土地+建物),興隆路一段７０巷１之１號五樓,5.0,46.0,有,24.5,622795,0.0,,25.003494,121.54055
房地(土地+建物),杭州南路一段１０５巷２３之２號五樓,5.0,52.0,無,40.87,868528,0.0,,25.037391,121.525376
房地(土地+建物)+車位,吉林路２１８巷１９號二樓,2.0,15.0,有,49.8,749943,0.78,1923077.0,25.059025,121.529486
房地(土地+建物)+車位,安康路３４８號二樓,2.0,20.0,有,30.53,720987,9.5,263158.0,25.065905,121.61205
房地(土地+建物),五分街７２巷７號六樓之５,6.0,16.0,有,15.45,886462,0.0,,25.067144,121.616305
房地(土地+建物)+車位,康寧路三段１８９巷１５９弄２７號,1.0,35.0,無,68.74,514693,0.0,,25.075296,121.611729
房地(土地+建物)+車位,敬業三路１６２巷４０號四樓,4.0,24.0,有,46.96,766659,0.0,,25.077716,121.557015
房地(土地+建物),重陽路１３４號四樓,4.0,40.0,無,32.84,596291,0.0,,25.056756,121.600349
房地(土地+建物),信義路五段１５０巷３３０號七樓之５,7.0,15.0,有,11.89,1009145,0.0,,25.026533,121.570157
房地(土地+建物)+車位,松勤街１４６號七樓,7.0,25.0,有,94.04,1227207,23.63,363944.0,25.031816,121.569352
房地(土地+建物),通河東街一段９５號五樓,5.0,45.0,無,28.5,536757,0.0,,25.084716,121.516287
房地(土地+建物)+車位,石牌路二段３４３巷１６號五樓,5.0,6.0,有,31.05,718160,0.0,,25.122874,121.523433
房地(土地+建物),中社路一段１１巷９１號四樓,4.0,49.0,無,31.13,401500,0.0,,25.11006,121.562915
房地(土地+建物),仁愛路三段５巷１弄１４號三樓,3.0,43.0,有,35.56,1163508,0.0,,25.038851,121.534294
房地(土地+建物),溫州街５１號,1.0,,無,16.38,1440751,0.0,,25.021238,121.533131
房地(土地+建物),建國南路一段３４１巷３號,1.0,38.0,有,29.49,1142173,0.0,,25.0345,121.538406
房地(土地+建物),光復南路７２巷２３弄３１號五樓,5.0,38.0,無,26.61,845615,0.0,,25.044269,121.556202
房地(土地+建物)+車位,敦化南路一段１８７巷３７號六樓,6.0,29.0,有,43.64,905037,0.0,,25.042646,121.551197
房地(土地+建物)+車位,景中街１號十樓之４,10.0,21.0,有,20.48,996564,7.64,392670.0,24.993043,121.541484
房地(土地+建物),育英街５７巷３號,1.0,47.0,無,32.46,770078,0.0,,24.991943,121.538296
房地(土地+建物),汀州路二段２０１巷２號三樓之１,3.0,50.0,無,19.9,640560,0.0,,25.023803,121.522448
房地(土地+建物)+車位,敦煌路８８巷８號十樓,10.0,14.0,有,49.32,849775,13.31,187829.0,25.075805,121.516919
房地(土地+建物),民權東路六段９０巷２５弄１７號三樓,3.0,40.0,無,29.34,545341,0.0,,25.067093,121.586608
房地(土地+建物)+車位,東湖路１１３巷９５弄１３之１號四樓,4.0,30.0,有,21.12,615515,0.0,,25.071796,121.615101
房地(土地+建物)+車位,民權東路六段４２３號三樓之２,3.0,15.0,有,21.05,1060262,3.45,0.0,25.071199,121.603931
房地(土地+建物),林口街３８巷９號,1.0,54.0,無,20.46,1050621,0.0,,25.038169,121.579911
房地(土地+建物)+車位,松河街７７２號六樓,6.0,14.0,有,34.86,865683,3.0,0.0,25.06146,121.611936
房地(土地+建物),舊莊街一段１９９巷５弄９號三樓,3.0,46.0,無,22.96,479163,0.0,,25.039568,121.622455
房地(土地+建物)+車位,經貿二路２３５巷６０弄３０號二樓,2.0,11.0,有,67.52,832481,14.07,177683.0,25.062848,121.614907
房地(土地+建物),吳興街３４巷３號三樓,3.0,45.0,無,22.96,756978,0.0,,25.031206,121.559696
房地(土地+建物)+車位,經貿二路２３５巷６０弄２８號二樓,2.0,11.0,有,67.98,736392,14.07,177683.0,25.062798,121.614957
房地(土地+建物),基隆路一段１８６號四樓之３,4.0,46.0,有,10.85,728066,0.0,,25.042092,121.564787
房地(土地+建物)+車位,義理街２９號二樓,2.0,1.0,有,73.43,898199,12.11,214699.0,25.116867,121.515206
房地(土地+建物)+車位,德行東路３５８巷１４弄１２號,1.0,36.0,無,46.65,694934,7.51,372836.0,25.109784,121.538879
房地(土地+建物)+車位,榮華一路３巷６號五樓,5.0,15.0,有,49.99,786016,3.55,0.0,25.112304,121.524762
房地(土地+建物),文化三路２之１號九樓,9.0,29.0,有,42.19,711126,0.0,,25.136588,121.496204
房地(土地+建物)+車位,稻香路２３７號三樓,3.0,2.0,有,41.63,694588,12.37,161681.0,25.142644,121.487559
房地(土地+建物),光復南路６７６巷１０弄５號三樓,3.0,52.0,無,23.07,788744,0.0,,25.030867,121.556642
房地(土地+建物),潮州街１４６號四樓之１,4.0,33.0,無,10.31,1212511,0.0,,25.028449,121.528611
房地(土地+建物),和平東路三段３４６巷６號二樓,2.0,45.0,無,26.6,761024,0.0,,25.019398,121.557172
房地(土地+建物),永康街７５巷８號六樓之３,6.0,17.0,有,10.99,1609206,0.0,,25.028835,121.530132
房地(土地+建物)+車位,行義路１９２巷１５弄１２號四樓,4.0,23.0,有,50.7,553789,9.98,0.0,25.134033,121.529655
房地(土地+建物),羅斯福路六段１６６巷１號九樓,9.0,1.0,有,33.2,962281,0.0,,24.994847,121.540476
房地(土地+建物),試院路１５４巷２弄２３號四樓,4.0,38.0,無,29.19,411083,0.0,,24.991032,121.547726
房地(土地+建物)+車位,民和街８１巷７號三樓,3.0,5.0,有,45.66,785306,10.48,238550.0,25.025308,121.498209
房地(土地+建物),中華路二段４１６巷５號十二樓之３,12.0,37.0,有,30.87,576667,0.0,,25.027098,121.504688
房地(土地+建物),新生北路二段１２１號二樓之２,2.0,44.0,有,19.68,802820,0.0,,25.059038,121.527931
房地(土地+建物)+車位,安泰街８７號四樓之１,4.0,16.0,有,51.13,578936,12.7,196850.0,25.076688,121.616926
房地(土地+建物)+車位,新豐街８８號三樓,3.0,9.0,有,45.12,1026739,14.26,0.0,25.06058,121.583824
房地(土地+建物),陽光街９２巷６號三樓,3.0,41.0,無,20.55,720025,0.0,,25.075208,121.585445
房地(土地+建物),研究院路二段７０巷３７弄３號五樓,5.0,43.0,無,26.0,615388,0.0,,25.045863,121.614063
房地(土地+建物),信義路六段７６巷２弄８５號二樓,2.0,40.0,無,26.54,722729,0.0,,25.033043,121.576041
房地(土地+建物),八德路四段２４５巷２０號九樓之１,9.0,22.0,有,20.14,1046494,0.0,,25.049554,121.564297
房地(土地+建物),信義路五段１５０巷４６３號三樓之４,3.0,30.0,有,7.17,865171,0.0,,25.022789,121.572477
房地(土地+建物),東興路２巷７號二樓,2.0,48.0,無,31.21,881074,0.0,,25.050679,121.564892
房地(土地+建物),舊莊街一段２９０巷１弄５號四樓,4.0,47.0,無,21.03,271044,0.0,,25.036799,121.623807
房地(土地+建物),中央北路三段４０巷３８弄２２號五樓之１,5.0,3.0,有,21.85,692101,0.0,,25.140308,121.485702
房地(土地+建物),行義路１８６巷５２號三樓,3.0,39.0,有,21.21,499806,0.0,,25.133404,121.5305
房地(土地+建物),後港街１６０之１號四樓,4.0,27.0,有,16.02,842677,0.0,,25.087502,121.521042
房地(土地+建物),中央北路四段１３８巷３號,1.0,40.0,無,36.69,441572,0.0,,25.133789,121.475871
房地(土地+建物),忠義街９１巷１６號五樓,5.0,38.0,無,36.32,519808,0.0,,25.106147,121.533006
房地(土地+建物),延平北路五段２８５巷８９號二樓,2.0,8.0,有,17.56,569375,0.0,,25.084377,121.506984
房地(土地+建物),建民路１６１之３號七樓,7.0,48.0,有,18.15,952068,0.0,,25.111247,121.519802
房地(土地+建物),中和街４９３巷１６弄１２號五樓,5.0,38.0,無,26.47,511867,0.0,,25.144265,121.494047
房地(土地+建物),通河西街二段１１８號,1.0,46.0,無,23.57,878319,0.0,,25.092888,121.507101
房地(土地+建物),浦城街１３巷２５號,,,無,84.12,1153086,0.0,,25.024505,121.527863
房地(土地+建物),安和路二段１６９號十二樓,12.0,40.0,有,41.57,962174,0.0,,25.028186,121.550108
房地(土地+建物),中和街３９８巷５弄２號二樓之３,2.0,29.0,有,13.72,473922,0.0,,25.143861,121.498676
房地(土地+建物),景華街１２８巷１２號五樓,5.0,41.0,無,30.95,523395,0.0,,24.994923,121.547695
房地(土地+建物),忠順街一段１１９號五樓,5.0,43.0,無,23.81,560120,0.0,,24.9843,121.559951
房地(土地+建物)+車位,辛亥路四段７７巷９２弄１１號三樓之２,3.0,21.0,有,29.27,649030,10.97,182315.0,25.008661,121.561555
房地(土地+建物),興城街７０號五樓之８,5.0,1.0,有,30.2,1125657,0.0,,25.059555,121.51735
房地(土地+建物),吉林路３６９號二樓之１８,2.0,44.0,有,12.38,694765,0.0,,25.065061,121.530484
房地(土地+建物),新生北路三段６１號八樓之１８,8.0,48.0,有,13.93,703360,0.0,,25.065942,121.528055
房地(土地+建物),麗山街３３８巷９號五樓,5.0,42.0,無,40.21,504872,0.0,,25.082437,121.573481
房地(土地+建物),八德路二段８８巷２號三樓,3.0,49.0,無,26.38,795937,0.0,,25.045432,121.53579
房地(土地+建物),星雲街１６８巷３５號二十樓之３,20.0,27.0,有,9.71,914784,0.0,,25.079901,121.597014
房地(土地+建物),康樂街１８６巷１９號五樓,5.0,28.0,有,10.58,689690,0.0,,25.076944,121.620411
房地(土地+建物),中山北路二段６２巷９之１號,1.0,15.0,有,19.89,729034,0.0,,25.056751,121.522401
房地(土地+建物)+車位,研究院路三段１號五樓,5.0,14.0,有,117.16,537053,39.88,150451.0,25.035815,121.617063
房地(土地+建物),興南街６４巷２６弄８號三樓,3.0,46.0,無,25.22,590886,0.0,,25.055045,121.601994
房地(土地+建物)+車位,重陽路３９巷１００號七樓,7.0,21.0,有,47.47,806804,0.0,,25.057371,121.594218
房地(土地+建物),民權東路三段１６０巷１號九樓之４,9.0,44.0,有,20.26,999735,0.0,,25.061588,121.548046
房地(土地+建物),忠孝東路五段４２３巷４弄２９號二樓,2.0,35.0,無,36.81,801519,0.0,,25.041422,121.576583
房地(土地+建物),溫泉路２０號五樓,5.0,41.0,無,22.63,477179,0.0,,25.133739,121.502997
房地(土地+建物)+車位,吉利街１６６號五樓,5.0,41.0,無,46.85,447219,0.0,,25.118572,121.508977
房地(土地+建物),通河街２巷３８之１號七樓,7.0,42.0,有,28.26,718419,0.0,,25.07818,121.522716
房地(土地+建物)+車位,四維路７６巷５號九樓,9.0,29.0,有,58.53,1011488,0.0,,25.034444,121.547637
房地(土地+建物)+車位,溪口街７０號十二樓之１,12.0,6.0,有,49.72,653716,0.0,,24.995546,121.538914
房地(土地+建物)+車位,安康路２６９號二樓,2.0,10.0,有,39.16,615351,0.0,,25.06643,121.614338
房地(土地+建物),文昌路１６９巷２９號四樓,4.0,50.0,無,22.62,627654,0.0,,25.097839,121.519227
房地(土地+建物),忠誠路一段１７３巷２４號二樓,2.0,44.0,無,34.36,582005,0.0,,25.10822,121.531891
房地(土地+建物),中央北路四段４６５號五樓,5.0,40.0,無,34.5,315334,0.0,,25.128644,121.469768
房地(土地+建物)+車位,木柵路二段１０９巷１００弄７０號六樓,6.0,28.0,有,36.75,489787,0.0,,24.992732,121.561791
房地(土地+建物)+車位,仙岩路１６巷９３號七樓,7.0,26.0,有,48.72,619237,11.13,179695.0,24.995894,121.550985
房地(土地+建物),秀明路一段１９巷１６號三樓,3.0,43.0,無,39.62,476474,0.0,,24.990021,121.564165
房地(土地+建物)+車位,汀州路四段２５３號十二樓,12.0,13.0,有,58.15,701603,0.0,,25.001905,121.536284
房地(土地+建物),久康街２６號四樓,4.0,15.0,有,28.55,637480,0.0,,24.989334,121.565501
房地(土地+建物),仙岩路１６巷３９弄１２號四樓,4.0,48.0,無,25.13,596857,0.0,,24.997888,121.549943
房地(土地+建物)+車位,民權東路六段１９１巷１７號三樓,3.0,15.0,有,42.17,795044,3.95,0.0,25.067794,121.598163
