鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡
信義區,房地(土地+建物),松平路３０巷６弄３號,20.39,住,,,1130520,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,801130.0,174.28,5,0,2,有,無,34180000,196121.0,,0.0,0,,RPPNMLKLNHJGFDA27DA,84.46,83.99,0.0,有,,32.0
信義區,房地(土地+建物),永吉路２２５巷８之２號四樓,27.4,住,,,1130508,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,1070109.0,205.85,4,2,2,有,有,69990000,340005.0,,0.0,0,,RPTNMLTLNHJGFDA68EA,117.38,4.52,12.11,有,,6.0
中山區,房地(土地+建物),松江路６９巷６號三樓之２,21.85,住,,,1130502,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,670114.0,120.37,3,2,2,有,有,30500000,253385.0,,0.0,0,陽台外推；,RPPOMLQJNHJGFCA67DA,100.24,0.0,10.04,有,,46.0
士林區,房地(土地+建物)+車位,忠誠路二段２１巷１６號七樓,43.49,住,,,1130505,土地1建物2車位2,七層,九層,華廈(10層含以下有電梯),住家用,980416.0,254.32,3,2,2,有,有,67330000,308521.0,坡道機械,47.44,3500000,2車位為子母車位，價格共計為新台幣350萬元整，不單獨拆價。陽台外推；其他增建；,RPOPMLKLNHJGFEA47DA,127.85,7.19,10.73,有,,15.0
北投區,房地(土地+建物)+車位,三合街二段４５０號,28.31,住,,,1130504,土地1建物1車位2,一層，夾層,十八層,住宅大樓(11層含以上有電梯),住家用,870714.0,125.57999999999998,0,0,0,無,有,24500000,195095.0,坡道機械,0.0,3600000,陽台外推；夾層；,RPSOMLOLNHJGFEA18DA,74.79,0.0,7.56,有,132.0,26.0
大安區,房地(土地+建物),敦化南路二段８１巷４７號七樓,33.94,住,,,1130510,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,721007.0,168.97,3,2,2,有,無,44500000,263360.0,,0.0,0,,RPPNMLKMNHJGFFA67EA,132.2,0.0,28.42,有,,41.0
文山區,房地(土地+建物),木柵路四段１５９巷１７４號四樓,26.04,住,,,1130505,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,,88.81,3,2,2,有,無,10000000,112600.0,,0.0,0,陽台外推；,RPOPMLSLNHJGFAA87DA,77.77,0.0,11.04,無,,
文山區,房地(土地+建物),興隆路四段２９巷３弄１３號三樓,31.8,住,,,1130502,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,680119.0,97.89,3,2,1,有,無,13000000,132802.0,,0.0,0,陽台外推；,RPUNMLLMNHJGFAA67DA,88.73,0.0,9.16,無,,45.0
內湖區,房地(土地+建物),麗山街３４８巷７之１號五樓,21.75,住,,,1130504,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,720613.0,83.45,3,2,2,有,無,17800000,213301.0,,0.0,0,頂樓加蓋；,RPPNMLLLNHJGFCA27DA,64.84,0.0,7.03,無,136.0,41.0
內湖區,房地(土地+建物),內湖路三段３４３巷３弄１號五樓,23.28,住,,,1130505,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,690603.0,95.95,2,2,1,有,無,14300000,149036.0,,0.0,0,頂樓加蓋；,RPOPMLTLNHJGFCA18DA,72.76,9.49,13.7,無,,44.0
內湖區,房地(土地+建物),內湖路二段２５３巷５０號六樓,33.71,住,,,1130522,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,1000810.0,142.62,3,2,2,有,有,36660000,257047.0,,0.0,0,,RPPOMLKMNHJGFCA37DA,81.3,1.99,9.04,有,,13.0
信義區,房地(土地+建物),和平東路三段４３５巷１０弄１０號四樓,17.25,住,,,1130504,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,,51.56,3,2,1,有,無,10250000,198798.0,,0.0,0,其他增建：頂樓平台、法定空地從1樓增建至4樓。其他增建；,RPTNMLOKNHJGFDA97DA,51.56,0.0,0.0,無,,
信義區,房地(土地+建物),松山路１１９巷１２號三樓,45.75,住,,,1130524,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,630905.0,120.16,3,1,2,有,無,20400000,169774.0,,0.0,0,,RPUNMLOLNHJGFDA18DA,120.16,0.0,0.0,無,139.0,50.0
北投區,房地(土地+建物),中和街５２３號二樓,46.62,住,,,1130510,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,640221.0,84.77,3,2,1,有,無,11000000,129763.0,,0.0,0,,RPOOMLOKNHJGFEA67DA,84.77,0.0,0.0,無,,49.0
北投區,房地(土地+建物)+車位,磺港路１３６號十二樓,33.46,住,,,1130504,土地1建物1車位2,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,1030619.0,262.52,2,2,2,有,有,51680000,196861.0,坡道平面,64.62,0,,RPUNMLKMNHJGFEA97DA,136.57,12.34,11.23,有,141.0,10.0
士林區,房地(土地+建物),天母北路２４號三樓,26.2,住,,,1130505,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,670322.0,151.53,4,2,2,有,無,28750000,189731.0,,0.0,0,陽台外推；,RPVNMLKMNHJGFEA08DA,111.41,0.0,18.0,有,,46.0
大安區,房地(土地+建物),富陽街１２２號二樓,29.6,住,,,1130503,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,690109.0,88.53999999999999,3,1,1,有,無,15400000,173933.0,,0.0,0,陽台外推；,RPTOMLKMNHJGFFA08DA,70.58,0.0,14.5,無,,44.0
中山區,房地(土地+建物),松江路１２４巷１３號四樓,27.5,住,,,1130506,土地1建物1車位0,四層，露台,四層,公寓(5樓含以下無電梯),住家用,600829.0,76.58,0,0,0,無,無,16800000,219378.0,,0.0,0,,RPVNMLMLNHJGFCA08EA,76.58,0.0,0.0,無,,53.0
士林區,房地(土地+建物),中山北路六段４１９巷２１號四樓,39.0,住,,,1130503,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,690524.0,113.9,3,1,2,有,無,19000000,166813.0,,0.0,0,,RPPNMLLMNHJGFEA67EA,99.84,0.0,14.06,無,,44.0
士林區,房地(土地+建物),中山北路六段２７７巷６號,23.7,住,,,1130517,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,680907.0,84.41,2,2,2,有,無,27300000,323421.0,,0.0,0,其他增建；,RPVNMLNJOHJGFEA28EA,70.97,13.44,0.0,無,,45.0
文山區,房地(土地+建物),興隆路四段２９巷４弄２號三樓,28.5,住,,,1130514,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,661205.0,98.44,3,2,1,有,無,16000000,162536.0,,0.0,0,其他增建；,RPQNMLSLNHJGFAA87DA,90.1,0.0,8.34,無,,46.0
內湖區,房地(土地+建物),環山路二段１１號五樓,28.29,住,,,1130505,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,701002.0,97.85,2,2,1,有,無,15800000,161472.0,,0.0,0,頂樓加蓋；其他增建；,RPXNMLMLNHJGFCA18DA,79.94,0.0,9.68,無,,43.0
松山區,房地(土地+建物),八德路三段７４巷３５弄３之１號四樓,44.7,住,,,1130505,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,640317.0,121.14,3,2,2,有,無,30800000,254251.0,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPUOMLNKNHJGFDA08DA,0.0,0.0,0.0,無,,49.0
松山區,房地(土地+建物)+車位,復興北路３１３巷４２號十樓,35.86,住,,,1130514,土地1建物1車位2,十層,十一層,住宅大樓(11層含以上有電梯),住家用,970813.0,255.45,2,2,2,有,有,72800000,349986.0,坡道平面,70.3,8000000,其他增建；,RPVPMLLLNHJGFDA18DA,109.09,6.86,7.03,有,,16.0
信義區,房地(土地+建物)+車位,紫雲街６８號,361.28,住,,,1130512,土地2建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),住家用,800723.0,380.26,3,2,4,有,有,51880000,136433.0,坡道平面,69.61,0,,RPQNMLNJOHJGFDA57DA,286.4,39.62,0.0,有,,33.0
北投區,房地(土地+建物)+車位,泉源路３４號六樓,28.2,住,,,1130512,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,870105.0,99.07,2,2,2,有,有,16380000,165338.0,升降機械,0.0,1500000,陽台外推；其他增建；,RPPOMLOKNHJGFEA77DA,53.64,4.18,7.5,有,,26.0
大安區,房地(土地+建物),浦城街１３巷９號二樓之３,5.53,住,,,1130501,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,960913.0,23.16,1,1,0,有,有,8825000,381045.0,,0.0,0,其他增建；,RPROMLOKNHJGFFA08DA,12.49,2.15,0.0,有,,17.0
大安區,房地(土地+建物),浦城街１３巷９號二樓之５,5.53,住,,,1130501,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,960913.0,23.16,1,0,1,有,有,8825000,381045.0,,0.0,0,其他增建；,SPROMLOKNHJGFFA18DA,12.23,2.41,0.0,有,,17.0
大安區,房地(土地+建物)+車位,敦化南路一段１３８號五樓之８,13.26,住,,,1130516,土地2建物1車位1,五層,二十三層,住宅大樓(11層含以上有電梯),住家用,1090909.0,209.67,3,2,2,有,有,76200000,404194.0,坡道平面,32.28,4500000,,RPQNMLLLNHJGFFA67DA,105.73,5.83,7.06,有,168.0,4.0
萬華區,房地(土地+建物),寶興街１４０巷３３號四樓,29.0,住,,,1130504,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,660711.0,94.48,3,2,1,有,無,12580000,133150.0,,0.0,0,,RPPNMLLMNHJGFBA37EA,90.48,0.0,4.0,無,,47.0
中山區,房地(土地+建物),龍江路１０６巷３號二樓,29.0,住,,,1130509,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,670302.0,123.01,3,2,2,有,無,25302800,205697.0,,0.0,0,,RPUQMLNJOHJGFCA28EA,102.84,0.0,20.17,無,,46.0
士林區,房地(土地+建物),承德路四段４０巷２號三樓之６,12.82,住,,,1130515,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,591008.0,35.6,1,1,1,有,有,6100000,171348.0,,0.0,0,,RPSNMLNJOHJGFEA97EA,32.4,1.85,1.35,無,,54.0
北投區,房地(土地+建物),實踐街５６巷２號三樓,43.0,住,,,1130515,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,620430.0,100.9,3,2,1,有,無,12000000,118930.0,,0.0,0,,RPXNMLNJOHJGFEA48EA,100.9,0.0,0.0,無,,51.0
文山區,房地(土地+建物),興隆路三段１３７號三樓,5.79,住,,,1130505,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,970523.0,27.5,1,1,1,有,有,7280000,264727.0,,0.0,0,,RPTOMLNJOHJGFAA67DA,14.14,1.36,2.14,有,174.0,16.0
內湖區,房地(土地+建物)+車位,陽光街９２巷２５弄１９號二樓之１,12.65,住,,,1130513,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,1021101.0,80.41,2,2,1,有,有,21150000,288806.0,塔式車位,13.41,1800000,夾層；,RPTPMLMLNHJGFCA97DA,30.45,4.35,3.42,有,181.0,11.0
內湖區,房地(土地+建物)+車位,康寧路三段７０巷１０號七樓之１,22.0,住,,,1130505,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,940811.0,130.36,2,2,1,有,有,28800000,287337.0,坡道平面,38.83,2500000,其他增建；,RPROMLSLNHJGFCA28DA,53.78,2.81,4.81,有,183.0,19.0
內湖區,房地(土地+建物),康樂街１８６巷２弄２號四樓,28.22,住,,,1130510,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,730621.0,103.26,3,2,2,有,無,13500000,130738.0,,0.0,0,,RPUOMLLMNHJGFCA97DA,88.12,0.0,6.94,無,185.0,40.0
內湖區,房地(土地+建物)+車位,星雲街１６３號九樓之２,7.25,,,,1130518,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,880901.0,63.64,2,1,1,有,有,17200000,355905.0,坡道機械,20.37,1800000,陽台外推；夾層；其他增建；,RPQPMLOJOHJGFCA77DA,26.69,0.0,7.96,有,,25.0
南港區,房地(土地+建物)+車位,重陽路４９１號六樓之１,61.84,住,,,1130501,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,980119.0,180.85,3,2,2,有,有,39000000,215648.0,坡道平面,40.14,0,陽台外推；其他增建；,RPQOMLOJOHJGFDA77DA,80.55,10.9,6.64,有,191.0,15.0
北投區,房地(土地+建物)+車位,西安街一段１８７號六樓,10.82,住,,,1130504,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,1010320.0,74.59,2,2,1,有,有,20080000,269205.0,塔式車位,15.67,0,雨遮、內梯增建陽台外推；其他增建；,RPPNMLSKNHJGFEA08DA,26.63,6.04,2.97,有,193.0,12.0
北投區,房地(土地+建物)+車位,中山北路七段２１９巷３弄２６５號二樓,87.48,住,,,1130518,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,1010606.0,200.19,2,2,3,有,有,42500000,212298.0,坡道平面,0.0,2500000,其他增建；,RPVNMLOJOHJGFEA28DA,108.17,3.64,11.13,有,198.0,12.0
萬華區,房地(土地+建物),德昌街１８５巷１２弄８號三樓,30.4,住,,,1130510,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,690201.0,100.86,3,2,1,有,無,12200000,120960.0,,0.0,0,陽台外推；,RPRNMLOJOHJGFBA67EA,90.28,0.0,10.58,無,,44.0
中山區,房地(土地+建物),民權東路二段１５２巷６號三樓,42.0,住,,,1130506,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,640925.0,138.96,5,0,5,有,無,26000000,187104.0,,0.0,0,,RPWQMLNJOHJGFCA48EA,121.25,0.0,17.71,無,,49.0
大安區,房地(土地+建物),和平東路二段３１１巷６３號三樓,24.93,住,,,1130509,土地1建物1車位0,三層,十七層,住宅大樓(11層含以上有電梯),住家用,740522.0,129.09,3,2,2,有,有,33000000,255636.0,,0.0,0,,RPRNMLOJOHJGFFA08EA,97.0,1.8,9.07,有,,39.0
中正區,房地(土地+建物),羅斯福路三段１２８巷１９號,27.85,住,,,1130507,土地2建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,670201.0,115.57,3,2,2,有,無,40200000,347841.0,,0.0,0,其他增建；,RPSOMLOLNHJGFAA77DA,90.78,9.82,0.0,有,,46.0
中正區,房地(土地+建物),寧波西街８６號五樓之１,15.49,住,,,1130512,土地2建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,660924.0,84.71,2,2,1,有,無,22200000,262071.0,,0.0,0,陽台外推；,RPSOMLOJOHJGFAA67DA,59.25,0.0,25.46,有,206.0,47.0
內湖區,房地(土地+建物)+車位,康樂街１３６巷３０弄１１號五樓,25.55,住,,,1130512,土地2建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,1090424.0,172.74,3,2,2,有,有,32500000,188144.0,坡道平面,35.06,0,,RPSOMLPKNHJGFCA97DA,90.58,0.63,9.13,有,,4.0
松山區,房地(土地+建物)+車位,市民大道四段３９之３號九樓,61.54,住,,,1130515,土地2建物1車位3,九層,二十三層,住宅大樓(11層含以上有電梯),住家用,1090102.0,448.1,0,0,0,無,有,197180000,565774.0,坡道平面,121.68,12500000,,RPSNMLQJOHJGFDA08DA,180.31,9.25,22.24,有,,4.0
士林區,房地(土地+建物),福港街２４７號,39.0,住,,,1130501,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,640924.0,112.52,3,2,2,有,無,16200000,143974.0,,0.0,0,陽台外推；其他增建；,RPSOMLNKNHJGFEA97DA,112.52,0.0,0.0,無,,49.0
北投區,房地(土地+建物),大同街２２８巷２０號三樓,13.0,住,,,1130516,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,661121.0,61.9,2,2,1,有,無,9400000,151858.0,,0.0,0,,RPPOMLLLNHJGFEA57DA,51.89,0.0,10.01,無,218.0,46.0
北投區,房地(土地+建物)+車位,知行路２６１號七樓,13.11,住,,,1130519,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,1000722.0,84.74000000000001,1,2,1,有,有,14000000,190291.0,塔式車位,18.0,1300000,陽台外推；夾層；,RPOOMLKMNHJGFEA47DA,37.48,2.62,4.3,有,219.0,13.0
士林區,房地(土地+建物),天母東路８１巷２０弄１４號四樓,28.02,住,,,1130511,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,740124.0,111.95,3,2,2,有,有,16800000,150067.0,,0.0,0,,RPUNMLNJOHJGFEA08DA,95.1,0.0,12.29,無,,39.0
士林區,房地(土地+建物)+車位,中山北路七段８１巷１６弄７號五樓,13.69,住,,,1130506,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,1111115.0,131.78,2,2,2,有,有,38000000,303160.0,坡道平面,15.01,2600000,,RPQNMLOJOHJGFEA77DA,65.28,0.0,5.04,有,,1.0
信義區,房地(土地+建物),永吉路３０巷１４８弄６號,32.5,住,,,1130513,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,610813.0,90.0,2,1,1,有,無,43000000,477778.0,,0.0,0,其他增建；,RPSPMLNLMHJGFDA08EA,90.0,0.0,0.0,無,,52.0
