鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡
內湖區,房地(土地+建物),內湖路三段６０巷１２弄１０號三樓,31.53,住,,,1130201,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,681128.0,99.54,3,2,2,有,無,16680000,167571.0,,0.0,0,陽台外推；,RPOOMLTLKHJGFCA77DA,87.94,0.0,11.6,無,48.0,44.0
萬華區,房地(土地+建物),東園街６６巷２４弄８號十一樓之１,17.17,住,,,1130220,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,1060515.0,108.28,2,1,1,有,有,20000000,184706.0,,0.0,0,,RPRNMLLJLHJGFBA07EA,63.85,7.22,7.62,有,51.0,7.0
大同區,房地(土地+建物),大龍街４４號,97.0,住,,,1130205,土地1建物1車位0,全,二層,透天厝,住家用,,108.7,8,0,8,有,無,61000000,561178.0,,0.0,0,頂樓加蓋；,RPPNMLOJLHJGFBA17EA,108.7,0.0,0.0,無,,
松山區,房地(土地+建物),敦化北路１４５巷２３弄３號三樓之１,15.75,住,,,1130203,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,1100315.0,68.28,1,1,1,有,有,27780000,406854.0,,0.0,0,,RPROMLOJJHJGFDA47EA,33.12,0.0,3.31,有,,3.0
中山區,房地(土地+建物),農安街７７巷９弄２２號二樓,25.33,住,,,1130205,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,570330.0,48.44,2,1,1,有,無,10000000,206441.0,,0.0,0,其他增建；,RPTPMLRLKHJGFCA18DA,48.44,0.0,0.0,無,,56.0
南港區,房地(土地+建物)+車位,東明街２８號三樓,40.06,住,,,1130206,土地1建物1車位2,三層,十五層,住宅大樓(11層含以上有電梯),住家用,980312.0,253.9,3,2,2,有,有,58660000,231036.0,坡道平面,77.52,0,,RPUNMLMLKHJGFDA67DA,114.67,3.25,11.18,有,,15.0
士林區,房地(土地+建物)+車位,天母西路５０巷２５號五樓,54.19,住,,,1130215,土地1建物1車位2,五層,十四層,住宅大樓(11層含以上有電梯),住家用,900423.0,304.02,4,2,3,有,有,68000000,223669.0,坡道平面,0.0,6000000,陽台外推；,RPRNMLOJLHJGFEA57DA,139.76,2.09,15.91,有,,23.0
內湖區,房地(土地+建物),麗山街６２巷６號四樓,31.88,住,,,1130205,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,661117.0,93.83,3,2,1,有,無,16500000,175850.0,,0.0,0,陽台外推；頂樓加蓋；,RPTNMLQLKHJGFCA87DA,79.11,0.0,14.72,無,,46.0
信義區,房地(土地+建物)+車位,市民大道六段１０８號四樓之３,7.1,住,,,1130203,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,1110414.0,48.56,1,0,1,有,有,13880000,285832.0,其他,0.0,2000000,,RPTNMLTLKHJGFDA28DA,18.32,0.39,2.12,有,65.0,2.0
北投區,房地(土地+建物)+車位,石牌路一段１６６巷２８之１號五樓,13.72,住,,,1130207,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,1030911.0,73.28,2,1,1,有,有,19800000,290669.0,塔式車位,12.73,2200000,陽台外推；夾層；,RPPOMLLJLHJGFEA17DA,30.29,1.28,5.18,有,,9.0
文山區,房地(土地+建物),興隆路四段２９巷４弄１號六樓之１,27.24,住,,,1130205,土地2建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),住家用,871202.0,54.57,1,1,1,有,有,13000000,238226.0,,0.0,0,,RPPNMLQJKHJGFAA07DA,37.58,0.0,4.03,有,,25.0
中正區,房地(土地+建物),林森南路９９巷６號四樓,22.4,住,,,1130204,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,750113.0,81.66999999999999,3,2,2,有,有,18800000,230195.0,,0.0,0,,RPUNMLQJLHJGFBA87EA,68.18,0.0,9.17,無,,38.0
松山區,房地(土地+建物),寶清街８９巷２５號三樓,36.75,住,,,1130215,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,610201.0,73.73,3,2,1,有,無,16625000,225485.0,,0.0,0,陽台外推；,RPQNMLQJLHJGFDA67EA,73.73,0.0,0.0,無,75.0,52.0
士林區,房地(土地+建物)+車位,德行東路７４巷１５弄２號三樓,8.16,住,,,1130103,土地2建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,760525.0,20.25,3,2,2,有,有,4970000,245432.0,一樓平面,0.0,0,1/7權利範圍,RPSNMLKKJHJGFEA27EA,16.82,0.27,1.89,有,78.0,37.0
文山區,房地(土地+建物),指南路三段４３號五樓,35.31,住,,,1130105,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,721224.0,122.66,3,2,2,有,無,12750000,103946.0,,0.0,0,,RPTNMLLKJHJGFAA96DA,94.84,0.0,14.82,無,,40.0
士林區,房地(土地+建物),至善路二段１２１號,69.72,,,,1130101,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,750902.0,90.91,1,3,1,有,無,18000000,197998.0,,0.0,0,其他增建；,RPQNMLMJJHJGFEA07DA,82.88,8.03,0.0,無,,37.0
文山區,房地(土地+建物),羅斯福路五段１７０巷１１號,27.4,住,,,1130101,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,670701.0,99.89,3,1,2,有,無,27700000,277305.0,,0.0,0,平台外移且向外擴大之增建物其他增建；,RPWOMLOJJHJGFAA57DA,89.21,10.68,0.0,無,,46.0
北投區,房地(土地+建物)+車位,承德路七段１６６號十八樓,28.37,住,,,1130105,土地3建物1車位2,十八層,二十層,住宅大樓(11層含以上有電梯),住家用,1120413.0,294.93,3,2,3,有,有,70000000,263201.0,坡道平面,49.86,5500000,,RPVOMLSJJHJGFEA28DA,135.24,16.0,14.26,有,,1.0
士林區,房地(土地+建物),中山北路七段１９０巷２７號六樓,24.2,住,,,1130106,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,681102.0,136.32,3,2,2,有,無,22000000,161385.0,,0.0,0,,RPPOMLSKJHJGFEA87EA,115.63,0.0,20.69,有,103.0,44.0
北投區,房地(土地+建物),承德路七段２８０巷３８號四樓,29.25,住,,,1130101,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,591210.0,85.08,3,2,2,有,無,13000000,152797.0,,0.0,0,陽台外推；,RPTNMLMLJHJGFEA57DA,85.08,0.0,0.0,無,,53.0
中山區,房地(土地+建物)+車位,北安路８２９號十三樓之２,6.18,住,,,1130106,土地2建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,991224.0,85.47999999999999,0,0,0,無,有,16000000,187178.0,坡道平面,0.0,2500000,,RPRNMLMLJHJGFCA27EA,38.34,0.9,3.62,有,124.0,13.0
士林區,房地(土地+建物),重慶北路四段１９０巷５弄５號,37.0,住,,,1130109,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,571209.0,87.03,1,1,1,有,無,15000000,172354.0,,0.0,0,壹樓空地增建 平台外推其他增建；,RPSOMLNLJHJGFEA77EA,87.03,0.0,0.0,無,,55.0
大安區,房地(土地+建物),和平東路三段２９８號二樓,17.25,住,,,1130109,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,620702.0,64.07,2,1,1,有,無,12190075,190262.0,,0.0,0,,RPTNMLPKJHJGFFA97EA,64.07,0.0,0.0,無,,51.0
文山區,房地(土地+建物)+車位,興隆路二段３０１巷２２號七樓之３,22.15,住,,,1130106,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),住家用,840511.0,85.25999999999999,2,2,1,有,有,16300000,191180.0,坡道機械,0.0,807500,,RPQNMLPLJHJGFAA17DA,49.88,1.5,5.85,有,128.0,29.0
北投區,房地(土地+建物)+車位,幽雅路７號十二樓之９,9.26,,,,1130102,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,980205.0,101.06,0,0,0,無,有,8200000,81140.0,坡道平面,46.46,0,建物格局：無隔間、一衛。,RPOOMLNJJHJGFEA07DA,33.24,1.24,0.0,有,,15.0
士林區,房地(土地+建物),士東路５８號五樓,23.48,住,,,1130109,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,740722.0,126.83,3,2,2,有,無,32800000,258614.0,,0.0,0,,RPQNMLNLJHJGFEA37DA,108.73,0.0,10.36,有,,38.0
大安區,房地(土地+建物),新生南路二段１６巷２號二樓之１,9.51,住,,,1130108,土地2建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,961220.0,45.82,1,1,1,有,有,18750000,409210.0,,0.0,0,夾層；其他增建；,RPTNMLOLJHJGFFA87DA,20.11,1.59,2.46,有,134.0,16.0
文山區,房地(土地+建物)+車位,辛亥路四段７７巷９２弄１２號五樓,109.91,住,,,1130108,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,831101.0,210.09,2,1,2,有,有,28200000,134228.0,坡道平面,0.0,0,陽台外推；,RPPNMLPLJHJGFAA17EA,133.7,3.38,14.07,有,,29.0
信義區,房地(土地+建物),吳興街５８３巷２０弄１８號,18.0,住,,,1130111,土地2建物1車位0,全,三層,透天厝,住家用,510101.0,36.08,3,2,1,有,無,7500000,207871.0,,0.0,0,含土地增值稅或其他稅費；具重建或重劃、都更等效益；,RPPPMLRLJIIGFDA87EA,36.08,0.0,0.0,無,137.0,62.0
大安區,房地(土地+建物),和平東路三段３００號二樓,17.25,住,,,1130109,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,620702.0,64.07,2,1,1,有,無,12190075,190262.0,,0.0,0,,RPUNMLPKJHJGFFA08EA,64.07,0.0,0.0,無,,51.0
內湖區,房地(土地+建物),民權東路六段１９１巷６２弄１０號,161.21,住,,,1130115,土地1建物1車位0,全,四層,透天厝,住家用,951031.0,383.75,6,2,5,有,有,68000000,177199.0,,0.0,0,,RPSNMLRKJHJGFCA67DA,249.21,11.54,32.19,有,140.0,17.0
北投區,房地(土地+建物),新興路７０巷１號四樓,30.5,住,,,1130102,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,830222.0,187.56,4,2,2,有,無,17000000,90638.0,,0.0,0,陽台外推；,RPTOMLOLIIIGFEA87EA,118.59,0.0,15.56,無,145.0,30.0
文山區,房地(土地+建物),福興路８１之１號五樓,16.46,住,,,1130108,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,841116.0,55.9,1,1,1,有,無,9920000,177460.0,,0.0,0,其他增建；,RPQOMLSKJHJGFAA47DA,30.77,1.61,4.42,有,,28.0
士林區,房地(土地+建物),重慶北路四段２４４號,31.25,住,,,1130115,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,590605.0,94.36,2,1,1,有,無,13000000,137770.0,,0.0,0,,RPPNMLTLJHJGFEA87DA,94.36,0.0,0.0,無,153.0,54.0
士林區,房地(土地+建物),重慶北路四段２４４號,31.25,住,,,1130115,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,590605.0,94.36,2,1,1,有,無,13000000,137770.0,,0.0,0,,RPQNMLTLJHJGFEA97DA,94.36,0.0,0.0,無,154.0,54.0
士林區,房地(土地+建物),重慶北路四段２４４號,31.25,住,,,1130115,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,590605.0,94.36,2,1,1,有,無,13000000,137770.0,,0.0,0,,RPRNMLTLJHJGFEA08DA,94.36,0.0,0.0,無,155.0,54.0
大安區,房地(土地+建物),安居街８４巷１４號二樓,32.47,住,,,1130102,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,660318.0,94.77,3,2,1,有,無,19000000,200485.0,,0.0,0,其他增建；,RPWNMLKKJHJGFFA67DA,80.78,0.0,13.99,無,163.0,47.0
中山區,房地(土地+建物),天祥路４８巷５號,6.54,住,,,1130115,土地2建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,561112.0,10.31,2,1,1,有,無,2499100,242396.0,,0.0,0,,RPPNMLPLJHJGFCA37EA,10.31,0.0,0.0,無,167.0,56.0
北投區,房地(土地+建物),行義路１８６巷５５號二樓,10.96,住,,,1130102,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,731221.0,42.940000000000005,0,0,0,無,有,5180000,120633.0,,0.0,0,,RPXNMLTLJHJGFEA78EA,29.61,0.0,3.59,有,,39.0
北投區,房地(土地+建物),知行路５巷１號二樓,39.45,住,,,1130107,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,1060606.0,109.1,2,2,1,有,無,11500000,105408.0,,0.0,0,其他增建；,RPQOMLTLJHJGFEA18EA,37.17,2.33,3.24,有,,7.0
文山區,房地(土地+建物),景華街１２１巷１７弄３號三樓,34.0,住,,,1130102,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,640911.0,100.77,3,2,2,有,無,18600000,184579.0,,0.0,0,陽台外推；,RPPNMLSKJHJGFAA27DA,100.77,0.0,0.0,無,172.0,48.0
士林區,房地(土地+建物),士東路８９巷１５之２號三樓,35.35,住,,,1130110,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,740528.0,119.93,3,2,2,有,無,21300000,177604.0,,0.0,0,,RPSOMLTLJHJGFEA38EA,109.06,0.0,10.87,無,,39.0
內湖區,房地(土地+建物),環山路一段５９巷５弄６號四樓,24.25,住,,,1130102,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,670224.0,74.95,3,2,1,有,無,13800000,184123.0,,0.0,0,頂樓加蓋；,RPPOMLRKJHJGFCA47DA,67.32,0.0,7.63,無,,46.0
內湖區,房地(土地+建物),金湖路３４７巷６６號三樓,60.79,住,,,1130108,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,960208.0,128.07,3,2,2,有,有,34500000,269384.0,,0.0,0,陽台外推；其他增建；,RPUOMLRKJHJGFCA97DA,78.89,3.15,9.7,有,,17.0
內湖區,房地(土地+建物),星雲街１６８巷４３號二十一樓之２,10.36,住,,,1130113,土地1建物1車位0,二十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,860124.0,59.04,1,2,1,有,有,13580000,230014.0,,0.0,0,陽台外推；夾層；,RPROMLNLJHJGFCA37DA,32.91,2.22,4.44,有,,27.0
北投區,房地(土地+建物)+車位,泉源路３９之４５號十一樓,15.88,住,,,1130107,土地2建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,740117.0,165.56,2,2,1,有,有,15500000,104635.0,坡道平面,36.54,2000000,陽台外推；,RPRNMLRJJHJGFEA67DA,112.03,0.0,38.1,有,,39.0
中山區,房地(土地+建物)+車位,明水路５２６巷５２號七樓之１,108.71,住,,,1130107,土地1建物1車位2,七層,九層,華廈(10層含以下有電梯),住家用,930518.0,325.04999999999995,4,2,2,有,有,103880000,394058.0,坡道平面,76.66,6000000,其他增建；,RPRNMLRJJHJGFCA47DA,154.71,0.0,15.74,有,203.0,20.0
中山區,房地(土地+建物)+車位,樂群二路２６６巷１１２號三樓,126.91,住,,,1130114,土地1建物1車位2,三層,十四層,住宅大樓(11層含以上有電梯),住家用,891230.0,407.98,3,2,3,有,有,151000000,435466.0,坡道平面,77.3,7000000,其他增建；,RPOOMLSKJHJGFCA47DA,223.59,0.0,24.83,有,,23.0
內湖區,房地(土地+建物)+車位,星雲街２１０巷３０號五樓,27.88,住,,,1130111,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,1020911.0,119.77,2,2,1,有,無,31580000,270211.0,塔式車位,10.3,2000000,,RPOOMLOLJHJGFCA17DA,61.79,5.76,7.57,有,205.0,10.0
大安區,房地(土地+建物)+車位,建國南路二段６７號二十六樓,66.5,住,,,1130116,土地2建物1車位3,二十六層,三十五層,住宅大樓(11層含以上有電梯),住家用,1070802.0,568.3199999999999,0,0,0,無,有,424330000,845112.0,坡道平面,83.97,15000000,,RPXNMLPLJHJGFFA38DA,255.44,8.41,33.9,有,,5.0
文山區,房地(土地+建物)+車位,萬美街二段７７號二樓,133.62,住,,,1130103,土地1建物1車位1,三層，四層，五層，夾層,五層,華廈(10層含以下有電梯),住家用,790110.0,249.98,4,2,3,有,有,22680000,95225.0,坡道平面,32.81,2000000,其他增建；,RPWOMLMLJHJGFAA57DA,191.63,9.25,11.04,有,,34.0
中正區,房地(土地+建物)+車位,重慶南路三段４３號二十一樓,44.2,住,,,1130102,土地2建物1車位2,二十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,1100915.0,289.63,3,2,2,有,有,108180000,477345.0,坡道平面,80.18,8200000,,RPTQMLNLJHJGFAA57DA,117.26,8.26,11.44,有,,2.0
內湖區,房地(土地+建物),文湖街２１巷７號四樓,43.84,住,,,1130108,土地5建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,780221.0,134.04,4,2,3,有,無,24100000,179797.0,,0.0,0,,RPSOMLMLJHJGFCA37DA,110.93,0.0,11.24,無,,35.0
中山區,房地(土地+建物),新生北路二段１４１巷２７號三、四樓,46.29,住,,,1130103,土地1建物1車位0,三層，四層,四層,公寓(5樓含以下無電梯),住家用,550916.0,119.43,10,0,10,有,無,23000000,192581.0,,0.0,0,頂樓加蓋；其他增建；含租約；,RPROMLPLJHJGFCA57DA,119.43,0.0,0.0,無,215.0,57.0
內湖區,房地(土地+建物),內湖路二段２５３巷６弄７號五樓,24.79,住,,,1130105,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,750131.0,89.04,3,2,2,有,無,16600000,186433.0,,0.0,0,頂樓加蓋；,RPVNMLLMJHJGFCA57DA,78.32,0.0,8.02,無,,38.0
中山區,房地(土地+建物)+車位,通北街１２２號,33.12,住,,,1130106,土地1建物1車位1,一層,九層,華廈(10層含以下有電梯),住家用,880511.0,150.19,3,2,2,有,有,25860000,172182.0,坡道平面,0.0,0,,RPRPMLLMIIIGFCA37EA,85.08,0.0,10.71,有,,25.0
內湖區,房地(土地+建物),金龍路４７巷１４弄１７號二樓,24.98,住,,,1130101,土地1建物2車位0,二層,七層,華廈(10層含以下有電梯),住家用,930305.0,83.33,2,2,1,有,有,22650000,271811.0,,0.0,0,其他增建；,RPOOMLMKJHJGFCA86DA,45.9,0.0,3.49,有,,20.0
信義區,房地(土地+建物),福德街２２０號三樓,32.12,住,,,1130103,土地5建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,660318.0,78.65,3,2,1,有,無,16500000,209790.0,,0.0,0,,RPVOMLLJKHJGFDA57DA,73.81,0.0,4.84,無,,47.0
松山區,房地(土地+建物),敦化北路４巷２１號,24.29,住,,,1130115,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,741228.0,119.86,0,0,0,無,有,43000000,358752.0,,0.0,0,隔為兩間店面.未登記建物平台及天井其他增建；未登記建物；,RPPNMLPJKHJGFDA27DA,98.82,11.53,0.0,有,,38.0
大安區,房地(土地+建物),仁愛路四段５０之２９號,8.19,住,,,1130126,土地4建物1車位0,五層，陽臺,十二層,住宅大樓(11層含以上有電梯),住家用,600420.0,50.93,1,1,1,有,有,23885000,468977.0,,0.0,0,陽台外推；,RPSNMLQLJHJGFFA97DA,50.93,0.0,0.0,有,,53.0
文山區,房地(土地+建物)+車位,政大二街１０６號五樓,67.99,住,,,1130102,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,980406.0,159.17000000000002,4,2,2,有,有,27800000,201578.0,坡道平面,33.66,2500000,夾層；其他增建；,RPTNMLSJJHJGFAA57DA,77.42,1.18,7.33,有,,15.0
內湖區,房地(土地+建物),潭美街１３１號三樓,32.17,住,,,1130105,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,710227.0,140.1,4,2,2,有,無,19000000,135617.0,,0.0,0,,RPPNMLQKJHJGFCA27DA,121.23,0.0,18.87,無,227.0,42.0
內湖區,房地(土地+建物),康寧路一段２９２號十一樓之４,14.49,,,,1130108,土地4建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,801021.0,47.540000000000006,1,1,1,有,有,11300000,237695.0,,0.0,0,,RPQOMLLJKHJGFCA96DA,27.66,1.19,3.78,有,,32.0
內湖區,房地(土地+建物),內湖路一段９１巷２９號,27.88,住,,,1130105,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,730319.0,94.45,3,2,2,有,無,15000000,158814.0,,0.0,0,,RPVOMLLJKHJGFCA47DA,86.79,7.66,0.0,無,,40.0
中山區,房地(土地+建物),民權東路二段１５２巷５弄１號四樓,37.25,住,,,1130101,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,620522.0,111.54,3,2,2,有,無,22080000,197956.0,,0.0,0,陽台外推；其他增建；,RPQNMLNJKHJGFCA07DA,111.54,0.0,0.0,無,,51.0
北投區,房地(土地+建物)+車位,三合街一段６９號四樓,45.78,住,,,1130112,土地1建物1車位2,四層,九層,華廈(10層含以下有電梯),住家用,1031119.0,303.75,4,2,2,有,有,67000000,268451.0,坡道平面,73.54,5200000,,RPRNMLPLJHJGFEA67DA,132.22,9.25,12.76,有,228.0,9.0
大安區,房地(土地+建物)+車位,安和路二段２０９巷８號四樓,55.4,住,,,1130105,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,870224.0,202.13,2,2,2,有,無,47500000,280195.0,升降平面,50.45,5000000,,RPRNMLLKJHJGFFA27DA,106.15,0.0,13.77,有,,26.0
大安區,房地(土地+建物)+車位,金山南路二段２０３巷３號二樓,42.76,住,,,1130102,土地2建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,950420.0,172.21,3,2,2,有,有,65380000,422043.0,坡道平面,25.59,3500000,其他增建；,RPSNMLQKJHJGFFA87DA,81.38,2.79,9.12,有,,18.0
萬華區,房地(土地+建物),雙園街４０巷６號三樓,31.5,住,,,1130125,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,610810.0,86.37,2,1,1,有,無,10800000,125043.0,,0.0,0,,RPRNMLPJKHJGFBA37EA,86.37,0.0,0.0,無,,51.0
北投區,房地(土地+建物),明德路１５０巷９號三樓,30.5,住,,,1130111,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,640325.0,92.36,3,2,1,有,無,18500000,200303.0,,0.0,0,,RPRNMLQJKHJGFEA77EA,92.36,0.0,0.0,無,,49.0
士林區,房地(土地+建物),延平北路五段２３１巷３６號二樓,24.0,住,,,1130102,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,620628.0,75.43,3,1,1,有,無,11000000,145831.0,,0.0,0,,RPSNMLQJKHJGFEA87EA,65.48,0.0,9.95,無,,51.0
文山區,房地(土地+建物),興隆路二段９６巷２號三樓之３,22.14,住,,,1130104,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,710611.0,125.04,3,2,2,有,有,22300000,178343.0,,0.0,0,陽台外推；其他增建；,RPOPMLOJJHJGFAA86DA,91.05,0.0,18.24,有,,42.0
中正區,房地(土地+建物),臨沂街３２巷２號五樓之６,9.36,住,,,1130103,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,1040206.0,41.72,1,1,1,有,有,16680000,399808.0,,0.0,0,陽台外推；夾層；其他增建；,RPVNMLPLJHJGFBA77DA,16.63,1.3,4.31,有,231.0,9.0
萬華區,房地(土地+建物),長泰街７３巷６弄２０號四樓,36.5,住,,,1130102,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,660118.0,83.1,6,3,2,有,無,11880000,142960.0,,0.0,0,陽台外推；頂樓加蓋；,RPSPMLQLJHJGFBA77DA,72.71,0.0,10.39,無,,47.0
