鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡
大安區,房地(土地+建物),信義路二段１９８巷４２號三樓,15.61,住,,,1131111,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,841003.0,56.83,1,2,1,有,有,25220000,443780.0,,0.0,0,夾層；其他增建；,RPQNMLMKJIJGFFA37DA,34.0,1.37,4.18,有,,29.0
北投區,房地(土地+建物)+車位,中和街３９１巷２弄１號二樓,29.13,住,,,1131118,土地1建物1車位1,二層,六層,華廈(10層含以下有電梯),住家用,910514.0,133.19,3,2,2,有,有,12600000,94602.0,升降平面,0.0,0,,RPRNMLPLJIJGFEA87EA,57.16,3.27,9.43,有,74.0,23.0
信義區,房地(土地+建物)+車位,虎林街１２０巷１２０號八樓,25.08,住,,,1131106,土地1建物1車位2,八層,八層,華廈(10層含以下有電梯),住家用,950404.0,138.28,2,2,2,有,有,41180000,297802.0,塔式車位,0.0,3200000,陽台外推；夾層；,RPQNMLLKJIJGFDA07DA,52.3,0.0,20.32,有,92.0,19.0
北投區,房地(土地+建物),吉利街２３３號二樓,32.59,住,,,1131116,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,690926.0,123.16,4,2,2,有,無,18800000,152647.0,,0.0,0,陽台外推；,RPRNMLQLJIJGFEA97EA,108.68,0.0,14.48,無,,44.0
大安區,房地(土地+建物)+車位,安和路二段７８號三樓之２,29.07,住,,,1131119,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,680116.0,225.48,4,2,2,有,有,56000000,248359.0,坡道平面,0.0,0,,RPSNMLKLJIJGFFA47DA,144.54,0.0,18.86,有,109.0,46.0
文山區,房地(土地+建物)+車位,育英街６１號七樓之１,14.67,住,,,1131108,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,930513.0,105.76,1,2,1,有,有,18750000,266743.0,坡道平面,44.84,2500000,機房增建陽台外推；,RPTOMLLLJIJGFAA27DA,34.09,1.32,3.98,有,112.0,20.0
萬華區,房地(土地+建物)+車位,寶興街１４０巷５號四樓之１,13.56,住,,,1131108,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,1111216.0,102.93,2,1,1,有,有,8500000,108679.0,坡道平面,38.52,1500000,,RPPNMLSLJIJGFBA57DA,36.18,3.52,3.56,有,119.0,2.0
士林區,房地(土地+建物)+車位,中山北路五段７５７號十五樓,22.1,住,,,1131102,土地1建物1車位1,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,1130426.0,237.08,3,2,2,有,有,66500000,317893.0,坡道平面,38.9,3500000,,RPPOMLTKJIJGFEA97DA,109.25,11.22,12.85,有,,1.0
北投區,房地(土地+建物),中和街４１０號二樓,39.83,住,,,1131103,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,660214.0,105.21,3,2,2,有,無,14500000,137820.0,,0.0,0,陽台外推；其他增建；,RPUPMLSKJIJGFEA48DA,99.54,0.0,5.67,無,,48.0
大安區,房地(土地+建物),仁愛路四段３４５巷２弄１號二樓,46.71,住,,,1131114,土地1建物1車位0,二層，陽臺,七層,華廈(10層含以下有電梯),住家用,611014.0,177.47,3,2,2,有,有,58880000,331774.0,,0.0,0,,RPPNMLQLJIJGFFA87EA,177.47,0.0,0.0,有,140.0,52.0
中正區,房地(土地+建物),詔安街２２０巷１號六樓,27.27,住,,,1131105,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,770213.0,129.03,3,2,2,有,無,24000000,186003.0,,0.0,0,,RPOOMLLLJIJGFAA76DA,109.01,0.0,13.38,有,,37.0
文山區,房地(土地+建物),萬美街二段４９號六樓之１,12.4,住,,,1131111,土地1建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),住家用,840530.0,37.72,1,0,1,有,有,6800000,180276.0,,0.0,0,其他增建；,RPXNMLMJKIJGFAA57DA,24.16,0.0,5.57,有,141.0,29.0
萬華區,房地(土地+建物)+車位,環河南路二段２７４號二樓,51.82,住,,,1131120,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,1041023.0,237.22,4,2,2,有,有,33000000,157509.0,坡道平面,43.58,2500000,其他增建；,RPSNMLMLJIJGFBA27DA,115.43,5.81,8.6,有,143.0,9.0
南港區,房地(土地+建物),街１９號四樓,15.29,住,,,1131106,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,951116.0,76.71,2,2,1,有,有,24500000,319385.0,,0.0,0,,RPTNMLTLJIJGFDA28DA,46.38,1.24,3.03,有,,18.0
北投區,房地(土地+建物),天母西路１１７巷５９號三樓之３,9.49,住,,,1131121,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,970818.0,37.15,1,1,1,有,有,8110000,218304.0,,0.0,0,,RPRNMLMJKIJGFEA47EA,22.24,3.05,0.0,有,154.0,16.0
文山區,房地(土地+建物),木新路二段１１１巷１２弄８號五樓,31.29,住,,,1131101,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,740618.0,101.3,3,2,2,有,無,14000000,138203.0,,0.0,0,陽台外推；其他增建；,RPSNMLPLJIJGFAA47DA,76.82,7.87,7.66,無,156.0,39.0
大同區,房地(土地+建物)+車位,興城街７０號六樓之７,23.83,住,,,1131109,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,1120119.0,201.84,4,2,3,有,有,59280000,332356.0,坡道平面,31.3,2600000,,RPQNMLNJKIJGFBA07DA,105.61,4.16,9.1,有,,2.0
內湖區,房地(土地+建物)+車位,民權東路六段１８０巷７０弄２５號三樓,28.69,住,,,1131110,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,1071226.0,192.51,3,2,2,有,有,43800000,276094.0,坡道平面,44.01,2800000,,RPVNMLMLJIJGFCA67DA,86.77,6.13,9.3,有,159.0,6.0
內湖區,房地(土地+建物),潭美街１３１號二樓,32.17,住,,,1131103,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,710227.0,140.1,4,2,2,有,無,19700000,140614.0,,0.0,0,,RPTNMLQLJIJGFCA87DA,121.23,0.0,18.87,無,,43.0
信義區,房地(土地+建物),虎林街２３２巷６６弄２號四樓,29.26,住,,,1131117,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,820114.0,66.73,2,2,2,有,無,17300000,259254.0,,0.0,0,陽台外推；,RPQOMLMJKIJGFDA27DA,62.09,0.0,4.64,無,162.0,32.0
北投區,房地(土地+建物)+車位,致遠一路一段１０４巷２號六樓,27.63,住,,,1131109,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),住家用,961218.0,118.62,3,2,2,有,有,30600000,263061.0,塔式車位,9.9,2000000,,RPSNMLSLJIJGFEA18DA,64.06,0.0,10.77,有,,17.0
文山區,房地(土地+建物)+車位,興隆路三段３０４巷２５號二樓,19.19,住,,,1131118,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,1120706.0,131.76999999999998,3,2,2,有,有,26350005,199970.0,坡道機械,17.3,0,政府機關標讓售；,RPPNMLMJKIJGFAA86EA,65.47,4.62,8.9,有,,1.0
內湖區,房地(土地+建物),內湖路三段６０巷１２弄１６號,31.12,住,,,1131115,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,681128.0,95.79,3,2,2,有,無,17600000,183735.0,,0.0,0,,RPQNMLOJKIJGFCA37EA,86.73,9.06,0.0,無,,45.0
北投區,房地(土地+建物),杏林二路５７號五樓,21.6,住,,,1131110,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,690507.0,75.8,3,1,1,有,無,8500000,112137.0,,0.0,0,頂樓加蓋；,RPUNMLMJKIJGFEA77EA,63.31,0.0,12.49,無,165.0,45.0
大安區,房地(土地+建物),光復南路１８０巷１４號四樓,37.42,住,,,1131114,土地1建物1車位0,四層，陽臺,十二層,住宅大樓(11層含以上有電梯),住家用,630824.0,209.41,4,2,2,有,有,66880000,319373.0,,0.0,0,,RPUNMLOLRHJGFFA88EA,197.71,0.0,0.0,有,,50.0
內湖區,房地(土地+建物),民權東路六段２９６巷９０號三樓,35.71,住,,,1131104,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,820316.0,176.45999999999998,4,2,2,有,有,38500000,218180.0,,0.0,0,陽台外推；其他增建；,RPOOMLQLJIJGFCA47DA,130.79,2.85,13.34,有,,32.0
松山區,房地(土地+建物),南京東路三段３３５巷５號六樓之４,5.91,住,,,1131113,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,760217.0,30.71,1,0,1,有,有,10200000,332139.0,,0.0,0,陽台外推；其他增建；,RPOOMLPLJIJGFDA47DA,13.58,0.0,4.57,有,,38.0
北投區,房地(土地+建物),尊賢街２２４巷２號三樓,25.0,住,,,1131101,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,660114.0,90.61,3,2,2,有,無,16600000,183203.0,,0.0,0,,RPOOMLNJKIJGFEA27DA,79.6,0.0,11.01,無,,48.0
中正區,房地(土地+建物)+車位,中華路二段７５巷１８號三樓,50.58,住,,,1131112,土地1建物1車位1,三層,六層,華廈(10層含以下有電梯),住家用,820205.0,211.54,4,2,2,有,有,42000000,198544.0,坡道平面,0.0,0,,RPSOMLMJKIJGFAA17DA,114.16,0.94,11.87,有,,32.0
內湖區,房地(土地+建物)+車位,內湖路三段２４２號八樓,40.65,住,,,1131104,土地1建物1車位2,八層,十四層,住宅大樓(11層含以上有電梯),住家用,1020731.0,266.15999999999997,2,2,2,有,有,46000000,171085.0,坡道平面,30.02,5600000,其他增建；,RPSQMLKLJIJGFCA47DA,107.01,10.32,14.31,有,171.0,11.0
士林區,房地(土地+建物),中山北路七段１９０巷８之４號七樓,20.56,住,,,1131116,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,700711.0,108.6,5,3,3,有,有,20800000,191529.0,,0.0,0,陽台外推；頂樓加蓋；未登記建物；,RPWNMLPLJIJGFEA28DA,81.57,0.0,14.86,有,,43.0
信義區,房地(土地+建物)+車位,信義路五段９１巷１２弄１號六樓之８,16.42,住,,,1131119,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,971224.0,111.1,1,1,1,有,有,28500000,393901.0,坡道平面,48.14,3700000,,RPQNMLQJKIJGFDA67EA,29.69,6.41,4.14,有,,16.0
士林區,房地(土地+建物),忠誠路一段１７７號二樓,29.88,住,,,1131001,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,730218.0,154.82,4,2,2,有,有,35300000,228007.0,,0.0,0,,RPSNMLLKIIJGFEA37EA,121.98,0.0,20.92,有,,41.0
士林區,房地(土地+建物),華齡街１７６號三樓,24.02,住,,,1131008,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,730820.0,85.91999999999999,3,1,1,有,無,12500000,145484.0,,0.0,0,,RPPOMLOKIIJGFEA37DA,75.08,0.0,8.13,無,195.0,40.0
士林區,房地(土地+建物),美崙街８４巷６號,63.0,住,,,1131002,土地1建物1車位0,全,二層,透天厝,住家用,550226.0,87.91,3,2,2,有,無,26880000,305767.0,,0.0,0,頂樓加蓋；,RPPOMLKLQHJGFEA87EA,87.91,0.0,0.0,無,,59.0
南港區,房地(土地+建物)+車位,東明街５１號六樓,23.26,住,,,1131006,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,971110.0,144.93,2,2,1,有,有,38680000,362104.0,坡道平面,45.29,2600000,,RPTOMLSJIIJGFDA97DA,64.06,3.57,4.35,有,,16.0
大安區,建物,安和路二段１８９巷１５號三樓,0.0,,,,1131005,土地0建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,580905.0,81.41,3,1,1,有,無,2500000,30709.0,,0.0,0,建物坐落地號：通化段六小段301-12地號；,RPUNMLRJIIJGFFA08DA,81.41,0.0,0.0,無,,55.0
中正區,房地(土地+建物),齊東街７０巷１７號四樓之２,10.85,住,,,1131007,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,1130719.0,58.28999999999999,1,1,1,有,有,21700000,372277.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQNMLLLIIJGFBA96EA,32.62,0.0,3.68,有,,
北投區,房地(土地+建物),致遠一路一段７８號六樓之１,13.79,住,,,1131005,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,1030303.0,63.02,1,1,1,有,有,16380000,259917.0,,0.0,0,陽台外推；,RPPNMLLLIIJGFEA17EA,30.93,2.17,5.97,有,239.0,11.0
北投區,房地(土地+建物),幽雅路７號六樓之６,6.12,,,,1131002,土地1建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),住家用,980205.0,37.86,1,0,1,有,有,5800000,153196.0,,0.0,0,陽台外推；,RPWNMLLKIIJGFEA67DA,18.03,1.11,4.76,有,248.0,16.0
大安區,房地(土地+建物)+車位,大安路一段２０４號九樓之２,4.97,住,,,1131012,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,971028.0,48.83,1,1,1,有,有,19130000,546446.0,塔式車位,16.75,1600000,塔式車位位於地下第二層。夾層；其他增建；,RPUPMLPKIIJGFFA18DA,17.94,1.39,1.34,有,,16.0
大安區,建物,通化街３９巷４９弄９號,0.0,,,,1131010,土地0建物1車位0,全,三層,透天厝,住家用,750305.0,97.4,6,1,4,有,無,1500000,15400.0,,0.0,0,建物坐落地號：通化段一小段875地號；其他增建；,RPPNMLNLIIJGFFA47EA,97.4,0.0,0.0,無,254.0,39.0
士林區,房地(土地+建物)+車位,忠誠路二段９８巷７弄６號十二樓,43.86,住,,,1131015,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,1130508.0,248.65,3,2,2,有,無,80000000,321737.0,坡道平面,29.18,0,,RPROMLNLIIJGFEA57DA,129.24,0.0,13.48,有,,
大安區,房地(土地+建物),金山南路二段１４０號九樓之１,11.59,住,,,1131013,土地1建物1車位0,九層,十七層,住宅大樓(11層含以上有電梯),住家用,740225.0,105.8,3,2,2,有,有,29750000,281191.0,,0.0,0,陽台外推；其他增建；,RPROMLSKIIJGFFA08DA,75.01,0.0,14.78,有,,40.0
中正區,房地(土地+建物),齊東街７０巷１７號二樓之１,10.85,住,,,1131017,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,1130719.0,58.28999999999999,1,1,1,有,有,22220000,381197.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPPNMLNLIIJGFBA07EA,32.62,0.0,3.68,有,,
南港區,房地(土地+建物)+車位,街８號十三樓之２,15.94,住,,,1131005,土地1建物1車位2,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,980611.0,118.39,2,2,1,有,有,29800000,314075.0,坡道機械,33.06,3000000,其他增建：陽台加窗。其他增建；,RPPNMLLKIIJGFDA86DA,48.2,5.13,5.24,有,268.0,15.0
中正區,房地(土地+建物),師大路１５６號四樓,23.5,住,,,1131007,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,651118.0,84.79,3,1,1,有,無,20000000,235877.0,,0.0,0,,RPRNMLOLIIJGFAA27EA,77.11,0.0,7.68,無,,48.0
信義區,房地(土地+建物),松山路６５６巷１９號四樓,42.69,,,,1131021,土地3建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,651209.0,96.25,3,2,2,有,無,15530000,161351.0,,0.0,0,含裝潢費；其他；,RPVOMLLJIIJGFDA57EA,51.45,0.0,6.9,無,271.0,48.0
士林區,房地(土地+建物),德行東路９０巷２１弄２號四樓,37.39,住,,,1131001,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,730330.0,138.09,3,2,2,有,無,26000000,188283.0,,0.0,0,,RPSNMLOLIIJGFEA77EA,111.22,0.0,26.87,無,,41.0
萬華區,房地(土地+建物),西園路二段３７２巷１０１弄１９號四樓,5.8,住,,,1131013,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,591130.0,15.03,2,1,1,有,無,1650000,109780.0,,0.0,0,,RPOOMLNLIIJGFBA96DA,13.71,0.0,1.32,無,289.0,54.0
中山區,房地(土地+建物),吉林路３４３巷３６號四樓,47.0,住,,,1131012,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,620112.0,131.4,3,1,1,有,無,26500000,201674.0,,0.0,0,,RPTNMLSKIIJGFCA87DA,115.2,0.0,16.2,無,,52.0
中山區,房地(土地+建物),合江街２９號四樓之２,6.55,住,,,1131012,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,970822.0,40.22,1,1,1,有,有,12280000,305321.0,,0.0,0,夾層；其他增建；,RPQOMLRKIIJGFCA57DA,22.03,2.72,0.0,有,,16.0
南港區,房地(土地+建物)+車位,重陽路４６６號七樓,40.68,住,,,1131008,土地1建物1車位2,七層,十五層,住宅大樓(11層含以上有電梯),住家用,990419.0,321.63,5,2,3,有,有,82880000,281994.0,坡道平面,49.0,6000000,陽台外推；,RPUNMLTLIIJGFDA28DA,166.06,9.46,26.61,有,,14.0
松山區,房地(土地+建物),八德路三段１５５巷１２弄７號三樓之１,40.12,住,,,1131015,土地1建物2車位0,三層,四層,公寓(5樓含以下無電梯),住家用,620910.0,80.59,2,2,1,有,無,17000000,210944.0,,0.0,0,陽台外推；,RPRNMLRKIIJGFDA67DA,61.63,0.0,9.66,無,,51.0
內湖區,房地(土地+建物),成功路四段６１巷８弄４號五樓,34.56,住,,,1131018,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,701231.0,118.18,10,0,10,有,無,25000000,211542.0,,0.0,0,頂樓加蓋；,RPVOMLPJJIJGFCA87DA,100.12,0.0,18.06,無,374.0,43.0
信義區,房地(土地+建物),忠孝東路五段７１巷１２弄８號五樓之１,7.31,住,,,1131009,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,980810.0,32.14,0,1,1,有,有,13500000,420037.0,,0.0,0,陽台外推；夾層；其他增建；,RPPOMLNLIIJGFDA27DA,16.13,2.43,2.32,有,377.0,15.0
文山區,房地(土地+建物),興德路２１巷２號三樓,50.33,住,,,1131022,土地1建物1車位0,三層，陽臺,三層,公寓(5樓含以下無電梯),住家用,,95.98,3,2,2,有,無,8500000,88560.0,,0.0,0,,RPQNMLQJJIJGFAA27EA,95.98,0.0,0.0,無,381.0,
士林區,房地(土地+建物),忠誠路二段９８巷７弄２號十樓,32.41,住,,,1131006,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,1130508.0,162.17,3,2,2,有,有,65500000,403897.0,,0.0,0,,RPQNMLQJJIJGFEA57DA,97.06,0.0,8.4,有,,
中正區,房地(土地+建物)+車位,仁愛路二段１６號十二樓,36.11,住,,,1131004,土地3建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),住家用,980907.0,292.65999999999997,3,2,3,有,有,107280000,366569.0,坡道平面,0.0,0,,RPPNMLQJJIJGFBA27EA,153.81,0.41,18.98,有,412.0,15.0
北投區,房地(土地+建物),中和街４９３巷９弄１之１號二樓,14.78,住,,,1131007,土地3建物1車位0,二層，電梯樓梯間,五層,公寓(5樓含以下無電梯),住家用,840623.0,52.040000000000006,1,1,1,有,無,7300000,140277.0,,0.0,0,花台外推?鋁窗增建陽台外推；其他增建；,RPRNMLQJJIJGFEA77EA,28.38,2.84,10.77,無,,29.0
大同區,建物,酒泉街１０３巷１之１號三樓,0.0,,,,1131029,土地0建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,681206.0,134.51,3,2,2,有,無,3000000,22303.0,,0.0,0,建物坐落地號：大龍段二小段767地號；地上權房屋；,RPVPMLQJJIJGFBA97DA,115.44,0.0,19.07,無,,45.0
士林區,房地(土地+建物),福德路５７巷５號,38.0,住,,,1131014,土地1建物1車位0,一層，騎樓,二層,公寓(5樓含以下無電梯),住家用,500510.0,65.66,0,0,0,無,無,26800000,408163.0,,0.0,0,地清或未辦繼承標售；,RPQNMLPJJIJGFEA47DA,65.66,0.0,0.0,無,,63.0
中正區,房地(土地+建物),詔安街４３號四樓,22.3,住,,,1131019,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,740716.0,78.03,2,2,1,有,無,14580000,186851.0,,0.0,0,,RPWOMLQJJIJGFAA87DA,70.43,0.0,7.6,無,,39.0
文山區,房地(土地+建物),木柵路二段２０４巷１７號五樓,34.0,住,,,1131009,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,690409.0,133.31,4,2,2,有,無,19300000,144775.0,,0.0,0,其他增建: 頂樓其他增建；,RPPNMLRJJIJGFAA17DA,114.83,0.0,18.48,無,,45.0
中山區,房地(土地+建物),民生西路３巷２之２號五樓之１,23.72,住,,,1131008,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,801102.0,90.23,2,1,2,有,無,21300000,236063.0,,0.0,0,陽台外推；其他增建；,RPVNMLTLIIJGFCA28DA,51.84,7.32,7.11,有,,33.0
內湖區,房地(土地+建物),內湖路一段９１巷８１號三樓,19.43,住,,,1131005,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,1130815.0,74.53999999999999,2,1,1,有,無,19680000,264019.0,,0.0,0,,RPTNMLRJJIJGFCA77DA,42.59,2.48,3.44,有,,
內湖區,房地(土地+建物)+車位,內湖路一段９１巷８１號六樓,19.43,住,,,1131009,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,1130815.0,81.15,2,1,1,有,無,22490000,274886.0,其他,6.61,2000000,,RPWNMLLKJIJGFCA57DA,42.59,2.48,3.44,有,,
信義區,房地(土地+建物),信義路五段１５０巷１８號,26.94,住,,,1131030,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,770601.0,110.65,2,1,2,有,有,27040700,244380.0,,0.0,0,,RPTNMLSJJIJGFDA97DA,89.93,9.57,0.0,無,,36.0
文山區,房地(土地+建物),指南路三段２４巷３號二樓,17.28,住,,,1131002,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,830627.0,66.35,4,0,4,有,無,12900000,194424.0,,0.0,0,,RPPNMLLKJIJGFAA66DA,47.87,2.45,4.79,有,476.0,30.0
信義區,房地(土地+建物)+車位,虎林街１２０巷１２０號二樓,13.93,住,,,1131020,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,950404.0,76.02,2,1,1,有,有,18800000,247303.0,升降機械,12.62,0,陽台外推；,RPPOMLLJJIJGFDA96DA,33.89,0.0,6.48,有,,19.0
內湖區,房地(土地+建物),康寧路三段７５巷１８６弄２２號,150.85,住,,,1131012,土地2建物1車位0,全,四層,透天厝,住家用,750127.0,297.2,6,3,4,有,有,45000000,151413.0,,0.0,0,陽台外推；未登記建物；,RPWNMLSKIIJGFCA18DA,211.4,69.75,15.03,無,,39.0
內湖區,房地(土地+建物),內湖路二段１０３巷９２弄１２號二樓之２,25.5,住,,,1131007,土地2建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,1120216.0,52.54,1,1,1,有,有,14800000,281690.0,,0.0,0,,RPROMLMKJIJGFCA27DA,25.98,1.9,2.85,有,496.0,2.0
士林區,房地(土地+建物),中山北路七段１９０巷８之２號六樓,21.27,住,,,1131022,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,700711.0,111.64,3,2,2,有,無,22700000,203332.0,,0.0,0,陽台外推；其他增建；,RPPNMLOJJIJGFEA27DA,84.26,0.0,14.72,有,505.0,43.0
