鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡
信義區,房地(土地+建物)+車位,忠孝東路五段７４３巷２１弄２１號五樓,19.79,住,,,1120208,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,1040821.0,133.15,2,2,1,無,有,31880000,239429.0,坡道平面,0.0,0,,RPPNMLOLKHIGFDA37EA,48.97,6.0,4.17,有,82.0,7.0
內湖區,房地(土地+建物),內湖路二段１０３巷７６號一樓,11.91,住,,,1120207,土地1建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),住家用,711126.0,88.73,0,0,0,無,有,26000000,293024.0,,0.0,0,其他增建；,RPWNMLPKKHIGFCA87DA,74.34,9.1,0.0,有,,40.0
內湖區,房地(土地+建物),星雲街７２號三樓,30.9,,,,1120212,土地5建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,691029.0,102.0,3,2,1,有,無,16680000,163529.0,,0.0,0,,RPWNMLLJLHIGFCA57EA,88.4,0.0,13.6,無,,42.0
文山區,房地(土地+建物),景華街１２８巷３弄２６號四樓,27.05,住,,,1120207,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,701205.0,102.71,3,2,2,無,無,14800000,144095.0,,0.0,0,,RPRNMLOLKHIGFAA27EA,80.34,0.0,14.26,無,88.0,41.0
北投區,房地(土地+建物),豐年路二段８０號二樓,36.5,住,,,1120218,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,661229.0,74.34,3,2,1,無,無,10000000,134517.0,,0.0,0,,RPUNMLLJLHIGFEA57EA,70.94,0.0,3.4,無,,45.0
文山區,房地(土地+建物),景華街１３巷６之１號,30.68,住,,,1120206,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,720728.0,154.07,4,2,2,無,有,32700000,212241.0,,0.0,0,,RPTNMLOLKHIGFAA37DA,115.41,19.06,0.0,有,,40.0
大安區,房地(土地+建物),信義路三段１３４巷４３號四樓,50.38,住,,,1120201,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,761222.0,168.78,4,2,2,有,有,41750000,247363.0,,0.0,0,,RPPNMLNLKHIGFFA37DA,112.69,5.81,13.54,有,,35.0
松山區,房地(土地+建物)+車位,三民路８０巷３號四樓之１,48.25,住,,,1120204,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,930914.0,223.56,4,2,2,無,有,49500000,221417.0,坡道平面,0.0,0,,RPUNMLMJLHIGFDA47DA,116.2,0.0,13.05,有,,18.0
信義區,房地(土地+建物),逸仙路３２巷１３號二樓,32.05,住,,,1120201,土地7建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,700923.0,167.79000000000002,3,2,3,有,有,45000000,268192.0,,0.0,0,陽台外推；其他增建；,RPWNMLTJKHIGFDA28DA,130.71,0.0,18.03,有,99.0,41.0
中山區,房地(土地+建物)+車位,明水路３９７巷７弄４９號五樓,39.01,住,,,1120201,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,820924.0,236.56,4,2,2,有,有,50000000,211363.0,坡道平面,37.85,0,,RPPNMLOLKHIGFCA17DA,188.27,0.59,15.52,有,100.0,29.0
士林區,房地(土地+建物)+車位,延平北路五段７１號八樓,10.21,住,,,1120203,土地2建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,1060113.0,116.32,1,1,1,有,有,15000000,128955.0,升降平面,44.17,0,,RPUNMLMJLHIGFEA67EA,33.75,8.14,4.81,有,101.0,6.0
文山區,房地(土地+建物),景豐街７２號三樓,31.1,住,,,1120211,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,951123.0,125.69,3,2,2,無,有,25380000,201925.0,,0.0,0,,RPVOMLRKKHIGFAA87DA,81.79,0.0,8.82,有,,16.0
文山區,房地(土地+建物),忠順街一段４１巷１８號,15.65,住,,,1120204,土地1建物1車位0,一層,九層,華廈(10層含以下有電梯),住家用,1110414.0,72.44,0,0,0,有,有,15000000,207068.0,,0.0,0,,RPQNMLMJLHIGFAA76DA,31.66,6.51,6.49,有,107.0,1.0
中山區,房地(土地+建物),遼寧街１０１巷１號二樓,13.58,住,,,1120212,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,900820.0,42.68,1,2,1,有,有,11300000,264761.0,,0.0,0,,RPQOMLLLKHIGFCA07DA,25.21,2.28,4.42,有,,21.0
大安區,房地(土地+建物),建國南路二段１１巷１４號,21.85,住,,,1120213,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,740109.0,96.91,3,2,2,有,有,29800000,307502.0,,0.0,0,,RPRNMLPKKHIGFFA67DA,71.37,11.49,0.0,有,,38.0
南港區,房地(土地+建物),福德街４０５號十三樓,21.15,住,,,1120206,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,870521.0,128.45,3,2,1,無,有,23500000,182951.0,,0.0,0,其他增建；,RPSNMLKLKHIGFDA17DA,70.52,0.0,7.89,有,,25.0
萬華區,房地(土地+建物),中華路二段５０４巷３５號十樓,16.78,住,,,1120212,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,680403.0,59.84,2,1,1,有,有,12880000,215241.0,,0.0,0,陽台外推；,RPPNMLMLKHIGFBA86DA,52.57,0.0,7.27,有,110.0,44.0
北投區,房地(土地+建物)+車位,中央北路三段２２０巷１９號二樓,98.41,住,,,1120201,土地2建物1車位2,二層,五層,華廈(10層含以下有電梯),住家用,1000211.0,276.23,3,2,2,無,有,33000000,119466.0,坡道平面,53.96,0,陽台外推；其他增建；,RPOOMLMLKHIGFEA17DA,122.17,13.53,14.27,有,111.0,12.0
文山區,房地(土地+建物)+車位,政大一街５號,50.17,住,,,1120204,土地1建物1車位1,一層,五層,華廈(10層含以下有電梯),住家用,1000429.0,109.55,3,2,1,無,有,19300000,184056.0,塔式車位,14.47,1800000,其他增建；,RPSNMLOKKHIGFAA17DA,52.59,5.2,7.89,有,,12.0
信義區,房地(土地+建物),吳興街２８４巷２２弄１１０號二樓,22.75,住,,,1120204,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,670930.0,75.83,3,2,1,無,無,14200000,187261.0,,0.0,0,陽台外推；其他增建；,RPOOMLLLKHIGFDA96DA,65.61,0.0,10.22,無,113.0,44.0
北投區,房地(土地+建物),清江路１７７巷９號五樓,6.4,,,,1120221,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,700115.0,18.37,2,1,1,無,無,2000000,108873.0,,0.0,0,,RPPNMLQJLHIGFEA47DA,15.89,1.54,0.94,無,115.0,42.0
信義區,房地(土地+建物),莊敬路３９１巷６號三樓,25.07,住,,,1120216,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,711223.0,123.52,3,2,2,無,無,31500000,255019.0,,0.0,0,陽台外推；,RPQNMLQJLHIGFDA57EA,89.59,0.0,22.54,有,116.0,40.0
松山區,房地(土地+建物)+車位,市民大道四段３９之１號二十一樓,48.7,住,,,1120218,土地2建物1車位2,二十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,1090102.0,359.0,0,0,0,有,有,186500000,641644.0,坡道平面,81.12,8200000,,SPPNMLQJLHIGFDA47DA,150.94,4.3,22.94,有,,3.0
北投區,房地(土地+建物)+車位,中央北路四段１８巷４６弄２０號三樓,91.91,住,,,1120214,土地1建物1車位1,三層，四層,四層,華廈(10層含以下有電梯),住家用,900403.0,201.39,4,2,2,無,有,23500000,116689.0,坡道平面,0.0,0,露台增建其他增建；,RPTNMLQJLHIGFEA87DA,105.69,0.0,8.22,有,,22.0
內湖區,房地(土地+建物),文德路２２巷５３弄２５號四樓,37.38,住,,,1120201,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,730131.0,105.83,3,2,2,有,有,18400000,173864.0,,0.0,0,陽台外推；其他增建；,RPQOMLPKKHIGFCA37DA,71.56,0.0,7.13,有,,39.0
信義區,房地(土地+建物),福德街２６８巷４弄１１號,22.0,住,,,1120213,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,670919.0,75.34,1,1,1,無,無,17300000,229626.0,,0.0,0,其他增建：天井。其他增建；,RPOOMLOKKHIGFDA17DA,67.37,7.97,0.0,無,,44.0
中正區,建物,和平西路二段６０巷１９號,0.0,,,,1120203,土地0建物2車位0,全,一層,透天厝,住家用,460701.0,35.88,4,2,1,有,無,2100000,58528.0,,0.0,0,建物坐落地號中正段永昌段二小段506-10地號、506-37地號、561地號、562地號、562-1地號，係向財政部國有財產署承租。頂樓加蓋；其他增建；,RPVOMLOJKHIGFAA47DA,35.88,0.0,0.0,無,,66.0
大安區,房地(土地+建物)+車位,敦化南路一段１３８號十二樓之６,13.57,住,,,1120208,土地2建物1車位1,十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,1090909.0,213.66000000000005,3,2,2,有,有,88180000,461352.0,坡道平面,32.28,4500000,,RPSNMLOLKHIGFFA77DA,108.29,5.83,7.06,有,,2.0
松山區,房地(土地+建物)+車位,市民大道四段３９號二十一樓,56.69,住,,,1120218,土地2建物1車位2,二十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,1090102.0,409.36,0,0,0,有,有,221700000,650439.0,坡道平面,81.12,8200000,,RPPNMLQJLHIGFDA37DA,180.18,6.78,22.24,有,,3.0
北投區,房地(土地+建物)+車位,公路４０６號十樓之１,27.4,住,,,1120212,土地1建物1車位1,十層，電梯樓梯間,十四層,住宅大樓(11層含以上有電梯),住家用,870729.0,147.82999999999998,2,2,2,無,有,25800000,174525.0,坡道平面,29.44,0,陽台外推；夾層；,RPSNMLQJLHIGFEA77DA,82.82,4.21,10.52,有,,25.0
中山區,房地(土地+建物),民生西路４５巷５弄１９號三樓,25.5,住,,,1120203,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,560927.0,60.32,2,1,1,有,無,10400000,172414.0,,0.0,0,,RPXNMLNJLHIGFCA77DA,60.32,0.0,0.0,無,,55.0
中正區,房地(土地+建物),愛國東路７４巷２５號五樓之１,9.65,住,,,1120209,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,970701.0,42.68,1,1,1,無,無,18750000,439316.0,,0.0,0,陽台外推；夾層；其他增建；,RPVNMLLJLHIGFAA17DA,20.76,1.3,2.76,有,127.0,15.0
北投區,房地(土地+建物),新民路１巷８號七樓之９,16.08,住,,,1120204,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,690805.0,78.1,2,1,1,無,有,8200000,104994.0,,0.0,0,現況格局另有一開放和室空間陽台外推；,RPPOMLQJLHIGFEA57DA,58.72,0.0,9.19,有,,42.0
信義區,房地(土地+建物),景雲街２２之１號四樓,30.49,住,,,1120220,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,700416.0,98.93,1,1,2,無,有,15700000,158698.0,,0.0,0,含裝潢費；含傢俱設備費；,RPXUMLOJJHIGFDA58EA,75.59,0.0,7.23,有,132.0,42.0
中正區,房地(土地+建物),中華路二段３１３巷６號三樓,14.8,住,,,1120220,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,,35.11,1,1,1,無,無,4500000,128169.0,,0.0,0,,RPRNMLRJLHIGFAA47EA,30.16,0.0,4.95,無,,
北投區,房地(土地+建物)+車位,三合街二段４５６號十七樓之１,16.51,住,,,1120207,土地1建物1車位1,十七層，十八層,十八層,住宅大樓(11層含以上有電梯),住家用,870714.0,83.96000000000001,2,1,1,有,有,16800000,200095.0,坡道機械,0.0,0,陽台外推；夾層；,RPWOMLRJLHIGFEA38DA,42.27,0.0,5.75,有,,25.0
大安區,房地(土地+建物),信義路二段８６巷１６號五樓,15.86,住,,,1120206,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,701208.0,57.52,2,1,1,有,無,14000000,243394.0,,0.0,0,,RPSPMLRKIIHGFFA08EA,47.53,3.26,6.73,無,,41.0
南港區,房地(土地+建物),研究院路三段８６巷２７弄４號二樓,33.95,住,,,1120212,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,671115.0,82.13,3,2,1,無,無,11000000,133934.0,,0.0,0,,RPTNMLLLKHIGFDA37DA,68.85,0.0,13.28,無,,44.0
中山區,房地(土地+建物)+車位,吉林路１０８巷６號二樓,41.94,住,,,1120217,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,1020419.0,196.62,2,2,2,有,有,49889000,257095.0,一樓平面,10.35,2000000,,RPTNMLQJLHIGFCA67DA,102.09,11.58,10.76,有,138.0,10.0
文山區,房地(土地+建物),木柵路四段１５９巷１７４之１號二樓,25.29,住,,,1120202,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,,86.87,3,1,1,無,無,8500000,97847.0,,0.0,0,,RPQNMLSJLHIGFAA37DA,75.83,0.0,11.04,無,,
南港區,房地(土地+建物),研究院路三段８６巷８號三樓,25.62,住,,,1120213,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,681224.0,48.55,2,1,1,無,無,5500000,113285.0,,0.0,0,,RPWUMLOJJHIGFDA48EA,46.66,0.0,1.89,無,,43.0
北投區,房地(土地+建物),新民路５１之１２號,27.38,住,,,1120201,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,660326.0,60.72,3,3,2,無,無,7000000,115283.0,,0.0,0,其他增建；,RPWNMLOLKHIGFEA08DA,47.89,12.83,0.0,無,142.0,46.0
南港區,房地(土地+建物),同德路８５巷１６號三樓,26.76,住,,,1120207,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,730730.0,110.05,2,2,1,無,有,23060000,209541.0,,0.0,0,,RPWNMLRJLHIGFDA18DA,71.68,0.0,8.89,有,,39.0
內湖區,房地(土地+建物),星雲街１６８巷４３號六樓之１,5.72,住,,,1120211,土地1建物1車位0,六層,二十一層,住宅大樓(11層含以上有電梯),住家用,860124.0,30.21,0,0,0,無,有,7050000,233366.0,,0.0,0,陽台外推；,RPTNMLSJLHIGFCA97EA,18.32,0.0,2.9,有,,26.0
北投區,房地(土地+建物),石牌路二段３１５巷２號五樓之６,9.91,住,,,1120228,土地4建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,830912.0,37.86,0,0,0,無,有,7800000,206022.0,,0.0,0,其他增建；,RPPNMLSJLHIGFEA77EA,22.63,1.48,0.0,有,,28.0
內湖區,房地(土地+建物),內湖路一段４３號三樓,62.7,住,,,1120215,土地6建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,700418.0,128.48,3,2,2,有,無,16800000,130760.0,,0.0,0,,RPRNMLSJLHIGFCA77EA,113.92,0.0,8.96,無,,42.0
內湖區,房地(土地+建物),內湖路一段９１巷６３號三樓,32.12,住,,,1120204,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,711228.0,114.91,4,2,2,有,無,17000000,147942.0,,0.0,0,其他增建：陽台。其他增建；,RPQNMLRJKHIGFCA37DA,94.81,0.0,20.1,無,,40.0
中山區,房地(土地+建物),錦州街２１６號,33.0,住,,,1120220,土地1建物1車位0,一層，騎樓,三層,公寓(5樓含以下無電梯),住家用,570708.0,60.17,3,1,1,有,無,27000000,448729.0,,0.0,0,,RPWOMLRJLHIGFCA18DA,60.17,0.0,0.0,無,,55.0
中正區,房地(土地+建物)+車位,重慶南路三段６３號三樓之１,16.2,住,,,1120211,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,1020304.0,105.09,2,1,1,無,有,22500000,214102.0,升降機械,0.0,0,,RPORMLMLKHIGFAA07DA,50.08,3.41,3.81,有,,10.0
中山區,房地(土地+建物),錦州街２１６號二樓,33.0,住,,,1120220,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,570708.0,68.93,2,2,1,有,無,14600000,211809.0,,0.0,0,,RPOPMLRJLHIGFCA47DA,60.02,8.91,0.0,無,,55.0
士林區,房地(土地+建物),重慶北路四段８１號四樓之９,14.34,住,,,1120217,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,680123.0,73.88999999999999,2,2,1,無,有,12800000,173230.0,,0.0,0,陽台外推；,RPPPMLSJLHIGFEA87DA,52.91,0.0,14.41,有,,44.0
北投區,房地(土地+建物),石牌路二段３１５巷２８弄１６號七樓之１,9.76,住,,,1120211,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,971009.0,43.76,1,1,1,無,有,10000000,228519.0,,0.0,0,陽台外推；夾層；其他增建；,RPQNMLOLKHIGFEA47DA,20.18,4.67,3.8,有,,14.0
中山區,房地(土地+建物),錦州街２１６號三樓,33.0,住,,,1120220,土地1建物1車位0,三層，屋頂突出物,三層,公寓(5樓含以下無電梯),住家用,570708.0,72.74,3,2,1,有,無,15400000,211713.0,,0.0,0,,RPQPMLRJLHIGFCA67DA,63.64,9.1,0.0,無,,55.0
松山區,房地(土地+建物),民權東路三段１０６巷２１弄１８號五樓,24.78,住,,,1120213,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,720519.0,143.51999999999998,3,2,2,無,有,36880000,256968.0,,0.0,0,,RPRNMLSJLHIGFDA87EA,108.94,0.0,15.66,有,,40.0
中正區,房地(土地+建物),中華路二段４５５號三樓之５,9.78,住,,,1120216,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,660725.0,45.94,2,1,1,無,有,8000000,174140.0,,0.0,0,,RPUNMLSJLHIGFAA87EA,40.1,0.0,5.84,有,,46.0
北投區,房地(土地+建物)+車位,大業路４６２之６號三樓,17.81,住,,,1120203,土地3建物1車位1,三層，電梯樓梯間,十九層,住宅大樓(11層含以上有電梯),住家用,860111.0,156.07999999999998,3,2,2,無,有,29330000,187916.0,坡道平面,0.0,0,陽台外推；,RPSNMLTJLHIGFEA18EA,89.94,3.75,10.53,有,,26.0
中山區,房地(土地+建物)+車位,北安路６３０巷２５弄１６號二樓之１,42.82,住,,,1120103,土地1建物1車位2,二層,九層,華廈(10層含以下有電梯),住家用,861008.0,225.98,2,2,2,有,有,40390000,178733.0,坡道平面,0.0,5000000,陽台外推；,RPOOMLOJJHIGFCA86DA,90.14,0.6,12.79,有,159.0,25.0
士林區,房地(土地+建物),士東路２６６巷１２弄４之１號二樓,27.32,住,,,1120101,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,700904.0,107.46,3,2,2,有,無,18000000,167504.0,,0.0,0,其他增建；,RPSNMLPJJHIGFEA47DA,94.38,0.0,13.08,無,,41.0
中正區,房地(土地+建物),廈門街８１巷９號三樓,17.31,住,,,1120108,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,730510.0,69.44,3,1,1,有,無,11800000,169931.0,,0.0,0,,RPTNMLNKJHIGFAA07DA,63.39,0.0,6.05,無,,39.0
