鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡
文山區,房地(土地+建物),興隆路三段１８５巷７弄２號五樓,37.79,住,,,1120814,土地7建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,720823.0,112.04,3,2,1,有,有,10000000,89254.0,,0.0,0,頂樓增建1套房頂樓加蓋；,RPRNMLNLQHIGFAA67DA,75.13,9.57,16.49,無,,40.0
大安區,房地(土地+建物),建國南路一段３４１巷３號八樓之１,13.61,住,,,1120814,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,750520.0,96.77,2,2,2,有,有,27000000,279041.0,,0.0,0,受債權債務關係影響或債務抵償；,RPQNMLPLQHIGFFA38EA,70.95,0.7,10.29,有,,37.0
松山區,房地(土地+建物),八德路三段１５５巷４弄１之２號二樓,35.12,住,,,1120801,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,,101.22,3,2,1,有,無,21000000,207469.0,,0.0,0,,RPVNMLLJQHIGFDA97DA,101.22,0.0,0.0,無,93.0,
北投區,房地(土地+建物)+車位,西安街二段２０１號三樓之２,19.43,住,,,1120810,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,1110106.0,166.04,2,2,2,有,有,37300000,224645.0,坡道平面,34.87,0,,RPQNMLPLQHIGFEA28EA,70.88,6.77,7.84,有,96.0,2.0
內湖區,房地(土地+建物)+車位,民權東路六段１８０巷６６號八樓之５,14.2,住,,,1120801,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,980715.0,92.6,2,2,1,有,有,19900000,233651.0,升降機械,13.85,1500000,,RPVOMLOLQHIGFCA48DA,44.06,2.48,4.27,有,98.0,14.0
士林區,房地(土地+建物),士東路５４巷２４號三樓,39.3,住,,,1120801,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,681208.0,115.9,3,2,2,有,無,17000000,146678.0,,0.0,0,,RPWNMLTJQHIGFEA98DA,99.28,0.0,16.62,無,,44.0
文山區,房地(土地+建物)+車位,景華街１７６巷１號二樓,17.85,住,,,1120815,土地1建物1車位1,二層,五層,公寓(5樓含以下無電梯),住家用,840601.0,61.65,3,2,2,有,有,8880000,144039.0,塔式車位,0.0,0,,RPSNMLOLQHIGFAA97EA,43.36,1.05,5.13,無,,28.0
文山區,房地(土地+建物),興隆路三段１１６巷３弄１２號四樓,33.75,住,,,1120807,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,,54.3,2,1,1,有,無,9000000,165746.0,,0.0,0,,RPTNMLMLQHIGFAA77DA,54.3,0.0,0.0,無,,
萬華區,房地(土地+建物),青年路１６６號四樓,12.18,住,,,1120805,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,640523.0,32.51,0,1,1,有,無,6150000,189173.0,,0.0,0,,RPRNMLNLQHIGFBA77DA,32.51,0.0,0.0,無,115.0,48.0
南港區,房地(土地+建物),研究院路二段７０巷３７弄１６號四樓,30.06,住,,,1120803,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,730331.0,116.09,3,2,2,有,無,20260000,174520.0,,0.0,0,,RPPNMLQKQHIGFDA97DA,90.02,0.0,15.51,有,,39.0
南港區,房地(土地+建物)+車位,成福路１９４巷６號七樓之１,11.27,住,,,1120810,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),住家用,1030314.0,69.78999999999999,2,1,1,有,有,16000000,229259.0,坡道機械,0.0,0,,RPQNMLTLQHIGFDA48DA,28.74,5.84,2.97,有,127.0,9.0
中山區,房地(土地+建物),合江街１８０巷１５號六樓,17.66,住,,,1120805,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,661231.0,105.83,3,2,2,有,無,25250000,238590.0,,0.0,0,陽台外推；,RPXPMLPKQHIGFCA78DA,72.96,0.0,19.06,有,133.0,46.0
信義區,房地(土地+建物),虎林街４０巷２７號,26.38,住,,,1120816,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,740517.0,105.84,3,2,2,有,無,30000000,283447.0,,0.0,0,,RPVNMLQKQHIGFDA58DA,90.49,9.58,0.0,無,,38.0
信義區,房地(土地+建物),忠孝東路五段７９０巷２４弄１６號三樓,26.0,住,,,1120816,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,591023.0,64.26,3,1,1,有,無,8500000,132275.0,,0.0,0,陽台外推；,RPOOMLLLQHIGFDA57DA,64.26,0.0,0.0,無,,53.0
士林區,房地(土地+建物)+車位,延平北路六段３９２巷６號十一樓之３,26.71,住,,,1120805,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,950215.0,159.69,2,1,1,有,有,27000000,182468.0,坡道平面,28.16,3000000,陽台外推；其他增建；,RPWNMLQLQHIGFEA88DA,63.01,31.07,4.98,有,,17.0
內湖區,房地(土地+建物),內湖路一段２８５巷６３弄１２號三樓,23.5,住,,,1120801,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,720526.0,99.26,3,2,2,有,無,18810000,189502.0,,0.0,0,陽台外推；其他增建；,RPOPMLRKQHIGFCA08DA,74.92,0.0,13.54,無,,40.0
信義區,房地(土地+建物)+車位,信義路五段９１巷１２弄１號二樓之３,15.66,住,,,1120802,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,971224.0,98.18,1,1,1,有,有,26580000,270727.0,坡道機械,0.0,2500000,陽台外推；,RPXOMLQKQHIGFDA88DA,29.26,6.02,4.25,有,,15.0
南港區,房地(土地+建物),研究院路二段１８２巷７９弄１４號,26.53,住,,,1120802,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,731029.0,97.46,3,2,2,有,有,13000000,133388.0,,0.0,0,平台:空地加蓋其他增建；,RPSNMLKMQHIGFDA87DA,78.41,8.57,0.0,無,145.0,39.0
中山區,房地(土地+建物),安東街１９號二樓之９、二樓之１０,12.56,住,,,1120808,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,700905.0,62.489999999999995,3,1,1,有,有,17300000,276844.0,,0.0,0,陽台外推；其他增建；,RPOPMLSKQHIGFCA18DA,40.21,0.0,6.76,有,146.0,42.0
大安區,房地(土地+建物),仁愛路四段５０之２８號,8.78,住,,,1120807,土地4建物1車位0,五層，陽台,十二層,住宅大樓(11層含以上有電梯),住家用,600420.0,54.6,1,1,1,有,有,25660000,469963.0,,0.0,0,陽台外推；其他增建；,RPUNMLNLQHIGFFA48DA,54.6,0.0,0.0,有,149.0,52.0
文山區,房地(土地+建物)+車位,木新路二段１０６號四樓,25.31,住,,,1120802,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,1100924.0,118.2,2,1,2,有,有,22300000,188663.0,升降機械,0.0,1700000,,RPPNMLLJRHIGFAA17DA,46.34,4.66,6.72,有,,2.0
信義區,房地(土地+建物),信義路五段１５０巷４９９號五樓之３,10.84,住,,,1120801,土地1建物1車位0,五層,十六層,住宅大樓(11層含以上有電梯),住家用,851209.0,53.010000000000005,1,1,1,有,有,11230000,211847.0,,0.0,0,其他增建:花台外移之增建物陽台外推；其他增建；,RPRNMLOKQHIGFDA97DA,29.75,1.35,4.46,有,158.0,27.0
內湖區,房地(土地+建物),康寧路三段１８９巷１４１弄１４號九樓,34.25,住,,,1120806,土地2建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,840612.0,129.05,3,2,2,有,有,25300000,196048.0,,0.0,0,,RPTOMLQKQHIGFCA38DA,83.38,0.0,10.52,有,,28.0
萬華區,房地(土地+建物),環河南路二段５４號四樓,24.69,住,,,1120801,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,720929.0,107.4,3,2,2,有,無,12000000,111732.0,,0.0,0,陽台外推；,RPOOMLSLQHIGFBA08DA,84.04,0.0,13.88,無,164.0,40.0
大安區,房地(土地+建物),東豐街２３號五樓,11.47,住,,,1120821,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,670315.0,73.68,4,2,2,有,有,20000000,271444.0,,0.0,0,,RPQNMLLJRHIGFFA77DA,63.22,0.0,1.7,有,165.0,45.0
文山區,房地(土地+建物),興隆路四段１２４號三樓,36.83,住,,,1120808,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,640508.0,116.21,3,2,2,有,無,12200000,104982.0,,0.0,0,,RPWNMLOKQHIGFAA18DA,116.21,0.0,0.0,無,,48.0
士林區,房地(土地+建物),德行東路１９０巷３１弄１３號四樓,27.84,住,,,1120806,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,720223.0,110.83,3,2,2,有,無,17880000,161328.0,,0.0,0,,RPTNMLOLQHIGFEA38DA,90.37,0.0,11.26,無,,40.0
大安區,房地(土地+建物),忠孝東路三段１０巷２０號五樓之１,13.69,住,,,1120804,土地1建物2車位0,五層,七層,華廈(10層含以下有電梯),住家用,711215.0,73.11,2,1,2,有,有,25000000,341950.0,,0.0,0,陽台外推；,RPPNMLLJRHIGFFA77EA,41.46,0.0,16.36,有,,41.0
士林區,房地(土地+建物),大南路４００號四樓,25.23,住,,,1120809,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,721006.0,105.56,3,2,2,有,無,18500000,175256.0,,0.0,0,陽台加窗,RPQNMLLJRHIGFEA77EA,98.23,0.0,7.33,無,172.0,40.0
北投區,房地(土地+建物),大興街２５號四樓,49.07,住,,,1120816,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,790421.0,139.04,3,2,2,有,無,22700000,163262.0,,0.0,0,陽台外推；,RPPOMLMLQHIGFEA87DA,113.13,4.42,13.32,無,,33.0
南港區,房地(土地+建物),福德街３３９巷３２號四樓,17.5,住,,,1120821,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,641203.0,62.61,3,1,1,有,無,11000000,175691.0,,0.0,0,,RPWNMLLKQHIGFDA28EA,62.61,0.0,0.0,無,,48.0
北投區,房地(土地+建物),中央北路四段５８３巷１０弄７號四樓之５,31.96,住,,,1120807,土地2建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,1050817.0,69.5,2,1,1,有,有,11270000,162158.0,,0.0,0,夾層；其他增建；,RPQOMLKMQHIGFEA87DA,33.98,7.25,4.01,有,174.0,7.0
萬華區,房地(土地+建物),西園路二段３２０巷３６弄３６號,17.51,住,,,1120810,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,601012.0,48.6,0,3,2,有,無,9000000,185185.0,,0.0,0,其他增建；,RPUNMLKMQHIGFBA87DA,48.6,0.0,0.0,無,176.0,52.0
北投區,房地(土地+建物),稻香路１３５巷９號二樓,35.82,住,,,1120805,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,701214.0,107.61,3,2,1,有,無,11000000,102221.0,,0.0,0,,RPSNMLTLQHIGFEA78DA,97.38,0.0,10.23,無,,42.0
士林區,房地(土地+建物),德行東路３２０號二樓,33.24,住,,,1120802,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,710707.0,113.63,3,2,2,有,無,21300000,187450.0,,0.0,0,陽台外推；其他增建；,RPWNMLOKQHIGFEA58DA,99.88,0.0,13.75,無,,41.0
中正區,房地(土地+建物)+車位,寧波東街６號六樓之２,49.84,住,,,1120801,土地1建物2車位2,六層,十二層,住宅大樓(11層含以上有電梯),住家用,741022.0,287.53000000000003,6,4,4,有,有,100000000,347790.0,坡道平面,0.0,0,,RPQNMLLJRHIGFAA37EA,178.1,0.0,16.14,有,,38.0
內湖區,房地(土地+建物)+車位,成功路二段５０８號七樓,36.04,住,,,1120814,土地3建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,1011123.0,222.78,3,2,2,有,有,44700000,220124.0,坡道平面,31.07,2500000,,RPRNMLOJRHIGFCA97EA,109.89,8.23,11.88,有,186.0,11.0
大安區,房地(土地+建物),泰順街１６巷２６號五樓之２,7.04,住,,,1120804,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,970103.0,27.57,1,1,1,有,無,10500000,380849.0,,0.0,0,陽台外推；其他增建；,RPQNMLLLQHIGFFA87DA,14.68,1.24,1.71,有,192.0,16.0
南港區,房地(土地+建物),研究院路二段１５０巷３弄１８號四樓,33.0,住,,,1120802,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,630701.0,101.39,5,2,1,有,無,14500000,143012.0,,0.0,0,其他增建：陽台、頂樓。其他增建；,RPUOMLRJQHIGFDA58DA,101.39,0.0,0.0,無,,49.0
大安區,房地(土地+建物),臥龍街１９５巷１７號二樓,25.9,住,,,1120803,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,710702.0,96.34,3,2,1,有,無,18000000,186838.0,,0.0,0,,RPRNMLOJRHIGFFA28EA,84.33,0.0,12.01,無,193.0,41.0
文山區,房地(土地+建物),興隆路三段２５５巷６弄１３號四樓,14.7,住,,,1120815,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,750327.0,50.22,2,1,2,有,有,6000000,119474.0,,0.0,0,,RPWNMLLJRHIGFAA87DA,36.23,0.0,12.23,無,,37.0
中正區,房地(土地+建物),連雲街２６巷３６號三樓,43.62,住,,,1120817,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,560225.0,116.6,5,2,2,有,無,28280000,242539.0,,0.0,0,,RPQNMLOJRHIGFBA67DA,116.6,0.0,0.0,無,,56.0
大同區,房地(土地+建物),哈密街５９巷５６弄４２號四樓,16.93,住,,,1120805,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,951114.0,67.6,2,1,1,有,有,16500000,244083.0,,0.0,0,陽台外推；其他增建；,RPRNMLMLQHIGFBA67DA,42.64,0.3,5.5,有,,17.0
松山區,房地(土地+建物),南京東路五段２５０巷３６弄１９號二樓,17.91,住,,,1120809,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,660524.0,87.94,2,1,1,有,有,23500000,267228.0,,0.0,0,陽台外推；,RPUNMLPJRHIGFDA38DA,66.66,0.0,12.65,有,204.0,46.0
大安區,房地(土地+建物),光復南路６７６巷１６號六樓,10.18,住,,,1120812,土地1建物1車位0,六層,九層,華廈(10層含以下有電梯),住家用,921020.0,43.28,1,2,1,有,有,11800000,272643.0,,0.0,0,,RPPNMLPJRHIGFFA18EA,22.98,0.0,5.76,有,,20.0
南港區,房地(土地+建物),福德街３０９巷２３號三樓,15.25,住,,,1120810,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,640925.0,54.35,2,2,1,有,無,9900000,182153.0,,0.0,0,陽台外推；,RPPNMLLJRHIGFDA47DA,54.35,0.0,0.0,無,212.0,48.0
士林區,建物,仰德大道三段１２１號,0.0,,,,1120829,土地0建物1車位1,全,一層,透天厝,住家用,560101.0,108.14,4,1,5,有,無,1500000,13871.0,一樓平面,0.0,0,,RPPNMLPJRHIGFEA08EA,108.14,0.0,0.0,無,,57.0
士林區,房地(土地+建物)+車位,芝玉路一段２２２號十一樓之１,37.01,住,,,1120829,土地1建物1車位1,十一層,十八層,住宅大樓(11層含以上有電梯),住家用,971112.0,195.46,3,2,2,有,有,41160000,210580.0,坡道平面,30.59,0,,RPUNMLPJRHIGFEA58EA,94.93,4.46,10.25,有,,15.0
中山區,房地(土地+建物),中山北路二段６２巷８號三樓,10.46,住,,,1120819,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,960716.0,58.879999999999995,1,1,1,有,有,15000000,254755.0,,0.0,0,陽台外推；其他增建；,RPXNMLSLQHIGFCA98DA,23.72,0.0,6.66,有,219.0,16.0
北投區,房地(土地+建物),公路３０１巷５號,39.26,住,,,1120807,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,750526.0,139.34,3,2,2,有,無,23000000,165064.0,,0.0,0,其他增建；,RPTNMLPLQHIGFEA48DA,111.25,17.06,0.0,無,,37.0
信義區,房地(土地+建物),吳興街２２０巷１１弄５號四樓,26.53,住,,,1120813,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,820818.0,138.49,4,2,2,有,無,31800000,229619.0,,0.0,0,,RPXNMLNLQHIGFDA58DA,110.0,0.4,16.21,有,,30.0
士林區,建物,文林路６８１巷２０號,0.0,,,,1120831,土地0建物1車位0,全,三層,透天厝,住家用,600109.0,120.33,3,3,4,有,無,180000,1496.0,,0.0,0,,RPRNMLQJRHIGFEA38EA,120.33,0.0,0.0,無,,53.0
萬華區,房地(土地+建物),東園街６６巷２４弄１０號四樓之１,21.39,住,,,1120829,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,1060515.0,134.94,3,2,2,有,有,21580000,159923.0,,0.0,0,,RPTNMLQJRHIGFBA28EA,83.18,4.63,8.58,有,229.0,6.0
萬華區,房地(土地+建物)+車位,萬大路６２８號十四樓之３,15.31,住,,,1120829,土地2建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,990310.0,133.2,2,1,1,有,有,15880000,119219.0,坡道平面,40.64,0,,RPUNMLQJRHIGFBA38EA,56.45,3.37,4.66,有,230.0,13.0
士林區,房地(土地+建物),文昌路２６號二樓,22.0,住,,,1120808,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,590303.0,80.3,2,1,1,有,無,14800000,184309.0,,0.0,0,,RPOOMLKKLHIGFEA07EA,80.3,0.0,0.0,無,,53.0
萬華區,房地(土地+建物)+車位,東園街６７巷１９號九樓,41.5,住,,,1120811,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,1020806.0,224.87,3,2,2,有,有,39000000,173434.0,升降機械,0.0,0,,RPVNMLTJQHIGFBA58DA,115.8,8.38,14.54,有,234.0,10.0
士林區,房地(土地+建物),天母西路２２巷１６號四樓,32.5,住,,,1120814,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,690819.0,173.10000000000002,3,2,2,有,有,31000000,179087.0,,0.0,0,本案含使用權車位一個其他增建；,RPRNMLNLQHIGFEA08DA,134.64,0.0,19.72,有,,44.0
文山區,房地(土地+建物),福興路８２巷７弄１１號二樓,20.82,住,,,1120808,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,720905.0,79.92,3,2,1,有,無,10450000,130756.0,,0.0,0,陽台外推；,RPQNMLQJRHIGFAA87EA,70.2,0.0,4.69,無,236.0,40.0
萬華區,房地(土地+建物),長泰街２８２巷１１弄１５號三樓,28.44,住,,,1120805,土地1建物1車位0,三層，露台,四層,公寓(5樓含以下無電梯),住家用,600720.0,87.24,2,1,1,有,無,10600000,121504.0,,0.0,0,陽台外推；其他增建；,RPQNMLNLQHIGFBA67DA,87.24,0.0,0.0,無,,52.0
南港區,房地(土地+建物)+車位,東新街１４６號五樓,31.72,住,,,1120805,土地3建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,990331.0,218.21,3,2,2,有,有,45000000,206223.0,坡道平面,42.83,0,其他增建；,RPPOMLLLQHIGFDA67DA,106.91,0.0,11.26,有,239.0,13.0
松山區,房地(土地+建物),南京東路五段２５０巷３６弄３７之１號,21.9,住,,,1120820,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,640612.0,68.35,2,1,1,有,無,14500000,212143.0,,0.0,0,,RPQPMLLJRHIGFDA77DA,68.35,0.0,0.0,無,,48.0
南港區,房地(土地+建物)+車位,研究院路二段９８巷３號四樓,25.04,住,,,1120805,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),住家用,1020808.0,175.02,3,2,2,有,有,30000000,171409.0,坡道平面,44.34,0,,RPQNMLSJQHIGFDA18DA,77.63,6.35,4.56,有,248.0,10.0
北投區,房地(土地+建物)+車位,承德路七段３９０號三樓,57.72,住,,,1120807,土地1建物1車位2,三層，電梯樓梯間,二十三層,住宅大樓(11層含以上有電梯),住家用,841221.0,436.7999999999999,3,2,2,有,有,42660000,97665.0,坡道平面,0.0,0,陽台外推；其他增建；,RPTNMLQKQHIGFEA48DA,142.04,145.87,27.87,有,,28.0
文山區,房地(土地+建物),指南路三段３２巷５號七樓之７,12.35,住,,,1120703,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,990806.0,55.67,1,1,1,有,有,10250000,184121.0,,0.0,0,夾層；其他增建；,RPVNMLLKPHIGFAA67DA,30.83,3.75,2.5,有,267.0,13.0
北投區,房地(土地+建物),大度路三段３０１巷８０弄２１號,105.0,住,,,1120701,土地1建物1車位0,全,二層,透天厝,住家用,690419.0,146.78,4,1,2,有,無,17700000,120589.0,,0.0,0,,RPQOMLPJPHIGFEA97DA,119.6,13.0,14.18,無,,43.0
北投區,房地(土地+建物)+車位,石牌路二段３１５巷３４弄３號十一樓,38.69,住,,,1120717,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,1040804.0,188.26,3,2,2,有,有,32000000,169978.0,坡道平面,37.48,0,,RPROMLLLPHIGFEA97EA,89.78,9.15,7.07,有,,8.0
中正區,房地(土地+建物),汀州路二段９３號九樓之１,17.42,住,,,1120701,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,1030123.0,82.22999999999999,1,2,1,有,有,21580000,262435.0,,0.0,0,,RPRNMLKLPHIGFAA27DA,46.59,1.58,3.98,有,317.0,9.0
文山區,房地(土地+建物)+車位,興隆路二段８６巷１６號,37.33,住,,,1120702,土地1建物1車位2,一層,十三層,住宅大樓(11層含以上有電梯),住家用,970909.0,225.8,4,2,2,有,有,50000000,221435.0,坡道機械,41.88,0,夾層；其他增建；,RPVNMLRKPHIGFAA28DA,110.21,0.0,20.41,有,,15.0
信義區,房地(土地+建物)+車位,松德路１１７號十八樓,16.26,住,,,1120704,土地3建物1車位1,十八層,二十三層,住宅大樓(11層含以上有電梯),住家用,831021.0,196.31,3,2,2,有,有,57250000,329307.0,坡道平面,31.58,3000000,其他增建；,RPVOMLRJPHIGFDA58DA,145.9,4.04,15.62,有,320.0,29.0
中山區,房地(土地+建物),吉林路４９０號三樓,70.0,住,,,1120703,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,630530.0,169.25,2,2,2,有,無,35000000,206795.0,,0.0,0,頂樓加蓋；,RPQNMLLLPHIGFCA47DA,164.07,0.0,5.18,無,,49.0
內湖區,房地(土地+建物),成功路二段４９８巷６號四樓,30.01,住,,,1120705,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,691028.0,103.04,3,2,2,有,無,13750000,133443.0,,0.0,0,,RPXNMLKKPHIGFCA97DA,89.33,0.0,13.71,無,,43.0
信義區,房地(土地+建物),吳興街６００巷１００弄５１號五樓,25.0,住,,,1120702,土地5建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,720905.0,89.38,5,3,2,有,無,15360000,171851.0,,0.0,0,頂樓加蓋；,RPQNMLOLPHIGFDA97EA,74.34,0.0,7.55,無,337.0,40.0
北投區,房地(土地+建物),明德路１１８巷１２號二樓,32.54,住,,,1120711,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,741216.0,116.6,3,2,2,有,無,22400000,192110.0,,0.0,0,陽台外推；,RPPNMLLLPHIGFEA57DA,99.17,0.0,7.5,無,352.0,38.0
大安區,房地(土地+建物),和平東路三段１巷５４號十一樓,19.94,住,,,1120702,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,740522.0,103.21,3,2,1,有,有,24800000,240287.0,,0.0,0,,RPPNMLPLPHIGFFA18EA,75.13,1.26,7.07,有,,38.0
