鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡
北投區,房地(土地+建物)+車位,中央北路四段５４１巷３號九樓,19.33,住,,,1070608,土地1建物1車位1,九層,十八層,住宅大樓(11層含以上有電梯),住家用,1101216.0,135.78,1,1,1,有,有,16600000,154222.0,坡道平面,41.63,2080000,本案係預售屋,RPPOMLLLKHHGFEA07DA,51.54,2.05,7.86,有,,-3.0
北投區,房地(土地+建物),中央北路四段５４１巷９號八樓,17.76,住,,,1070608,土地1建物1車位0,八層,十八層,住宅大樓(11層含以上有電梯),住家用,1101216.0,96.68,1,1,1,有,有,14880000,153910.0,,0.0,0,本案係預售屋,RPSSMLLLKHHGFEA77DA,53.32,1.77,8.03,有,,-3.0
北投區,房地(土地+建物),石牌路一段３９巷１４８號五樓之１,21.06,住,,,1070623,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,105.77,2,2,1,有,有,21100000,199489.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPPSMLMLKHHGFEA57DA,64.27,0.0,3.73,有,,-3.0
北投區,房地(土地+建物)+車位,石牌路一段３９巷１４８號三樓,16.59,住,,,1070624,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,127.93,2,2,1,有,有,18410000,192382.0,坡道平面,44.71,2400000,預售屋、或土地及建物分件登記案件；,RPOSMLMLKHHGFEA47DA,50.13,0.0,3.37,有,,-3.0
北投區,房地(土地+建物)+車位,石牌路一段３９巷１４８號十樓,16.59,住,,,1070623,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,127.93,1,2,1,有,有,19700000,207883.0,坡道平面,44.71,2400000,民國110年10月27日姐妹讓渡，價格不變預售屋、或土地及建物分件登記案件；,RPTSMLMLKHHGFEA97DA,50.13,0.0,3.37,有,,-3.0
北投區,房地(土地+建物),中央北路四段５４１巷５號二樓,19.59,住,,,1070603,土地1建物1車位0,二層,十八層,住宅大樓(11層含以上有電梯),住家用,1101216.0,107.23,2,1,2,有,有,15520000,144736.0,,0.0,0,本案係預售屋,RPXOMLLLKHHGFEA87DA,56.29,5.18,8.52,有,,-3.0
北投區,房地(土地+建物),中央北路四段５４１巷１１號十樓,17.76,住,,,1070609,土地1建物1車位0,十層,十八層,住宅大樓(11層含以上有電梯),住家用,1101216.0,97.74,2,1,1,有,有,15610000,159709.0,,0.0,0,本案係預售屋,RPWTMLLLKHHGFEA28DA,53.32,2.47,8.03,有,,-3.0
北投區,房地(土地+建物)+車位,中央北路四段５４１巷１３號九樓,23.77,住,,,1070610,土地1建物1車位1,九層,十八層,住宅大樓(11層含以上有電梯),住家用,1101216.0,160.54000000000002,2,2,2,有,有,21360000,160289.0,坡道平面,41.63,2300000,本案係預售屋,RPXUMLLLKHHGFEA48DA,65.09,6.11,6.42,有,,-3.0
北投區,房地(土地+建物),中央北路四段５４１巷１３號六樓,21.68,住,,,1070620,土地1建物1車位0,六層,十八層,住宅大樓(11層含以上有電梯),住家用,1101216.0,118.91,3,2,2,有,有,18320000,154066.0,,0.0,0,本案係預售屋,RPVUMLLLKHHGFEA28DA,65.09,6.11,6.42,有,,-3.0
北投區,房地(土地+建物)+車位,中央北路四段５４１巷１５號十六樓,25.6,住,,,1070611,土地1建物1車位1,十六層,十八層,住宅大樓(11層含以上有電梯),住家用,1101216.0,170.75,0,0,0,無,有,25190000,178826.0,坡道平面,41.63,2100000,本案係預售屋,RPPRMLPLKHHGFEA77DA,69.32,6.44,8.52,有,,-3.0
北投區,房地(土地+建物)+車位,中央北路四段５４１巷１５號十五樓,25.6,住,,,1070611,土地1建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),住家用,1101216.0,170.75,0,0,0,無,有,25190000,178826.0,坡道平面,41.63,2100000,本案係預售屋,RPORMLPLKHHGFEA67DA,69.32,6.44,8.52,有,,-3.0
北投區,房地(土地+建物)+車位,石牌路一段３９巷１４８號九樓之１,21.08,住,,,1070623,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,150.48000000000002,3,2,2,有,有,24400000,207998.0,坡道平面,44.71,2400000,預售屋、或土地及建物分件登記案件；,RPPQMLOLLHHGFEA67DA,64.27,0.0,3.73,有,,-3.0
北投區,房地(土地+建物)+車位,石牌路一段３９巷１４８號三樓之１,21.08,住,,,1070623,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,150.48000000000002,3,2,2,有,有,23390000,196559.0,坡道平面,44.71,2600000,民國110年11月6日讓渡取得，交易總價不變預售屋、或土地及建物分件登記案件；,RPOQMLOLLHHGFEA57DA,64.27,0.0,3.73,有,,-3.0
北投區,房地(土地+建物)+車位,石牌路一段３９巷１４８號九樓,16.59,住,,,1070626,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,127.93,2,2,1,有,有,19500000,203076.0,坡道平面,44.71,2600000,預售屋、或土地及建物分件登記案件；,RPRPMLRJMHHGFEA97DA,50.13,0.0,3.37,有,,-3.0
北投區,房地(土地+建物)+車位,中央北路四段５４１巷９號四樓,19.85,住,,,1070602,土地1建物1車位1,四層,十八層,住宅大樓(11層含以上有電梯),住家用,1101216.0,138.31,2,1,2,有,有,15560000,138705.0,坡道平面,41.63,2150000,本案係預售屋,RPRSMLLLKHHGFEA67DA,53.32,1.77,8.03,有,,-3.0
北投區,房地(土地+建物)+車位,中央北路四段５４１巷１５號五樓,25.34,住,,,1070615,土地1建物1車位1,五層,十八層,住宅大樓(11層含以上有電梯),住家用,1101216.0,166.85,3,2,2,有,有,21180000,149318.0,坡道平面,37.73,1900000,本案係預售屋107年08月09日換約金額不變,RPXPMLLKLHHGFEA97DA,69.32,6.44,8.52,有,,-3.0
北投區,房地(土地+建物),石牌路一段３９巷１４８號八樓,16.56,住,,,1070621,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,83.22,0,0,0,無,有,17000000,204278.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPXPMLOKMHHGFEA38DA,50.13,0.0,3.37,有,,-3.0
北投區,房地(土地+建物),石牌路一段３９巷１４８號二樓之２,12.52,住,,,1070624,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,62.92,2,2,1,有,有,11600000,184361.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPUQMLOLLHHGFEA18DA,37.25,0.0,3.2,有,,-3.0
北投區,房地(土地+建物),石牌路一段３９巷１４８號三樓之２,12.52,住,,,1070624,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,62.92,2,2,1,有,有,11750000,186745.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPVQMLOLLHHGFEA28DA,37.25,0.0,3.2,有,,-3.0
北投區,房地(土地+建物),石牌路一段３９巷１４８號十三樓,16.56,住,,,1070624,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,83.22,2,2,1,有,有,17360000,208604.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPOQMLTLLHHGFEA08DA,50.13,0.0,3.37,有,,-3.0
