鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡
內湖區,房地(土地+建物),金湖路６０號四樓,4.51,住,,,1110513,土地4建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,701224.0,106.56,3,2,2,有,無,13000000,121997.0,,0.0,0,,RPPTMLMLKHHGFCA57EA,84.58,0.0,12.96,無,,40.0
士林區,房地(土地+建物),天玉街３８巷６號七樓之１,41.71,住,,,1110503,土地1建物2車位0,七層,七層,華廈(10層含以下有電梯),住家用,670602.0,226.52,4,2,3,有,有,53000000,233975.0,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPVOMLNKNHHGFEA08DA,154.88,0.0,28.06,有,,44.0
松山區,房地(土地+建物),延壽街３３０巷１５號二樓之１,26.76,住,,,1110501,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,810309.0,127.77,3,2,2,有,有,30500000,238710.0,,0.0,0,其他增建；,RPPOMLTKNHHGFDA97DA,80.75,0.0,10.6,有,,30.0
松山區,房地(土地+建物),八德路三段１９９巷１９號四樓之３,12.38,住,,,1110503,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,730127.0,67.39,2,2,2,有,有,15860000,235346.0,,0.0,0,陽台外推；,RPSOMLNLNHHGFDA77DA,48.72,0.0,8.03,有,51.0,38.0
萬華區,房地(土地+建物),西園路二段２７８號三樓,34.0,住,,,1110512,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,620907.0,109.59,3,2,2,有,無,14500000,132311.0,,0.0,0,,RPTPMLOLNHHGFBA87DA,103.36,0.0,6.23,無,,49.0
信義區,房地(土地+建物)+車位,吳興街２８４巷８號五樓之１,18.41,住,,,1110520,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,1030805.0,122.07999999999998,2,2,2,有,有,32880000,287416.0,其他,14.64,2000000,陽台外推；其他增建；,RPTPMLSLMHHGFDA48EA,58.71,14.62,2.99,有,57.0,8.0
內湖區,房地(土地+建物),內湖路三段５巷１３號,27.01,住,,,1110506,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,760609.0,101.83,3,2,2,有,有,15500000,152214.0,,0.0,0,,RPVNMLQKNHHGFCA08DA,78.51,11.43,0.0,無,,35.0
文山區,房地(土地+建物),指南路三段３２巷５號六樓,8.79,住,,,1110504,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,990806.0,39.55,1,1,1,有,有,8360000,211378.0,,0.0,0,陽台外推；其他增建；,RPPOMLOKMHHGFAA17EA,17.62,3.96,4.75,有,63.0,12.0
內湖區,房地(土地+建物),文德路２２巷５３弄１３號三樓,38.0,住,,,1110501,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,681128.0,109.47,5,0,5,有,無,17700000,161688.0,,0.0,0,其他增建；含租約；,RPSNMLOLNHHGFCA67DA,96.56,0.0,12.91,無,65.0,42.0
內湖區,房地(土地+建物)+車位,東湖路１１３巷１１７號四樓,37.3,住,,,1110516,土地1建物1車位1,四層,五層,公寓(5樓含以下無電梯),住家用,770303.0,109.62,3,1,2,有,有,15800000,144134.0,坡道平面,10.64,0,,RPPNMLMLNHHGFCA17DA,94.51,1.41,10.09,無,,34.0
北投區,房地(土地+建物),中和街５０２巷８弄９之１號二樓,24.63,住,,,1110501,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,680601.0,90.86,3,2,1,有,無,10600000,116663.0,,0.0,0,,RPUNMLKLNHHGFEA67DA,83.16,0.0,7.7,無,68.0,43.0
大安區,房地(土地+建物),安居街８巷３號五樓,11.92,住,,,1110501,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,730420.0,104.63,3,2,2,有,有,23000000,219822.0,,0.0,0,陽台外推；其他增建；,RPPNMLRLNHHGFFA97DA,77.75,0.0,8.22,有,69.0,38.0
松山區,房地(土地+建物),光復南路１７巷４５號三樓,27.25,住,,,1110503,土地1建物1車位0,三層，露台,四層,公寓(5樓含以下無電梯),住家用,590117.0,94.85,3,1,1,有,無,19500000,205588.0,,0.0,0,,RPVNMLQLNHHGFDA28DA,94.85,0.0,0.0,無,70.0,52.0
大安區,房地(土地+建物),溫州街８９號三樓,57.75,住,,,1110505,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,590528.0,139.86,4,2,2,有,無,35800000,255970.0,,0.0,0,陽台外推；其他增建；,RPPSMLPLNHHGFFA28DA,139.86,0.0,0.0,無,,52.0
內湖區,房地(土地+建物),環山路二段５３巷５弄１１之１號五樓,14.04,住,,,1110506,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,970804.0,63.91,2,1,1,有,有,15800000,247223.0,,0.0,0,前陽台外推，夾層增建，依使用現況點交陽台外推；夾層；,RPOPMLQLNHHGFCA67DA,29.43,4.53,4.35,有,77.0,14.0
北投區,房地(土地+建物),新民路５３之１號五樓之２,6.09,住,,,1110509,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,970221.0,30.53,0,0,0,無,有,5200000,170324.0,,0.0,0,夾層；其他增建；,RPVOMLQLNHHGFEA58EA,16.42,1.52,1.77,有,78.0,14.0
大安區,房地(土地+建物),敦化南路二段４６號九樓之１４,4.36,住,,,1110508,土地1建物1車位0,九層，陽臺,十六層,住宅大樓(11層含以上有電梯),住家用,640602.0,54.47,1,1,1,有,有,16960000,311364.0,,0.0,0,,RPUNMLRLNHHGFFA58EA,41.57,0.0,0.0,有,80.0,47.0
北投區,房地(土地+建物)+車位,中央北路四段５４１巷５號十八樓,21.94,住,,,1110513,土地1建物1車位1,十八層,十八層,住宅大樓(11層含以上有電梯),住家用,1101216.0,148.82,2,1,1,有,有,27970000,238548.0,坡道平面,41.63,2400000,,RPTNMLKMNHHGFEA67DA,56.29,5.18,8.52,有,,
士林區,房地(土地+建物),通河街３２３巷７７之２號,14.48,住,,,1110502,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,591210.0,35.97,2,1,1,有,無,5000000,139005.0,,0.0,0,,RPQNMLMKNHHGFEA37DA,32.77,1.85,1.35,無,,51.0
北投區,房地(土地+建物),關渡路２０號,23.56,住,,,1110509,土地3建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,731127.0,91.69,3,1,1,有,有,20134000,219588.0,,0.0,0,,RPROMLRLNHHGFEA28EA,79.07,9.04,0.0,無,,37.0
大安區,房地(土地+建物)+車位,臥龍街３１６號十三樓,25.44,住,,,1110506,土地2建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,990513.0,167.43,2,1,2,有,有,33300000,198889.0,坡道平面,46.82,0,,RPROMLRLNHHGFFA28DA,70.63,5.6,8.02,有,,12.0
北投區,房地(土地+建物)+車位,崇仰一路５之６號九樓,65.92,住,,,1110502,土地1建物1車位2,九層,十一層,住宅大樓(11層含以上有電梯),住家用,860819.0,279.57,4,2,2,有,有,33580000,120113.0,坡道平面,0.0,0,陽台外推；其他增建；,RPSNMLNKNHHGFEA67DA,124.16,4.8,24.43,有,,25.0
北投區,房地(土地+建物)+車位,稻香路１８８號五樓之２,77.37,住,,,1110504,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,1101217.0,177.26,3,2,2,有,有,24700000,160509.0,坡道平面,34.9,1850000,,RPXNMLKMNHHGFEA08DA,84.76,3.72,12.22,有,,
士林區,房地(土地+建物),雨農路１９之２號,35.8,住,,,1110513,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,710105.0,115.56,4,2,2,有,無,34500000,298546.0,,0.0,0,其他增建；,RPROMLKMNHHGFEA67EA,100.43,15.13,0.0,無,94.0,40.0
內湖區,房地(土地+建物),康樂街６１巷８１弄７號四樓,22.92,住,,,1110508,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,731019.0,73.0,3,2,1,有,無,10950000,150000.0,,0.0,0,陽台外推；,RPUOMLLMNHHGFCA77DA,66.41,0.0,6.59,無,98.0,38.0
文山區,房地(土地+建物)+車位,木柵路三段８５巷１６號二樓之１,15.88,住,,,1110501,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,971111.0,69.38,2,2,1,有,無,13800000,193609.0,升降機械,5.85,1500000,陽台外推；,RPOOMLTJNHHGFAA47DA,36.18,3.61,4.72,有,101.0,13.0
北投區,房地(土地+建物),永興路一段２７號三樓,15.6,住,,,1110515,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,661121.0,77.57,2,1,1,有,無,11150000,143741.0,,0.0,0,陽台外推；,RPWPMLOLNHHGFEA48DA,67.56,0.0,10.01,無,,44.0
北投區,房地(土地+建物),尊賢街２４２巷１７之１號二樓之３,22.33,住,,,1110502,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,650305.0,54.05,2,2,1,有,無,10050000,185939.0,,0.0,0,陽台外推；其他增建；,RPTPMLQKNHHGFEA28DA,54.05,0.0,0.0,無,102.0,46.0
內湖區,房地(土地+建物),陽光街１６１巷１２之１７號五樓,30.44,住,,,1110505,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,1080716.0,59.120000000000005,2,1,1,有,有,14860000,251353.0,,0.0,0,,RPRPMLPLNHHGFCA87DA,31.28,0.0,4.86,有,,3.0
信義區,房地(土地+建物)+車位,吳興街６００巷１００弄１８之２號三樓,10.84,住,,,1110513,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,1030108.0,87.96000000000001,2,1,2,有,無,15300000,173943.0,坡道平面,23.63,0,,RPQNMLLMNHHGFDA37DA,34.91,3.55,4.17,有,106.0,8.0
中正區,房地(土地+建物)+車位,愛國東路８８號十樓之２,28.58,住,,,1110511,土地2建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,1101013.0,252.78,4,2,2,有,有,115700000,457710.0,坡道平面,34.98,0,,RPPOMLLMNHHGFAA07DA,129.07,7.62,9.27,有,,1.0
文山區,房地(土地+建物),木新路三段７４巷８弄１１號,33.0,住,,,1110517,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,96.15,3,2,2,有,無,20220000,210296.0,,0.0,0,其他增建；,RPUOMLLMNHHGFAA57DA,82.94,13.21,0.0,無,,
內湖區,房地(土地+建物)+車位,康寧路三段７５巷２１８弄８１號二樓,42.29,住,,,1110502,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,830701.0,98.8,2,2,1,有,無,16100000,162955.0,坡道機械,24.19,0,陽台外推；夾層；其他增建；,RPVOMLLMNHHGFCA97EA,61.86,5.63,7.12,有,,28.0
信義區,房地(土地+建物),信義路六段２號二樓,23.52,住,,,1110501,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,691203.0,115.78,4,0,4,有,無,28000000,241838.0,,0.0,0,,RPTNMLLMNHHGFDA67DA,110.61,0.0,5.17,無,,41.0
萬華區,房地(土地+建物),東園街７３巷３７號三樓之３,7.48,住,,,1110512,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,820816.0,29.369999999999997,1,1,1,有,無,4000000,136193.0,,0.0,0,,RPXNMLLMNHHGFBA87DA,20.0,0.0,4.33,無,,29.0
中正區,房地(土地+建物)+車位,臨沂街３２巷２號三樓之６,9.39,住,,,1110501,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,1040206.0,61.72,1,1,1,有,有,15880000,329742.0,塔式車位,19.02,1800000,陽台外推；夾層；其他增建；,RPRQMLLJOHHGFBA37DA,16.63,1.3,4.31,有,120.0,7.0
士林區,房地(土地+建物),延平北路五段１６３巷１８弄２號,77.0,住,,,1110512,土地2建物1車位0,全,二層,透天厝,住家用,520701.0,134.86,4,2,2,有,無,20000000,148302.0,,0.0,0,其他增建；,RPVPMLSKLHHGFEA58EA,129.1,2.88,2.88,無,,59.0
內湖區,房地(土地+建物)+車位,民權東路六段２１３之１４號,109.93,住,,,1110501,土地2建物1車位2,全,四層,透天厝,住家用,960515.0,287.57,7,2,4,有,有,61000000,212122.0,坡道平面,0.0,0,,RPROMLLMNHHGFCA47DA,171.75,3.59,35.73,有,,15.0
大安區,房地(土地+建物),大安路二段３３號四樓,19.18,住,,,1110512,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,821207.0,84.13000000000001,2,2,1,有,無,27500000,326875.0,,0.0,0,,RPXNMLQLNHHGFFA68DA,61.06,3.26,7.36,有,,28.0
內湖區,房地(土地+建物)+車位,行善路１８１巷３９號四樓,34.21,住,,,1110504,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,1071219.0,153.02,2,2,2,有,有,36630000,239380.0,塔式車位,0.0,0,,RPXRMLNKNHHGFCA38DA,67.91,3.92,11.04,有,126.0,3.0
文山區,房地(土地+建物)+車位,萬壽路５２號,72.39,住,,,1110525,土地1建物1車位1,一層,五層,華廈(10層含以下有電梯),住家用,1071225.0,171.41,2,2,2,有,有,30000000,196475.0,升降機械,27.88,1800000,,RPROMLMJOHHGFAA27EA,88.08,1.01,6.27,有,,3.0
北投區,房地(土地+建物),尊賢街２４５巷２２號三樓,33.8,住,,,1110507,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,730625.0,132.45000000000002,3,2,2,有,無,20580000,155379.0,,0.0,0,陽台向外加蓋凸窗其他增建；,RPUNMLLMNHHGFEA87DA,105.81,0.0,13.87,無,,38.0
士林區,房地(土地+建物),葫蘆街５６號三樓,49.75,住,,,1110502,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,670117.0,94.99,3,2,2,有,無,12100000,127382.0,,0.0,0,陽台外推；其他增建；,RPSOMLNLNHHGFEA87DA,85.04,0.0,9.95,無,,44.0
南港區,房地(土地+建物)+車位,重陽路４６２號十三樓之１,37.65,住,,,1110516,土地1建物1車位3,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,990419.0,309.44,4,2,2,有,有,77950000,301918.0,坡道平面,71.13,6000000,,RPSPMLKLNHHGFDA57DA,139.29,10.1,17.63,有,,12.0
松山區,房地(土地+建物)+車位,市民大道四段３９之１號二十樓,52.12,住,,,1110508,土地2建物1車位3,二十層,二十三層,住宅大樓(11層含以上有電梯),住家用,1090102.0,403.58,0,0,0,無,有,188100000,623271.0,坡道平面,121.68,12400000,,RPPOMLLMNHHGFDA37DA,150.81,5.1,26.35,有,,2.0
松山區,房地(土地+建物)+車位,市民大道四段３９號十樓,60.47,住,,,1110507,土地2建物1車位3,十層,二十三層,住宅大樓(11層含以上有電梯),住家用,1090102.0,452.56,0,0,0,無,有,208680000,589882.0,坡道平面,121.68,13500000,,RPVOMLLMNHHGFDA97DA,180.31,9.2,22.24,有,,2.0
中山區,房地(土地+建物),合江街５８巷２０號五樓之２,11.37,住,,,1110517,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,921119.0,46.88,1,1,1,有,有,12000000,255973.0,,0.0,0,夾層；,RPOOMLRKNHHGFCA57DA,24.37,0.53,2.56,有,,18.0
中山區,房地(土地+建物),建國北路三段８１巷１５號,27.09,住,,,1110530,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,720221.0,165.09,0,0,0,無,有,30800000,186565.0,,0.0,0,,RPXOMLQJOHHGFCA48EA,139.54,14.84,0.0,有,,39.0
南港區,房地(土地+建物),福山街５６巷３號,20.0,住,,,1110505,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,76.41,2,2,1,有,無,15860000,207564.0,,0.0,0,,RPPNMLSKNHHGFDA77DA,68.76,7.65,0.0,無,,
南港區,房地(土地+建物)+車位,向陽路１９６巷８號四樓之２,26.06,住,,,1110502,土地1建物1車位2,四層,十二層,住宅大樓(11層含以上有電梯),住家用,980306.0,161.32999999999998,2,2,1,有,有,30270000,256317.0,坡道平面,60.01,4300000,夾層；其他增建；,RPSPMLSKNHHGFDA28DA,57.4,7.48,5.72,有,,13.0
松山區,房地(土地+建物),八德路三段１９９巷２１號七樓之５,7.36,住,,,1110501,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,730127.0,38.05,1,1,1,有,有,9900000,260184.0,,0.0,0,其他增建；,RPROMLNLNHHGFDA67DA,28.37,0.0,3.56,有,149.0,38.0
萬華區,房地(土地+建物),環河南路二段２５０巷４２弄１號四樓,26.7,住,,,1110511,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,720401.0,99.08,3,2,1,有,無,9500000,95882.0,,0.0,0,陽台外推；,RPQNMLQLNHHGFBA57DA,81.6,0.0,13.11,無,,39.0
文山區,房地(土地+建物),試院路１巷３號五樓,17.83,住,,,1110516,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,1010702.0,81.81,2,1,1,有,有,15880000,194108.0,,0.0,0,陽台外推；,RPQNMLQJOHHGFAA37DA,42.06,6.54,4.65,有,151.0,10.0
南港區,房地(土地+建物),富康街５３巷１號四樓,26.0,住,,,1110506,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,660429.0,75.65,3,2,1,有,無,13800000,182419.0,,0.0,0,陽台外推；其他增建；,RPOPMLTKNHHGFDA97DA,62.71,0.0,12.94,無,,45.0
文山區,房地(土地+建物),仙岩路１６巷４６號二樓之６,36.5,住,,,1110522,土地3建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,821221.0,103.54,2,2,1,有,無,14100000,136179.0,,0.0,0,,RPTNMLRJOHHGFAA77DA,59.22,4.82,2.28,有,,28.0
士林區,房地(土地+建物),士東路２６６巷６弄１４號七樓,21.24,住,,,1110503,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,701229.0,104.2,3,2,2,有,有,23280000,223417.0,,0.0,0,其他增建；,RPPQMLNJNHHGFEA57DA,82.56,0.0,9.48,有,,40.0
南港區,房地(土地+建物)+車位,研究院路二段１８２巷７９弄２９號二樓,27.32,住,,,1110503,土地2建物1車位1,二層,五層,公寓(5樓含以下無電梯),住家用,731029.0,100.59,3,2,1,有,有,11200000,111343.0,坡道平面,0.0,0,車位需定期抽籤陽台外推；其他增建；,RPSQMLSLMHHGFDA48EA,80.74,0.0,9.06,無,,38.0
信義區,房地(土地+建物),虎林街１６４巷６０弄２２之１號四樓,27.6,住,,,1110520,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,,86.93,3,2,1,有,無,18000000,207063.0,,0.0,0,,RPQNMLQJOHHGFDA77EA,73.44,0.0,13.49,無,158.0,
北投區,房地(土地+建物),中和街５２５巷８弄２６號二樓,26.45,住,,,1110511,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,660809.0,64.09,3,2,1,有,無,7300000,113902.0,,0.0,0,陽台加窗其他增建；,RPTPMLLMNHHGFEA97DA,61.99,0.0,2.1,無,,45.0
大安區,房地(土地+建物),仁愛路四段３００巷９弄２號二樓,36.98,住,,,1110507,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,730724.0,172.79999999999998,4,2,2,有,有,46000000,266204.0,,0.0,0,陽台外推；,RPSNMLLKNHHGFFA57DA,140.86,0.0,23.34,有,,38.0
信義區,房地(土地+建物),松山路４６５巷２７弄３號三樓,24.25,住,,,1110503,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,610103.0,71.02,2,2,1,有,無,16500000,232329.0,,0.0,0,陽台外推；,RPTQMLLJOHHGFDA77DA,71.02,0.0,0.0,無,,50.0
信義區,房地(土地+建物)+車位,永吉路２２５巷２７號十二樓,12.36,住,,,1110510,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,990510.0,72.07,2,2,2,有,有,26200000,363535.0,升降機械,0.0,0,,RPSNMLLMNHHGFDA57DA,29.24,10.68,0.0,有,160.0,12.0
內湖區,房地(土地+建物),內湖路三段３７號五樓,33.67,住,,,1110503,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,701125.0,113.04,3,2,1,有,無,14900000,131812.0,,0.0,0,,RPQOMLPJNHHGFCA47DA,101.42,0.0,11.62,無,,40.0
大同區,房地(土地+建物),重慶北路三段２５巷１７弄１號四樓,30.0,住,,,1110504,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,651014.0,68.91,3,2,1,有,無,11300000,163982.0,,0.0,0,陽台外推；其他增建；,RPTOMLQLNHHGFBA97DA,57.74,0.0,11.17,無,,46.0
中正區,房地(土地+建物),仁愛路二段３８巷６弄５之３號,38.5,住,,,1110522,土地3建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,590107.0,88.81,4,2,2,有,無,24080000,271141.0,,0.0,0,陽台外推；其他增建；,RPSOMLRJOHHGFBA87DA,55.78,9.57,23.46,無,,52.0
南港區,房地(土地+建物),松河街７７０號五樓之２,10.37,住,,,1110515,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,981207.0,38.66,1,1,1,有,有,8300000,214692.0,,0.0,0,,RPSQMLQJOHHGFDA18DA,20.9,3.45,0.0,有,,12.0
南港區,房地(土地+建物),南深路３３號六樓之１５,11.39,住,,,1110513,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,880316.0,32.74,1,2,1,有,有,4860000,148397.0,,0.0,0,,RPROMLLKNHHGFDA47EA,21.78,0.0,3.59,有,167.0,23.0
內湖區,房地(土地+建物)+車位,成功路四段６９號五樓,30.75,住,,,1110516,土地2建物1車位2,五層,十二層,住宅大樓(11層含以上有電梯),住家用,1020607.0,307.45000000000005,3,2,2,有,有,66000000,214669.0,坡道平面,0.0,0,夾層；,RPRPMLRJOHHGFCA08EA,125.04,22.6,7.13,有,170.0,9.0
內湖區,房地(土地+建物),內湖路一段３８７巷２弄１４號三樓,26.86,住,,,1110509,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,701221.0,87.87,3,2,2,有,無,13500000,153636.0,,0.0,0,陽台外推；,RPPQMLRJOHHGFCA97EA,79.49,0.0,8.38,無,,40.0
