鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡
中正區,房地(土地+建物),臨沂街６５巷２之２號五樓,28.56,住,,,1110211,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,720826.0,92.91,3,1,1,有,無,23600000,254009.0,,0.0,0,陽台外推；,RPSOMLLJLHHGFBA07EA,79.15,0.0,13.76,無,,38.0
信義區,房地(土地+建物),嘉興街１８１巷５號,49.5,住,,,1110214,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,580324.0,106.01,0,0,0,無,無,33000000,311291.0,,0.0,0,,RPQOMLOLKHHGFDA47EA,106.01,0.0,0.0,無,,53.0
信義區,房地(土地+建物),吳興街６００巷７６弄７４號,27.41,住,,,1110205,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,830310.0,151.26000000000002,4,2,2,有,無,18000000,119000.0,,0.0,0,含裝潢費600000元；,RPOPMLLKKHHGFDA96EA,62.87,67.71,0.0,有,,28.0
大安區,房地(土地+建物),溫州街５８巷８號二樓,4.45,住,,,1110217,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,,11.39,3,2,2,有,無,2400000,210711.0,,0.0,0,,RPWNMLLJLHHGFFA67DA,11.39,0.0,0.0,無,,
南港區,房地(土地+建物)+車位,舊莊街一段２１２巷１０號二樓,40.18,住,,,1110211,土地2建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,1050325.0,98.16,2,2,2,有,有,11100000,113081.0,坡道機械,25.3,0,夾層；,RPTNMLPLKHHGFDA67DA,39.27,1.28,3.09,有,,6.0
大同區,房地(土地+建物),重慶北路三段２０５巷７號,20.78,住,,,1110210,土地2建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,971127.0,83.4,1,2,1,有,有,23700000,284173.0,,0.0,0,,RPVPMLKKKHHGFBA27DA,46.54,4.57,5.19,有,,13.0
中山區,房地(土地+建物)+車位,松江路４２８號十三樓,22.1,住,,,1110211,土地4建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,951221.0,202.55,3,2,3,有,有,47200000,233029.0,坡道平面,39.5,0,,RPQPMLPLKHHGFCA47DA,103.23,1.96,12.4,有,,15.0
北投區,房地(土地+建物),文林北路２６４號三樓,24.75,住,,,1110207,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,600720.0,73.76,2,2,1,有,無,13000000,176247.0,,0.0,0,,RPXQMLMJLHHGFEA08DA,73.76,0.0,0.0,無,,51.0
大安區,房地(土地+建物),和平東路三段３０８巷１弄２號三樓,14.0,住,,,1110216,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,,38.04,2,1,1,有,無,6000000,157729.0,,0.0,0,,RPPOMLLJLHHGFFA07DA,38.04,0.0,0.0,無,,
大同區,房地(土地+建物),涼州街２號五樓之９,12.53,住,,,1110209,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,1000318.0,97.12,2,2,2,有,有,23300000,239909.0,,0.0,0,,RPPNMLMJLHHGFBA66DA,60.81,5.07,4.98,有,,11.0
中正區,房地(土地+建物),汀州路三段６０巷２弄２號八樓之１,36.29,住,,,1110218,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,891031.0,154.82,3,2,2,有,有,35800000,231236.0,,0.0,0,車位每兩年抽籤一次陽台外推；,RPOOMLNJLHHGFAA76EA,68.85,3.08,10.11,有,,21.0
內湖區,房地(土地+建物),文湖街８１巷３８號,21.11,住,,,1110215,土地1建物1車位0,一層,九層,華廈(10層含以下有電梯),住家用,1020802.0,85.93,1,2,1,有,有,21000000,244385.0,,0.0,0,,RPTOMLNLKHHGFCA47DA,45.55,0.72,9.54,有,,9.0
北投區,房地(土地+建物),石牌路二段３１５巷２號三樓之４,7.85,住,,,1110216,土地4建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,830912.0,38.82,1,1,1,有,有,7000000,180319.0,,0.0,0,陽台外推；其他增建；,RPOQMLNJLHHGFEA37EA,17.42,8.1,2.74,有,60.0,27.0
大安區,房地(土地+建物),和平東路二段３１１巷５５號四樓,21.61,住,,,1110212,土地1建物1車位0,四層,十九層,住宅大樓(11層含以上有電梯),住家用,740522.0,111.17,3,2,2,有,有,25000000,224881.0,,0.0,0,,RPQOMLMJLHHGFFA27DA,83.19,1.8,8.27,有,70.0,37.0
文山區,房地(土地+建物)+車位,福興路１０６巷３１號六樓,20.27,住,,,1110216,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,1010827.0,129.64,2,2,1,有,有,19650000,151574.0,坡道平面,13.02,0,,RPPOMLPLKHHGFAA07DA,52.71,5.12,3.44,有,72.0,9.0
內湖區,房地(土地+建物),成功路三段１８７巷２３號,26.27,住,,,1110214,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,690331.0,86.23,1,1,2,有,無,20000000,231938.0,,0.0,0,,RPRNMLNJLHHGFCA17EA,71.92,14.31,0.0,無,73.0,42.0
大安區,房地(土地+建物),羅斯福路三段２６９巷３６之１號二樓,23.98,住,,,1110209,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,721015.0,123.89,3,2,2,有,有,26000000,209864.0,,0.0,0,,RPPNMLOJLHHGFFA37EA,81.72,0.0,10.92,有,,38.0
中山區,房地(土地+建物)+車位,五常街１１巷７號三樓,24.23,住,,,1110210,土地2建物1車位1,三層,十七層,住宅大樓(11層含以上有電梯),住家用,1080918.0,195.05,3,1,2,有,有,43000000,220456.0,坡道平面,38.04,0,,RPSNMLOJLHHGFCA37EA,88.66,6.73,10.33,有,,2.0
內湖區,房地(土地+建物),南京東路六段１０５號四樓,49.24,住,,,1110222,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,860526.0,129.84,2,2,2,有,有,20380000,156962.0,,0.0,0,,RPORMLMJLHHGFCA07DA,74.88,0.0,8.44,有,,25.0
北投區,房地(土地+建物),中央北路二段４０４號四樓之１,10.83,住,,,1110203,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,941027.0,47.53,1,1,1,有,無,8100000,170419.0,,0.0,0,,RPUOMLRKKHHGFEA08DA,29.68,1.27,3.38,有,77.0,16.0
內湖區,房地(土地+建物),安泰街８６巷３號三樓,28.06,住,,,1110214,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,690808.0,89.31,3,2,1,有,無,11000000,123166.0,,0.0,0,,RPRQMLNJLHHGFCA37DA,82.21,0.0,7.1,無,,42.0
信義區,房地(土地+建物),逸仙路２６巷９號八樓,16.7,住,,,1110217,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,670609.0,125.47,1,2,1,有,有,37000000,294891.0,,0.0,0,,RPUNMLOJLHHGFDA67EA,99.98,0.0,9.08,有,,44.0
松山區,房地(土地+建物),三民路８０巷５號二樓,48.36,住,,,1110214,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,930914.0,224.14,5,2,2,有,有,46880000,209155.0,,0.0,0,,RPPNMLRJLHHGFDA37DA,116.57,0.0,13.05,有,,17.0
信義區,房地(土地+建物)+車位,松平路６０號五樓,151.83,住,,,1110216,土地1建物1車位2,五層，六層,十層,華廈(10層含以下有電梯),住家用,891017.0,489.31,4,2,3,有,有,150000000,306554.0,坡道平面,80.34,0,,RPQNMLRKKHHGFDA47DA,272.75,0.0,29.62,有,,21.0
文山區,房地(土地+建物),試院路１４４巷４弄４０號五樓,23.47,住,,,1110212,土地7建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,840303.0,68.15,2,1,1,有,有,9000000,132062.0,,0.0,0,,RPSNMLOJLHHGFAA07DA,44.54,1.44,5.71,有,,27.0
松山區,房地(土地+建物),南京東路五段２９１巷２９弄２２號五樓之１,7.11,住,,,1110208,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,920904.0,23.92,1,1,1,有,有,5350000,223662.0,,0.0,0,本案含夾層增建及與夾層通聯之內梯增建。夾層；,RPQOMLSKKHHGFDA67DA,9.79,0.0,4.61,有,,18.0
文山區,房地(土地+建物),木新路三段３１０巷６弄４號二樓,43.73,住,,,1110212,土地1建物1車位0,二層，陽台,三層,公寓(5樓含以下無電梯),住家用,,109.34,3,2,1,有,無,13600000,124383.0,,0.0,0,其他增建；,RPPOMLRJLHHGFAA27EA,109.34,0.0,0.0,無,,
士林區,房地(土地+建物),中山北路六段４１９巷３７號,36.9,住,,,1110215,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,731022.0,137.78,3,2,2,有,無,22000000,159675.0,,0.0,0,,RPTOMLSJLHHGFEA18EA,115.39,10.0,0.0,無,,37.0
文山區,房地(土地+建物)+車位,汀州路四段１９１號十一樓,29.31,住,,,1110213,土地1建物1車位2,十一層,二十二層,住宅大樓(11層含以上有電梯),住家用,1000113.0,257.2,3,2,2,有,有,51100000,198686.0,坡道平面,0.0,0,,RPQNMLSJLHHGFAA27DA,116.41,10.28,6.18,有,,11.0
萬華區,房地(土地+建物),東園街２８巷５０號五樓之８,6.06,住,,,1110105,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,810921.0,34.76,1,1,1,有,有,4180000,120253.0,,0.0,0,,RPQNMLNKJHHGFBA76DA,19.86,0.0,3.27,有,,29.0
內湖區,房地(土地+建物)+車位,民權東路六段２８０巷３８號,52.07,住,,,1110105,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,791126.0,174.95999999999998,4,2,3,有,有,42500000,242913.0,坡道平面,31.39,0,,RPPNMLNKJHHGFCA76DA,151.06,16.48,0.0,有,,31.0
松山區,房地(土地+建物),寶清街１０號二樓之６,9.78,住,,,1110103,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,850912.0,41.6,2,1,1,有,有,10000000,240385.0,,0.0,0,陽台外推；夾層；其他增建；,RPRQMLQJJHHGFDA57DA,22.09,1.41,5.28,有,98.0,25.0
士林區,房地(土地+建物),忠誠路一段１６巷２３之１號,17.21,住,,,1110103,土地2建物2車位0,一層,五層,華廈(10層含以下有電梯),住家用,840921.0,67.06,2,1,1,有,有,16300000,243066.0,,0.0,0,,RPWNMLNKJHHGFEA77EA,33.57,5.34,0.0,有,99.0,26.0
松山區,房地(土地+建物)+車位,健康路３２５巷２５弄１０號十樓,19.81,住,,,1110102,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,1100323.0,180.94,3,2,2,有,有,48200000,266387.0,坡道平面,39.88,0,,RPXNMLOKJHHGFDA87EA,85.26,5.36,10.55,有,,1.0
南港區,房地(土地+建物)+車位,南港路二段２８６號七樓,44.88,住,,,1110103,土地1建物1車位2,七層，見其他登記事項,七層,華廈(10層含以下有電梯),住家用,1091130.0,261.25,3,2,2,有,有,48700000,186411.0,塔式車位,35.08,0,,RPSNMLRKJHHGFDA67EA,126.57,0.0,20.16,有,,1.0
北投區,房地(土地+建物),建民路１５３號,123.0,住,,,1110110,土地2建物1車位0,全,二層,透天厝,住家用,560915.0,119.71,6,2,3,有,無,44800000,374238.0,,0.0,0,其他增建；,RPTQMLLKJHHGFEA47DA,119.71,0.0,0.0,無,,54.0
信義區,房地(土地+建物),松山路２６０號十一樓,9.99,住,,,1110104,土地2建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,730608.0,69.39,2,2,1,有,有,14900000,214728.0,,0.0,0,,RPTOMLRKJHHGFDA87EA,46.08,0.0,4.72,有,,38.0
內湖區,房地(土地+建物),內湖路三段６０巷１２弄５９號二樓,25.66,住,,,1110106,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,721015.0,89.92999999999999,3,1,1,有,無,9500000,105638.0,,0.0,0,,RPTOMLRKJHHGFCA77EA,79.59,0.0,7.52,無,,38.0
中山區,房地(土地+建物),吉林路４４７巷１２號四樓,26.22,住,,,1110102,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,731016.0,99.06,3,2,2,有,無,16000000,161518.0,,0.0,0,,RPXVMLTKJHHGFCA09EA,79.32,0.0,10.58,無,,37.0
大安區,房地(土地+建物),師大路９２巷８之１號五樓,10.63,住,,,1110106,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,710812.0,55.09,3,2,2,有,無,14400000,261390.0,,0.0,0,,RPVOMLMKJHHGFFA67DA,41.15,0.0,6.49,有,127.0,39.0
中山區,房地(土地+建物),建國北路二段１０９號十一樓,17.0,住,,,1110105,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,741123.0,123.17,3,2,2,有,有,27199800,220831.0,,0.0,0,,RPPNMLKLJHHGFCA66EA,103.78,0.0,15.69,有,,36.0
北投區,房地(土地+建物),永興路一段３７號二樓,16.0,住,,,1110107,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,661121.0,77.57,2,1,1,有,無,10750000,138585.0,,0.0,0,,RPXNMLTKJHHGFEA48EA,67.56,0.0,10.01,無,,44.0
南港區,房地(土地+建物),中坡南路３１巷８號三樓之２,12.8,住,,,1110104,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,1090731.0,50.78,0,0,0,無,有,15090000,297164.0,,0.0,0,,RPOPMLLKJHHGFDA76DA,22.02,1.57,7.7,有,,1.0
北投區,房地(土地+建物)+車位,大業路４６０號十三樓,13.62,住,,,1110101,土地3建物1車位1,十三層，電梯樓梯間,十九層,住宅大樓(11層含以上有電梯),住家用,860111.0,125.11,2,1,1,有,有,22600000,180641.0,坡道平面,0.0,0,陽台外推；,RPOPMLSKJHHGFEA57DA,66.64,2.42,8.74,有,,25.0
中山區,房地(土地+建物)+車位,吉林路８巷１２號,46.14,住,,,1110104,土地2建物2車位2,一層,七層,華廈(10層含以下有電梯),住家用,971023.0,204.6,4,2,2,有,有,49200000,240469.0,升降機械,0.0,0,,RPSOMLLLJHHGFCA17EA,124.27,0.0,3.52,有,,13.0
內湖區,房地(土地+建物)+車位,麗山街５９號十二樓,40.04,住,,,1110106,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,1000928.0,283.82,3,2,2,有,有,72500000,255444.0,坡道平面,43.48,0,,RPWOMLLLJHHGFCA47DA,141.46,14.63,11.98,有,,10.0
北投區,房地(土地+建物),建民路１２５巷２１號四樓,29.4,住,,,1110103,土地7建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,680703.0,97.68,3,2,1,有,無,12000000,122850.0,,0.0,0,,RPPNMLTKJHHGFEA57DA,84.82,0.0,12.86,無,150.0,43.0
松山區,房地(土地+建物),延壽街３３２號九樓之３,57.96,住,,,1110108,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,980320.0,211.53,4,2,2,有,有,56000000,264738.0,,0.0,0,其他增建；,RPWOMLNKJHHGFDA67DA,117.23,0.0,10.76,有,,13.0
中正區,房地(土地+建物)+車位,汀州路一段３５０號十五樓之２,26.1,住,,,1110102,土地1建物1車位1,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,1081202.0,186.91,3,2,2,有,有,44250000,278284.0,坡道平面,38.68,3000000,,RPOOMLLKJHHGFAA98DA,93.69,0.0,11.08,有,163.0,2.0
文山區,房地(土地+建物),興隆路三段１３７號十樓之５,7.62,住,,,1110113,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,970523.0,36.15,1,1,1,有,有,8200000,226833.0,,0.0,0,,RPOPMLOLJHHGFAA86DA,17.81,5.41,0.0,有,,14.0
內湖區,房地(土地+建物)+車位,民權東路六段１９０巷２１弄３１號二樓,16.57,住,,,1110104,土地1建物1車位1,二層,五層,公寓(5樓含以下無電梯),住家用,1040129.0,46.73,1,1,1,有,有,8000000,171233.0,塔式車位,13.03,0,夾層；,RPSNMLMLJHHGFCA07DA,17.85,3.08,1.65,無,167.0,7.0
士林區,房地(土地+建物),雨聲街８巷１之１號四樓,36.14,住,,,1110107,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,710719.0,115.05,3,2,2,有,無,15300000,132986.0,,0.0,0,,RPOOMLLLJHHGFEA86DA,96.5,0.0,7.23,無,,39.0
信義區,房地(土地+建物),大道路４２巷１８號二樓,42.5,住,,,1110107,土地2建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,640414.0,96.22,3,2,1,有,無,17800000,184993.0,,0.0,0,,RPOPMLKKJHHGFDA76EA,96.22,0.0,0.0,無,,47.0
南港區,房地(土地+建物),忠孝東路六段２７８巷５弄１號,30.3,住,,,1110110,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,720406.0,101.85,2,2,1,有,無,29800000,292587.0,,0.0,0,,RPRNMLQLJHHGFDA57EA,88.52,13.33,0.0,無,,39.0
萬華區,房地(土地+建物),艋舺大道３８８巷７號二樓,26.75,住,,,1110103,土地1建物1車位0,二層，騎樓,四層,公寓(5樓含以下無電梯),住家用,600821.0,78.46,3,2,1,有,無,9000000,114708.0,,0.0,0,,RPTPMLPLIIGGFBA57EA,78.46,0.0,0.0,無,,50.0
內湖區,房地(土地+建物),金龍路２２２巷１６號十樓之６,11.87,住,,,1110103,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,821213.0,37.39,1,1,1,有,有,7900000,211286.0,,0.0,0,,RPSOMLLKJHHGFCA96DA,28.41,0.0,2.48,有,,28.0
大安區,房地(土地+建物),忠孝東路三段２５１巷７弄２之１號,37.75,住,,,1110105,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,580331.0,108.94,2,2,1,有,無,27900000,256104.0,,0.0,0,陽台外推；,RPROMLNJJHHGFFA37EA,108.94,0.0,0.0,無,,53.0
文山區,房地(土地+建物),木柵路一段２１６號二樓,5.47,住,,,1110107,土地2建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,770512.0,15.58,2,1,1,有,無,1900000,121951.0,,0.0,0,,RPOPMLPLJHHGFAA96DA,14.25,0.0,1.34,無,,34.0
信義區,房地(土地+建物),吳興街３９４巷１２號五樓之１,9.35,住,,,1110101,土地2建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,800912.0,47.0,1,1,1,有,有,8500000,180851.0,,0.0,0,,RPPNMLPKJHHGFDA07DA,30.69,0.0,5.82,有,,30.0
萬華區,房地(土地+建物),東園街４６巷７之１號三樓,29.38,住,,,1110104,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,621205.0,94.43,3,2,2,有,無,10000000,105899.0,,0.0,0,陽台外推；其他增建；,RPPNMLPLJHHGFBA96DA,84.73,2.55,7.15,無,178.0,48.0
大安區,房地(土地+建物),新生南路一段１４５號十一樓之３,6.89,住,,,1110106,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,1100325.0,48.8,1,1,1,有,有,23250000,476434.0,,0.0,0,,SPQNMLRKJHHGFFA67DA,26.45,2.01,3.03,有,,1.0
中正區,房地(土地+建物)+車位,仁愛路二段７１號三樓之３,13.5,住,,,1110107,土地2建物1車位1,三層，陽台,十二層,住宅大樓(11層含以上有電梯),住家用,651213.0,106.01,2,2,2,有,有,34450000,324969.0,升降機械,0.0,0,陽台外推；,RPUNMLRLJHHGFBA77EA,88.83,0.0,0.0,有,,45.0
大安區,房地(土地+建物)+車位,新生南路一段１４５號十一樓之２,10.07,住,,,1110106,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,1100325.0,84.46000000000001,1,1,1,有,有,34750000,471285.0,升降機械,16.03,2500000,,RPQNMLRKJHHGFFA57DA,37.03,3.34,3.98,有,,1.0
松山區,房地(土地+建物),敦化北路４巷３７號三樓之１,8.11,住,,,1110105,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,1050203.0,35.96,1,1,1,有,有,11000000,305895.0,,0.0,0,夾層；,RPTOMLQLJHHGFDA87EA,14.88,0.5,1.16,有,,6.0
文山區,房地(土地+建物),羅斯福路五段２１１巷２６弄１號四樓,34.75,住,,,1110111,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,,105.24,3,2,1,有,無,13500000,128278.0,,0.0,0,頂樓加蓋；,RPTNMLQLJHHGFAA37DA,105.24,0.0,0.0,無,,
中正區,房地(土地+建物),臨沂街６３巷１３之３號,22.9,住,,,1110112,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,610224.0,81.15,3,2,2,有,無,32000000,394331.0,,0.0,0,,RPQOMLOLJHHGFBA07DA,81.15,0.0,0.0,無,,50.0
南港區,房地(土地+建物),南深路３３號七樓之２,12.84,住,,,1110103,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,880316.0,37.11,1,1,1,有,有,4500000,121261.0,,0.0,0,,RPVOMLNKJHHGFDA57DA,24.62,0.0,3.88,有,,23.0
士林區,房地(土地+建物),中山北路七段１４巷６５弄５號五樓,26.91,住,,,1110115,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,731107.0,101.23,3,2,2,有,有,14000000,138299.0,,0.0,0,其他增建；,RPVOMLQLJHHGFEA18EA,80.76,0.0,7.63,無,190.0,37.0
士林區,房地(土地+建物),文昌路１７９巷１７號,30.5,住,,,1110110,土地2建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,621210.0,84.28,3,1,2,有,無,19000000,225439.0,,0.0,0,其他增建；,RPVOMLLLJHHGFEA57DA,84.28,0.0,0.0,無,,48.0
士林區,房地(土地+建物),忠誠路二段１３０巷８號五樓,21.6,住,,,1110112,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,670410.0,77.84,3,1,1,有,無,12000000,154162.0,,0.0,0,,RPPPMLQLJHHGFEA67EA,67.22,0.0,10.62,無,,44.0
士林區,房地(土地+建物)+車位,忠勇街４０巷４弄１號五樓,107.01,住,,,1110109,土地2建物1車位2,五層,八層,華廈(10層含以下有電梯),住家用,930624.0,398.11,4,2,3,有,有,62000000,155736.0,坡道機械,0.0,0,,RPQPMLQLJHHGFEA67DA,218.78,2.32,22.56,有,,18.0
士林區,房地(土地+建物)+車位,德行東路３５８巷１４弄１０號,46.56,住,,,1110114,土地1建物1車位1,一層，二層，三層,五層,公寓(5樓含以下無電梯),住家用,770423.0,154.09,3,2,3,有,無,23500000,152518.0,坡道平面,24.81,0,,RPSNMLRJKHHGFEA67DA,135.49,1.78,7.33,無,,34.0
中正區,房地(土地+建物),重慶南路三段６３號六樓之２,12.05,住,,,1110111,土地1建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),住家用,1020304.0,70.17,1,1,1,有,有,16000000,228018.0,,0.0,0,,RPSNMLRJKHHGFAA37EA,37.35,1.34,8.07,有,198.0,9.0
文山區,房地(土地+建物),景福街５４巷５弄４號五樓,50.35,住,,,1110110,土地1建物1車位0,五層，夾層,五層,公寓(5樓含以下無電梯),住家用,770517.0,145.33,4,2,2,有,無,22000000,151380.0,,0.0,0,,RPWPMLPJJHHGFAA67EA,116.5,2.09,11.44,無,,34.0
文山區,房地(土地+建物)+車位,萬壽路６２之８號,16.37,住,,,1110109,土地1建物1車位1,一層,五層,華廈(10層含以下有電梯),住家用,961023.0,44.9,1,1,1,有,有,5500000,122494.0,升降機械,11.0,0,,RPXNMLRJKHHGFAA77DA,18.56,0.0,2.25,有,200.0,14.0
內湖區,房地(土地+建物),行善路３５號五樓,48.27,住,,,1110103,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,870506.0,127.79,3,2,2,有,有,21500000,168245.0,,0.0,0,,RPOPMLRKJHHGFCA27DA,76.75,0.0,7.06,有,201.0,24.0
