鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡
士林區,房地(土地+建物),延平北路六段１５０巷３號五樓,28.96,住,,,1111111,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,740516.0,82.78999999999999,3,2,1,有,無,8880000,107259.0,,0.0,0,陽台外推；其他增建；,RPVPMLSLJIHGFEA48DA,66.6,0.0,7.4,無,,37.0
中山區,房地(土地+建物),新生北路三段４３號二樓之１１,6.57,住,,,1111107,土地2建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),住家用,670301.0,51.73,1,1,1,有,有,8300000,160448.0,,0.0,0,其他增建；,RPXNMLQKJIHGFCA97DA,35.62,0.0,3.09,有,,45.0
中正區,房地(土地+建物),仁愛路二段９８號四樓,37.42,住,,,1111115,土地2建物1車位0,四層，陽臺,七層,華廈(10層含以下有電梯),住家用,660106.0,203.74,0,0,0,無,有,66800000,327869.0,,0.0,0,,RPOOMLMJKIHGFBA66DA,174.17,0.0,0.0,有,,46.0
內湖區,房地(土地+建物),江南街８９巷７號三樓,33.59,住,,,1111103,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,770204.0,113.02,3,2,2,有,無,20680000,182976.0,,0.0,0,其他增建；,RPWNMLSKJIHGFCA08DA,92.36,0.35,9.55,無,,35.0
內湖區,房地(土地+建物),江南街２５號五樓,25.17,住,,,1111115,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,720514.0,99.39,3,1,2,有,無,19000000,191166.0,,0.0,0,未登記建物；,RPWOMLPJKIHGFCA97EA,82.57,0.0,7.44,無,,40.0
文山區,房地(土地+建物)+車位,萬壽路６２之８號二樓,17.07,住,,,1111103,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,961023.0,46.57,1,0,1,有,有,5700000,132171.0,升降機械,11.01,1000000,,RPQNMLPLJIHGFAA07DA,18.56,2.33,2.25,有,,15.0
大安區,房地(土地+建物),樂利路１１巷３號四樓,32.75,住,,,1111115,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,650702.0,87.65,4,0,4,有,無,20800000,237307.0,,0.0,0,頂樓加蓋；,RPQOMLQJKIHGFFA77EA,77.09,0.0,10.56,無,,46.0
中正區,建物,漢口街一段１０號三樓,0.0,,,,1111118,土地0建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,520520.0,71.61,1,2,1,有,無,5800000,80994.0,,0.0,0,,RPUOMLKMJIHGFBA27DA,71.61,0.0,0.0,無,,59.0
文山區,房地(土地+建物)+車位,木新路三段９１號十四樓,38.73,住,,,1111115,土地1建物1車位2,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,1020910.0,281.61,3,2,2,有,有,40000000,142045.0,坡道平面,0.0,0,,RPVNMLRJKIHGFAA77EA,107.52,12.91,9.91,有,,9.0
內湖區,房地(土地+建物)+車位,新豐街１５１號,40.62,住,,,1111101,土地1建物1車位1,一層,八層,華廈(10層含以下有電梯),住家用,980814.0,214.87,3,2,2,有,有,37660000,175269.0,坡道平面,0.0,0,陽台外推；,RPQOMLRKJIHGFCA47DA,88.98,1.05,10.12,有,,13.0
北投區,房地(土地+建物),清江路１２６號四樓,20.62,住,,,1111101,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,690826.0,58.11,3,2,1,有,無,9000000,154879.0,,0.0,0,頂樓加蓋；其他增建；,RPRNMLLLJIHGFEA17DA,56.08,0.0,2.03,無,,42.0
大安區,房地(土地+建物),師大路８０巷２２號四樓,39.0,住,,,1111109,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,600802.0,107.22,4,2,2,有,無,23500000,219176.0,,0.0,0,陽台外推；頂樓加蓋；,RPWNMLQJKIHGFFA28EA,91.42,0.0,15.8,無,,51.0
信義區,房地(土地+建物),永吉路２００巷６１弄２號五樓之１,9.8,住,,,1111111,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,1040723.0,32.7,1,1,1,有,有,10700000,327217.0,,0.0,0,夾層；,RPWNMLMJKIHGFDA57DA,12.88,3.06,1.59,有,166.0,7.0
松山區,房地(土地+建物),八德路二段４１０巷８８弄２號三樓,56.5,住,,,1111105,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,630510.0,131.81,3,2,2,有,無,32000000,242774.0,,0.0,0,,RPOOMLQJKIHGFDA37EA,131.81,0.0,0.0,無,,48.0
文山區,房地(土地+建物),溪口街５４號三樓,24.0,住,,,1111110,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,670503.0,94.28,3,2,1,有,無,16100000,170768.0,,0.0,0,其他增建；,RPQNMLNJKIHGFAA76DA,80.54,0.0,13.74,無,,45.0
中山區,房地(土地+建物),明水路３９７巷７弄６０號四樓之３,12.75,住,,,1111119,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,810618.0,41.52,1,1,1,有,有,11800000,284200.0,,0.0,0,陽台外推；,RPPOMLSLJIHGFCA57DA,28.56,1.03,3.61,有,171.0,30.0
士林區,房地(土地+建物),社中街２７３號三樓,25.08,住,,,1111106,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,691215.0,92.45,3,2,1,有,無,11200000,121147.0,,0.0,0,,RPXOMLPJKIHGFEA18DA,79.17,0.0,13.28,無,,42.0
中山區,房地(土地+建物),明水路５５５號十五樓之３５,10.47,住,,,1111106,土地1建物1車位0,十四層，十五層,十六層,住宅大樓(11層含以上有電梯),住家用,850530.0,45.2,1,1,1,有,有,12500000,276549.0,,0.0,0,,RPRNMLNJKIHGFCA07DA,29.76,0.0,3.8,有,173.0,26.0
