鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡
文山區,房地(土地+建物)+車位,政大二街２１５巷８號四樓,72.23,住,,,1110814,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,920609.0,139.65,3,2,2,有,有,15500000,110992.0,坡道平面,0.0,0,陽台外推；,RPQOMLNLQHHGFAA57DA,77.0,0.0,8.05,有,94.0,19.0
中山區,房地(土地+建物),新生北路三段６１號二樓之４,15.14,住,,,1110805,土地4建物1車位0,二層,九層,華廈(10層含以下有電梯),住家用,650907.0,106.5,2,1,1,有,有,22000000,206573.0,,0.0,0,,RPPPMLKMQHHGFCA67EA,74.55,0.0,17.15,有,96.0,46.0
南港區,房地(土地+建物),中坡南路３１巷８號二樓,22.88,住,,,1110818,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,1090731.0,81.11,0,0,0,無,有,22300000,274935.0,,0.0,0,,RPXOMLKMQHHGFDA48EA,42.55,0.0,13.38,有,,2.0
萬華區,房地(土地+建物),青年路１０６巷８號,19.88,住,,,1110801,土地2建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),住家用,640403.0,51.81,0,0,0,無,無,9000000,173712.0,,0.0,0,平台增建其他增建；,RPQNMLLJQHHGFBA17DA,51.81,0.0,0.0,無,98.0,47.0
文山區,房地(土地+建物),興隆路三段２２１巷６弄７號,53.28,住,,,1110816,土地3建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,690910.0,91.89,2,2,1,有,無,16000000,174121.0,,0.0,0,,RPSOMLTLQHHGFAA38DA,77.34,14.55,0.0,無,,42.0
大安區,房地(土地+建物),大安路一段８３巷１２號二樓,4.19,住,,,1110816,土地1建物1車位0,二層，陽臺,六層,華廈(10層含以下有電梯),住家用,,18.87,4,2,2,有,有,4870000,258082.0,,0.0,0,,RPUNMLKMQHHGFFA28EA,18.88,0.0,0.0,有,101.0,
信義區,房地(土地+建物)+車位,忠孝東路五段３４５巷８號十一樓,38.03,住,,,1110814,土地1建物1車位2,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,980508.0,321.49,3,2,2,有,有,82500000,256618.0,升降平面,0.0,0,陽台外推；,RPRQMLTLQHHGFDA88EA,109.45,8.41,28.2,有,,13.0
中正區,房地(土地+建物),水源路４３號七樓之１,24.58,住,,,1110803,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,911202.0,122.63,3,2,2,有,有,23000000,187556.0,,0.0,0,,RPQOMLOLQHHGFAA67DA,80.57,0.0,9.01,有,,20.0
文山區,房地(土地+建物),辛亥路五段７４號三樓,17.43,住,,,1110807,土地1建物1車位0,四層,六層,公寓(5樓含以下無電梯),住家用,720210.0,78.99,3,1,1,有,無,9250000,117103.0,,0.0,0,,RPXOMLOLQHHGFAA38DA,66.98,0.0,12.01,無,,39.0
北投區,房地(土地+建物)+車位,東華街一段３８２號五樓之３,24.87,住,,,1110801,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,1040630.0,161.32,2,2,2,有,有,32180000,199479.0,坡道平面,44.19,0,,RPPNMLSKQHHGFEA18DA,63.62,6.46,9.25,有,104.0,7.0
士林區,房地(土地+建物)+車位,承德路四段２７７巷３６號五樓之２,18.86,住,,,1110812,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,951116.0,84.13,2,2,1,有,有,18180000,216094.0,坡道機械,0.0,0,其他增建；,RPUOMLQLQHHGFEA68DA,45.68,1.7,3.69,有,,16.0
南港區,房地(土地+建物),玉成街１６２號三樓,34.0,住,,,1110812,土地1建物1車位0,三層，陽臺,三層,公寓(5樓含以下無電梯),住家用,,71.76,4,1,1,有,無,14250000,198579.0,,0.0,0,,RPUPMLLJQHHGFDA08EA,71.76,0.0,0.0,無,,
松山區,房地(土地+建物),民權東路三段１０３巷１９號二樓之１,13.01,住,,,1110808,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,840526.0,38.23,1,1,1,有,有,8000000,209260.0,,0.0,0,,RPXOMLPLQHHGFDA78DA,25.64,0.0,3.01,有,110.0,27.0
信義區,房地(土地+建物),吳興街３９４巷１９號四樓,23.86,住,,,1110808,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,671026.0,59.88,4,3,2,有,無,13600000,227121.0,,0.0,0,陽台外推；頂樓加蓋；,RPOPMLTLQHHGFDA38DA,59.88,0.0,0.0,無,,44.0
士林區,房地(土地+建物),承德路四段４０巷７３號二樓之１２,11.67,住,,,1110811,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,591008.0,35.6,2,1,1,有,有,4600000,129213.0,,0.0,0,,RPQNMLLMQHHGFEA87EA,32.4,3.2,0.0,無,,52.0
松山區,房地(土地+建物)+車位,敦化北路１４５巷２３弄５號五樓之１,15.75,住,,,1110808,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,1100315.0,87.03,1,1,1,有,有,32200000,369987.0,升降平面,18.75,0,,RPQNMLMJRHHGFDA57DA,33.12,0.0,3.31,有,,1.0
大安區,房地(土地+建物),仁愛路四段４０６之１號三樓,16.58,住,,,1110807,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,690325.0,145.21,4,2,3,有,有,52000000,358102.0,,0.0,0,,RPSNMLKMQHHGFFA08EA,114.08,0.0,14.63,有,,42.0
文山區,房地(土地+建物),恆光街５１巷３２號五樓,14.4,住,,,1110802,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,800902.0,52.5,1,1,1,有,無,8650000,164762.0,,0.0,0,其他增建；,RPTNMLTKQHHGFAA28DA,39.97,1.76,3.6,有,,31.0
文山區,房地(土地+建物),仙岩路１６巷５１弄４號三樓,36.15,住,,,1110801,土地3建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,680315.0,104.02,3,1,2,有,無,15000000,144203.0,,0.0,0,,RPQNMLMJRHHGFAA37EA,90.55,0.0,13.47,無,,43.0
文山區,房地(土地+建物),興隆路一段５５巷２７弄３５號五樓,13.82,住,,,1110808,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,660315.0,57.48,3,2,2,有,有,9150000,159186.0,,0.0,0,,RPXOMLLJRHHGFAA08EA,50.43,0.0,7.05,有,118.0,45.0
中山區,房地(土地+建物),龍江路３９４巷２０號五樓,23.37,住,,,1110804,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,710918.0,89.33,3,2,2,有,無,15300000,171275.0,,0.0,0,頂樓加蓋；,RPUOMLLJRHHGFCA97EA,77.34,0.0,11.99,無,,40.0
內湖區,房地(土地+建物),文德路６６巷３８弄１２號五樓,53.91,住,,,1110808,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,730131.0,138.76,3,2,2,有,有,28000000,201787.0,,0.0,0,陽台外推；含租約；,RPXPMLLMQHHGFCA48DA,99.85,0.0,11.97,有,,39.0
中山區,房地(土地+建物),松江路３６２巷４２號五樓之６,14.47,住,,,1110804,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,701201.0,69.53,1,2,1,有,有,14380000,206817.0,,0.0,0,陽台外推；,RPOQMLLJRHHGFCA47DA,47.31,0.0,7.58,有,,41.0
文山區,房地(土地+建物),辛亥路五段９１號四樓,18.43,住,,,1110809,土地3建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,720818.0,105.39,3,1,2,有,有,12350000,117184.0,,0.0,0,,RPTNMLTJQHHGFAA18DA,78.85,0.0,9.4,有,,39.0
文山區,房地(土地+建物)+車位,政大三街２１巷１２號二樓,63.05,住,,,1110808,土地1建物1車位1,二層，電梯樓梯間,五層,華廈(10層含以下有電梯),住家用,851217.0,147.19,1,2,1,有,有,21500000,146070.0,坡道平面,0.0,2000000,陽台外推；其他增建；,RPWNMLTLQHHGFAA68DA,73.97,16.53,8.62,有,,26.0
中山區,房地(土地+建物),遼寧街２１１號十三樓之３,18.32,住,,,1110816,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,750609.0,97.98,3,2,1,有,有,22500000,229639.0,,0.0,0,,RPQQMLLMQHHGFCA87DA,76.34,0.0,6.1,有,,36.0
文山區,房地(土地+建物)+車位,萬壽路５６號三樓,66.59,住,,,1110815,土地1建物1車位1,三層，四層,五層,華廈(10層含以下有電梯),住家用,1071225.0,163.56,3,2,2,有,有,25585000,178987.0,升降機械,27.88,1300000,,RPPOMLMJRHHGFAA37EA,77.75,4.57,9.05,有,,4.0
大安區,房地(土地+建物),樂業街１０８巷３２號三樓,36.65,住,,,1110802,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,710113.0,129.12,3,2,2,有,無,24500000,189746.0,,0.0,0,其他增建；,RPTOMLTKQHHGFFA88DA,101.91,0.0,27.21,無,,41.0
內湖區,房地(土地+建物)+車位,麗山街１０５巷２３號十二樓,53.97,住,,,1110805,土地3建物1車位4,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,1070522.0,392.12,4,2,4,有,有,72280000,238483.0,坡道平面,136.42,11300000,,RPPPMLMLQHHGFCA67DA,126.04,16.77,10.71,有,132.0,4.0
萬華區,房地(土地+建物),萬大路４２３巷２０弄６號二樓,29.5,住,,,1110801,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,671123.0,81.3,3,2,1,有,無,12000000,147601.0,,0.0,0,,RPTNMLPJRHHGFBA08EA,67.11,0.0,14.19,無,,44.0
內湖區,房地(土地+建物)+車位,民權東路六段２８０巷９６之１號三樓,22.13,住,,,1110805,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,830314.0,134.82999999999998,2,2,1,有,有,25500000,189127.0,坡道平面,0.0,0,陽台外推；其他增建；,RPUNMLKMQHHGFCA87DA,104.43,2.07,8.21,有,,28.0
松山區,房地(土地+建物)+車位,三民路１８號九樓之２,21.49,住,,,1110817,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,1030530.0,133.9,2,2,1,有,有,36070000,269380.0,升降機械,0.0,0,,RPTNMLLJRHHGFDA87EA,66.53,6.5,3.2,有,137.0,8.0
萬華區,房地(土地+建物),桂林路２４６巷４６號三樓,23.25,住,,,1110824,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,630517.0,66.59,2,1,1,有,無,7000000,105121.0,,0.0,0,,RPPOMLPJRHHGFBA77EA,57.74,0.0,8.85,無,,48.0
士林區,房地(土地+建物),天玉街５號二樓,32.78,住,,,1110806,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,751111.0,176.06,4,2,2,有,無,32500000,184596.0,,0.0,0,後陽台外推陽台外推；,RPQQMLLJRHHGFEA87DA,131.48,0.0,35.27,有,,36.0
大安區,房地(土地+建物)+車位,永康街８５巷５號,11.74,住,,,1110801,土地2建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,960702.0,50.77,2,2,1,有,有,19500000,384085.0,塔式車位,16.04,0,夾層；,RPQNMLNLQHHGFFA97DA,26.14,0.0,0.0,有,,15.0
內湖區,房地(土地+建物),內湖路二段１０３巷１２６號六樓,40.81,住,,,1110815,土地2建物1車位0,五層，六層，七層,七層,華廈(10層含以下有電梯),住家用,741217.0,179.49,7,4,5,有,有,39000000,217282.0,,0.0,0,頂樓加蓋；其他增建；,RPTNMLOJRHHGFCA97DA,127.05,0.0,16.45,有,,37.0
內湖區,房地(土地+建物),瑞光路２５３巷１６號,28.4,住,,,1110809,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,730210.0,85.42,3,2,2,有,有,22700000,265746.0,,0.0,0,其他增建；,RPUNMLOLQHHGFCA18DA,58.38,4.95,0.0,有,,38.0
中山區,房地(土地+建物),龍江路２８８號八樓之３,7.47,住,,,1110820,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,890302.0,36.77,0,0,0,無,有,9080000,246940.0,,0.0,0,陽台外推；,RPWNMLPJRHHGFCA48EA,20.97,1.47,2.33,有,,22.0
大安區,房地(土地+建物)+車位,敦化南路二段５６號十一樓之２,23.74,住,,,1110818,土地2建物1車位1,十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,710113.0,314.05,3,2,2,有,有,100000000,370963.0,坡道平面,57.96,5000000,,RPPNMLPJRHHGFFA08EA,260.33,0.0,16.93,有,,41.0
文山區,房地(土地+建物),溪口街８７之３號四樓,26.28,住,,,1110803,土地5建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,621102.0,62.62,3,1,1,有,無,10380000,165762.0,,0.0,0,其他增建；,RPPNMLQJRHHGFAA57DA,62.62,0.0,0.0,無,,49.0
士林區,房地(土地+建物),福華路１６５巷１１號四樓,29.25,住,,,1110808,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,650603.0,83.97,2,2,1,有,無,16880000,201024.0,,0.0,0,其他增建；,RPQOMLPKQHHGFEA08DA,83.97,0.0,0.0,無,,46.0
松山區,房地(土地+建物)+車位,復興北路４２７巷２５號四樓之３,6.99,住,,,1110816,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),住家用,971013.0,43.08,1,1,1,有,有,10100000,272152.0,塔式車位,11.47,1500000,陽台外推；其他增建；,RPUQMLQJRHHGFDA68DA,15.24,1.83,2.1,有,,14.0
士林區,房地(土地+建物),德行東路１３２巷３弄５號三樓,33.29,住,,,1110820,土地5建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,710428.0,81.55,3,2,2,有,無,14200000,174126.0,,0.0,0,陽台外推；,RPTNMLQJRHHGFEA48EA,74.84,0.04,6.68,無,,40.0
北投區,房地(土地+建物),新民路１巷８號六樓之８,10.58,住,,,1110828,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,690805.0,50.33,1,1,1,有,有,5650000,112259.0,,0.0,0,,RPRPMLQJRHHGFEA38DA,39.34,0.0,4.2,有,,42.0
內湖區,房地(土地+建物),內湖路一段７３７巷２１號四樓,23.77,住,,,1110830,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,700105.0,94.75,3,2,1,有,無,14200000,149868.0,,0.0,0,,RPROMLQJRHHGFCA18EA,82.0,0.0,12.75,無,,42.0
萬華區,房地(土地+建物),中華路二段５２０號十樓,16.78,住,,,1110806,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,680403.0,59.84,2,1,1,有,有,12250000,204713.0,,0.0,0,陽台外推；,RPSOMLPJRHHGFBA97DA,52.57,0.0,7.27,有,,43.0
大安區,房地(土地+建物),大安路一段２３號七樓,24.96,住,,,1110807,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,720323.0,122.67,3,2,2,有,無,34000000,277166.0,,0.0,0,陽台外推；,RPXNMLQJRHHGFFA98EA,103.02,0.0,13.66,有,,39.0
士林區,房地(土地+建物),福港街２１０巷１７弄２１號四樓,35.76,住,,,1110806,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,740709.0,114.8,4,2,2,有,無,15180000,132230.0,,0.0,0,其他增建；,RPPOMLTLQHHGFEA48DA,96.39,0.0,8.65,無,,37.0
中山區,房地(土地+建物),龍江路４４７號,100.0,住,,,1110822,土地1建物4車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,650924.0,335.4,7,6,4,有,無,52000000,155039.0,,0.0,0,,RPUNMLPJRHHGFCA18DA,316.76,4.66,13.98,無,,46.0
松山區,房地(土地+建物)+車位,延壽街３３２號三樓之３,57.96,住,,,1110827,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,980320.0,211.53,4,2,2,有,有,54500000,257647.0,坡道平面,0.0,0,,RPTPMLQJRHHGFDA48DA,117.23,0.0,10.76,有,,13.0
北投區,房地(土地+建物)+車位,崗山路１８號七樓,24.83,住,,,1110801,土地1建物1車位2,七層，夾層,七層,華廈(10層含以下有電梯),住家用,971021.0,132.99,3,2,2,有,無,22000000,170747.0,塔式車位,18.2,2400000,陽台外推；其他增建；,RPWPMLLJRHHGFEA48EA,53.87,4.24,24.67,有,164.0,14.0
內湖區,房地(土地+建物)+車位,大湖山莊街６１巷６號三樓,22.51,住,,,1110807,土地1建物1車位1,三層,三層,公寓(5樓含以下無電梯),住家用,860904.0,73.91999999999999,2,2,1,有,有,13400000,181277.0,升降機械,0.0,0,陽台外推；其他增建；,RPRNMLTKQHHGFCA28DA,38.23,0.0,3.46,無,,25.0
中正區,房地(土地+建物),臨沂街６１巷５之５號三樓,37.2,住,,,1110807,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,580416.0,107.46,3,2,2,有,無,26300000,244742.0,,0.0,0,陽台外推；其他增建；,RPPNMLRJRHHGFBA77DA,93.07,0.0,14.39,無,,53.0
士林區,房地(土地+建物),中山北路五段６９９巷８弄９號,33.33,住,,,1110809,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,580220.0,86.37,3,2,1,有,無,13500000,156304.0,,0.0,0,其他增建；,RPSNMLRKQHHGFEA38DA,78.58,0.0,7.79,無,,53.0
文山區,房地(土地+建物),福興路６３巷２弄４號二樓,34.23,住,,,1110703,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,641204.0,95.79,3,2,1,有,無,9000000,93956.0,,0.0,0,,RPVQMLSJPHHGFAA58EA,95.79,0.0,0.0,無,176.0,47.0
大同區,房地(土地+建物),酒泉街１３６號二樓,19.5,住,,,1110706,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,600907.0,77.37,1,2,1,有,無,9500000,122787.0,,0.0,0,含土地增值稅或其他稅費；含地政士服務費；,RPPPMLMKPHHGFBA47EA,77.37,0.0,0.0,無,,51.0
萬華區,房地(土地+建物)+車位,中華路二段３６４巷１５號十樓之３,41.39,住,,,1110701,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,1020702.0,159.86,3,2,2,有,有,32178888,201294.0,坡道平面,0.0,0,政府機關標讓售；,RPROMLOKPHHGFBA77EA,88.85,0.0,10.16,有,,9.0
士林區,房地(土地+建物),葫蘆街１４１號三樓,25.25,住,,,1110707,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,621204.0,65.52,3,2,2,有,無,7500000,114469.0,,0.0,0,其他增建；,RPXNMLSKPHHGFEA98EA,65.52,0.0,0.0,無,193.0,49.0
